species,latitude,longitude,population,date,habitat
Place member,55.086101,-138.762054,79563,2023-12-19,Marine
Amount degree,62.47762,-154.383713,82984,2019-11-14,Marine
Industry land,37.865262,-10.797486,88858,2020-06-17,Freshwater
Among significant,28.155005,70.874441,44361,2020-01-20,Tundra
Later boy,-24.076617,91.218817,69953,2023-06-24,Forest
Hear open,87.399394,-109.509069,13223,2024-01-23,Desert
Magazine reveal,3.816295,33.517177,57199,2017-01-29,Freshwater
Kind law,80.660897,-74.751732,43146,2016-09-18,Desert
Account able,-70.315339,-118.299353,58209,2022-05-27,Marine
Fund ago,76.399542,113.640734,6011,2016-07-19,Freshwater
General minute,-5.399679,-104.331763,33010,2023-05-03,Freshwater
Sure guess,81.432113,-8.728538,89492,2018-06-06,Urban
Part fill,47.463373,-179.931145,4730,2025-02-24,Freshwater
Pressure represent,-33.148903,8.22674,48669,2019-02-25,Forest
Girl possible,-79.093056,-164.715145,75132,2017-12-23,Freshwater
Could large,49.779959,173.069691,99236,2020-09-12,Wetland
Now wrong,-60.981294,-139.42225,53598,2023-05-01,Urban
Sea yard,-48.328751,-160.690808,27092,2018-10-18,Marine
Drive main,-70.469079,-146.835619,13582,2026-05-12,Grassland
Traditional value,28.523607,-20.110929,41507,2026-01-30,Wetland
Smile allow,-11.446402,-77.031723,56035,2024-08-31,Grassland
Collection safe,-29.183414,-125.005531,77170,2024-10-14,Forest
Management region,-58.130557,-58.95128,30737,2020-05-24,Wetland
Often read,18.645304,113.066049,909,2018-01-18,Marine
Reach future,-47.540879,62.196378,91439,2025-12-25,Marine
Middle time,-46.646581,68.697591,44440,2023-03-06,Freshwater
Group every,-79.998574,145.937045,22203,2020-03-28,Marine
None order,-42.355548,100.287836,26469,2024-12-20,Tundra
Soldier land,-75.497236,-149.233588,62135,2025-04-04,Grassland
Several life,-37.559814,99.542962,38440,2017-05-16,Freshwater
Build member,-88.16529,91.173032,72132,2021-01-30,Tundra
Explain case,50.516287,172.975164,81176,2021-07-18,Forest
Ball relationship,-19.591381,15.454078,32326,2026-03-25,Freshwater
Member become,-12.774572,140.397775,2370,2024-05-10,Grassland
Lay rest,-34.874235,-106.77468,60812,2022-05-28,Forest
Establish issue,88.875422,156.421587,20901,2026-03-28,Marine
Trip performance,63.956159,-82.552026,45661,2022-07-12,Tundra
Stand hundred,81.468678,-172.404564,2357,2026-04-25,Wetland
Control later,-0.691285,78.548876,14165,2020-12-20,Marine
Business month,-46.140593,17.375458,33080,2020-02-26,Tundra
Sport over,-75.564787,109.783175,47309,2023-12-11,Freshwater
New drug,-53.918981,110.031139,68373,2021-11-21,Desert
Son country,21.347728,123.168367,14522,2020-08-28,Grassland
Value picture,-83.353417,165.343515,82343,2017-11-01,Marine
Responsibility movie,43.325385,-127.375998,36415,2026-02-25,Wetland
Safe because,75.233053,-28.362325,82251,2018-08-10,Wetland
Hotel pick,-36.431413,-77.633263,25732,2019-06-24,Tundra
Blood science,10.781993,-143.794637,17574,2023-10-06,Tundra
Down keep,-13.73992,-165.17152,22060,2024-04-13,Tundra
Court blue,-79.60152,-90.261466,92436,2020-01-08,Marine
Night recognize,23.84807,63.263914,70853,2018-08-28,Forest
Language always,-45.739551,85.422553,43227,2017-05-12,Grassland
