species,latitude,longitude,population,date,habitat
Body think,-77.147195,-29.231066,50287,2023-06-27,Freshwater
Family look,-77.57305,-60.130326,47487,2018-12-13,Wetland
Style laugh,76.593794,-96.838136,97963,2025-02-02,Grassland
Soldier return,22.097279,61.026582,79390,2021-09-07,Desert
Thousand fish,-1.231218,150.482136,76973,2019-04-16,Urban
Professional machine,33.049088,-59.436536,46883,2024-08-07,Tundra
Face newspaper,-49.752864,35.619726,15672,2016-12-10,Wetland
Occur actually,-69.415811,53.442837,40077,2021-04-30,Urban
Expert let,11.444175,7.790481,43956,2025-11-01,Freshwater
Officer just,-27.389655,-45.667111,8482,2021-12-28,Wetland
Room organization,-14.097654,134.111056,3370,2024-10-04,Desert
Family collection,-54.576126,-48.844432,93161,2020-04-19,Urban
Show out,-83.028351,-129.765914,18058,2017-01-04,Tundra
Try then,54.101151,112.008262,30456,2025-09-29,Marine
Brother message,-69.276389,85.893863,50925,2018-01-13,Marine
Deep ability,47.148498,11.850366,42494,2017-07-30,Wetland
My happen,-40.44733,-133.755631,52854,2021-11-06,Freshwater
Product no,-71.090365,-109.311525,52395,2017-09-07,Forest
Including mother,86.281842,158.170928,55504,2021-05-23,Urban
Suffer learn,-32.303728,132.365429,11287,2025-08-04,Tundra
Maintain sister,-10.858315,-27.568668,93910,2021-07-12,Desert
Hand recognize,89.591793,114.130763,41877,2016-11-20,Wetland
Interest return,-49.16668,141.089982,50020,2017-08-29,Marine
Fly suggest,-79.989692,-21.606594,15751,2018-09-28,Freshwater
Economy positive,42.083878,123.567273,79104,2017-03-22,Forest
Soldier present,59.299382,51.951311,84311,2024-03-13,Forest
Use mind,45.652548,34.560844,92753,2025-01-24,Grassland
Specific realize,-7.055858,45.751,71367,2025-04-24,Grassland
Force but,-37.278446,-86.654111,17992,2023-03-22,Forest
Car kitchen,78.357438,-88.649805,64395,2018-07-30,Wetland
Such term,15.627364,-4.956257,24745,2020-06-29,Urban
Box visit,-17.638107,73.981781,54097,2019-10-28,Grassland
Response sign,-44.328058,26.493705,36061,2017-10-28,Urban
Can such,-53.640873,-87.601756,5588,2022-03-11,Tundra
Nice prevent,38.07677,159.990909,93866,2021-11-08,Forest
Guy on,48.522348,125.573896,59342,2026-02-26,Forest
Blood test,-88.136789,-45.883594,44887,2026-03-18,Freshwater
Fear mention,40.722587,-39.860342,89047,2023-01-17,Marine
Decade other,-16.768884,142.264596,2974,2020-12-22,Wetland
Guy look,-42.647239,69.56779,24600,2023-05-16,Urban
Can parent,-31.547612,-32.029199,22649,2023-04-05,Desert
Window act,36.898812,115.514876,29279,2024-02-09,Tundra
Tv fight,-6.262038,128.987033,10998,2022-01-28,Marine
Including car,9.365865,79.078574,58524,2019-03-05,Marine
Stand discussion,10.201879,9.12924,88867,2017-11-12,Freshwater
Here include,88.357295,-109.131852,51015,2020-03-11,Urban
Almost style,15.322152,-132.032267,17736,2017-04-10,Urban
As value,-74.803376,-173.350711,21242,2025-03-10,Urban
Trip back,-6.802784,-86.231961,48202,2023-09-03,Grassland
Popular positive,-60.950594,108.8023,91689,2026-04-03,Marine
Responsibility collection,85.395162,-96.067109,62260,2023-05-31,Marine
Hand organization,-5.790007,-34.290613,82803,2022-11-26,Urban
Growth listen,-51.568488,128.87763,18757,2024-05-18,Forest
Record plan,-3.160635,122.911339,76491,2021-06-21,Desert
Strong room,82.068127,-118.032604,27911,2020-11-15,Forest
Ball point,53.260168,150.434287,66763,2024-12-06,Forest
International position,-28.547857,-81.414863,72963,2020-01-24,Freshwater
Subject during,-24.16589,-116.584395,53524,2022-05-03,Forest
Director available,79.360441,-23.846593,69508,2024-06-13,Marine
Sign program,39.043374,130.831467,98035,2022-09-04,Tundra
