species,latitude,longitude,population,date,habitat
Him around,58.70737,-65.295937,97998,2024-02-06,Grassland
Myself include,6.193752,101.043847,23855,2023-07-12,Freshwater
Rise know,-45.256716,-33.399225,28285,2021-08-07,Forest
Good meeting,-55.098895,66.507993,36234,2017-01-15,Urban
Dream begin,13.993159,-10.644259,72916,2025-01-30,Grassland
Effort cause,26.39814,96.971781,90845,2018-06-12,Wetland
Right seat,54.454744,-86.803983,78677,2022-11-23,Urban
Race pick,-30.36975,46.062562,82389,2021-06-03,Freshwater
Board only,23.017194,-85.715475,26211,2022-06-08,Urban
Television PM,51.78068,-178.057939,2132,2021-01-04,Grassland
Choice room,56.841252,13.627174,55842,2020-04-29,Urban
Anyone national,45.183858,-133.513668,31172,2020-10-20,Urban
Plant beat,-42.651847,17.34092,94813,2019-09-01,Urban
Community carry,-21.814903,122.014462,99457,2025-01-28,Grassland
Rise beyond,11.358202,48.155074,17649,2023-11-13,Forest
Crime kind,-8.734555,120.551032,81954,2021-08-03,Marine
Work turn,-1.455866,4.737572,78232,2018-06-13,Wetland
Final painting,11.257389,76.746279,87203,2020-03-19,Wetland
Trial dream,-81.716506,-116.806212,18916,2023-06-22,Marine
Know room,84.879982,11.399747,26115,2018-12-25,Forest
Star too,-63.520348,-179.194223,16208,2025-08-16,Tundra
Yourself outside,-59.873674,-51.161846,75826,2020-01-25,Freshwater
Recently week,-66.045092,-20.739151,32570,2022-05-21,Marine
Here even,13.941151,139.439584,62001,2021-10-03,Grassland
We window,-47.18807,-25.838232,39369,2023-06-28,Urban
Sea those,38.851115,-67.346558,53489,2020-09-27,Wetland
Member garden,-1.955595,73.361433,51520,2018-04-24,Urban
Tv people,30.909322,79.528578,5612,2019-02-13,Tundra
Apply recently,-47.05965,18.834799,60731,2019-02-11,Wetland
Manager collection,-19.065725,122.021866,63426,2025-05-19,Marine
Board couple,75.67596,71.902321,8986,2025-09-02,Marine
Human each,24.952947,138.421013,19097,2016-11-11,Marine
Forward style,-32.401361,-58.552208,45574,2020-06-09,Forest
Itself value,38.319386,-136.958509,33941,2020-06-13,Grassland
Where room,-28.596674,-8.987583,8971,2020-01-13,Marine
Inside wind,63.946194,-92.109962,63834,2023-04-02,Wetland
Full offer,-3.108888,75.416872,93479,2020-06-19,Wetland
Tv audience,68.532537,-134.239833,31364,2023-08-08,Tundra
Ground visit,80.988823,-13.111509,2561,2017-05-04,Forest
Avoid recent,-14.174563,-22.920009,7154,2021-02-18,Freshwater
Myself family,11.9259,-161.385749,48485,2017-10-09,Desert
Leader us,-16.862964,-29.696615,5443,2018-11-28,Tundra
Western window,-75.941123,-82.068132,16130,2025-02-27,Marine
Actually focus,8.558426,27.205775,41568,2025-03-12,Wetland
Can face,14.261058,116.052053,84050,2020-09-18,Tundra
Sing kind,72.199481,-26.130174,65375,2022-06-09,Tundra
Quickly rather,43.506043,171.465253,22621,2026-01-27,Desert
Mrs child,-49.20226,-160.459941,23100,2020-05-12,Freshwater
Especially respond,-75.672469,-175.63396,77163,2024-03-30,Grassland
Eight pass,13.952954,-172.793625,50272,2026-05-31,Urban
Mr mother,-48.37467,131.100992,57969,2018-04-27,Freshwater
Whose federal,-85.54399,12.748132,89154,2024-11-22,Freshwater
Center skill,4.746594,85.918362,68286,2025-11-09,Freshwater
Firm against,-49.605985,-58.324349,67550,2020-03-11,Desert
She face,24.454806,-136.072467,46244,2020-05-01,Marine
Value involve,-60.133788,0.638757,38232,2021-08-24,Urban
Country thousand,-81.186544,-162.377093,9101,2019-09-12,Marine
Organization bill,-21.098532,127.860609,41481,2020-09-01,Wetland
Man glass,45.797371,33.795142,32583,2019-03-16,Marine
Lay front,76.557374,118.027929,67398,2017-11-22,Tundra
Rather though,-61.57116,-37.869594,46110,2018-06-06,Urban
Degree road,63.194991,-143.048643,51750,2018-10-19,Marine
Risk along,15.905469,-74.525791,71982,2017-11-15,Desert
Contain body,9.445167,125.342382,95261,2025-09-18,Tundra
Approach long,55.567589,78.543098,67065,2021-01-20,Freshwater
Toward national,61.078369,-17.076804,53388,2016-11-28,Wetland
Feeling reality,71.834121,-89.105771,60677,2020-11-10,Tundra
Protect force,1.547919,11.3126,73083,2025-02-27,Forest
Away cup,-68.382876,-0.149043,49192,2018-08-11,Desert
Sing care,65.258073,-106.452454,50945,2017-06-02,Forest
Various some,-17.45953,74.243636,98185,2020-03-07,Grassland
Push table,38.944175,-18.356093,67736,2024-04-29,Freshwater
Democratic true,-43.034392,-166.986449,17338,2022-01-31,Forest
American why,17.503377,-87.805026,30528,2018-04-21,Urban
Condition modern,-55.631038,162.570864,15566,2018-03-28,Marine
Station others,-0.950167,38.067835,47229,2018-01-29,Forest
Not rise,34.935799,55.037355,13600,2020-06-13,Freshwater
Writer turn,25.261631,-33.877598,5457,2020-03-13,Grassland
North ball,-26.497127,-84.225474,87296,2026-01-15,Desert
Second a,44.750629,-14.952276,25759,2022-08-08,Tundra
Store respond,-0.960427,3.209543,539,2022-06-24,Urban
Pressure week,-59.294738,116.449503,80523,2023-12-04,Tundra
West top,57.741289,-38.9587,27914,2024-04-29,Marine
Turn generation,-40.9028,-162.967235,40528,2017-07-13,Desert
Policy paper,70.674567,96.76572,2667,2024-11-07,Marine
People brother,66.141821,173.237235,23252,2023-09-06,Grassland
Do machine,76.377596,-13.973566,22247,2022-07-10,Tundra
Level allow,-50.842879,-63.50087,83216,2021-11-03,Freshwater
Member night,69.416852,-35.031008,49786,2018-11-25,Desert
Key new,4.382368,22.020478,30068,2024-11-18,Grassland
Hand citizen,-81.346478,93.749904,54775,2017-09-25,Marine
Protect activity,-25.18308,70.894814,10538,2021-11-11,Urban
Trouble city,-47.676538,170.010181,1174,2022-01-16,Marine
Word end,39.505963,4.999956,89359,2021-03-01,Tundra
Table customer,73.264859,4.621008,81749,2025-04-14,Desert
Value every,39.852331,-160.025787,39552,2022-09-05,Marine
Goal group,-82.747741,102.083283,63159,2023-06-16,Marine
Thank believe,23.930123,-132.048266,37560,2022-12-31,Forest
Magazine population,-14.317027,101.339357,84791,2019-02-26,Tundra
Build they,21.332799,-14.763111,55841,2017-09-07,Wetland
Writer maybe,70.747552,154.06105,68046,2024-09-28,Urban
Every sing,-85.410934,-59.215969,5986,2021-12-04,Desert
She choice,-59.170365,66.956682,71424,2017-08-07,Freshwater
Break draw,17.348111,104.162095,34315,2021-05-23,Grassland
Trade provide,-14.880668,-44.338674,88369,2019-10-05,Wetland
My green,-17.302477,-54.200762,22250,2018-05-09,Tundra
Save memory,-88.687296,171.235705,20465,2026-03-24,Urban
Or say,82.125673,130.672336,28058,2025-04-21,Urban
While performance,73.743191,53.529282,40547,2018-02-07,Forest
Participant public,-4.055681,28.221314,78502,2022-08-23,Forest
There various,34.52676,137.976574,59690,2024-09-28,Tundra
Together free,37.112108,44.875782,56899,2021-03-01,Freshwater
Week approach,74.347268,29.415968,60274,2022-12-09,Wetland
Other build,42.854921,92.24793,5062,2023-09-25,Urban
Eat a,-11.729989,-154.766703,56666,2020-01-15,Marine
Sport strategy,12.973659,-101.226509,57394,2024-12-02,Marine
