species,latitude,longitude,population,date,habitat
I responsibility,-2.960351,47.190324,62556,2016-10-30,Freshwater
Majority usually,-39.03119,-38.690558,8922,2022-10-27,Urban
Pretty position,80.519512,-123.754012,99906,2022-03-14,Wetland
Off position,-29.789673,90.500664,30719,2018-06-12,Urban
Send travel,76.513044,47.098624,18325,2017-08-16,Forest
Five thousand,56.972377,-95.515404,80931,2018-10-06,Desert
Research paper,2.903642,144.962866,19033,2025-01-15,Tundra
Expect his,-68.747173,-161.934529,44922,2023-01-27,Freshwater
Understand subject,2.51845,10.605521,25677,2020-05-06,Wetland
Indicate forget,-65.374892,128.282752,59928,2019-08-28,Forest
Cut money,-44.813967,106.0255,99910,2024-02-15,Desert
Happy employee,-42.357032,179.72545,72582,2026-05-17,Urban
Contain short,-1.71461,-169.933983,98092,2026-01-05,Tundra
Dog power,19.219524,105.579269,96474,2017-04-06,Wetland
His tonight,-25.709352,-13.123115,44673,2019-05-03,Desert
Across economic,-5.561079,112.902081,60712,2025-11-27,Grassland
Nature room,59.78628,-14.574656,55137,2026-03-21,Freshwater
Mention subject,12.633828,-3.92876,66239,2022-03-26,Marine
Spend camera,82.631936,155.585705,48103,2020-01-16,Wetland
Say approach,-49.315381,165.030533,54889,2023-11-03,Desert
Stock drop,-51.219264,169.960082,50722,2017-01-10,Grassland
Collection which,-60.231597,-131.712648,63111,2018-05-01,Forest
Black plant,-11.512166,38.531816,60736,2023-11-29,Urban
Imagine wrong,-46.039603,174.936308,82455,2025-07-15,Freshwater
Want new,-29.581308,18.855178,87268,2020-02-09,Tundra
Moment none,52.361242,170.285035,28345,2017-09-02,Grassland
Away indicate,83.831822,-92.562274,91978,2023-07-05,Grassland
Team coach,-79.12792,132.170305,2161,2022-09-06,Forest
Hard find,-8.12171,-128.655275,34103,2021-01-23,Grassland
Center economic,-84.942708,-62.350222,90773,2017-10-25,Wetland
Democratic budget,-39.887223,-4.726652,13591,2023-09-27,Tundra
Score style,-13.413287,122.292084,3276,2022-11-10,Freshwater
I thank,-20.233457,-102.138915,41374,2016-11-06,Desert
Alone president,36.795021,-129.029419,76805,2020-12-30,Tundra
Artist discuss,-6.274074,-137.544129,90929,2019-03-17,Forest
Century official,15.229006,23.337578,48559,2017-06-09,Freshwater
Join information,23.950319,-88.229932,48709,2018-02-11,Forest
Girl than,75.0854,-9.196588,66010,2019-01-07,Grassland
Behavior without,39.8526,-66.894689,17912,2021-11-27,Urban
And six,3.315296,20.955418,9884,2025-02-18,Wetland
After do,62.201813,-58.17359,43898,2022-08-15,Urban
Inside democratic,-58.143927,-133.532075,16090,2022-06-04,Marine
Apply government,-65.722489,-62.107719,2255,2024-11-12,Grassland
Environment out,-7.310925,-34.175733,79156,2024-05-01,Tundra
There themselves,85.955235,51.2219,45059,2024-04-26,Tundra
Source admit,42.712312,-69.160752,82609,2025-06-08,Tundra
Tree next,40.690441,17.73551,24901,2016-10-09,Wetland
First these,29.331243,14.58078,21738,2018-08-15,Desert
General professor,65.069063,-94.239644,35915,2023-07-25,Urban
Cover wall,40.037581,78.165105,34400,2024-03-06,Freshwater
Also time,7.650532,-101.711405,37889,2017-09-19,Desert
Remain agent,5.204259,148.856324,79995,2019-03-16,Tundra
Seem compare,-66.200612,-72.352778,52466,2024-03-28,Forest
Water establish,68.819113,64.084986,22579,2016-12-23,Forest
Model serve,48.799498,-112.021859,26250,2026-02-28,Urban
Song suggest,33.832103,32.269583,65638,2017-02-23,Urban
Hand think,59.71306,128.311249,97684,2025-11-09,Urban
Energy agree,25.983374,-90.992085,3650,2022-09-18,Desert
Allow shoulder,35.465708,145.004891,23300,2022-12-03,Marine
In blood,-55.60165,103.298104,1516,2024-10-20,Marine
Travel tend,-36.510656,152.187168,27962,2018-02-01,Forest
Tend fact,-50.723711,59.607237,1327,2020-08-17,Tundra
Beat hospital,51.607268,5.673046,49944,2019-07-30,Freshwater
Dog form,-27.881839,163.061114,10487,2023-08-26,Marine
Throughout understand,6.991055,-119.368132,22446,2017-09-19,Forest
Book hand,45.017112,-27.596111,25970,2019-12-06,Urban
Plan seat,-30.545016,-144.902806,67768,2020-10-19,Freshwater
Particularly choice,58.986968,-137.390852,42229,2018-01-17,Forest
Collection hand,-42.527202,-59.517409,56945,2026-01-23,Tundra
Yard receive,87.577418,-51.602596,82985,2017-12-13,Urban
Stop big,87.163314,14.627008,96200,2021-08-27,Wetland
Team future,-5.209978,-158.454935,47767,2020-12-16,Forest
Skill figure,-2.647264,-118.822203,21061,2017-06-16,Marine
Share land,40.920952,127.541973,27422,2021-08-15,Desert
Idea training,-44.807284,30.844111,8142,2016-10-15,Tundra
Quickly that,62.784918,164.066879,78743,2021-05-06,Forest
City professional,-62.793102,-140.086372,11274,2017-06-30,Wetland
Although tax,-12.274467,-160.259773,98502,2021-05-30,Forest
Lot while,53.300068,-33.332528,57504,2023-01-23,Tundra
Fine wide,44.710479,-121.379687,34263,2024-01-25,Freshwater
