species,latitude,longitude,population,date,habitat
Center already,-67.918483,-129.937212,47638,2019-07-21,Freshwater
Your word,-42.459485,176.743617,38862,2017-05-10,Freshwater
Lay opportunity,-46.484585,-49.825129,99344,2017-07-21,Freshwater
Myself thought,14.557121,138.85644,9094,2020-03-09,Wetland
Energy continue,3.874868,-148.011062,91879,2017-06-08,Wetland
Turn large,83.418651,-99.320041,71431,2024-06-21,Grassland
Ask suggest,-58.699156,-166.150179,16232,2022-08-02,Urban
Report about,-64.087285,51.498249,48412,2021-02-20,Grassland
Job start,-77.687081,69.16288,80575,2022-05-30,Wetland
House movement,-4.335427,-168.865518,39180,2016-10-02,Freshwater
Left rock,5.578252,-147.622354,90105,2019-12-27,Freshwater
Red less,28.491467,-147.27117,34046,2025-12-13,Forest
Treat raise,-31.104536,-157.949642,43045,2017-04-11,Forest
Six message,-28.942925,93.394538,1266,2022-02-12,Forest
Happen likely,-68.249165,16.507341,94565,2016-08-14,Desert
Animal small,-29.577429,-131.171827,21623,2021-01-27,Freshwater
My soon,-85.323799,110.94649,72584,2016-08-22,Freshwater
Fast leader,16.838541,-73.259853,37273,2026-03-11,Marine
Able opportunity,44.417948,-76.072256,24794,2020-06-20,Tundra
Wish voice,34.045574,130.602307,96204,2021-06-04,Urban
Ready young,38.188417,28.592333,5508,2023-11-17,Freshwater
Discuss might,13.883927,-154.587577,13989,2017-01-08,Urban
Last oil,60.101385,15.66703,74301,2023-04-30,Tundra
Soldier movement,-5.278755,-88.805547,60877,2019-12-27,Forest
Event forget,-81.141858,28.132294,62804,2018-07-04,Urban
Brother clearly,-86.948149,145.448336,64348,2018-10-02,Desert
Heart church,-9.889729,4.696081,32769,2025-10-22,Wetland
Sit record,44.946861,108.198227,12198,2021-09-12,Desert
Someone player,66.257973,119.353733,70695,2022-08-06,Desert
Live culture,-79.555997,-167.520991,23821,2023-05-02,Wetland
Sing accept,-47.999421,152.526521,32937,2025-11-10,Urban
But manager,-69.986151,37.973673,14054,2021-10-05,Tundra
Big pretty,78.87752,-14.182282,85711,2018-08-05,Forest
Billion put,8.862645,79.612271,20200,2021-04-09,Wetland
