species,latitude,longitude,population,date,habitat
Specific check,-28.136641,153.44216,57751,2021-12-31,Grassland
For American,-53.574603,138.61291,84924,2017-08-31,Forest
Design environment,0.454448,93.655397,47869,2021-09-28,Freshwater
Center activity,-24.317781,-15.226118,28573,2026-05-15,Freshwater
Major among,-55.552754,39.731752,29081,2018-10-10,Forest
Physical challenge,-84.113692,-39.938187,46569,2021-05-25,Grassland
Lay reflect,-38.513899,95.815684,37162,2025-08-16,Urban
Ago better,-86.234368,162.682368,10084,2022-12-18,Wetland
Those father,-83.784736,116.171053,93817,2024-03-10,Urban
Across meet,27.488257,38.688297,2491,2020-05-28,Forest
Choose election,-7.706651,-131.13826,37063,2020-02-05,Marine
Owner article,80.188656,32.419404,20966,2017-06-01,Tundra
National foreign,-16.515972,-78.399959,26131,2017-06-16,Marine
Continue door,19.352791,-30.861701,18545,2018-10-05,Marine
Cultural claim,89.925649,-84.492629,94859,2016-12-09,Freshwater
Strategy although,6.872649,53.037483,94712,2017-11-28,Urban
Look community,85.443102,-12.907374,82411,2017-04-20,Grassland
Itself which,39.784487,134.508287,99438,2017-02-26,Marine
Son peace,-7.787202,63.53367,16904,2024-12-13,Urban
Try have,24.95074,50.358002,15766,2021-05-01,Grassland
Skill actually,46.64554,-176.315357,32525,2020-04-24,Forest
Father establish,-76.544747,89.730318,97336,2023-08-08,Wetland
President among,-80.198792,129.304085,93410,2017-05-24,Tundra
Understand thank,42.578961,107.170274,19049,2021-12-07,Freshwater
Same answer,-32.205539,-166.819899,47448,2022-02-03,Marine
Fall begin,-28.126135,145.449814,22538,2016-08-10,Forest
Develop central,-29.669952,131.055617,38912,2024-11-09,Wetland
Employee until,12.747951,-106.155002,75696,2019-10-30,Tundra
Information country,-14.486095,-47.813746,99130,2025-04-16,Wetland
Mother lot,-8.939609,75.800704,75516,2017-08-07,Grassland
Paper but,-6.783202,-73.546132,7994,2016-11-26,Wetland
Financial chair,-34.46974,-49.975437,24144,2017-02-25,Marine
By people,66.400206,-26.343171,69389,2018-10-16,Marine
Receive accept,72.220514,99.112581,78490,2020-06-17,Tundra
Significant travel,23.943004,44.44422,70476,2017-07-08,Wetland
Firm style,73.035563,-108.69446,20775,2023-07-23,Wetland
Wind organization,-24.338477,-137.443891,29752,2023-01-11,Grassland
Debate myself,-52.615887,60.977207,28405,2026-01-01,Tundra
Style agency,-5.000078,-1.369189,27209,2020-01-20,Forest
History describe,-89.199699,-57.10794,36615,2022-12-31,Forest
Much trade,87.526805,114.623487,22040,2021-11-14,Grassland
Recent wide,-13.398779,115.612849,38094,2021-06-19,Urban
Carry computer,-33.820724,-22.175915,45927,2022-03-02,Tundra
Ball enter,86.70326,20.950519,12899,2018-05-14,Grassland
Cause capital,12.101363,148.26311,56176,2021-08-14,Desert
Company address,-65.856253,-177.206983,84420,2025-04-30,Desert
Service at,81.086335,-66.770107,75179,2022-11-21,Tundra
Crime much,4.744621,168.337543,5643,2021-12-02,Forest
Include baby,14.469032,-1.988665,23405,2016-09-04,Tundra
Bring whole,-31.716386,-106.689128,87892,2023-05-08,Marine
Theory tell,-61.724905,-144.150013,47133,2020-11-16,Wetland
Mrs agency,28.45369,-64.44513,53385,2019-07-15,Urban
Hold wide,-18.117824,-105.468885,25675,2019-05-09,Marine
Machine want,-65.315037,-91.282915,40788,2017-12-11,Urban
Reason fear,-46.544789,144.756477,682,2022-06-05,Desert
Sense response,54.943992,56.777165,15735,2021-08-07,Forest
Just campaign,-77.680913,56.264462,13724,2020-06-05,Marine
Shoulder child,86.767821,37.822404,91495,2024-09-14,Tundra
Baby stage,21.282192,-107.95014,43113,2025-04-28,Forest
Require not,46.507558,-1.548153,32757,2023-08-08,Tundra
Determine form,-34.121768,31.421274,27774,2022-02-05,Grassland
Its court,89.358985,94.134007,54324,2024-06-14,Marine
Program trial,-1.71963,141.612249,9773,2021-07-20,Wetland
Especially responsibility,70.568469,63.802752,88775,2022-08-01,Urban
Notice economy,-32.544238,65.347204,76997,2023-10-29,Grassland
Add hot,-83.22012,-132.358847,89513,2017-03-19,Freshwater
Better population,87.320815,-178.240854,77552,2022-08-25,Tundra
Resource compare,86.898942,-10.814975,63990,2022-04-02,Desert
Like measure,41.732236,-162.903775,73753,2020-06-16,Marine
Executive write,-32.100493,-39.043916,64048,2018-05-12,Forest
Focus her,-83.392998,44.756359,30150,2025-07-13,Marine
Night about,-80.316053,-10.326125,94252,2021-07-03,Marine
Yourself relationship,31.778872,-103.791998,88554,2024-05-29,Forest
Hotel blue,-82.531143,80.660246,12395,2019-09-14,Urban
Fill piece,-7.971678,64.18696,310,2020-08-06,Tundra
Finish account,-35.522009,29.979882,97094,2021-03-01,Wetland
Model deal,76.128845,135.155717,19833,2020-01-16,Desert
Quite agent,-43.167483,135.636269,73713,2019-12-03,Tundra
Career theory,-57.182422,0.504126,98568,2018-07-07,Forest
Outside beat,50.848846,155.731208,87201,2019-04-16,Desert
Could reduce,46.543311,-72.974948,89430,2022-12-03,Grassland
Particular amount,87.727242,111.03731,1331,2025-03-29,Forest
Moment truth,76.421064,12.707267,53487,2021-04-05,Freshwater
Teach particular,57.984292,164.781916,73296,2020-08-24,Tundra
Door data,-0.133042,134.452619,96184,2026-04-19,Desert
Imagine instead,40.938716,50.951134,80877,2019-07-23,Desert
For anything,-35.461674,-140.604427,56661,2024-08-07,Wetland
Office despite,14.687167,-57.01209,97242,2019-12-03,Freshwater
Option argue,11.070516,54.838777,1114,2022-06-19,Grassland
Public old,17.356182,60.364711,33518,2016-11-17,Wetland
Nation organization,49.268996,-160.684168,87408,2017-01-24,Forest
Idea teacher,-62.760594,136.249427,10411,2026-01-04,Grassland
High authority,-62.574696,44.966584,74148,2022-03-24,Desert
Around whole,-50.428549,-163.869485,20628,2022-05-15,Grassland
Sell official,1.492913,102.907025,35609,2022-01-11,Wetland
Cut Mrs,-36.443141,8.875115,74715,2018-07-09,Desert
Either personal,64.930754,13.252101,1754,2025-03-05,Marine
Attack player,-0.367461,53.438703,51114,2017-03-30,Desert
Party investment,19.07138,-51.840506,76466,2021-04-18,Urban
Animal herself,-8.973007,32.42628,13675,2019-10-16,Urban
Million Democrat,-48.255643,72.898069,38910,2025-11-13,Tundra
Position director,-58.780902,-115.333608,28539,2023-05-12,Tundra
Perhaps anyone,76.75049,-165.776355,85384,2023-06-17,Freshwater
Draw wonder,-32.673497,48.031988,32529,2017-12-14,Wetland
Hot remain,7.739188,154.401425,99390,2016-11-22,Grassland
Draw family,1.982843,-5.468466,53286,2019-04-18,Wetland
Body particularly,-50.744327,146.960715,35941,2021-06-01,Marine
Ground ready,87.366947,0.749049,34764,2020-06-05,Forest
Public else,47.930735,-69.862148,74788,2024-10-07,Wetland
Seem alone,61.690376,-126.998949,92241,2017-09-05,Freshwater
Inside wear,-75.424635,-77.108384,60143,2020-01-04,Grassland
Season choice,76.717786,139.123917,85555,2018-05-11,Urban
Past agreement,46.854628,48.770156,99757,2024-04-08,Wetland
Energy act,-49.577094,37.344563,3146,2020-04-16,Desert
Be material,47.475746,142.594958,68450,2017-05-15,Marine
Across imagine,-83.311105,-90.790885,8949,2017-08-20,Wetland
Surface office,-25.981498,-74.604085,46946,2016-10-20,Desert
Democratic admit,40.335366,4.821037,52099,2021-07-05,Desert
One blue,-1.794564,72.865057,72578,2019-08-15,Forest
Quite religious,6.04418,-137.155825,50641,2025-12-02,Tundra
Pressure still,87.68362,14.711275,43559,2025-12-13,Wetland
Your generation,-74.704523,127.092682,24914,2020-08-28,Desert
Ago the,-4.998341,-68.808695,23447,2016-10-24,Freshwater
Town teach,-10.562629,118.104111,46008,2017-01-16,Forest
Community seven,-66.961366,-68.248266,50962,2021-03-29,Urban
Quickly size,-83.209428,84.066559,67206,2024-04-11,Marine
Success suddenly,-78.144265,-23.952458,21187,2018-02-12,Forest
Available feel,12.066717,1.583147,24519,2023-11-25,Freshwater
Behind Mr,67.155598,-28.389307,55942,2019-08-24,Wetland
Coach attention,47.714228,82.960123,48636,2017-09-18,Marine
Interesting positive,1.391947,-110.365197,59108,2017-07-24,Wetland
Mother seek,-36.740482,93.081199,17099,2024-08-28,Marine
Throw beat,-39.311269,67.172792,81840,2017-03-05,Forest
Class audience,-25.853926,-140.644252,54786,2017-05-17,Grassland
Join it,-78.478738,125.292376,23912,2021-04-23,Desert
Kind either,-11.792735,-131.856235,20286,2018-04-11,Forest
Financial task,-10.49623,-76.547877,88187,2025-03-31,Freshwater
Daughter page,-52.633739,95.935148,13469,2018-03-26,Tundra
Find under,89.030991,55.472432,51906,2025-08-20,Desert
Ok hair,7.337872,-111.845056,19642,2020-05-31,Urban
Tonight that,-78.782936,-104.077601,40928,2017-12-27,Tundra
Whether station,25.258302,-167.675343,6318,2017-08-31,Freshwater
Strategy us,18.616461,93.255452,43483,2023-11-28,Freshwater
Science significant,35.178816,36.950367,84384,2025-09-05,Freshwater
Table meet,15.441661,-146.269601,52739,2019-01-11,Desert
Most attorney,47.998537,59.917022,60989,2020-12-01,Marine
Ten beyond,-50.684369,-62.910158,18426,2016-10-08,Marine
Stage film,-37.380982,-165.529504,1373,2017-08-14,Grassland
Movie project,-69.305709,-71.268557,43791,2022-03-06,Forest
Two image,65.69732,148.884253,78883,2019-09-07,Freshwater
Manager however,-10.319525,-148.67816,80925,2025-10-06,Wetland
Level sister,13.631856,52.955534,55175,2020-04-13,Marine
Week forget,60.603537,84.833319,19861,2017-11-21,Freshwater
Movie century,-56.551595,-131.988473,75724,2022-11-24,Grassland
Environment trade,-61.822355,-178.422116,968,2025-09-27,Marine
Follow adult,-81.541857,60.930425,79158,2020-01-03,Forest
Concern pretty,2.039614,-163.634553,4646,2022-10-18,Grassland
Scene career,-70.130156,-60.601232,61126,2017-10-09,Wetland
Woman entire,1.356612,-28.492396,6871,2022-06-29,Urban
Eye sister,-41.414714,145.306542,71830,2019-09-18,Freshwater
Southern us,-55.007749,104.615087,89253,2021-11-02,Forest
Offer by,80.35121,82.902957,11281,2025-11-20,Grassland
Blood type,35.643974,82.373706,30864,2022-07-22,Urban
Huge usually,-49.714925,-6.979053,50,2025-05-04,Freshwater
Simply animal,-75.452369,-80.069735,2446,2024-07-21,Freshwater
Fear professor,-55.231131,-138.791659,47179,2019-03-29,Grassland
Full quality,-19.636845,-128.01264,16799,2022-12-19,Marine
Total office,-29.996139,112.400029,37317,2020-06-12,Wetland
War cause,-44.597573,68.564387,45780,2020-09-25,Tundra
Those business,-37.284101,-169.182785,62190,2024-12-18,Urban
Tv two,26.758135,159.160795,25962,2017-08-04,Marine
About get,70.949949,-113.994555,69646,2022-08-20,Grassland
Agree one,-70.051992,-133.039097,43240,2017-08-18,Urban
Another capital,8.368414,54.255857,51467,2023-09-10,Freshwater
But huge,22.659315,-92.029398,74502,2021-07-30,Tundra
Picture generation,-23.196392,-154.197963,89314,2019-03-06,Forest
Wall study,-74.899528,54.994311,39495,2025-06-24,Grassland
Maintain car,10.396067,-53.832995,47898,2016-07-31,Urban
Machine adult,-1.157969,174.479331,13051,2017-09-15,Marine
Own form,-29.452575,-22.074614,39756,2023-01-15,Grassland
Crime performance,0.252123,-2.170304,36064,2018-03-24,Marine
Call price,22.755994,110.31444,91599,2023-01-19,Freshwater
Hospital of,-57.916724,144.975433,31717,2022-04-18,Wetland
Current school,-3.310521,117.465478,74717,2023-10-28,Forest
All first,-9.322474,-10.651263,10537,2017-12-12,Urban
Tough value,-59.515322,9.052141,22071,2026-04-06,Wetland
Win medical,-13.720164,119.353854,37987,2019-09-06,Wetland
Season technology,-58.760174,-88.212574,97084,2026-03-28,Wetland
Need myself,35.836678,2.386625,35761,2022-04-18,Forest
Bring factor,-15.377661,-50.232934,16880,2022-07-28,Grassland
Investment training,-31.957251,58.012356,5139,2021-05-28,Forest
Author mouth,-88.518943,90.913321,60154,2025-09-24,Freshwater
Quality through,-73.702105,26.286321,68890,2018-11-13,Desert
No continue,7.303751,5.931235,6093,2022-01-26,Urban
Both study,3.681632,-94.520942,74751,2018-11-04,Freshwater
Purpose idea,79.426181,19.664258,77261,2024-05-14,Marine
Eight share,-28.56274,16.195264,54552,2025-05-26,Forest
You toward,-76.094066,176.708019,56887,2021-12-19,Wetland
Officer population,-5.040983,-119.601661,73093,2025-02-15,Marine
Ready answer,41.967758,176.47849,68123,2026-01-21,Grassland
Garden onto,-38.635306,-117.15124,68716,2024-01-09,Freshwater
Eye talk,-34.115707,-27.724799,67863,2020-08-03,Urban
Herself continue,65.326951,148.756824,27026,2026-05-29,Urban
Rather whole,39.643223,64.880556,50863,2022-03-14,Tundra
Election sound,-11.548342,107.43863,48147,2026-01-20,Urban
Field to,68.259826,106.148113,54087,2025-03-27,Grassland
Serve point,57.289853,-23.816701,29430,2024-03-30,Urban
Condition Congress,45.562511,120.479905,35984,2022-08-20,Marine
Give nothing,39.248695,-118.542964,59053,2021-07-31,Tundra
Or one,-4.861643,-12.825622,47190,2022-07-30,Desert
Life factor,-67.0123,-34.451941,33491,2026-01-15,Grassland
Thank bag,73.040935,86.174641,85529,2018-09-21,Urban
Build back,27.113274,148.28255,94628,2025-12-17,Urban
Spring age,45.265538,-130.333723,35121,2022-09-18,Grassland
Turn modern,-84.828414,-146.346024,21490,2021-10-29,Grassland
From task,11.710926,90.116962,13354,2017-01-13,Marine
Conference section,85.253304,73.796582,41571,2025-05-23,Freshwater
Indicate across,87.274077,-154.00893,32475,2018-11-13,Urban
Woman evening,8.85533,-79.519388,65040,2022-07-24,Wetland
Catch laugh,-75.232399,89.431992,82415,2020-11-06,Tundra
Draw scene,63.343175,-38.330516,4137,2025-01-15,Wetland
World indeed,42.952435,-93.521284,65741,2018-05-05,Grassland
He simple,-44.178719,175.321697,87856,2020-03-23,Urban
Expect realize,26.908952,120.144351,94191,2020-10-16,Desert
