species,latitude,longitude,population,date,habitat
Safe great,1.941668,69.627331,25694,2020-12-22,Freshwater
Writer fall,-3.316909,153.464465,56066,2024-05-18,Tundra
Record keep,59.274478,19.315469,46991,2017-08-13,Freshwater
Off well,52.318905,-24.464349,63870,2024-02-09,Tundra
Anything player,89.897067,33.698791,31814,2023-12-07,Wetland
Break already,-67.260771,103.791769,35090,2021-09-21,Wetland
Defense behavior,-20.751819,13.233885,95212,2025-06-17,Tundra
Matter certain,-32.361716,-32.825368,29907,2024-12-07,Marine
Rock third,-89.163714,-123.316486,37511,2019-04-14,Wetland
Nature capital,40.499383,-130.489837,28513,2024-11-18,Tundra
Town happy,-30.685395,-126.586773,30838,2021-04-28,Marine
Executive attention,59.87238,117.223939,53930,2017-11-21,Urban
Material already,23.590045,-105.228783,54693,2024-01-11,Grassland
Money help,-75.797236,135.289484,64774,2026-04-10,Tundra
Truth kitchen,19.72736,-46.97176,21838,2026-07-08,Urban
Author quite,-30.219596,-128.987214,414,2023-12-23,Forest
Series future,22.670464,127.171218,72949,2023-01-16,Urban
Language put,-46.015991,-135.31447,56551,2020-08-05,Marine
Visit land,-88.462256,6.510819,54684,2017-08-09,Desert
Lose join,-7.49306,121.318819,46638,2024-07-22,Marine
Player ability,-59.743394,87.656148,7087,2018-10-17,Grassland
Could their,-47.405742,128.285401,6041,2021-03-08,Freshwater
International red,-40.251549,-19.02297,73783,2021-10-08,Urban
Condition none,27.282958,-128.715555,58313,2019-03-23,Forest
Put thus,-11.808254,-169.762894,3280,2024-05-07,Desert
Only which,45.301996,166.836812,84362,2025-12-07,Freshwater
Follow Mr,2.522643,4.500206,54156,2016-07-18,Desert
Anything activity,5.593217,-30.675511,20448,2022-06-02,Urban
Everything probably,-77.763391,4.475928,75722,2024-02-25,Desert
Main reveal,65.311249,-130.234269,83763,2020-06-25,Wetland
Their gas,27.462115,88.58796,59846,2026-04-18,Freshwater
Truth drive,68.019457,37.599641,39928,2022-06-04,Urban
Turn federal,51.256299,-140.993691,92315,2024-05-04,Desert
You recently,-54.292082,2.364472,82996,2023-06-26,Desert
Nor half,0.089422,15.661423,28291,2017-11-24,Grassland
Accept likely,57.322558,-133.746455,78634,2023-07-08,Wetland
Do late,77.882058,65.191943,81966,2021-11-22,Freshwater
Walk condition,36.622304,164.803269,87888,2020-12-06,Freshwater
Tv finally,49.985782,115.02805,44840,2024-08-12,Grassland
Miss significant,-7.587394,8.662314,99277,2022-02-10,Forest
Collection good,-9.374768,49.898025,79630,2019-11-05,Grassland
Who reason,28.911827,83.678349,54077,2018-10-31,Urban
Movement this,-85.534985,33.965576,45380,2022-01-23,Desert
Require exist,74.39974,115.792093,40606,2021-01-14,Forest
Test available,45.381264,-3.391072,89200,2016-11-15,Grassland
Administration set,69.93125,-1.520679,50222,2018-06-26,Grassland
Wall military,-89.346284,60.238551,7305,2019-04-03,Wetland
Share thought,-16.466149,-65.382172,94287,2019-10-03,Desert
