species,latitude,longitude,population,date,habitat
North style,-22.180508,174.350024,12603,2025-04-27,Freshwater
Modern they,-84.093418,152.811876,2717,2016-08-20,Grassland
Check third,-61.242882,-4.869976,9791,2023-11-28,Tundra
Five fast,50.206962,90.091639,69574,2024-01-17,Grassland
Its guy,59.896442,-10.31754,77381,2021-01-05,Tundra
Wife today,76.134004,24.950484,70757,2020-06-21,Forest
Much item,-83.405974,8.509941,53267,2017-12-15,Urban
Southern positive,10.559766,-84.174691,57040,2019-01-17,Freshwater
Mind enjoy,-5.512434,-153.039207,93597,2018-01-16,Tundra
Off collection,-54.087536,119.120805,3852,2021-12-18,Marine
Tv benefit,-6.501398,128.639977,22913,2021-08-01,Tundra
Have paper,-14.794565,-64.253413,48085,2025-03-27,Freshwater
Third some,-78.354372,-134.482623,31945,2020-02-26,Freshwater
Yes region,60.969361,84.594857,81984,2016-08-30,Wetland
Kid marriage,-22.678337,12.648526,87562,2023-02-18,Desert
Well fast,15.101897,-142.866209,19398,2022-03-20,Marine
Join Democrat,71.631718,62.005597,36009,2019-01-16,Freshwater
Town each,-45.639841,107.008896,73888,2020-07-25,Marine
Network theory,22.51733,9.440675,12534,2025-06-21,Freshwater
Check between,53.68963,15.043022,60559,2023-04-03,Grassland
Idea big,76.615413,-113.761396,78231,2018-03-03,Freshwater
Best million,3.703805,-144.260209,86277,2024-03-17,Freshwater
Democrat life,-18.085298,58.020947,59030,2025-03-17,Marine
Future stage,82.056445,163.493387,6187,2021-11-21,Desert
Particular and,-78.882682,-167.451335,19932,2020-04-15,Grassland
Agreement PM,67.058756,-14.842053,81200,2021-12-07,Wetland
Crime beyond,-56.586467,-19.720505,22259,2025-10-25,Freshwater
Mr stand,-67.784451,77.786775,11340,2026-05-16,Marine
Series save,52.511107,119.031325,13653,2024-12-10,Desert
Building minute,9.089112,-17.717633,90736,2017-11-03,Urban
Test six,43.421642,145.105031,70951,2024-12-10,Marine
Election word,-73.035446,172.139211,27402,2017-04-10,Wetland
Condition develop,77.233332,-111.785077,7156,2025-03-23,Desert
Now page,-68.555144,-119.516504,40920,2022-09-29,Tundra
Beyond according,-29.30476,41.113619,97742,2019-10-25,Grassland
Collection day,27.837761,23.09921,22889,2020-10-03,Marine
Human education,-45.433541,32.462338,70780,2022-09-14,Forest
Control race,41.19658,128.799045,96986,2025-02-23,Desert
Name imagine,15.499916,-30.309044,59938,2017-10-02,Desert
Society first,-23.110551,-178.700206,40373,2019-02-10,Freshwater
Include good,-48.146419,-61.168435,78930,2018-10-10,Wetland
Know behind,-3.791582,-163.14185,52501,2024-11-21,Urban
Own agreement,-63.984533,83.374785,85105,2022-02-16,Urban
Lose five,-28.722347,162.104267,79321,2019-10-24,Marine
Listen mention,-48.912985,-49.71799,63594,2017-01-16,Forest
When have,-67.197521,157.085455,2839,2025-01-14,Forest
Will doctor,35.068793,142.442433,45429,2024-03-18,Urban
Eat crime,-80.36261,86.215207,35709,2025-08-21,Marine
Must property,-87.06587,-169.128398,13634,2021-01-14,Desert
Take challenge,19.530247,148.682082,94021,2016-11-29,Grassland
Point moment,73.408715,-137.558546,89932,2019-02-18,Marine
Very right,52.87129,-98.923896,8698,2024-01-06,Forest
Page recent,79.26469,55.248825,76444,2017-12-15,Marine
Here fish,-84.619401,-80.977523,57579,2020-08-06,Forest
Same culture,-72.947578,-43.354273,8387,2020-04-12,Freshwater
Our open,78.395158,131.33932,68109,2023-10-31,Wetland
Remain road,-45.865372,81.484751,40955,2023-01-20,Freshwater
Information group,23.487655,-0.30713,29003,2022-10-06,Tundra
Role share,0.016624,0.360038,92630,2024-01-17,Grassland
Everything act,-36.87732,-17.741993,92963,2025-01-30,Tundra
Indicate century,2.021165,126.865904,50514,2017-08-25,Tundra
Republican finally,-2.154171,-122.916643,80069,2018-07-03,Freshwater
Father actually,60.122599,-23.970488,49710,2024-08-15,Marine
Young at,44.995452,128.181513,67186,2023-11-20,Desert
Foot every,-55.645003,-74.400232,97482,2022-07-17,Grassland
Spend science,-7.631223,-88.841175,11835,2024-11-19,Urban
Catch consumer,-70.095574,157.07206,33109,2020-02-03,Tundra
Enter firm,-13.139755,-8.483625,48006,2022-11-30,Forest
Thus generation,-5.647509,-49.755329,88705,2020-10-28,Marine
Fight big,12.930308,53.86252,40674,2017-06-17,Grassland
Method often,9.054486,0.181924,26469,2019-07-23,Urban
Budget father,4.114567,145.300339,9813,2025-05-15,Urban
Center most,-74.569706,40.420362,56045,2025-07-24,Marine
Image debate,5.10299,97.484177,69419,2024-07-16,Forest
Inside federal,-88.922361,-39.419387,46187,2017-05-22,Marine
Laugh maybe,4.345682,34.391489,4711,2018-01-24,Urban
Training believe,-88.317219,157.263924,10028,2023-12-15,Urban
Lead issue,37.94785,179.386416,85439,2025-07-05,Wetland
Data usually,22.432993,-3.326396,7281,2022-01-14,Forest
Lawyer large,48.160516,60.093856,73920,2024-05-17,Grassland
Her raise,79.371469,173.750941,52102,2022-10-01,Desert
Send serve,-65.473292,-122.890353,75246,2025-05-28,Tundra
Magazine lose,85.44438,26.157832,39324,2024-10-26,Desert
Care leg,-24.178211,-26.326779,30813,2024-10-15,Wetland
Commercial sport,-78.312193,-96.987937,67762,2020-11-22,Desert
Fight follow,47.856798,-97.208416,13754,2023-01-29,Tundra
Community several,18.298717,-141.003015,89908,2025-10-06,Desert
Which world,-32.408851,-169.472458,22404,2020-06-22,Forest
Eat land,30.153307,-157.196234,82178,2021-09-28,Desert
Modern artist,33.000062,-118.368287,42081,2025-05-28,Desert
Several miss,21.259146,135.618771,24880,2022-01-12,Desert
Sea safe,67.514027,-101.789637,55538,2016-11-20,Tundra
Imagine resource,-50.113575,86.043058,2224,2025-06-28,Urban
Example surface,72.0742,-34.714926,49542,2016-08-29,Wetland
Yeah society,53.867691,-123.609754,71028,2016-09-29,Urban
Minute state,-60.631285,115.611505,63717,2023-12-10,Marine
Name course,-50.914178,141.476454,16625,2017-03-07,Tundra
If significant,73.169888,-63.135705,82399,2023-06-07,Desert
Part education,-5.709091,-168.175237,76521,2023-09-20,Freshwater
Open fill,-22.067095,-43.415102,28625,2017-04-17,Desert
Store why,-21.924081,-87.502516,20766,2024-05-10,Tundra
General onto,-7.05793,24.453294,7658,2024-02-28,Desert
Usually near,11.459539,162.087656,60941,2022-09-11,Urban
Relationship radio,87.026626,-74.429704,13411,2025-03-29,Marine
Worker improve,72.912523,-123.533991,43824,2021-10-16,Grassland
Whose cause,36.195593,140.619182,98945,2017-05-13,Tundra
As generation,-10.008872,-75.99949,8412,2025-05-04,Tundra
Pick miss,23.417883,116.565623,18305,2024-04-09,Marine
Wife enter,-3.763208,127.059422,66921,2022-09-13,Tundra
Hair responsibility,-50.373842,15.638244,14447,2025-10-17,Wetland
Turn bit,-3.035182,1.721253,44687,2021-01-08,Desert
Together eat,-18.22384,6.798648,87425,2024-01-10,Tundra
Like build,-58.477076,-1.515458,24580,2018-02-04,Marine
Of under,-11.226446,-4.677364,30816,2023-03-02,Forest
Beat staff,30.597309,169.825189,80270,2025-01-05,Freshwater
Carry learn,-50.458413,-60.736914,5392,2019-10-21,Urban
Door because,-42.568777,-172.810337,14938,2025-01-20,Marine
Parent vote,84.377187,-159.005471,88451,2020-07-07,Tundra
Form hand,19.269498,30.615301,5542,2024-10-21,Wetland
Plan center,50.275929,-168.184245,50716,2023-01-26,Desert
Determine type,8.178751,-111.956388,4042,2017-05-31,Urban
Test performance,-66.093468,145.159023,75046,2022-03-04,Tundra
Sea among,80.081647,9.046863,98657,2020-07-17,Desert
Give order,-28.820443,-18.054612,27644,2019-09-26,Wetland
Treatment gun,62.356708,12.506988,82696,2024-01-24,Freshwater
Career own,15.591105,13.732159,56102,2018-08-06,Grassland
Hotel serious,46.797037,-175.596151,74519,2017-09-20,Grassland
Than issue,26.430658,-102.890886,41699,2023-11-13,Marine
Reason measure,-46.376864,-51.103433,30828,2024-11-07,Forest
Toward throw,-24.639018,73.668413,74372,2021-06-02,Wetland
Police manage,39.598591,-16.965338,84557,2017-12-14,Tundra
Room democratic,-13.512398,173.609995,68619,2023-04-12,Tundra
Recognize future,-23.460498,-78.389234,87187,2022-03-23,Desert
About enough,-1.453671,173.011151,86867,2025-04-03,Tundra
Last cup,-50.889129,-128.75515,28323,2023-11-28,Marine
Standard responsibility,-89.455691,58.807175,13317,2025-08-10,Tundra
Reach night,-68.270992,-62.28515,49906,2025-08-25,Marine
Major already,-79.647688,94.378232,47171,2022-07-26,Wetland
Relationship hair,81.977295,9.430145,19433,2025-09-26,Forest
Whatever ground,-33.338127,-173.207889,69757,2022-04-14,Urban
Stage yes,16.909111,-133.415754,7258,2016-12-30,Urban
Ago seven,-74.895076,-144.143971,21726,2022-09-21,Tundra
Most in,47.092392,52.630614,41399,2022-06-03,Desert
Season much,79.770256,-147.801517,23147,2021-10-16,Urban
Beat its,68.7736,-35.743699,34381,2017-07-18,Wetland
Walk model,-25.972344,12.218414,75092,2024-08-30,Freshwater
Exist truth,76.426868,123.094612,32630,2024-04-25,Wetland
Give call,23.027001,111.172841,38138,2019-12-30,Freshwater
History senior,-7.049912,2.917985,56997,2019-11-13,Urban
Major all,8.980452,-167.995006,94448,2018-08-29,Tundra
Standard news,26.665608,84.338656,381,2021-12-20,Desert
Phone despite,34.646695,45.234045,70584,2018-06-08,Marine
Training attack,7.568811,-128.996418,94777,2021-02-04,Forest
Prepare someone,2.527201,-60.292683,73645,2025-12-27,Grassland
Ever theory,-13.449961,117.803518,57603,2024-10-18,Forest
Size buy,51.427042,55.176813,7317,2024-04-19,Freshwater
Skin particular,-14.62503,147.373686,16560,2022-07-31,Wetland
Do Mr,-40.506785,116.714141,30783,2017-08-19,Grassland
Wish director,36.826319,34.524088,43122,2026-05-07,Tundra
Commercial else,41.805873,-13.36081,32215,2022-07-30,Desert
Then when,-5.198609,-18.731934,71369,2021-01-12,Wetland
Hope follow,-55.79874,-0.494345,46435,2020-08-25,Urban
White research,36.669445,146.301269,63587,2016-10-08,Desert
Rest service,-50.351711,50.717416,76829,2017-09-14,Desert
Piece Democrat,-70.181346,162.434013,33830,2022-07-20,Freshwater
Represent recognize,-15.107001,-153.516766,74184,2025-02-23,Desert
Election race,-7.363328,-2.672786,44077,2024-08-13,Tundra
Budget office,-16.398352,-20.827305,77413,2021-06-10,Marine
Job officer,-63.055754,167.088287,35681,2023-09-13,Marine
Serve ten,22.786162,61.606205,16494,2026-03-22,Tundra
Part feeling,3.043265,-55.303586,81367,2018-08-29,Desert
Country across,-4.154644,102.856978,38111,2020-07-05,Tundra
Fish position,50.50925,-148.657748,79522,2022-02-07,Grassland
Media direction,-39.864652,-167.863491,4766,2025-09-18,Tundra
Sport fall,50.898353,45.449471,47751,2018-06-01,Forest
Bar maintain,8.058363,-58.207361,65027,2020-07-22,Freshwater
Song action,-85.976035,-47.239369,1537,2024-07-22,Marine
Left provide,-44.323485,122.261899,81671,2023-07-20,Wetland
Soldier become,89.739996,-174.95758,13392,2019-06-25,Wetland
Arrive fill,-39.444184,131.053115,12861,2023-02-27,Wetland
Present second,81.319249,87.520497,46507,2025-07-22,Wetland
Big service,-79.781946,45.5084,93694,2017-07-16,Desert
Sometimes finally,-35.874638,178.034605,51880,2022-01-28,Desert
Notice standard,-10.000623,-95.218323,9835,2017-03-30,Urban
Hot mean,30.054258,160.06662,15319,2022-09-10,Forest
Single yourself,54.626175,-36.301204,44700,2017-03-26,Desert
Oil between,-42.863832,-31.062692,927,2017-09-26,Grassland
Entire sense,-80.533462,-61.924462,25027,2025-06-27,Forest
School decide,54.033607,-125.852871,4622,2016-10-22,Forest
Story grow,45.618651,-38.021327,61583,2017-03-04,Marine
