species,latitude,longitude,population,date,habitat
Always shoulder,-36.102588,-156.32869,15308,2021-07-19,Forest
Couple important,-36.971423,139.875207,97192,2023-06-30,Forest
Thousand individual,-34.575145,-69.297848,38698,2019-02-18,Grassland
Her drop,33.558794,118.930628,39969,2018-09-08,Urban
Wear suddenly,-76.447023,54.414098,72379,2024-12-27,Grassland
Use opportunity,-89.556014,22.960904,11812,2018-07-02,Urban
Story action,-74.977995,-133.56926,9811,2021-01-27,Tundra
Data return,-62.795415,136.237547,72491,2023-10-16,Urban
Seem race,-25.330893,132.381792,70453,2016-08-28,Tundra
Kid reduce,-44.881166,91.21717,51118,2018-12-13,Marine
Arrive clear,-89.460061,-64.022731,53040,2025-01-10,Grassland
Defense need,8.305991,169.945964,71825,2018-04-19,Tundra
Important head,61.744244,3.712334,50757,2021-01-15,Grassland
Practice central,34.709432,125.903579,49319,2019-10-12,Grassland
Third senior,-57.554865,45.493276,21315,2026-01-10,Wetland
One pay,-62.276138,-71.175942,74328,2023-10-15,Wetland
Happy Democrat,1.013601,109.908372,12635,2024-12-22,Marine
Leader thing,63.183013,-126.645935,5417,2021-07-14,Desert
Owner almost,83.285262,-22.143577,64520,2023-02-23,Freshwater
Find church,-71.567978,-74.855782,44878,2020-12-27,Grassland
Perform become,60.529295,92.877321,30461,2024-05-31,Wetland
Similar reality,-44.712695,-123.347809,37915,2020-06-16,Marine
Not month,15.929791,7.678945,40976,2024-11-17,Grassland
Responsibility around,-2.737882,-166.215291,28469,2021-03-03,Wetland
Material ago,-61.3522,-140.794683,70878,2018-10-28,Desert
Strategy account,74.717671,110.365847,80756,2018-08-30,Freshwater
Food side,13.021756,-101.910809,12649,2024-06-29,Grassland
Despite push,78.913843,128.825496,92823,2025-02-19,Urban
Mind give,70.786557,9.613347,50809,2022-04-29,Urban
Participant stuff,43.907618,78.827486,62868,2024-01-29,Tundra
Work he,21.988051,-61.53589,28588,2016-08-20,Urban
Enough however,-20.260642,106.204771,5145,2019-06-09,Forest
Must party,-49.591704,104.376792,79694,2018-06-16,Grassland
Why hair,76.741953,-25.414418,85182,2017-11-29,Marine
Pm budget,-22.819415,-120.630785,6437,2020-10-07,Grassland
Back firm,-64.120832,-159.920705,33589,2025-04-30,Forest
True knowledge,-49.354881,-52.636784,89454,2018-10-09,Freshwater
Focus perform,56.51716,-31.880911,26370,2024-10-27,Desert
Treatment rather,-32.270033,-177.700688,89719,2019-12-27,Grassland
City wear,51.246715,121.712799,70192,2023-05-04,Forest
Similar people,-4.432135,131.598113,11683,2016-10-13,Urban
Rise serve,81.572989,-79.299149,65627,2022-11-29,Grassland
Focus stop,-82.136115,-61.188994,41917,2022-02-13,Desert
Million democratic,65.515011,-128.674953,87220,2019-05-22,Urban
Hope factor,-6.98495,16.954773,35635,2023-01-16,Desert
Test process,-21.776021,-121.13993,28745,2022-09-22,Forest
Pressure near,48.187518,-32.539511,47201,2025-01-08,Forest
Can worker,19.815431,-143.226312,28024,2022-08-19,Freshwater
Three son,35.208632,-148.608782,15375,2023-07-13,Grassland
Student allow,-19.219153,-148.580001,92173,2025-01-29,Urban
Such success,-75.445416,-173.376649,21816,2016-09-22,Tundra
Bar walk,41.182795,161.725138,69303,2022-12-21,Freshwater
Significant sit,-82.714966,-158.58787,65245,2024-03-29,Freshwater
Their people,-15.779082,126.069491,48964,2023-01-11,Forest
Tell baby,-89.849024,59.829182,11473,2025-03-05,Grassland
Market process,9.552261,80.523148,88913,2016-12-06,Grassland
When animal,-44.465095,-6.264257,95156,2018-11-14,Freshwater
Arrive huge,-1.907715,138.740191,57978,2016-10-06,Desert
Democrat speak,-72.183446,20.361002,38253,2023-12-18,Urban
War recently,-0.96182,76.949754,94398,2017-11-13,Forest
With society,67.035607,-41.03158,6328,2018-02-02,Tundra
Main sometimes,50.186213,-125.471178,94932,2026-02-03,Freshwater
After radio,34.520742,14.863026,12948,2021-12-23,Marine
Story group,-66.129888,-103.34778,48899,2019-11-01,Marine
Subject think,-19.395509,-116.687776,27941,2025-12-18,Desert
Early reduce,-28.067356,44.508155,33480,2017-06-04,Marine
Almost company,0.334197,173.8039,43541,2018-08-11,Desert
Best responsibility,-11.948516,-145.197688,7058,2018-10-17,Freshwater
Teach candidate,-85.30724,-68.515251,18272,2017-01-02,Freshwater
Soon pay,-49.180876,-89.044616,69484,2024-12-21,Forest
Production single,-46.174563,-46.417481,46407,2017-10-02,Urban
Movie low,33.362216,153.917519,45375,2022-03-14,Wetland
First drug,19.634299,-159.343397,52556,2019-01-15,Wetland
Study represent,-4.062867,-90.613801,20138,2019-04-14,Forest
Choose early,-72.211901,160.198282,8702,2016-09-06,Freshwater
Land action,-46.838344,-54.99046,25106,2020-02-18,Freshwater
Important prove,-48.825206,-110.153086,1046,2019-05-02,Tundra
Continue sure,-50.67399,-126.64029,70010,2022-01-25,Desert
Ask position,85.098122,1.611481,32245,2023-06-16,Marine
Agreement on,64.970676,-140.10961,74593,2022-07-13,Tundra
Head general,18.689209,-149.990031,54954,2025-02-23,Forest
Energy check,-57.092398,-155.604333,30616,2025-09-18,Marine
Within push,-0.544216,-136.17812,18351,2019-12-29,Desert
Fill nor,51.330923,-57.161832,6293,2017-12-25,Tundra
Build point,-84.649391,124.663913,93512,2023-05-31,Wetland
Raise dinner,-87.521759,9.514755,22891,2020-03-27,Marine
Test hit,-76.662503,-85.057608,18774,2026-06-16,Desert
