species,latitude,longitude,population,date,habitat
Start nature,-70.44611,-68.376843,71651,2019-10-20,Tundra
During TV,6.130034,178.265192,60882,2021-06-15,Marine
Close poor,-76.287086,-28.253564,16504,2016-07-19,Wetland
Me put,65.242592,17.360303,67162,2020-12-16,Desert
Current let,-16.941085,-44.269184,23843,2022-08-31,Marine
List recently,51.873905,-80.827489,43782,2017-01-31,Marine
Must eye,-66.584872,-139.341515,13669,2020-05-15,Wetland
Resource sit,-80.403338,154.830239,27683,2024-04-07,Wetland
Simply local,-54.967316,-45.55492,13128,2017-09-15,Grassland
Tree everyone,7.913974,-14.614561,96310,2022-05-16,Desert
Later store,26.424372,79.074026,92868,2016-11-01,Freshwater
Heart note,42.399038,76.28392,8313,2025-10-13,Freshwater
Theory garden,80.139658,39.933835,65153,2018-09-22,Tundra
Those real,-63.633944,-162.47379,98186,2022-01-01,Urban
Almost success,44.434467,44.068703,13399,2019-11-23,Wetland
Early political,86.269199,-151.911671,58107,2020-09-26,Freshwater
Laugh finish,-88.836686,120.639185,1226,2024-12-30,Forest
Country through,10.049725,-173.963767,41863,2025-05-16,Wetland
Allow low,-80.662174,-138.623506,92127,2016-11-11,Freshwater
Thank operation,-84.908303,-78.604298,65201,2019-01-11,Wetland
Truth fire,31.507175,-11.520416,55162,2019-08-26,Wetland
Probably big,69.25694,-1.159655,93803,2022-01-24,Freshwater
Kind generation,-17.125661,40.264883,41683,2022-11-03,Tundra
Past interesting,-34.079977,147.101597,55544,2021-12-14,Forest
Significant thought,-20.673595,-83.82906,56937,2016-09-09,Desert
Same skin,-21.917132,-70.050513,93495,2016-12-06,Urban
Enough evidence,-18.223244,78.150618,60705,2021-07-03,Wetland
South official,-5.472338,95.376914,7138,2017-11-22,Forest
Plant pass,-29.340377,114.627764,22671,2025-10-01,Marine
In mention,-2.507951,5.080671,24921,2019-02-02,Desert
His direction,-18.993097,-41.190324,432,2019-12-02,Grassland
Fact however,4.535362,-80.984773,78738,2021-03-17,Freshwater
News language,69.567448,-78.888142,63046,2024-08-21,Desert
Charge somebody,-78.037222,-167.183213,92376,2019-04-27,Desert
Star want,-0.270755,-157.719577,252,2024-12-13,Forest
Cost rate,-57.178779,128.573717,30304,2026-04-12,Freshwater
Possible institution,30.002587,133.262473,16636,2022-04-23,Grassland
Two sing,-77.822559,-102.538947,92849,2024-02-18,Desert
Per major,23.782838,-17.226696,57422,2022-04-26,Grassland
Newspaper specific,67.078415,157.687524,41248,2016-12-21,Freshwater
The else,-66.975712,-150.571571,9428,2025-05-07,Desert
Team speak,0.438522,48.13718,86491,2019-07-30,Grassland
Should down,43.761397,149.818034,28971,2023-04-15,Freshwater
Next senior,-75.052517,-93.517348,5347,2016-09-08,Wetland
This per,31.17083,-57.680749,62282,2026-06-18,Marine
Billion enjoy,84.259011,-166.612764,28935,2023-03-11,Forest
Position add,7.992436,42.35721,23060,2024-07-16,Marine
Nothing increase,-63.301262,-85.469338,59914,2024-03-12,Desert
