species,latitude,longitude,population,date,habitat
Dark language,35.547717,89.171957,82235,2020-10-31,Marine
Center stuff,-53.513976,-45.472864,49147,2021-02-23,Tundra
Possible tough,-53.332177,-134.034603,7109,2019-10-01,Grassland
Relationship everyone,-32.560894,-81.564815,23354,2018-05-28,Wetland
Enjoy determine,57.273551,79.266077,82737,2021-08-05,Freshwater
Force standard,-89.82354,-59.1815,42991,2025-02-08,Marine
Career board,-14.972582,-27.935665,33612,2024-02-09,Freshwater
Although score,33.615704,122.597225,64638,2017-04-12,Urban
Heavy organization,-79.832132,-42.857719,58955,2025-07-09,Grassland
Know expect,38.027082,20.504434,1407,2016-11-18,Grassland
Interview according,69.991488,-16.388931,54839,2025-01-12,Tundra
Meet or,-39.405738,25.12786,14857,2020-02-03,Urban
Against wall,82.851357,179.187885,98011,2021-09-13,Tundra
Wish game,-2.561625,-170.476961,73364,2026-02-16,Tundra
Always opportunity,-49.14557,-64.302907,88719,2019-07-22,Grassland
Set production,-70.090531,-101.275711,36485,2018-09-12,Forest
Building there,-0.031573,96.714054,23143,2024-12-14,Forest
Federal choose,62.188048,-55.701769,62680,2024-08-20,Grassland
New both,-17.819911,148.321101,77444,2025-11-21,Tundra
Age cell,-70.578393,117.04872,92815,2023-02-04,Urban
Method front,6.448539,52.76147,80516,2025-10-09,Freshwater
Need herself,-40.889215,37.945353,64746,2022-11-20,Freshwater
Just commercial,-47.59632,121.235614,34125,2017-10-02,Freshwater
More image,-76.228691,-5.631652,49382,2021-11-28,Freshwater
Usually last,-6.527099,152.252022,96838,2025-03-12,Marine
Raise plant,-55.342752,-86.422333,59379,2024-06-14,Wetland
Music start,-79.22107,89.714301,44131,2020-03-14,Urban
Car continue,-39.550714,62.066433,3399,2020-10-16,Grassland
Behavior old,-55.157753,-26.384886,37157,2016-09-26,Tundra
Who organization,-2.800868,-26.753322,13612,2018-12-21,Grassland
Machine affect,2.230536,-117.827172,19481,2021-10-03,Tundra
Product thing,27.314655,125.284507,70929,2018-12-06,Forest
Career center,-70.278941,124.654952,83334,2019-06-23,Urban
Do very,-22.45729,-176.434272,48919,2023-11-19,Forest
Mention successful,67.837986,-146.17939,58501,2016-11-20,Forest
Main more,25.323816,-111.452006,7108,2026-04-27,Freshwater
Share family,19.446732,60.562249,67036,2022-06-23,Marine
Dog must,49.044091,-156.188411,44851,2018-06-06,Marine
Cultural street,16.215853,-41.317948,46323,2017-04-17,Marine
Address chance,86.171348,100.037327,94313,2024-08-06,Wetland
Along threat,-51.272518,-26.624567,98677,2022-03-23,Desert
Bring if,21.638708,70.208226,46853,2018-01-29,Desert
Nature door,-21.329804,28.414484,63060,2021-07-02,Desert
Determine result,71.663439,-172.700542,15106,2024-11-11,Urban
Will marriage,-42.118523,14.802044,35953,2019-05-10,Marine
Score two,-87.420603,179.725812,41219,2025-05-19,Marine
Film last,20.533326,137.657347,82706,2021-07-08,Freshwater
Page of,-86.320902,7.842418,1426,2021-12-07,Freshwater
Month close,-8.702866,-54.673536,50123,2023-01-02,Grassland
Another number,49.322131,166.629535,2645,2022-06-28,Grassland
Evidence poor,-66.683288,-22.539495,74618,2020-07-08,Desert
Risk behavior,-31.445363,-56.648669,34702,2020-11-15,Forest
Property majority,15.582817,64.939394,42404,2026-06-21,Freshwater
Sit theory,48.852695,117.762377,95175,2024-01-20,Freshwater
Tax role,-50.508039,-93.056492,4890,2023-09-23,Urban
Mrs thus,29.365762,80.644153,64879,2023-02-21,Urban
Black part,-78.777356,-99.246528,88191,2025-09-22,Freshwater
Recent his,-42.838937,107.766672,69162,2023-11-27,Marine
Form imagine,-67.57855,-123.389009,53528,2019-09-23,Marine
Whose vote,73.43599,-162.948034,30878,2024-06-23,Freshwater
Size few,-7.841783,12.199804,55069,2019-06-15,Marine
Our ball,89.630341,-124.908185,72928,2024-02-02,Forest
Good enter,2.214143,136.291128,63630,2019-03-09,Freshwater
Name inside,31.533048,-178.936163,80948,2020-05-06,Grassland
Fear laugh,2.24999,78.585235,9954,2020-01-17,Urban
Then really,72.41633,132.662982,40925,2018-04-04,Forest
People them,-6.438606,81.717939,54493,2026-07-15,Grassland
Your personal,52.509599,-49.681461,91801,2020-12-17,Freshwater
Adult forward,-18.179637,79.348376,84548,2019-05-20,Urban
Moment box,-42.509837,108.675089,28626,2024-04-11,Urban
Style return,60.037104,-30.160954,20822,2019-10-05,Freshwater
Civil career,85.15581,-11.264751,77026,2020-05-31,Tundra
Physical executive,19.737376,40.237501,54593,2026-03-08,Forest
Difference majority,-5.996931,-31.679581,58907,2025-12-18,Wetland
Young among,-68.830777,-31.858798,4507,2018-03-04,Desert
Condition including,-20.075528,67.05733,83313,2023-04-16,Freshwater
Level nation,-9.802586,69.466332,9647,2016-11-19,Wetland
Several no,-2.503582,1.974289,62858,2025-04-16,Marine
