species,latitude,longitude,population,date,habitat
Mean say,-7.111527,26.655578,18667,2024-03-26,Freshwater
Tough bad,58.443133,-72.526382,7304,2021-09-22,Forest
According Democrat,-43.820272,101.454949,85326,2024-11-02,Wetland
Player view,-85.125964,-110.221769,73148,2024-06-27,Marine
Republican impact,22.737794,-53.38518,39022,2018-05-11,Freshwater
Pay say,-54.764026,-96.820982,59627,2020-04-19,Grassland
And political,-17.413314,-102.642828,13410,2023-06-17,Grassland
Moment feel,-68.327943,-130.224746,37522,2023-01-06,Desert
Trade toward,-12.797534,78.369123,59633,2021-11-19,Grassland
By game,-73.48407,-172.221084,6061,2020-11-10,Desert
Education argue,49.888873,55.516822,68552,2017-05-29,Marine
Reason no,1.775237,-43.675983,29202,2018-03-28,Wetland
Agent anyone,25.934364,-19.926938,60541,2023-10-17,Marine
Ball nearly,47.349966,-161.596406,45615,2020-05-14,Forest
Remember ahead,-17.84997,75.123197,3802,2024-03-14,Forest
Type account,57.019372,-19.92185,28216,2019-03-05,Forest
Under window,23.141764,-67.029394,76327,2018-10-21,Desert
Up movie,68.489884,-161.322812,99725,2021-12-25,Freshwater
Past determine,-40.770722,-143.324776,49754,2016-09-29,Desert
Throw staff,4.87771,14.466473,67257,2023-08-18,Marine
Easy about,79.133372,27.099721,3899,2021-10-24,Forest
Skill describe,14.689052,-21.11237,6957,2019-06-02,Marine
Husband employee,-52.994128,50.260924,19526,2024-11-10,Urban
Dark success,69.046348,39.036795,89766,2019-02-28,Desert
Rich high,-76.673039,-33.436245,72076,2021-08-13,Wetland
Several skill,87.679263,-45.138641,12255,2022-10-27,Forest
Rule hand,-15.102505,-126.106054,8056,2021-02-05,Tundra
Apply foot,30.288102,-161.799908,65312,2022-04-13,Forest
Somebody yet,-48.935245,101.704837,5719,2017-12-03,Tundra
Structure green,79.23277,134.888134,5418,2022-10-13,Marine
Tax admit,82.642823,12.857918,11811,2018-03-26,Forest
Instead way,41.527758,-89.57469,80653,2026-02-16,Grassland
Choose issue,-23.516933,122.010078,31542,2023-04-09,Freshwater
Hour first,-47.862798,59.362849,73421,2024-03-25,Desert
Story morning,-57.927686,-123.061056,2724,2021-08-05,Tundra
Television system,-64.193264,-125.955231,34358,2024-03-30,Urban
Six out,-37.174328,-154.217559,83279,2020-11-13,Freshwater
Whose wonder,70.738979,-19.779877,9656,2017-04-27,Freshwater
Share possible,83.589826,-113.768642,34,2019-11-16,Wetland
Begin interview,37.739277,-163.513458,42125,2019-09-05,Forest
Size indicate,85.299786,-96.702934,34927,2020-06-19,Grassland
Left about,41.00223,-159.964031,95019,2019-08-14,Marine
Bar here,-62.269542,88.830491,79042,2019-12-10,Tundra
Agreement or,-13.4212,-130.591615,1495,2020-07-29,Tundra
Build behind,-7.734195,-15.79117,80472,2018-04-15,Marine
Wait rise,34.05464,84.56193,1490,2025-12-29,Wetland
Design speak,-11.175791,150.020433,4618,2023-08-30,Wetland
Lawyer skin,43.306689,133.045864,39865,2019-01-22,Tundra
Brother share,32.188842,129.371742,83637,2020-01-11,Urban
Lead bar,63.860585,6.931433,99297,2021-04-20,Wetland
Sea should,-43.712267,-34.681157,22555,2020-04-02,Marine
Choose within,-46.209447,94.775936,38177,2024-02-12,Forest
Shoulder chance,-47.730171,27.50563,80624,2017-11-30,Urban
Field star,-3.396899,117.256609,47086,2020-01-27,Tundra
Really place,-69.143658,8.912968,285,2019-04-25,Urban
Theory result,-89.737026,-103.248168,68115,2024-10-19,Wetland
Benefit when,62.767151,91.496951,20577,2026-01-25,Tundra
Maintain service,50.456685,65.795842,72353,2019-06-09,Marine
Fire edge,-10.050279,-103.535383,72142,2020-05-12,Urban
Blood among,43.832748,19.672094,6656,2023-12-28,Grassland
By scientist,63.956338,-91.751585,83007,2024-02-20,Marine
Lot gas,-81.275642,-7.384176,99587,2023-07-09,Marine
Conference late,-40.660526,-101.257517,63025,2021-04-27,Freshwater
From no,-31.656618,-29.129613,27772,2020-11-15,Wetland
Investment kid,86.958569,21.995925,87835,2021-01-01,Grassland
Best among,29.159429,62.329775,83440,2019-06-03,Forest
Call parent,-71.618068,-73.878686,23025,2025-10-21,Wetland
Economic yard,-37.619663,-15.140833,39917,2022-11-29,Forest
Performance that,-55.968526,129.297931,79881,2024-12-19,Freshwater
Especially century,17.57186,150.069416,40361,2018-04-20,Grassland
Physical win,-67.309528,89.076002,95334,2017-01-04,Urban
Film food,-43.077254,-26.556609,85747,2019-06-10,Desert
Political institution,65.825574,146.095842,52872,2019-02-22,Urban
Early today,36.207194,-161.114495,8596,2018-10-20,Urban
Century simple,38.420411,146.786796,62966,2025-10-22,Desert
Community pattern,-59.596888,49.857908,95173,2017-07-21,Grassland
Score affect,47.560336,168.212075,94831,2024-05-05,Tundra
Allow leave,65.185725,7.726156,26034,2017-10-06,Desert
Pass read,-65.615305,-28.877415,83507,2022-09-28,Tundra
Safe hour,-77.176976,28.153271,87992,2021-08-09,Wetland
Order away,39.194091,-176.518468,26114,2018-03-20,Freshwater
Purpose should,79.402575,-24.866899,2078,2018-02-08,Wetland
Member home,-65.290501,-11.394201,86761,2021-04-16,Wetland
Threat form,-16.611922,-102.71431,15976,2021-04-04,Wetland
Information war,7.344568,98.255447,87093,2021-07-23,Grassland
Hotel well,53.884632,143.592815,64047,2017-08-04,Tundra
Space next,25.296901,34.113366,661,2017-02-26,Freshwater
Past theory,-60.819944,117.399938,51963,2024-01-28,Desert
Front become,44.15627,-7.140109,96976,2021-08-16,Grassland
Reason myself,7.337352,-84.241167,42823,2017-10-27,Urban
Success cause,-59.519801,-160.625019,87782,2019-09-22,Marine
Different whom,-42.347843,-29.578341,19411,2019-07-16,Forest
Staff right,88.112686,-0.741816,62151,2017-11-21,Tundra
Administration both,-36.695622,-46.669978,54988,2024-07-25,Grassland
Writer none,-56.465101,48.461277,14645,2017-04-15,Wetland
Still moment,19.252223,104.036419,12799,2020-12-08,Tundra
Charge sport,69.49671,72.552767,49075,2017-06-24,Freshwater
Moment base,66.158902,-82.02154,36494,2020-04-15,Freshwater
Fast standard,9.616421,-14.577638,57819,2019-08-06,Marine
Strategy address,25.680589,124.244647,63667,2021-11-01,Grassland
Citizen that,11.066757,-25.953148,27365,2022-07-11,Marine
Year quality,-80.06279,-136.269872,22514,2022-08-24,Grassland
Name page,-23.344164,3.531632,91799,2026-01-01,Urban
Best dog,-28.536186,49.478979,78853,2025-12-27,Forest
Room opportunity,-20.402916,68.916994,74146,2025-06-11,Marine
Once probably,53.079503,116.046633,39043,2025-05-07,Grassland
Charge treatment,39.703143,-166.629656,61202,2020-01-27,Forest
Stuff tough,-32.490136,141.603305,98322,2018-08-29,Marine
Central month,41.145739,110.441841,19200,2016-12-18,Urban
Fine claim,-13.267981,151.288856,61612,2024-06-17,Urban
Myself really,1.387019,-174.144868,61508,2018-11-19,Urban
Note long,44.243539,10.238478,39178,2022-08-20,Forest
Commercial something,-18.758018,-125.521287,70574,2025-12-07,Urban
Scene crime,70.281999,-77.637066,5710,2023-12-01,Marine
Attorney central,-22.76474,64.219552,60503,2022-12-03,Urban
No operation,-32.785093,-28.654427,6339,2018-06-11,Forest
Often someone,42.538551,-5.762755,87480,2018-06-17,Wetland
Office popular,-46.247137,-37.869895,63100,2018-10-16,Tundra
Wind much,11.163793,-50.363121,71070,2025-01-20,Freshwater
Possible side,-41.845453,49.380084,52442,2017-08-18,Desert
Many operation,12.761046,155.124585,55296,2018-04-12,Freshwater
South should,64.84495,-59.057706,99251,2021-08-01,Urban
Be listen,52.296055,30.171409,52448,2020-05-23,Urban
Cost morning,32.727549,174.672046,86609,2024-02-10,Wetland
Read situation,60.521005,58.731432,5997,2017-05-26,Tundra
First those,-0.621865,-62.60663,72273,2018-05-02,Tundra
Easy dream,-68.9859,-6.511287,84559,2023-01-23,Urban
Computer the,-50.441948,-122.087346,88739,2023-11-15,Grassland
Very herself,-3.920238,-120.463363,49679,2019-02-27,Wetland
Take figure,37.269926,19.52985,77823,2025-07-11,Desert
Necessary between,-31.747038,44.625616,37796,2019-09-27,Freshwater
Politics once,19.731215,80.838356,69127,2022-08-02,Urban
Tough entire,40.648941,-35.650531,37430,2019-10-01,Marine
Foot sure,-33.165923,-127.878282,66200,2021-05-07,Marine
Ten visit,-43.520256,16.619098,41646,2024-05-06,Urban
Drug get,10.400621,-141.437103,78805,2018-08-17,Wetland
Morning prove,-82.961136,140.778212,57748,2025-06-06,Freshwater
Heart lot,-88.530023,-127.788326,62879,2018-03-31,Freshwater
Wife cell,26.273642,99.687185,59245,2020-11-15,Marine
People couple,-2.720517,43.962909,7023,2017-04-20,Marine
Year them,-78.178783,64.440906,353,2025-12-13,Freshwater
Myself away,-21.553086,-79.596059,62607,2020-09-26,Wetland
Response oil,-1.036465,112.901312,24815,2024-09-24,Marine
Door positive,30.158703,-17.151555,57135,2017-03-19,Wetland
Day south,4.572686,-177.177374,10681,2024-05-31,Desert
Hand quickly,82.591286,100.639246,41310,2022-12-29,Desert
Ask loss,86.998387,-167.812913,53102,2022-09-19,Marine
Campaign crime,-44.956325,55.252717,89826,2021-05-25,Freshwater
Bag realize,-4.929819,49.552696,88772,2025-11-09,Marine
Social economic,36.667093,-93.375387,98081,2020-12-08,Wetland
Woman use,12.24609,-47.901964,58519,2021-04-12,Urban
Available allow,24.506428,-4.576048,59691,2020-10-01,Freshwater
Manager energy,70.973751,-158.301756,80440,2024-04-28,Freshwater
Bad citizen,-89.960876,25.07767,95919,2024-06-30,Forest
Order town,8.735967,-120.901145,95416,2018-07-21,Wetland
Us probably,-10.213356,23.718973,56944,2023-07-21,Grassland
Yes after,-87.243481,116.581562,23507,2024-11-15,Desert
Religious doctor,-71.756554,-120.290338,90501,2020-03-07,Tundra
Maintain walk,52.949545,-118.64703,94070,2019-10-22,Wetland
Discover former,-13.947211,105.385387,64177,2018-05-08,Grassland
Current first,51.545476,15.464195,40723,2026-05-15,Desert
Huge season,70.07214,27.176004,94871,2025-09-07,Urban
Staff see,86.965131,-0.262444,84248,2022-06-08,Freshwater
Color resource,-16.818183,-157.336973,87027,2020-07-08,Urban
Technology sort,-35.461106,64.37951,97365,2019-04-24,Marine
Include require,-51.490783,175.279321,15928,2023-06-05,Wetland
Operation worker,-86.031602,-95.98892,31029,2016-11-14,Urban
Person could,7.639348,144.356876,61761,2025-04-27,Forest
Of time,32.794357,-164.923374,24867,2023-04-01,Wetland
Own agree,-26.981423,-174.503065,47840,2026-05-28,Desert
Military south,-55.117125,-135.446314,36687,2025-08-31,Marine
Choice because,76.459699,-91.264901,6712,2024-05-12,Urban
Should interesting,84.996394,-110.585391,58648,2023-08-29,Marine
Unit meet,24.822389,-3.916074,54427,2019-11-01,Urban
Win try,-8.622799,-7.441748,66932,2022-07-09,Forest
Town wonder,24.029018,-74.92777,63866,2016-09-23,Desert
Senior become,67.70479,36.650696,66843,2024-05-27,Freshwater
Democrat program,-21.702772,80.546229,24771,2025-10-13,Forest
Drug next,-17.781362,143.480628,34003,2025-12-05,Tundra
Our suffer,-81.97143,92.595055,80760,2024-10-06,Marine
Behind throughout,-0.069981,7.171118,86962,2023-03-08,Tundra
Measure year,28.086445,2.057337,34143,2020-10-14,Freshwater
Win stuff,30.202486,-109.867551,72432,2024-10-08,Forest
Explain method,81.356856,74.074651,42636,2017-07-28,Marine
Large debate,79.506032,-76.514132,88986,2018-10-01,Marine
Mind thousand,54.250209,-147.402652,50893,2022-11-15,Grassland
Paper consider,-30.357349,170.668313,99128,2020-05-20,Forest
Top not,-11.788107,-121.602906,86201,2024-08-26,Forest
Consider sister,78.985999,87.399688,20520,2021-02-19,Marine
Benefit identify,26.15787,89.73685,2154,2021-03-24,Wetland
Response question,86.719266,-23.180459,56356,2025-03-31,Wetland
Medical skill,42.315267,38.828086,2886,2021-03-13,Desert
Century ok,-9.095481,-96.857988,32151,2020-02-21,Freshwater
Act front,-18.372905,-146.161387,14475,2018-06-11,Forest
Every stage,25.880945,-109.867215,30487,2021-06-09,Wetland
Deal spend,-48.13372,4.826453,29967,2023-11-06,Forest
Organization reveal,-32.813494,101.729288,20359,2021-09-05,Forest
According third,-60.978476,-35.960099,93453,2022-09-05,Grassland
Little clear,59.954202,-12.964462,15600,2018-11-17,Forest
Choose participant,79.53252,156.966366,20469,2022-03-10,Urban
Direction happy,-20.627339,99.116826,72459,2020-07-21,Urban
Customer nice,44.384239,-108.675033,1613,2018-06-01,Tundra
View bit,34.829762,134.896228,90914,2024-09-14,Marine
Piece imagine,56.380299,-164.137912,13362,2025-02-19,Urban
Dog peace,37.650726,-88.690054,94768,2021-09-08,Tundra
Goal back,-87.199593,125.420595,78017,2024-06-30,Wetland
Though turn,-63.33043,114.213521,50342,2019-07-09,Grassland
Authority week,65.787666,38.99124,87589,2019-12-28,Wetland
Begin bed,-83.274648,140.909476,98212,2017-11-25,Desert
Where service,-81.996983,-3.482538,95566,2022-07-18,Freshwater
So road,-74.580094,90.69692,19705,2019-12-10,Forest
Here it,-38.291027,14.182473,34355,2021-01-13,Desert
Activity alone,-67.038381,125.455576,14746,2018-02-11,Desert
Grow ask,71.614287,-174.480042,52708,2025-11-26,Grassland
Take well,-54.610584,-12.855301,44806,2023-04-10,Wetland
Off near,13.21953,37.98726,84470,2020-04-14,Desert
Child activity,19.768671,56.772592,46292,2020-11-21,Grassland
Positive avoid,-86.581345,-176.350517,39531,2021-10-02,Freshwater
Event lot,51.109833,159.749165,90991,2026-03-18,Forest
Prepare someone,57.471749,65.659546,66441,2019-06-12,Grassland
Respond instead,74.461213,-144.374071,35163,2025-05-18,Freshwater
State democratic,-13.313195,7.012364,71236,2018-04-15,Freshwater
With look,-65.45127,-46.705591,9543,2019-05-07,Desert
Arm thing,-9.089589,92.581777,29814,2017-01-16,Urban
Surface possible,-79.896983,-50.006318,6708,2021-04-14,Tundra
Couple TV,9.306411,18.199144,90777,2020-06-02,Desert
Win do,47.314536,58.020604,28075,2024-02-07,Wetland
Industry financial,18.228418,164.54772,2856,2018-11-27,Tundra
Positive hotel,-63.550757,-19.604612,97328,2018-08-19,Forest
Hotel worker,-86.577732,81.819415,99191,2022-02-25,Forest
So foot,-25.803606,91.39976,78477,2026-03-14,Desert
Large serve,18.207806,4.829074,64953,2020-12-31,Marine
Body friend,20.20849,119.499325,32443,2025-10-28,Tundra
White husband,-25.914277,-170.157991,16610,2023-12-20,Forest
Spring arrive,81.025711,-165.657347,51922,2021-05-25,Wetland
Eight reason,43.824155,-80.563189,80032,2021-12-28,Grassland
Offer music,0.218719,124.638047,74261,2022-02-01,Urban
Green must,-73.568612,-65.319203,96574,2017-05-14,Freshwater
Apply necessary,21.914111,119.867961,96543,2024-05-26,Urban
Despite clear,9.881831,170.303226,69195,2023-03-18,Wetland
Knowledge address,42.003477,9.328272,75475,2019-05-22,Urban
Must medical,-0.933713,-64.893148,55315,2020-08-08,Freshwater
Provide tonight,-40.839684,138.076784,56054,2023-01-08,Grassland
Sea develop,-78.2015,-174.858424,27158,2025-09-27,Wetland
Threat tend,5.490444,159.316127,33042,2025-03-02,Tundra
Fly report,-55.40955,70.818845,65904,2025-01-03,Desert
Half usually,55.611965,-109.935094,88100,2018-01-16,Urban
Against middle,39.72831,-82.607594,24015,2017-07-30,Urban
Listen partner,82.671011,-21.64454,59542,2019-05-31,Marine
Stay compare,-70.602522,-141.700717,50322,2024-04-16,Grassland
Get investment,-35.578994,83.961863,22110,2025-01-31,Marine
Day should,-72.702235,56.174181,29387,2020-08-03,Freshwater
Hear shoulder,78.208471,83.350109,95562,2021-07-31,Tundra
Worker blood,26.603146,85.039653,12175,2018-08-20,Urban
Room east,-47.759831,-114.281455,68018,2024-03-23,Desert
Measure record,-15.870954,-152.266237,59575,2019-06-06,Freshwater
Create husband,47.566138,-134.935066,63283,2025-12-23,Wetland
May shake,58.186917,72.968249,62496,2026-05-06,Forest
Court just,70.254727,-58.207812,2218,2020-06-20,Forest
Training appear,-26.276502,-102.70925,13550,2018-02-26,Freshwater
Moment game,-16.188969,62.344837,88719,2021-06-05,Grassland
Night force,48.970065,-24.567003,27328,2023-07-17,Wetland
State similar,-42.976956,-58.692986,21819,2023-01-24,Urban
Age place,-48.546466,82.247194,2789,2019-07-27,Grassland
Vote environment,72.427025,91.608606,56443,2024-02-05,Tundra
Strong interesting,-76.412358,-163.084495,64699,2018-07-05,Freshwater
Account land,89.198938,-102.454919,64633,2023-09-30,Tundra
Into professor,-61.014012,-11.077373,58412,2021-08-19,Desert
Join future,26.751951,145.286551,41964,2025-05-23,Forest
Together receive,8.957607,-150.726289,48513,2023-04-13,Forest
Mind current,-19.684568,-61.335469,16667,2023-05-23,Marine
Action my,-33.346521,-84.47465,42310,2016-11-16,Tundra
On improve,-26.267411,-119.810842,96818,2020-03-23,Grassland
Authority heavy,-28.590361,46.197445,18101,2026-02-07,Forest
