species,latitude,longitude,population,date,habitat
Operation girl,72.782012,104.040914,33431,2020-12-12,Forest
Start bed,-76.736282,6.731304,78775,2018-10-21,Grassland
All quality,42.023697,105.16005,19136,2023-02-20,Tundra
Hair red,52.30699,-111.567396,56786,2020-02-05,Urban
Stand grow,-7.635136,-154.547626,30970,2025-06-13,Desert
Current send,55.168077,128.455081,47759,2026-04-09,Tundra
Weight edge,59.35213,128.02951,50174,2020-12-18,Marine
Ago agency,59.869444,-19.339482,76862,2017-07-09,Grassland
Film newspaper,-31.447161,-78.027508,89858,2022-02-17,Marine
Level sell,-8.301806,-56.930022,24445,2021-07-14,Marine
Another rate,-65.953863,-154.131383,80472,2025-11-22,Grassland
Course market,-62.62689,85.433329,55758,2019-08-23,Grassland
Wind world,45.262928,111.18032,30853,2025-06-18,Wetland
Trade go,23.105545,14.296514,81435,2017-07-06,Marine
Agreement stage,-25.244209,-160.607817,96197,2017-09-12,Forest
Population page,-29.098143,-79.632699,26947,2020-04-26,Freshwater
Music choice,13.639243,-118.782321,59115,2018-08-01,Wetland
Cover game,-77.50113,36.89391,87664,2019-05-03,Marine
Work subject,-47.451347,51.772672,35738,2021-02-05,Marine
Next tax,-45.596093,-92.723728,2158,2025-01-14,Grassland
Body clear,78.603054,62.497826,67797,2023-01-25,Desert
Type rule,-22.927784,-99.366075,84616,2019-03-07,Tundra
Off animal,-26.476022,-1.446893,51821,2019-01-18,Forest
Move final,80.962714,-25.396545,96059,2023-07-02,Desert
Morning pass,-3.162313,-47.411552,29483,2017-08-15,Desert
South difficult,-26.823527,163.259955,97967,2022-07-03,Tundra
Society rich,32.087668,130.246341,90206,2022-06-16,Grassland
Us long,-62.181237,-88.264836,36974,2022-09-09,Forest
Dinner south,37.667405,171.371469,88302,2016-11-04,Desert
Family run,2.71115,120.078027,58411,2026-02-16,Forest
Continue body,-9.17517,66.593019,25326,2021-07-16,Tundra
Cold growth,89.059809,88.327496,28508,2020-02-22,Desert
Difficult study,89.402957,-113.580796,31607,2017-03-15,Marine
Wonder teacher,39.384912,-100.23435,12557,2018-06-21,Marine
Power upon,27.230163,-18.188588,85646,2018-10-16,Marine
Still light,-61.681134,122.005926,39886,2023-10-13,Marine
She make,-85.648403,118.135551,77108,2024-12-17,Freshwater
Yeah eat,-57.938098,146.311862,3786,2022-12-18,Forest
Company movie,2.249895,26.054556,43827,2024-09-19,Wetland
Conference never,71.19773,0.054454,18180,2020-06-24,Grassland
Hundred above,50.442759,-155.137064,48314,2017-11-06,Grassland
Exactly really,31.89072,-36.757372,67060,2017-11-04,Grassland
Apply vote,-48.304029,152.857515,10794,2017-05-06,Grassland
Still form,-82.745487,125.031837,50014,2020-01-18,Tundra
Can agency,-57.201825,-24.579107,30148,2017-12-09,Tundra
Song describe,-81.351045,44.182222,46968,2018-12-19,Forest
Star catch,89.209557,76.055555,54103,2024-02-08,Marine
Operation there,-24.018462,-35.092243,37519,2023-09-24,Forest
Home treat,-54.105443,-16.152447,57366,2025-04-01,Grassland
Detail adult,4.57697,31.245464,43514,2024-05-30,Wetland
Everyone recent,7.186862,-150.673155,30006,2019-03-02,Wetland
Decade paper,86.378931,136.993861,58820,2025-04-15,Marine
Enjoy suggest,80.631107,88.840751,5015,2024-09-07,Tundra
Whether fact,1.91153,66.377558,3520,2024-03-20,Wetland
Arm word,4.36057,147.426909,36410,2020-03-21,Freshwater
Believe quality,-59.686101,-21.55773,6462,2023-03-07,Marine
Store weight,-4.004798,64.125924,59104,2024-11-10,Forest
Job yourself,-74.378866,-140.713371,89773,2025-04-04,Urban
Up beat,26.50085,45.916411,99649,2024-04-21,Grassland
Fly try,23.673959,-57.020152,67506,2018-12-26,Freshwater
Authority research,20.703538,75.18018,45767,2022-02-23,Grassland
Civil including,17.445607,-161.989403,4273,2020-01-01,Desert
Form look,5.539185,52.391097,75259,2024-03-08,Marine
He seat,-10.645395,39.90817,45136,2022-07-27,Desert
Capital success,60.718453,35.963194,69114,2023-07-16,Urban
Support same,1.872119,-133.848426,85575,2019-05-13,Freshwater
Give energy,-33.252642,5.643433,70220,2019-01-29,Desert
Statement laugh,-80.360276,-2.410505,60750,2023-06-14,Marine
Carry chair,-56.022476,-124.557657,35171,2018-06-28,Freshwater
Almost our,-27.122872,-98.391567,28336,2019-05-24,Forest
Beat north,89.312564,98.970399,52118,2017-04-03,Urban
Save its,-47.484652,-67.780317,73861,2019-08-07,Desert
Instead strategy,-67.020941,-129.180732,48302,2020-09-01,Forest
Without poor,-33.14562,42.472605,36991,2021-07-16,Marine
Bring with,5.665508,128.554644,55315,2023-08-25,Freshwater
Sing one,-1.107544,175.722777,40117,2017-04-01,Desert
Often with,-0.672022,83.172753,20770,2018-10-22,Freshwater
Control method,21.200087,-44.751877,62929,2022-04-25,Wetland
Sometimes lawyer,-13.667498,-20.521235,92931,2022-03-26,Forest
Look another,-35.681285,25.306585,30614,2023-11-20,Freshwater
Concern make,78.58466,-115.154339,27702,2020-08-13,Wetland
Bag sea,-59.977094,91.437365,74919,2021-12-14,Desert
Someone game,36.926731,-109.854184,3381,2021-02-25,Marine
Gun green,-51.942379,-111.386596,63783,2019-09-05,Desert
Market right,30.544593,-5.353485,31066,2024-01-28,Desert
Treat magazine,58.805798,-30.517526,96622,2024-12-16,Desert
Two through,36.114477,63.037909,58240,2017-05-12,Marine
Resource two,80.70868,-147.864384,23444,2024-04-16,Tundra
Exactly middle,-89.919584,142.42501,11359,2018-11-28,Wetland
Including book,87.088022,67.444272,75828,2023-06-22,Freshwater
Every low,-45.95924,55.937769,36436,2024-09-11,Wetland
Beautiful million,75.051626,161.667809,163,2016-10-15,Grassland
Though cost,59.490506,-30.90254,72136,2025-04-04,Desert
Rule couple,-0.284917,-106.736164,77368,2019-05-07,Wetland
Follow pattern,61.358489,-21.424518,93214,2025-05-12,Urban
Magazine work,73.95901,59.395176,61103,2025-01-29,Freshwater
Indicate process,14.884674,90.140072,5251,2024-03-19,Wetland
Total film,87.157729,173.559101,95036,2024-10-06,Urban
Personal pattern,-57.015831,-137.383904,30316,2021-08-14,Wetland
Establish better,-43.96365,-134.862232,46814,2024-04-15,Marine
Article process,0.437396,-4.210109,24852,2017-05-29,Grassland
Local in,18.036517,-21.333362,77827,2020-08-08,Tundra
Now the,-86.95227,-15.527172,33722,2019-11-11,Wetland
Series yard,-26.704474,-13.477658,96067,2018-08-30,Marine
When sometimes,16.455777,-124.180737,20500,2022-07-02,Marine
Skin door,-60.449272,-140.401979,52149,2025-10-23,Tundra
Cost type,-29.462608,-19.146696,59387,2022-02-24,Tundra
Maybe face,63.771067,76.066532,17286,2024-03-02,Urban
Newspaper institution,-59.328811,72.158904,90022,2024-11-24,Grassland
Yard from,47.715526,-179.001845,49156,2019-11-08,Grassland
Factor scene,-34.860789,174.557864,85403,2016-12-24,Grassland
Catch hit,86.14372,77.017011,94020,2017-03-26,Tundra
Ball home,-50.560653,-84.86935,18213,2016-12-25,Forest
Maybe baby,-81.845009,105.667267,44194,2022-12-07,Forest
Serious skill,-87.68331,6.61481,79501,2020-01-15,Grassland
Social in,32.205781,131.795343,31377,2025-11-09,Marine
Walk claim,-28.883525,-173.921557,10426,2018-12-14,Desert
Up raise,-6.224288,-172.159153,16359,2022-12-26,Wetland
Different degree,-88.684466,-26.173088,14242,2022-10-07,Tundra
Successful human,49.769724,127.367933,70192,2018-01-27,Tundra
Growth whether,-70.187688,61.213872,56761,2021-06-24,Freshwater
Take without,40.347852,131.28912,66466,2022-01-03,Freshwater
Couple me,-4.282127,0.830966,7834,2016-08-28,Grassland
Building wind,3.191526,170.747766,13290,2018-05-22,Desert
Likely voice,-85.131082,137.404734,47687,2022-08-09,Grassland
Economic phone,-32.262234,59.162736,89756,2020-01-24,Desert
Prove detail,-7.52084,47.801373,11766,2023-06-28,Urban
Only back,2.051651,81.402008,52147,2024-09-09,Freshwater
Now far,2.580739,-85.036867,71403,2026-03-09,Freshwater
Hot support,-88.101842,-35.887553,71801,2020-07-07,Marine
Development treat,32.912484,166.473194,65838,2022-07-30,Marine
Lawyer probably,-35.591197,-8.879673,94467,2017-09-13,Grassland
Fear open,40.824436,38.608864,91799,2024-07-29,Freshwater
However standard,52.920642,-175.357934,27222,2025-01-01,Desert
Expect little,-17.956428,-168.637028,99856,2024-02-25,Marine
School onto,-7.989482,-62.611266,59076,2024-04-01,Forest
Issue newspaper,-75.893037,-16.108048,86895,2019-03-12,Urban
Control learn,-85.352189,-179.023689,74541,2026-04-26,Forest
Pretty whether,26.438761,-42.112264,99304,2022-06-29,Desert
Physical nothing,-38.910833,-163.231071,18385,2024-01-01,Marine
Entire what,-4.308484,-28.463192,83329,2020-09-21,Wetland
Type news,21.794656,-41.933283,78913,2020-07-02,Freshwater
After father,57.127103,127.189523,24346,2019-08-24,Tundra
Employee ball,-26.842392,131.241876,34497,2020-08-14,Marine
Read speech,-36.944866,3.315858,72610,2019-06-22,Forest
Game Democrat,35.320012,131.837641,92835,2024-03-29,Wetland
Area concern,64.501625,140.564463,90172,2026-04-12,Freshwater
Lay wide,-49.467085,-82.280065,95662,2021-01-17,Marine
Argue at,-37.739953,-34.087569,37543,2025-03-08,Forest
Certainly represent,-66.193416,-6.217446,49923,2021-11-01,Freshwater
Event same,40.202196,179.245664,4937,2021-10-04,Tundra
Team yes,58.531709,-109.634418,65202,2022-04-11,Forest
Again those,-28.315126,60.093559,76043,2022-07-27,Tundra
Economy ready,81.951888,110.918773,37108,2022-04-20,Forest
Western those,-72.876463,163.679695,13528,2022-08-30,Marine
Performance expect,36.680781,75.901039,35246,2017-04-02,Tundra
Head good,-19.574346,-102.760188,58490,2026-01-10,Marine
Research most,11.591567,-95.443012,31175,2019-03-04,Urban
Lay difficult,-88.017928,118.229529,7673,2018-08-20,Freshwater
Consumer important,-44.056045,82.374522,53352,2021-03-01,Desert
Hospital together,-81.129537,-88.79295,36860,2017-01-29,Freshwater
