species,latitude,longitude,population,date,habitat
Wish perform,62.80617,13.471607,49461,2024-12-15,Wetland
View various,1.516764,149.919499,82546,2020-11-25,Tundra
Leader specific,-52.332871,159.57297,50092,2023-05-20,Forest
Agency environmental,44.158433,144.49891,39652,2023-11-22,Freshwater
Growth tell,-41.080247,-47.802805,71793,2019-08-03,Tundra
Miss option,-38.514795,-153.328685,95149,2022-01-31,Forest
Wait choose,-67.895112,-130.56549,68289,2020-12-08,Freshwater
Few federal,-10.870696,171.439939,8156,2017-02-24,Forest
Production west,-75.581264,-163.251318,26314,2021-12-04,Freshwater
Today partner,43.943767,-7.337776,30871,2019-04-12,Urban
Than great,29.148142,179.612451,85795,2023-08-19,Urban
Serve all,-22.478719,-102.276824,15312,2026-06-18,Urban
Without audience,-12.642579,-91.79507,54884,2017-06-23,Wetland
Issue positive,56.808223,52.797444,66189,2025-12-30,Grassland
Difference cold,-0.825642,62.738253,41856,2019-02-19,Tundra
Poor war,-81.4279,-113.512353,53312,2019-03-09,Desert
Play view,-5.470027,131.104296,75877,2018-04-18,Freshwater
Shoulder suffer,-0.754654,-134.955594,57478,2019-12-31,Forest
Quality compare,51.981557,-79.02941,98149,2022-05-25,Forest
Free visit,-40.558129,-159.258777,2024,2025-02-01,Wetland
Authority firm,49.789867,140.817965,19092,2023-11-26,Desert
Value remember,78.276407,140.177046,2105,2017-10-22,Marine
Necessary money,-19.458574,97.143933,42384,2018-06-20,Tundra
Few main,-60.193853,-126.272296,17019,2025-07-22,Grassland
Personal he,-22.871588,-173.607494,19848,2023-12-07,Tundra
Sister music,-48.492826,-49.663605,2913,2018-05-18,Forest
Size care,24.567635,84.274273,7766,2019-12-20,Marine
Color east,69.176017,104.121582,30118,2018-09-30,Grassland
Ahead focus,44.267375,-112.447045,41549,2020-06-28,Grassland
Region every,32.114611,-89.482848,15320,2022-11-23,Grassland
After see,57.912185,51.614307,9706,2025-05-07,Grassland
As affect,39.872941,65.001717,72907,2023-07-02,Freshwater
Ready until,-6.227013,-135.482222,41132,2017-01-21,Forest
Increase election,63.511269,66.13877,29670,2026-04-11,Urban
Admit happy,46.885759,93.349231,47121,2022-12-02,Forest
Rich help,24.468157,124.786136,65703,2019-07-17,Grassland
Word gas,-41.340359,57.179935,55623,2021-05-07,Grassland
Safe ok,82.599382,143.711832,76049,2026-01-03,Wetland
Serve building,-54.71044,150.435163,44517,2024-09-12,Freshwater
Maintain employee,55.484553,87.569262,26029,2017-06-10,Forest
Section city,14.030483,75.108876,34154,2022-01-12,Wetland
Wife soldier,-23.311207,86.852247,18031,2023-02-18,Desert
Mother player,-84.816312,24.895109,14816,2026-05-15,Urban
Sell know,-54.945411,-148.332301,2906,2017-03-08,Grassland
Tax player,-75.403651,-131.438729,47148,2017-06-25,Wetland
Actually hospital,3.852089,144.004845,22666,2025-01-25,Forest
Hundred late,87.505253,-171.924343,34580,2019-05-22,Freshwater
Project what,-37.142056,59.01281,45155,2021-02-25,Tundra
Media financial,-79.535726,77.90961,44738,2017-10-17,Forest
Respond author,-87.515195,-30.498959,3185,2021-10-26,Forest
Charge own,53.234982,-165.837017,85246,2026-06-22,Grassland
Nothing surface,5.421082,-143.797204,41094,2019-09-23,Forest
Price identify,-3.093791,-129.075588,83328,2017-12-17,Wetland
See claim,36.035173,-73.054808,80343,2020-07-08,Marine
Seven even,56.939033,19.104307,82252,2018-10-07,Urban
And phone,-77.803029,67.792137,43059,2020-06-20,Marine
Price contain,65.283648,86.450879,41702,2017-10-24,Tundra
Quickly data,-36.140634,100.374795,32324,2020-03-09,Wetland
Song drop,-49.301097,92.002698,53138,2021-08-18,Tundra
Beyond join,0.141864,-71.234483,95913,2022-06-12,Marine
Blue theory,10.850937,153.153884,15913,2022-10-04,Grassland
Provide provide,-36.324553,-120.668848,39546,2018-04-01,Wetland
Onto energy,47.093568,-124.611382,38381,2019-06-01,Grassland
Recognize either,11.170414,127.52982,78989,2025-10-15,Tundra
Cut able,82.813414,85.317475,91745,2023-05-21,Marine
Common high,12.786931,6.783613,30695,2023-07-27,Grassland
Talk matter,26.658828,37.324508,2781,2023-04-26,Marine
Central south,-56.812138,-133.473151,25378,2023-02-16,Freshwater
Against push,78.150406,50.654832,22490,2016-12-29,Wetland
Through fact,-6.831265,70.297937,57401,2020-06-09,Wetland
Note task,26.476922,-23.002354,99604,2024-03-04,Grassland
Husband site,76.697025,-48.623069,45983,2023-01-21,Tundra
Phone political,0.322938,-173.491641,16745,2016-10-02,Marine
Mean opportunity,-82.324176,167.594976,91644,2023-03-08,Tundra
Final nothing,-70.872669,-6.556072,41950,2022-07-11,Tundra
