compound,formula,mw,pka,solubility_mg_ml,class
Adrenaline,C5H3N5O0,744.41,8.68,68.115,Alkaloid
Serotonin,C20H10N2O2,261.67,N/A,991.303,Amide
Glucose,C12H7N2O3,928.51,12.6,259.21,Hormone
Serotonin,C10H15N3O7,877.29,6.37,443.369,Amide
Aspirin,C7H9N1O0,396.98,3.22,340.652,Alkaloid
Ethanol,C5H31N2O10,603.76,11.53,566.142,Neurotransmitter
Adenosine triphosphate,C14H21N5O6,747.3,6.84,143.732,Alkaloid
Ethanol,C2H7N5O10,805.68,3.17,916.788,Lipid
Glucose,C17H33N1O4,249.43,6.18,750.836,Alcohol
Ethanol,C16H21N1O2,704.51,1.67,233.758,Alkaloid
Caffeine,C6H3N5O4,563.65,8.96,223.661,Hormone
Glucose,C15H35N3O7,402.06,3.93,384.832,Alcohol
Adenosine triphosphate,C10H27N0O4,415.49,2.13,672.483,Neurotransmitter
Urea,C6H10N4O10,478.58,N/A,5.437,Organic Compound
Urea,C12H32N5O10,205.17,8.52,447.888,Alcohol
Dopamine,C19H31N1O7,570.22,13.0,560.399,Alkaloid
Serotonin,C10H25N5O7,338.66,7.28,439.103,Amide
Aspirin,C14H38N0O0,865.1,N/A,17.753,Organic Compound
Aspirin,C18H5N2O10,963.82,N/A,913.342,Lipid
Urea,C19H37N3O4,654.69,6.63,558.036,Alcohol
Dopamine,C16H15N0O2,807.2,3.59,422.21,Organic Compound
Urea,C16H19N1O7,295.14,12.64,7.953,Hormone
Glucose,C6H28N5O10,724.99,4.17,86.033,Carbohydrate
Ethanol,C5H25N2O2,62.2,10.33,381.583,Lipid
Serotonin,C18H11N3O1,111.91,2.96,259.106,Organic Compound
Caffeine,C18H30N1O0,404.37,9.81,35.59,Carbohydrate
Glucose,C16H35N1O6,125.57,10.69,515.367,Lipid
Cholesterol,C5H35N1O6,975.41,10.43,356.306,Alkaloid
Adenosine triphosphate,C4H33N3O8,890.83,3.76,283.126,Amide
Dopamine,C3H7N3O9,710.79,N/A,872.231,Nucleotide
Cholesterol,C10H40N4O7,223.39,1.46,178.14,Carbohydrate
Adenosine triphosphate,C7H3N4O8,289.16,4.12,793.074,Organic Compound
Ethanol,C5H4N2O9,925.03,3.44,953.366,Amide
Aspirin,C17H10N1O7,479.64,9.33,552.395,Neurotransmitter
Urea,C6H35N2O8,865.39,13.46,377.617,Alcohol
Glucose,C15H20N2O6,69.76,13.36,27.199,Alcohol
Adenosine triphosphate,C8H35N2O9,909.22,11.44,502.434,Organic Compound
Aspirin,C13H19N4O1,795.71,13.76,914.771,Neurotransmitter
Dopamine,C17H6N4O7,793.52,N/A,983.614,Carbohydrate
Caffeine,C2H18N2O10,476.66,4.3,358.807,Amide
Adenosine triphosphate,C11H21N0O7,600.64,9.33,929.036,Carbohydrate
Caffeine,C2H24N4O10,818.07,2.3,406.148,Organic Compound
Ethanol,C8H7N3O7,384.93,N/A,233.713,Organic Compound
Dopamine,C7H28N5O2,963.75,9.18,27.673,Lipid
Cholesterol,C9H16N1O10,517.92,9.07,877.944,Neurotransmitter
Cholesterol,C10H5N0O8,261.84,8.86,522.662,Amide
Adenosine triphosphate,C9H15N4O3,626.74,13.29,912.161,Alcohol
Aspirin,C4H20N1O4,102.33,3.24,905.883,Organic Compound
Adrenaline,C18H4N2O2,706.02,7.09,413.325,Neurotransmitter
Cholesterol,C16H26N0O9,560.97,7.77,437.73,Lipid
Urea,C12H37N5O6,184.33,6.55,277.257,Lipid
Serotonin,C17H28N3O6,996.85,11.0,889.442,Carbohydrate
Adenosine triphosphate,C6H40N4O1,60.23,9.39,648.024,Organic Compound
Serotonin,C4H31N0O7,229.07,10.43,530.924,Hormone
Ethanol,C3H26N4O9,993.1,6.24,703.775,Organic Compound
Glucose,C6H14N3O9,343.59,N/A,901.799,Organic Compound
Ethanol,C18H8N2O7,319.99,11.99,605.936,Lipid
Dopamine,C20H20N2O8,631.97,11.52,761.931,Hormone
Glucose,C5H36N5O4,239.8,6.92,894.053,Alcohol
Caffeine,C1H14N5O8,801.49,1.66,157.389,Neurotransmitter
Adrenaline,C10H36N2O5,827.32,6.89,522.399,Alkaloid
Adrenaline,C2H9N2O8,637.9,6.75,229.037,Alkaloid
Urea,C19H3N0O4,472.61,2.94,785.037,Organic Compound
Glucose,C18H22N0O6,551.58,N/A,66.437,Nucleotide
Aspirin,C15H20N1O6,667.18,12.99,313.607,Amide
Aspirin,C20H8N1O7,273.01,8.6,778.087,Alcohol
Glucose,C13H10N4O8,360.68,11.96,5.334,Hormone
Caffeine,C3H26N4O7,252.41,11.48,383.864,Hormone
Urea,C15H24N1O7,915.85,4.8,603.458,Amide
Caffeine,C20H29N0O4,801.89,N/A,825.423,Alcohol
Glucose,C4H24N4O4,66.97,11.43,166.237,Neurotransmitter
Adrenaline,C5H7N2O5,978.73,8.07,748.935,Alkaloid
Aspirin,C4H1N2O6,536.28,9.54,956.807,Alkaloid
Dopamine,C4H20N3O5,270.4,13.09,128.082,Amide
Glucose,C11H25N3O6,858.28,12.25,506.656,Carbohydrate
