compound,formula,mw,pka,solubility_mg_ml,class
Glucose,C1H19N3O7,263.56,N/A,112.332,Amide
Ethanol,C13H24N3O3,943.14,13.31,951.754,Neurotransmitter
Cholesterol,C20H8N1O4,87.9,N/A,260.353,Carbohydrate
Urea,C5H37N3O5,80.44,12.95,910.829,Hormone
Adrenaline,C3H8N0O9,105.69,6.51,892.959,Alkaloid
Dopamine,C9H39N4O6,512.7,4.21,260.28,Nucleotide
Serotonin,C13H23N5O5,624.12,8.02,197.289,Hormone
Ethanol,C6H36N2O0,991.13,12.17,590.114,Hormone
Cholesterol,C15H19N4O6,256.77,12.19,436.685,Lipid
Adenosine triphosphate,C3H25N4O5,299.81,10.98,627.928,Organic Compound
Adenosine triphosphate,C9H28N0O2,857.85,4.58,752.059,Alcohol
Adenosine triphosphate,C15H35N3O6,958.89,5.78,828.382,Alcohol
Urea,C4H39N0O6,175.62,3.69,698.049,Neurotransmitter
Urea,C9H17N4O8,817.21,11.16,440.501,Hormone
Adenosine triphosphate,C2H26N2O9,422.59,4.43,263.177,Amide
Aspirin,C8H8N2O0,500.65,6.3,685.579,Carbohydrate
Dopamine,C11H17N3O10,765.15,12.92,312.046,Neurotransmitter
Glucose,C13H1N5O6,110.49,7.96,737.865,Organic Compound
Adrenaline,C4H38N1O9,112.12,1.76,124.695,Alcohol
Cholesterol,C6H24N1O3,619.43,6.87,507.423,Amide
Glucose,C12H26N3O4,699.76,9.85,858.529,Alkaloid
Urea,C1H3N2O3,626.99,5.9,785.044,Amide
Ethanol,C20H19N4O1,58.71,5.9,462.587,Carbohydrate
Aspirin,C9H5N4O3,928.5,N/A,78.469,Alkaloid
Adrenaline,C4H27N0O5,695.16,11.64,307.444,Hormone
Ethanol,C11H16N5O10,96.77,5.92,19.488,Amide
Urea,C1H23N0O0,670.41,6.36,668.541,Lipid
Caffeine,C8H15N1O2,494.87,9.3,822.835,Hormone
Caffeine,C15H6N0O7,83.01,N/A,314.612,Lipid
Ethanol,C13H5N5O0,468.54,8.95,405.356,Nucleotide
Cholesterol,C6H14N3O9,285.99,9.79,865.684,Carbohydrate
Adenosine triphosphate,C7H27N0O8,124.3,8.8,279.228,Alkaloid
Adrenaline,C17H8N2O5,332.09,3.58,256.164,Organic Compound
Cholesterol,C2H20N1O4,523.89,12.77,655.896,Alcohol
Adrenaline,C2H16N4O10,90.77,N/A,600.206,Nucleotide
Aspirin,C11H25N0O0,182.85,2.99,456.638,Neurotransmitter
Serotonin,C19H1N4O6,932.78,13.51,327.31,Hormone
Ethanol,C4H9N1O0,788.46,9.83,35.118,Nucleotide
Adrenaline,C19H22N4O10,469.94,9.2,466.613,Amide
Adrenaline,C8H40N0O4,574.98,N/A,950.307,Alkaloid
Cholesterol,C3H26N0O0,816.5,N/A,864.496,Hormone
Adenosine triphosphate,C20H36N3O5,566.82,N/A,145.097,Amide
Cholesterol,C3H10N2O6,215.57,N/A,925.32,Alkaloid
Caffeine,C15H5N2O4,422.2,2.39,376.256,Neurotransmitter
Glucose,C15H34N2O0,351.51,1.28,744.946,Carbohydrate
Cholesterol,C17H32N4O9,997.94,7.6,987.566,Hormone
Adenosine triphosphate,C14H17N3O3,766.61,1.87,389.639,Organic Compound
Aspirin,C16H10N4O3,832.04,1.78,215.985,Neurotransmitter
Caffeine,C16H15N2O2,597.39,N/A,921.391,Hormone
Aspirin,C19H4N3O7,368.56,2.28,270.519,Alcohol
Caffeine,C11H32N5O5,459.99,3.52,933.284,Hormone
Serotonin,C17H25N3O2,731.1,11.5,893.364,Alcohol
Ethanol,C3H20N1O6,402.38,9.76,930.651,Neurotransmitter
Ethanol,C17H30N5O10,813.0,5.0,704.612,Alkaloid
Dopamine,C20H39N3O1,535.65,12.93,402.33,Amide
Glucose,C19H20N2O1,938.57,7.46,941.154,Nucleotide
Adenosine triphosphate,C7H8N3O5,501.44,N/A,635.742,Carbohydrate
Adenosine triphosphate,C10H29N4O6,921.29,8.54,234.901,Alcohol
Adrenaline,C15H21N0O6,420.13,2.41,984.15,Neurotransmitter
Adenosine triphosphate,C20H35N0O9,309.68,11.32,408.532,Carbohydrate
Urea,C12H27N4O0,627.58,N/A,856.075,Organic Compound
Dopamine,C9H34N4O7,674.99,4.96,13.012,Lipid
Cholesterol,C2H33N3O10,419.41,6.9,98.186,Alkaloid
Caffeine,C4H30N3O4,665.08,1.01,777.215,Alcohol
Urea,C9H15N3O6,279.68,13.33,818.261,Carbohydrate
Serotonin,C4H16N4O2,939.87,N/A,76.19,Lipid
Aspirin,C20H37N2O5,286.75,10.56,795.277,Hormone
Dopamine,C7H8N3O2,765.63,N/A,613.505,Carbohydrate
Adrenaline,C5H34N3O5,396.99,8.49,547.467,Nucleotide
Cholesterol,C11H15N2O2,979.08,N/A,960.219,Organic Compound
Adenosine triphosphate,C19H26N0O0,825.12,6.72,149.42,Hormone
Adenosine triphosphate,C19H32N2O4,363.58,8.21,569.813,Alkaloid
Serotonin,C6H31N3O3,406.74,10.58,408.075,Neurotransmitter
Dopamine,C7H3N0O2,151.59,7.73,95.544,Hormone
Dopamine,C7H14N1O4,490.76,6.1,551.054,Lipid
Adenosine triphosphate,C20H13N3O9,505.41,N/A,534.35,Hormone
Cholesterol,C17H31N5O8,677.63,9.02,577.176,Hormone
Cholesterol,C15H32N2O2,518.5,8.52,135.306,Nucleotide
Dopamine,C9H28N2O0,606.29,4.63,906.266,Lipid
Urea,C18H14N4O3,351.75,1.18,99.249,Amide
Cholesterol,C7H13N1O10,706.7,11.33,450.949,Organic Compound
Caffeine,C17H17N2O4,489.16,3.2,484.019,Amide
Adenosine triphosphate,C10H25N3O5,984.04,7.44,258.349,Alkaloid
Caffeine,C4H1N4O9,106.12,9.47,622.428,Organic Compound
Urea,C11H26N1O2,852.79,6.69,139.619,Amide
Adenosine triphosphate,C16H21N4O10,711.72,4.87,43.186,Amide
Urea,C1H18N2O9,489.3,6.69,641.559,Alkaloid
