compound,formula,mw,pka,solubility_mg_ml,class
Serotonin,C8H14N3O3,203.86,6.57,933.539,Nucleotide
Adenosine triphosphate,C2H25N2O8,365.25,12.78,46.863,Carbohydrate
Cholesterol,C15H36N4O1,230.59,9.02,542.809,Nucleotide
Aspirin,C17H3N1O9,481.79,N/A,290.428,Amide
Caffeine,C6H16N5O5,940.9,7.82,488.282,Amide
Urea,C11H6N4O2,868.53,8.76,499.389,Organic Compound
Adrenaline,C2H14N4O10,767.26,N/A,409.31,Organic Compound
Glucose,C3H16N4O9,658.89,13.34,555.431,Hormone
Urea,C1H40N4O5,510.16,5.55,617.472,Organic Compound
Aspirin,C7H32N5O8,876.13,8.39,556.702,Alkaloid
Cholesterol,C17H21N4O5,321.82,6.56,785.767,Amide
Urea,C2H39N5O7,159.36,N/A,433.233,Alkaloid
Serotonin,C15H22N0O4,69.39,9.67,734.007,Neurotransmitter
Dopamine,C16H16N1O5,758.76,9.03,212.91,Neurotransmitter
Ethanol,C5H25N3O8,438.05,6.24,101.747,Neurotransmitter
Adrenaline,C6H24N5O10,586.1,9.98,122.698,Alcohol
Urea,C7H32N5O4,893.62,7.1,175.221,Neurotransmitter
Serotonin,C14H17N1O0,371.41,N/A,153.03,Nucleotide
Glucose,C19H38N1O3,254.58,8.21,613.767,Amide
Dopamine,C5H18N3O0,847.61,1.46,359.901,Hormone
Aspirin,C15H7N4O1,762.26,7.67,13.112,Lipid
Ethanol,C16H34N2O2,599.52,11.02,757.79,Neurotransmitter
Caffeine,C20H6N5O4,567.38,5.18,213.039,Amide
Caffeine,C20H26N0O8,81.71,10.36,514.708,Alcohol
Adenosine triphosphate,C14H21N1O10,725.31,N/A,800.011,Neurotransmitter
Urea,C15H15N1O8,786.63,1.18,514.909,Carbohydrate
Adenosine triphosphate,C18H26N3O5,719.03,N/A,641.363,Alkaloid
Serotonin,C19H12N4O1,186.99,9.54,758.77,Nucleotide
Cholesterol,C2H7N1O3,447.33,N/A,222.818,Alcohol
Dopamine,C5H11N1O5,754.62,8.34,205.725,Carbohydrate
Aspirin,C7H6N0O2,378.69,8.74,644.79,Amide
Ethanol,C9H8N0O9,662.22,10.49,729.02,Hormone
Adrenaline,C10H27N5O1,983.84,N/A,549.55,Hormone
Adenosine triphosphate,C15H8N5O4,944.75,9.29,588.648,Lipid
Adenosine triphosphate,C16H23N1O10,599.96,N/A,217.866,Nucleotide
Dopamine,C11H22N2O2,121.51,1.8,166.05,Neurotransmitter
Adrenaline,C4H11N1O6,141.02,13.3,639.525,Nucleotide
Ethanol,C6H27N3O0,282.29,2.18,136.137,Hormone
Glucose,C1H10N5O1,163.62,13.63,853.345,Carbohydrate
Aspirin,C1H34N5O3,860.9,8.14,571.397,Lipid
Glucose,C11H3N4O0,978.2,7.35,857.776,Alcohol
Adrenaline,C13H4N4O6,831.02,3.63,478.957,Lipid
Adenosine triphosphate,C18H27N2O2,924.86,10.47,841.795,Alkaloid
Caffeine,C15H27N3O1,478.65,7.61,728.615,Alcohol
Adenosine triphosphate,C1H36N4O4,801.76,10.24,64.083,Neurotransmitter
Dopamine,C14H9N1O0,612.18,7.95,60.442,Amide
Adrenaline,C7H8N4O3,758.7,N/A,842.486,Lipid
Dopamine,C15H40N1O3,996.02,8.3,188.68,Carbohydrate
Ethanol,C2H20N0O5,341.1,9.72,661.048,Alcohol
Adrenaline,C6H30N1O2,540.55,4.41,847.306,Carbohydrate
Glucose,C9H5N5O8,914.38,8.53,114.952,Hormone
Adenosine triphosphate,C7H10N4O6,680.79,6.54,388.372,Amide
Ethanol,C11H30N3O1,478.02,9.53,192.397,Alcohol
Adrenaline,C10H15N0O9,506.57,4.97,76.83,Nucleotide
Cholesterol,C1H25N3O8,66.74,N/A,326.034,Carbohydrate
