compound,formula,mw,pka,solubility_mg_ml,class
Glucose,C19H21N2O10,163.01,N/A,389.893,Amide
Adenosine triphosphate,C10H20N3O0,723.93,6.38,806.892,Alkaloid
Serotonin,C2H27N1O6,328.73,4.75,20.535,Amide
Aspirin,C20H3N2O10,375.21,11.75,342.141,Hormone
Cholesterol,C13H35N1O6,493.84,6.86,509.571,Alcohol
Urea,C7H40N2O6,239.88,2.47,114.211,Neurotransmitter
Cholesterol,C16H31N1O4,160.86,N/A,770.254,Alcohol
Cholesterol,C2H28N5O6,660.7,7.41,645.758,Organic Compound
Dopamine,C11H29N1O3,402.74,4.74,277.891,Neurotransmitter
Urea,C1H7N2O6,883.81,12.54,677.098,Alkaloid
Dopamine,C8H15N3O9,869.16,12.54,318.918,Hormone
Caffeine,C6H30N4O10,643.42,13.35,587.242,Amide
Adrenaline,C11H8N3O2,523.82,2.95,629.219,Lipid
Ethanol,C12H23N1O0,381.17,N/A,624.487,Neurotransmitter
Caffeine,C7H12N2O3,747.48,N/A,330.85,Alcohol
Urea,C15H5N2O4,920.18,7.82,659.328,Amide
Aspirin,C16H5N2O6,905.27,N/A,813.731,Lipid
Urea,C12H28N5O1,752.17,4.15,743.096,Hormone
Urea,C3H16N0O2,814.75,1.31,540.82,Amide
Serotonin,C17H15N1O1,605.68,N/A,498.23,Neurotransmitter
Serotonin,C4H33N5O10,514.57,N/A,829.594,Alcohol
Ethanol,C6H14N4O6,898.34,6.92,13.67,Alcohol
Serotonin,C14H6N5O5,689.56,9.02,413.824,Amide
Ethanol,C7H12N0O9,785.71,N/A,336.011,Hormone
Ethanol,C11H9N4O0,473.33,3.93,142.113,Carbohydrate
Adenosine triphosphate,C14H7N2O8,189.76,N/A,443.377,Alkaloid
Aspirin,C17H14N1O9,708.87,N/A,762.301,Carbohydrate
Ethanol,C4H24N4O3,770.87,8.56,869.561,Alkaloid
Caffeine,C20H28N0O10,124.3,6.53,542.245,Neurotransmitter
Ethanol,C2H9N1O9,622.89,11.31,397.223,Organic Compound
Serotonin,C4H4N3O3,176.51,1.89,258.038,Alkaloid
Dopamine,C1H14N0O3,643.14,6.3,928.998,Amide
Glucose,C16H4N2O9,449.13,7.5,536.836,Nucleotide
Aspirin,C1H22N2O0,693.44,1.52,712.049,Lipid
Serotonin,C7H33N3O7,169.11,5.2,363.808,Organic Compound
Glucose,C3H5N2O3,902.0,7.37,412.13,Carbohydrate
Serotonin,C17H39N2O8,949.38,9.14,624.263,Nucleotide
Glucose,C4H11N3O4,425.17,1.28,441.084,Organic Compound
Glucose,C15H32N2O6,710.03,12.34,222.188,Alkaloid
Aspirin,C15H27N1O9,584.5,1.75,488.996,Hormone
Urea,C4H6N4O1,163.72,7.15,38.945,Lipid
Cholesterol,C7H28N0O2,116.39,10.57,175.163,Lipid
Adrenaline,C17H28N0O3,394.88,6.04,762.119,Neurotransmitter
Ethanol,C1H33N4O1,82.35,9.53,824.321,Neurotransmitter
Dopamine,C8H31N4O1,689.92,12.09,110.122,Alkaloid
Glucose,C4H18N1O9,567.14,6.74,274.999,Amide
Glucose,C18H26N3O2,762.94,9.24,744.161,Neurotransmitter
Ethanol,C16H24N2O5,420.21,1.3,237.724,Organic Compound
Adenosine triphosphate,C14H6N4O5,713.62,7.62,649.009,Lipid
Ethanol,C14H33N2O1,792.56,2.69,107.441,Organic Compound
Serotonin,C5H25N3O8,179.29,5.4,798.135,Amide
Caffeine,C18H10N0O4,871.61,1.63,525.529,Neurotransmitter
Urea,C5H19N4O3,815.53,N/A,235.4,Neurotransmitter
Glucose,C14H39N1O5,935.22,N/A,956.351,Carbohydrate
Adrenaline,C10H35N3O3,310.1,10.95,893.021,Nucleotide
Ethanol,C5H5N1O7,510.95,12.54,675.657,Neurotransmitter
Ethanol,C15H7N3O8,743.96,1.01,987.426,Organic Compound
Glucose,C5H14N5O3,150.44,12.84,913.898,Carbohydrate
Serotonin,C6H25N5O8,938.06,10.82,626.439,Lipid
Urea,C5H28N4O10,355.96,9.09,843.032,Carbohydrate
Aspirin,C6H1N5O9,658.0,2.57,788.943,Amide
Adenosine triphosphate,C2H9N3O0,657.29,12.92,805.064,Neurotransmitter
Adrenaline,C19H25N5O4,707.23,1.03,61.388,Organic Compound
Dopamine,C18H12N1O0,719.32,1.13,715.66,Lipid
Adrenaline,C14H22N0O3,871.19,6.81,98.539,Neurotransmitter
Dopamine,C15H14N5O10,592.56,10.86,141.408,Alkaloid
Urea,C12H1N1O9,640.64,10.82,273.954,Nucleotide
Urea,C15H13N0O9,372.97,8.0,299.079,Carbohydrate
Caffeine,C7H15N3O1,381.06,N/A,776.915,Alkaloid
Aspirin,C5H33N2O2,419.39,13.02,36.505,Organic Compound
Ethanol,C2H24N5O3,369.61,6.45,766.389,Nucleotide
