compound,formula,mw,pka,solubility_mg_ml,class
Ethanol,C18H25N5O5,535.92,5.51,331.133,Lipid
Urea,C2H8N1O4,447.26,4.18,397.725,Carbohydrate
Serotonin,C12H8N1O2,964.62,7.0,977.175,Amide
Ethanol,C12H18N3O1,371.71,5.02,351.498,Organic Compound
Ethanol,C17H22N1O1,867.02,N/A,287.575,Alkaloid
Cholesterol,C6H24N2O0,498.55,11.96,819.323,Alcohol
Serotonin,C11H16N5O7,528.59,9.62,634.674,Alkaloid
Ethanol,C12H11N5O1,437.22,8.17,432.74,Carbohydrate
Aspirin,C9H21N3O7,810.13,N/A,795.011,Nucleotide
Aspirin,C7H17N0O1,788.53,13.78,173.886,Amide
Caffeine,C3H16N5O10,642.48,7.94,529.244,Alcohol
Adrenaline,C5H21N2O2,573.13,3.73,772.641,Hormone
Ethanol,C12H29N1O8,125.53,8.65,341.064,Hormone
Adrenaline,C19H33N3O4,737.83,N/A,839.673,Nucleotide
Dopamine,C18H31N1O8,478.76,N/A,6.974,Lipid
Urea,C5H2N2O8,829.01,N/A,683.078,Alkaloid
Dopamine,C2H38N5O8,188.28,3.68,98.801,Nucleotide
Ethanol,C16H22N5O8,454.67,N/A,590.675,Organic Compound
Ethanol,C5H9N5O8,75.81,2.14,5.391,Hormone
Glucose,C2H7N3O6,983.75,1.21,846.166,Hormone
Ethanol,C12H21N0O3,125.7,N/A,33.835,Alkaloid
Glucose,C16H31N5O1,656.14,7.71,878.281,Amide
Dopamine,C14H9N5O0,666.92,1.03,521.827,Neurotransmitter
Aspirin,C13H8N5O10,916.43,5.22,670.6,Neurotransmitter
Adenosine triphosphate,C14H37N1O5,558.86,11.04,892.792,Carbohydrate
Aspirin,C17H16N0O0,53.63,12.25,21.853,Alkaloid
Dopamine,C18H7N0O9,281.63,13.79,431.937,Nucleotide
Adenosine triphosphate,C1H38N4O8,901.07,10.64,42.531,Hormone
Cholesterol,C14H20N4O9,970.83,7.01,955.855,Amide
Serotonin,C11H27N4O10,801.51,5.78,290.979,Organic Compound
Aspirin,C10H32N1O8,591.88,N/A,689.168,Hormone
Aspirin,C19H38N0O6,440.24,N/A,455.271,Hormone
Adenosine triphosphate,C10H10N5O2,110.63,4.64,109.394,Hormone
Dopamine,C10H37N0O8,769.92,12.76,45.475,Organic Compound
Serotonin,C19H27N1O0,184.53,12.16,739.684,Amide
Urea,C6H17N3O6,592.77,1.48,246.304,Hormone
Ethanol,C18H24N5O2,314.18,N/A,449.043,Organic Compound
Serotonin,C9H4N4O6,982.01,8.07,149.052,Amide
Dopamine,C10H5N0O9,512.5,2.19,533.49,Lipid
Aspirin,C17H39N3O10,186.05,12.56,49.973,Alcohol
Ethanol,C18H6N5O4,535.9,6.77,493.825,Neurotransmitter
Caffeine,C10H9N4O7,969.77,10.85,822.766,Alkaloid
Cholesterol,C16H9N2O10,697.53,N/A,55.983,Alkaloid
Adenosine triphosphate,C6H6N2O4,726.2,2.62,849.11,Alkaloid
Caffeine,C10H2N5O5,699.89,3.05,361.41,Nucleotide
Caffeine,C6H40N4O3,748.09,12.62,834.179,Lipid
Ethanol,C2H3N4O1,394.08,N/A,443.434,Organic Compound
Glucose,C13H24N1O3,838.89,9.08,958.079,Hormone
Adenosine triphosphate,C3H5N1O8,191.04,5.51,535.092,Lipid
Adenosine triphosphate,C3H24N1O4,806.56,12.86,784.099,Alkaloid
Urea,C19H19N0O6,655.13,4.94,370.411,Neurotransmitter
Caffeine,C6H26N5O7,859.18,9.03,744.509,Hormone
Ethanol,C16H15N3O7,310.38,4.84,190.513,Carbohydrate
Urea,C16H13N4O4,634.22,13.86,197.281,Carbohydrate
Caffeine,C2H30N4O1,577.99,3.24,168.307,Nucleotide
Caffeine,C9H3N4O5,757.0,4.03,904.294,Nucleotide
Adrenaline,C6H5N0O0,934.51,N/A,541.861,Nucleotide
Glucose,C14H8N5O0,221.29,13.72,158.988,Neurotransmitter
Glucose,C7H8N3O4,643.58,7.27,118.866,Amide
Glucose,C19H20N2O4,353.44,N/A,42.659,Alcohol
Ethanol,C6H7N4O3,332.98,N/A,73.265,Nucleotide
Adrenaline,C9H19N3O3,614.44,5.58,675.524,Hormone
Cholesterol,C1H23N5O5,988.99,9.2,823.08,Carbohydrate
Adenosine triphosphate,C2H39N3O4,287.39,4.47,381.596,Nucleotide
