compound,formula,mw,pka,solubility_mg_ml,class
Cholesterol,C18H24N2O8,190.6,11.88,261.12,Alkaloid
Glucose,C2H34N4O3,637.53,5.24,10.871,Alcohol
Ethanol,C12H11N2O3,238.85,N/A,264.223,Alcohol
Urea,C13H28N5O0,320.09,5.33,583.919,Organic Compound
Caffeine,C1H20N0O1,706.64,2.91,101.325,Carbohydrate
Cholesterol,C16H7N0O2,313.76,5.33,502.09,Nucleotide
Adrenaline,C19H10N4O6,840.64,N/A,407.983,Nucleotide
Cholesterol,C10H14N5O7,750.41,9.23,0.168,Lipid
Dopamine,C13H17N5O6,944.33,N/A,911.425,Nucleotide
Caffeine,C10H26N4O2,319.76,6.52,24.218,Neurotransmitter
Adenosine triphosphate,C18H37N0O0,656.27,2.7,74.164,Neurotransmitter
Ethanol,C17H33N0O0,944.02,8.67,83.065,Lipid
Aspirin,C3H25N1O0,707.63,1.02,51.068,Hormone
Adenosine triphosphate,C16H33N5O4,909.07,1.41,249.112,Organic Compound
Caffeine,C9H3N0O1,179.51,4.1,415.849,Amide
Dopamine,C15H30N1O1,167.49,3.26,203.778,Neurotransmitter
Serotonin,C13H5N5O10,251.04,8.46,703.722,Alkaloid
Adenosine triphosphate,C2H40N5O6,358.96,10.21,882.641,Carbohydrate
Adenosine triphosphate,C19H11N1O4,918.32,11.3,891.327,Nucleotide
Aspirin,C12H30N3O10,575.41,2.69,207.629,Lipid
Dopamine,C17H15N1O0,927.0,N/A,387.102,Amide
Cholesterol,C18H6N3O6,392.26,11.16,423.257,Lipid
Adenosine triphosphate,C9H19N0O0,791.9,3.23,808.241,Organic Compound
Dopamine,C3H13N2O8,191.22,9.22,67.035,Lipid
Caffeine,C7H14N5O9,395.91,N/A,85.353,Lipid
Dopamine,C19H10N0O0,991.2,10.03,725.484,Hormone
Glucose,C9H12N2O2,947.48,11.75,428.402,Alkaloid
Glucose,C19H28N0O4,360.66,8.83,527.777,Lipid
Dopamine,C17H26N0O5,802.91,N/A,904.087,Organic Compound
Serotonin,C13H30N2O4,642.06,5.07,171.962,Organic Compound
Caffeine,C1H29N3O5,929.82,2.59,680.258,Alkaloid
Cholesterol,C2H9N0O0,796.71,4.18,892.396,Amide
Caffeine,C11H40N2O3,59.44,12.24,846.701,Hormone
Caffeine,C9H11N5O9,95.18,9.31,441.372,Lipid
Glucose,C12H38N0O1,744.59,2.19,134.984,Neurotransmitter
Cholesterol,C20H33N1O10,214.04,5.57,263.537,Alcohol
Ethanol,C15H20N5O3,814.64,10.1,456.338,Neurotransmitter
Dopamine,C16H10N3O10,859.86,10.23,420.015,Alcohol
Adrenaline,C17H22N4O7,982.38,N/A,898.172,Carbohydrate
Dopamine,C3H8N5O10,190.17,1.18,21.854,Lipid
Adrenaline,C6H6N4O8,91.02,11.85,215.78,Carbohydrate
Urea,C16H23N4O9,849.1,6.71,818.948,Organic Compound
Glucose,C5H34N5O9,467.4,2.23,96.626,Carbohydrate
Urea,C16H24N1O5,874.49,N/A,260.104,Lipid
Caffeine,C15H26N0O1,746.24,1.31,663.736,Alkaloid
Urea,C3H35N3O5,131.31,7.21,95.323,Carbohydrate
Ethanol,C6H28N4O3,655.33,6.69,492.964,Amide
Adrenaline,C2H40N3O6,529.43,N/A,659.249,Alkaloid
Serotonin,C11H7N4O9,336.96,N/A,825.479,Hormone
Adenosine triphosphate,C6H36N1O6,292.54,13.18,925.62,Alkaloid
Adenosine triphosphate,C7H30N0O6,197.67,8.87,512.07,Amide
Aspirin,C19H13N3O10,596.7,4.56,311.773,Nucleotide
Cholesterol,C20H40N4O10,183.31,N/A,327.608,Hormone
Adenosine triphosphate,C10H16N4O7,135.61,11.33,705.917,Organic Compound
Urea,C11H5N3O9,748.37,11.34,150.814,Alkaloid
Dopamine,C17H25N3O0,908.36,8.89,198.409,Nucleotide
Glucose,C4H27N3O10,642.91,3.94,379.609,Alcohol
Aspirin,C12H38N3O4,998.85,3.47,94.462,Neurotransmitter
Adenosine triphosphate,C9H17N5O4,313.73,6.6,331.699,Lipid
Ethanol,C6H13N3O6,571.67,N/A,370.264,Carbohydrate
Serotonin,C16H6N3O8,767.24,2.03,109.651,Carbohydrate
Glucose,C7H19N1O3,924.08,1.96,322.633,Alkaloid
Dopamine,C19H5N1O10,95.77,10.07,721.293,Neurotransmitter
Caffeine,C15H1N5O3,109.06,12.66,916.053,Lipid
Cholesterol,C10H28N1O1,609.08,11.76,691.09,Lipid
Caffeine,C12H4N1O9,164.66,N/A,607.202,Neurotransmitter
Aspirin,C10H29N1O10,66.16,11.19,597.444,Alcohol
Caffeine,C20H25N4O7,984.9,11.19,406.551,Organic Compound
Aspirin,C20H4N3O8,460.42,5.2,330.45,Neurotransmitter
Aspirin,C2H27N2O5,820.19,N/A,717.256,Organic Compound
Adrenaline,C15H22N3O5,99.16,9.4,177.052,Alkaloid
Aspirin,C6H8N2O1,196.71,1.72,443.76,Nucleotide
Adrenaline,C11H40N3O3,212.23,N/A,809.614,Hormone
Aspirin,C20H3N4O10,191.87,11.38,344.282,Hormone
Adenosine triphosphate,C1H17N3O6,412.92,12.48,832.641,Carbohydrate
Dopamine,C10H27N3O3,317.18,13.7,453.955,Carbohydrate
Aspirin,C16H6N0O10,672.05,12.31,388.618,Hormone
Adenosine triphosphate,C8H9N5O8,540.52,N/A,576.433,Organic Compound
Ethanol,C7H23N5O8,949.51,8.41,621.575,Carbohydrate
Dopamine,C3H17N0O9,633.29,3.51,295.609,Organic Compound
Glucose,C8H27N4O1,385.28,10.35,821.583,Carbohydrate
Ethanol,C18H29N3O0,500.09,8.56,512.989,Alkaloid
Serotonin,C7H23N4O9,559.43,9.46,647.326,Nucleotide
Glucose,C16H36N0O1,597.33,9.76,549.468,Alkaloid
Serotonin,C9H32N2O5,181.43,N/A,579.088,Alkaloid
Urea,C9H17N4O2,788.24,2.74,467.867,Carbohydrate
Adenosine triphosphate,C17H22N1O7,99.19,11.06,359.117,Amide
Cholesterol,C6H15N1O4,422.21,11.04,897.432,Carbohydrate
Adrenaline,C11H34N5O5,547.14,5.02,921.977,Alcohol
Ethanol,C9H20N2O0,288.07,10.94,249.546,Neurotransmitter
Adrenaline,C14H5N1O7,368.63,2.19,964.166,Hormone
Adenosine triphosphate,C7H2N2O1,783.02,2.55,168.197,Amide
Serotonin,C6H2N0O1,819.05,4.67,960.583,Hormone
Urea,C14H21N0O0,889.91,5.32,730.948,Amide
Serotonin,C10H22N0O4,369.61,8.73,669.981,Neurotransmitter
Adrenaline,C15H27N5O10,442.11,9.42,934.71,Alcohol
Adrenaline,C15H12N5O6,722.46,4.86,147.073,Organic Compound
Ethanol,C11H16N4O3,223.36,N/A,340.929,Alkaloid
Adenosine triphosphate,C6H2N1O8,341.27,13.11,223.39,Neurotransmitter
Aspirin,C6H23N3O3,539.26,12.65,668.633,Nucleotide
Urea,C14H32N1O2,307.92,5.22,53.997,Neurotransmitter
Glucose,C10H28N4O3,921.94,3.46,949.486,Amide
Aspirin,C12H2N5O10,178.32,13.36,457.004,Lipid
Adenosine triphosphate,C7H25N2O4,687.56,N/A,350.279,Organic Compound
Caffeine,C16H11N3O3,127.41,10.16,533.086,Alcohol
Urea,C7H19N0O10,578.66,13.64,503.703,Carbohydrate
Serotonin,C11H17N2O3,947.1,11.92,829.214,Organic Compound
Adenosine triphosphate,C18H26N2O4,902.88,N/A,858.799,Organic Compound
Adrenaline,C6H22N2O6,612.27,11.81,363.506,Alkaloid
Dopamine,C3H16N1O6,860.01,5.51,192.718,Lipid
Caffeine,C19H33N5O0,613.26,N/A,494.974,Alkaloid
Adrenaline,C10H26N3O0,838.68,N/A,420.424,Nucleotide
Dopamine,C8H28N3O8,141.11,11.04,237.991,Hormone
Ethanol,C6H39N5O6,327.14,8.63,318.297,Alkaloid
Ethanol,C3H15N3O9,502.71,3.19,193.822,Amide
Caffeine,C20H6N1O4,491.65,7.77,511.316,Amide
Dopamine,C6H10N1O3,176.4,12.66,522.28,Carbohydrate
Urea,C8H28N1O0,603.87,9.82,323.649,Amide
Urea,C11H33N3O0,179.43,8.66,981.936,Amide
Glucose,C4H18N1O5,191.14,10.72,956.115,Amide
Serotonin,C10H7N5O4,765.48,10.16,959.135,Amide
