compound,formula,mw,pka,solubility_mg_ml,class
Serotonin,C11H21N4O5,367.06,N/A,589.759,Alcohol
Dopamine,C12H8N1O9,650.78,6.32,88.783,Alkaloid
Adenosine triphosphate,C9H39N5O4,897.36,2.82,532.061,Nucleotide
Glucose,C5H36N0O7,263.24,5.0,863.592,Organic Compound
Glucose,C1H21N0O9,765.06,5.27,778.144,Carbohydrate
Aspirin,C4H21N1O5,530.93,8.51,443.187,Alcohol
Caffeine,C1H27N5O5,760.81,3.47,49.372,Nucleotide
Ethanol,C8H26N4O8,179.0,8.69,674.239,Lipid
Cholesterol,C18H14N4O10,880.33,13.22,593.839,Alcohol
Ethanol,C10H18N1O2,305.51,1.15,13.649,Amide
Urea,C10H1N4O4,315.71,N/A,680.399,Hormone
Cholesterol,C19H2N4O10,331.47,2.08,574.673,Hormone
Caffeine,C17H36N5O6,279.76,9.73,208.274,Alkaloid
Aspirin,C20H33N3O4,150.97,13.22,390.397,Alcohol
Serotonin,C9H36N3O4,907.4,6.85,953.201,Carbohydrate
Adenosine triphosphate,C9H32N2O0,353.78,7.25,77.581,Lipid
Urea,C20H8N1O10,887.46,N/A,303.682,Hormone
Ethanol,C11H32N0O8,128.55,1.61,437.175,Lipid
Adrenaline,C3H32N0O4,234.04,12.85,782.685,Alcohol
Adrenaline,C18H22N4O6,874.59,N/A,173.522,Carbohydrate
Dopamine,C2H15N4O6,895.84,1.18,976.922,Hormone
Urea,C8H33N2O1,89.81,12.79,571.901,Amide
Cholesterol,C6H29N1O4,601.56,1.93,975.782,Hormone
Glucose,C9H36N1O10,887.45,9.87,67.534,Organic Compound
Serotonin,C5H30N1O5,519.63,N/A,412.895,Hormone
Serotonin,C18H35N1O10,449.6,6.05,587.322,Nucleotide
Urea,C10H3N3O5,219.71,5.33,467.85,Alkaloid
Ethanol,C20H15N3O7,807.66,5.71,947.465,Hormone
Urea,C6H39N5O7,618.24,12.72,876.141,Alcohol
Urea,C1H34N3O6,412.09,1.53,404.209,Neurotransmitter
Cholesterol,C6H6N5O0,558.15,8.39,387.001,Nucleotide
Ethanol,C12H16N1O8,836.06,11.24,532.014,Organic Compound
Dopamine,C16H27N4O5,159.08,N/A,363.901,Lipid
Urea,C2H3N2O10,341.04,6.11,895.995,Amide
Cholesterol,C17H34N4O5,855.15,N/A,851.061,Nucleotide
Caffeine,C19H22N5O5,454.86,11.05,991.526,Hormone
Aspirin,C10H23N5O2,876.21,3.77,322.875,Nucleotide
Caffeine,C13H30N3O10,907.76,8.42,344.311,Carbohydrate
Dopamine,C16H39N0O6,590.23,8.07,218.105,Amide
Caffeine,C20H19N5O4,777.86,9.74,584.815,Carbohydrate
Caffeine,C4H17N1O8,141.34,12.12,711.379,Neurotransmitter
Dopamine,C14H35N2O4,76.49,7.31,406.789,Nucleotide
Ethanol,C18H9N1O0,513.86,10.7,629.315,Neurotransmitter
Caffeine,C7H5N0O10,916.81,4.56,230.202,Carbohydrate
Aspirin,C18H5N0O6,442.07,11.15,659.692,Alkaloid
Serotonin,C19H1N0O1,688.46,N/A,566.591,Amide
Dopamine,C9H31N0O8,692.72,2.58,137.592,Amide
