compound,formula,mw,pka,solubility_mg_ml,class
Cholesterol,C10H37N0O1,950.73,N/A,429.806,Lipid
Adrenaline,C4H17N4O9,747.0,8.86,283.505,Nucleotide
Cholesterol,C19H1N1O5,229.16,7.03,938.636,Neurotransmitter
Dopamine,C5H10N5O5,883.86,N/A,786.214,Hormone
Urea,C11H40N3O4,991.6,13.66,78.395,Alkaloid
Adrenaline,C13H16N4O8,144.85,4.05,113.879,Amide
Caffeine,C18H35N2O8,165.37,2.98,311.951,Lipid
Cholesterol,C5H38N1O4,650.87,12.6,1.221,Lipid
Adenosine triphosphate,C15H4N0O5,566.09,6.71,900.922,Alcohol
Aspirin,C1H7N3O8,217.0,N/A,611.158,Amide
Adrenaline,C6H18N1O5,834.58,11.35,236.544,Hormone
Adrenaline,C20H25N4O10,898.71,6.29,264.21,Lipid
Dopamine,C2H16N3O7,200.04,2.78,521.322,Alkaloid
Adrenaline,C1H20N3O7,643.37,4.39,990.665,Alkaloid
Glucose,C18H21N4O1,140.78,12.15,779.414,Amide
Adrenaline,C2H9N1O0,209.58,8.28,128.824,Carbohydrate
Cholesterol,C11H36N1O1,195.65,11.76,274.648,Carbohydrate
Dopamine,C14H40N4O7,926.36,N/A,911.336,Lipid
Cholesterol,C9H22N4O1,111.46,N/A,749.486,Neurotransmitter
Adenosine triphosphate,C13H20N1O6,250.05,N/A,246.381,Alkaloid
Urea,C20H14N3O9,247.83,2.75,996.49,Nucleotide
Glucose,C10H2N5O5,499.84,11.55,862.996,Neurotransmitter
Serotonin,C9H28N5O7,748.65,10.54,434.318,Carbohydrate
Caffeine,C18H16N4O6,198.17,6.58,956.366,Nucleotide
Adrenaline,C14H27N4O1,125.71,3.13,78.983,Amide
Dopamine,C8H16N2O0,503.02,12.8,719.765,Neurotransmitter
Serotonin,C13H38N5O7,562.83,10.09,3.758,Carbohydrate
Cholesterol,C12H29N4O5,844.21,8.48,914.531,Organic Compound
Ethanol,C19H21N5O6,625.79,4.33,747.609,Alcohol
Dopamine,C11H12N0O0,138.88,10.92,311.786,Neurotransmitter
Ethanol,C18H30N1O4,338.59,10.61,219.197,Lipid
Dopamine,C18H20N3O2,978.68,3.8,939.477,Lipid
Adenosine triphosphate,C15H15N1O5,558.88,N/A,724.089,Alcohol
Urea,C12H10N3O6,718.41,9.62,397.993,Organic Compound
Adrenaline,C19H27N1O6,775.48,9.87,489.446,Alkaloid
Aspirin,C18H6N4O1,717.56,4.66,798.871,Organic Compound
Serotonin,C18H38N3O8,830.3,1.29,614.777,Nucleotide
Urea,C17H9N3O9,158.98,N/A,69.476,Carbohydrate
Cholesterol,C6H17N4O8,816.04,3.47,142.063,Neurotransmitter
Dopamine,C8H33N1O5,789.45,N/A,131.106,Hormone
Adrenaline,C3H21N0O6,485.58,12.16,964.878,Alkaloid
Dopamine,C8H34N0O0,449.84,4.36,469.769,Carbohydrate
Dopamine,C11H27N5O7,184.66,9.52,559.117,Hormone
Cholesterol,C14H8N0O1,419.43,11.61,123.32,Nucleotide
Ethanol,C19H9N0O4,268.98,13.85,205.195,Neurotransmitter
Ethanol,C18H33N2O7,141.42,2.23,552.53,Lipid
Aspirin,C6H13N3O5,285.41,7.57,83.772,Nucleotide
Caffeine,C5H35N5O3,441.01,12.79,547.376,Neurotransmitter
Adenosine triphosphate,C14H39N1O6,739.19,N/A,641.61,Amide
Aspirin,C19H22N0O10,525.53,5.69,866.92,Lipid
Caffeine,C6H27N4O3,418.45,N/A,26.687,Amide
Aspirin,C7H32N3O3,840.09,7.14,922.617,Nucleotide
Glucose,C18H22N1O5,447.4,6.78,981.318,Carbohydrate
Adenosine triphosphate,C10H28N3O0,837.85,9.53,210.449,Carbohydrate
