compound,formula,mw,pka,solubility_mg_ml,class
Dopamine,C12H28N5O0,977.3,N/A,98.199,Lipid
Cholesterol,C9H1N5O7,446.97,13.61,722.743,Carbohydrate
Dopamine,C18H22N4O6,573.85,2.91,229.1,Amide
Ethanol,C13H32N1O10,744.16,5.93,848.256,Nucleotide
Cholesterol,C15H5N2O8,630.22,N/A,817.116,Nucleotide
Ethanol,C9H39N1O6,906.2,10.65,272.372,Alkaloid
Caffeine,C10H37N1O1,922.0,N/A,731.03,Amide
Ethanol,C19H6N2O5,942.24,13.38,884.832,Amide
Aspirin,C12H13N3O3,843.1,11.17,444.587,Alkaloid
Adenosine triphosphate,C16H3N5O0,394.91,9.4,869.18,Organic Compound
Dopamine,C9H26N5O10,633.32,5.22,341.415,Alkaloid
Adenosine triphosphate,C12H27N1O9,514.45,N/A,922.552,Alcohol
Adrenaline,C3H5N4O3,699.71,2.55,616.566,Alcohol
Ethanol,C1H19N3O6,914.99,13.62,822.332,Lipid
Adrenaline,C2H21N0O0,839.6,4.66,292.645,Amide
Caffeine,C8H6N5O2,165.25,12.34,304.654,Hormone
Glucose,C7H27N5O1,500.82,7.59,260.018,Alcohol
Aspirin,C9H1N1O4,192.79,1.37,966.398,Alkaloid
Dopamine,C2H32N2O9,631.62,N/A,446.267,Lipid
Dopamine,C12H10N5O5,896.93,N/A,18.16,Alcohol
Dopamine,C13H1N5O5,158.86,8.26,597.359,Alcohol
Adrenaline,C8H21N0O5,390.28,10.71,107.826,Neurotransmitter
Adenosine triphosphate,C8H26N0O10,887.2,13.29,336.559,Nucleotide
Adrenaline,C8H22N2O6,384.99,11.83,652.246,Alcohol
Serotonin,C7H6N4O1,780.19,7.28,952.875,Nucleotide
Urea,C7H20N0O2,225.24,1.58,42.502,Carbohydrate
Caffeine,C7H12N1O5,600.73,1.92,259.37,Carbohydrate
Cholesterol,C1H28N2O1,435.78,10.62,610.732,Carbohydrate
Urea,C5H18N4O0,345.47,8.4,897.509,Hormone
Ethanol,C20H21N3O1,847.13,N/A,947.216,Alkaloid
Dopamine,C9H9N2O9,133.93,1.14,128.658,Amide
Cholesterol,C15H40N4O5,221.94,N/A,956.833,Alcohol
Ethanol,C17H39N4O9,236.44,9.24,110.702,Neurotransmitter
Caffeine,C19H23N4O9,210.55,N/A,34.881,Nucleotide
Caffeine,C9H14N4O0,187.06,8.67,162.686,Neurotransmitter
Dopamine,C14H37N0O4,793.39,12.01,982.67,Carbohydrate
Glucose,C7H28N3O2,717.17,9.96,680.03,Nucleotide
Serotonin,C1H14N1O4,830.06,6.5,521.647,Alcohol
Adrenaline,C4H29N2O4,360.02,4.94,869.72,Amide
Cholesterol,C20H28N5O4,836.66,N/A,182.107,Nucleotide
Adenosine triphosphate,C3H39N4O6,240.7,10.62,791.206,Alkaloid
Glucose,C20H19N1O10,929.01,4.36,978.918,Alcohol
Caffeine,C2H38N1O4,275.33,N/A,720.488,Lipid
Serotonin,C8H22N1O3,479.08,4.54,477.515,Hormone
Glucose,C19H22N5O3,632.84,11.64,730.27,Hormone
Serotonin,C7H26N1O9,492.33,10.36,191.221,Neurotransmitter
Adenosine triphosphate,C19H18N0O4,544.72,N/A,299.08,Lipid
Urea,C3H13N5O9,480.84,N/A,682.266,Hormone
Aspirin,C11H19N0O9,966.99,6.66,169.296,Alcohol
Adrenaline,C3H10N1O4,338.18,3.51,971.892,Lipid
Adrenaline,C19H29N0O0,359.19,2.32,420.321,Carbohydrate
Adrenaline,C7H33N0O8,372.31,2.94,82.201,Carbohydrate
Caffeine,C1H23N1O3,749.73,6.57,207.807,Alcohol
Adrenaline,C6H23N2O3,272.11,N/A,998.457,Carbohydrate
Dopamine,C5H5N3O8,691.56,5.62,956.676,Carbohydrate
Ethanol,C17H40N3O9,659.69,2.5,147.491,Neurotransmitter
Ethanol,C18H17N5O7,253.81,9.42,673.633,Alkaloid
Urea,C5H29N3O9,299.82,N/A,97.059,Alcohol
Adrenaline,C13H15N5O0,788.52,10.98,263.703,Neurotransmitter
Serotonin,C6H35N0O8,914.17,8.28,658.468,Nucleotide
Adrenaline,C4H19N1O6,989.45,N/A,339.681,Amide
Glucose,C13H4N4O6,301.86,5.29,273.557,Carbohydrate
Aspirin,C20H32N3O3,301.65,7.17,852.919,Nucleotide
Cholesterol,C11H1N1O9,226.75,4.24,413.224,Amide
Aspirin,C8H5N2O3,900.53,2.72,753.165,Amide
Cholesterol,C16H4N2O1,134.33,N/A,811.738,Neurotransmitter
Dopamine,C6H11N3O8,874.63,11.72,198.113,Nucleotide
Urea,C20H31N2O3,704.99,12.11,56.468,Alcohol
Aspirin,C10H28N0O4,947.18,9.76,699.845,Lipid
Aspirin,C20H30N5O8,198.92,3.79,351.411,Organic Compound
Serotonin,C14H6N5O0,711.23,N/A,207.316,Carbohydrate
Ethanol,C5H16N1O8,373.21,N/A,537.044,Alcohol
Caffeine,C20H17N3O2,412.92,N/A,749.355,Organic Compound
Aspirin,C16H14N5O0,825.02,5.66,636.113,Lipid
Cholesterol,C8H31N4O3,530.67,8.63,908.92,Nucleotide
Ethanol,C19H25N0O1,699.41,13.48,171.793,Hormone
Ethanol,C3H32N3O2,711.66,11.3,343.234,Amide
Urea,C10H38N2O3,998.36,1.51,123.873,Neurotransmitter
Adenosine triphosphate,C1H36N3O1,852.1,6.6,942.485,Carbohydrate
Urea,C18H30N0O9,956.92,9.38,885.702,Lipid
Adenosine triphosphate,C1H30N2O8,189.69,9.74,790.416,Alkaloid
Urea,C20H26N2O10,82.19,10.64,552.289,Organic Compound
Serotonin,C5H35N3O3,413.42,N/A,968.525,Lipid
Urea,C14H28N0O5,873.14,11.92,810.968,Hormone
Urea,C4H16N0O7,366.23,1.31,613.315,Neurotransmitter
Cholesterol,C5H1N0O6,446.99,2.26,303.29,Carbohydrate
Dopamine,C17H24N1O7,445.18,8.76,576.301,Carbohydrate
Aspirin,C10H29N1O7,844.13,13.52,198.822,Alkaloid
Cholesterol,C10H37N4O8,555.6,1.04,118.83,Alcohol
Adrenaline,C3H18N3O6,563.65,3.19,148.837,Amide
Caffeine,C11H22N1O3,855.92,1.97,503.385,Lipid
Adenosine triphosphate,C4H22N2O7,275.86,8.91,689.758,Amide
Cholesterol,C13H27N0O6,714.19,10.14,971.376,Organic Compound
Adrenaline,C18H22N2O5,237.09,1.02,485.966,Alkaloid
Adrenaline,C20H1N3O1,247.86,7.12,611.223,Amide
Adenosine triphosphate,C20H2N0O7,795.35,2.6,107.38,Organic Compound
Cholesterol,C14H34N3O4,152.97,3.78,797.79,Nucleotide
