compound,formula,mw,pka,solubility_mg_ml,class
Ethanol,C17H24N0O7,469.85,12.36,268.638,Lipid
Dopamine,C5H18N2O3,204.79,10.37,566.04,Organic Compound
Serotonin,C8H20N3O0,659.3,N/A,74.219,Carbohydrate
Serotonin,C13H6N0O6,395.07,13.78,260.781,Lipid
Adenosine triphosphate,C7H3N3O7,656.04,7.63,487.949,Carbohydrate
Cholesterol,C5H2N3O10,335.78,3.32,318.156,Lipid
Ethanol,C2H34N0O4,107.96,4.83,394.523,Carbohydrate
Dopamine,C7H10N0O10,503.98,12.08,772.472,Alcohol
Adrenaline,C4H12N4O7,756.52,3.26,32.908,Neurotransmitter
Adrenaline,C8H22N1O3,484.51,N/A,27.271,Hormone
Aspirin,C5H40N2O9,454.69,8.64,596.797,Lipid
Caffeine,C5H30N2O8,126.62,5.51,968.404,Carbohydrate
Serotonin,C7H33N3O8,446.56,N/A,790.047,Lipid
Adenosine triphosphate,C2H30N3O2,802.8,12.37,412.511,Hormone
Adenosine triphosphate,C13H37N1O9,478.26,5.07,370.107,Organic Compound
Adrenaline,C15H11N3O9,252.12,1.35,244.352,Neurotransmitter
Dopamine,C14H32N5O9,141.37,2.61,849.796,Neurotransmitter
Urea,C6H34N1O4,286.99,12.12,288.806,Alkaloid
Cholesterol,C5H26N3O1,971.91,7.12,861.042,Nucleotide
Aspirin,C15H10N2O10,107.76,7.35,629.332,Carbohydrate
Adenosine triphosphate,C5H26N1O4,739.9,6.12,767.706,Nucleotide
Ethanol,C4H37N2O6,206.84,1.73,788.066,Organic Compound
Ethanol,C8H15N0O4,960.08,9.92,572.132,Alcohol
Glucose,C9H9N4O2,541.35,1.07,303.577,Nucleotide
Aspirin,C4H20N4O6,144.3,11.23,548.782,Carbohydrate
Caffeine,C18H40N4O8,58.71,10.54,684.052,Hormone
Dopamine,C2H38N3O9,355.57,8.61,328.129,Alkaloid
Cholesterol,C3H2N3O9,770.79,2.65,189.128,Lipid
Dopamine,C3H5N0O4,72.06,11.34,688.698,Alcohol
Glucose,C16H3N2O9,297.48,7.22,460.378,Neurotransmitter
Adenosine triphosphate,C16H26N1O9,135.82,3.82,207.336,Organic Compound
Serotonin,C11H32N0O10,762.72,12.76,692.839,Alcohol
Dopamine,C11H28N0O0,184.81,7.05,23.035,Alkaloid
Aspirin,C2H40N0O3,715.79,N/A,393.228,Neurotransmitter
Glucose,C9H32N1O4,240.55,N/A,976.95,Nucleotide
Ethanol,C8H20N1O5,596.48,4.4,869.928,Amide
Adenosine triphosphate,C12H7N1O2,402.18,2.88,39.644,Nucleotide
Dopamine,C13H22N2O0,819.36,11.58,640.151,Nucleotide
Serotonin,C3H5N4O8,177.06,6.23,491.644,Neurotransmitter
Cholesterol,C16H22N2O0,56.77,6.8,63.379,Lipid
Adrenaline,C11H5N4O9,837.15,5.15,677.415,Hormone
Glucose,C17H15N0O5,152.89,11.96,467.273,Carbohydrate
Dopamine,C11H16N3O2,500.59,1.68,702.558,Organic Compound
Cholesterol,C9H28N3O9,782.36,4.44,460.439,Nucleotide
Caffeine,C14H11N2O6,858.6,12.26,567.114,Carbohydrate
Adrenaline,C13H39N5O4,961.48,1.65,640.477,Lipid
Serotonin,C5H14N5O9,599.29,12.02,272.559,Nucleotide
Adenosine triphosphate,C12H21N1O6,707.52,6.46,234.3,Nucleotide
Caffeine,C7H40N5O10,808.01,N/A,226.135,Carbohydrate
Caffeine,C10H22N3O0,579.51,N/A,783.332,Alkaloid
Ethanol,C9H21N1O10,543.54,9.78,32.245,Carbohydrate
Ethanol,C4H24N5O3,379.89,N/A,660.926,Alkaloid
Ethanol,C12H12N1O9,623.58,11.76,213.109,Neurotransmitter
Ethanol,C17H26N4O6,449.46,8.39,494.976,Neurotransmitter
Adenosine triphosphate,C18H35N3O5,377.59,3.76,35.526,Nucleotide
Adrenaline,C6H31N5O9,553.51,9.2,235.389,Lipid
Adrenaline,C16H8N4O8,447.25,N/A,223.943,Organic Compound
Serotonin,C5H31N2O8,869.35,7.13,979.782,Alkaloid
Urea,C5H35N5O9,292.32,6.57,149.77,Hormone
Glucose,C4H13N2O4,226.44,13.33,390.247,Neurotransmitter
Adrenaline,C9H37N0O0,83.63,11.6,739.484,Lipid
Glucose,C17H8N0O4,979.1,7.17,42.772,Alkaloid
Cholesterol,C2H15N2O6,826.05,N/A,830.613,Organic Compound
Ethanol,C2H17N1O7,685.5,12.64,357.915,Neurotransmitter
Adrenaline,C8H10N4O10,575.02,7.27,556.445,Neurotransmitter
Aspirin,C12H24N1O2,981.15,8.72,588.554,Amide
Caffeine,C2H4N2O1,403.24,9.09,632.976,Neurotransmitter
Glucose,C18H15N5O3,390.22,1.63,476.344,Hormone
Caffeine,C19H12N2O2,119.14,4.16,411.993,Hormone
Cholesterol,C13H15N2O4,480.54,2.96,310.394,Carbohydrate
Aspirin,C16H5N1O6,375.57,13.35,913.623,Alkaloid
Caffeine,C17H21N0O10,592.07,2.49,979.362,Organic Compound
Serotonin,C17H4N1O4,934.07,N/A,743.514,Nucleotide
Glucose,C19H23N1O5,736.42,7.26,572.866,Organic Compound
Caffeine,C2H17N1O8,91.06,8.71,37.407,Hormone
Aspirin,C2H34N4O0,747.74,10.48,669.572,Carbohydrate
Adrenaline,C10H9N0O5,495.27,3.28,285.692,Nucleotide
Ethanol,C11H8N2O6,420.33,1.65,423.561,Hormone
Cholesterol,C1H38N3O7,712.6,10.21,144.891,Nucleotide
Dopamine,C6H25N5O8,682.8,6.78,762.433,Nucleotide
Dopamine,C15H14N2O8,869.41,4.03,509.625,Neurotransmitter
Dopamine,C12H24N2O9,758.07,9.61,925.583,Carbohydrate
Adrenaline,C18H35N5O9,62.22,5.24,64.549,Hormone
Adenosine triphosphate,C7H15N1O0,683.46,8.38,225.734,Alkaloid
Caffeine,C5H34N2O10,859.75,N/A,704.829,Lipid
Cholesterol,C10H22N2O0,758.04,N/A,628.924,Alkaloid
Ethanol,C2H30N5O8,279.43,N/A,867.139,Neurotransmitter
Adenosine triphosphate,C10H13N2O7,129.14,7.39,870.606,Lipid
Serotonin,C7H5N5O9,151.5,10.36,155.709,Amide
Urea,C16H12N2O5,444.41,11.91,875.934,Nucleotide
Urea,C10H22N0O0,817.91,4.91,35.203,Nucleotide
Glucose,C12H37N2O2,806.46,7.55,529.438,Nucleotide
Adrenaline,C20H2N3O8,393.98,5.44,605.596,Carbohydrate
Adrenaline,C3H37N2O8,245.36,3.02,6.41,Hormone
Serotonin,C17H16N0O1,775.97,5.86,668.101,Alcohol
Adrenaline,C7H36N4O4,736.32,6.25,938.815,Nucleotide
Aspirin,C16H21N2O0,279.49,N/A,977.643,Hormone
Ethanol,C3H2N4O3,441.96,N/A,297.927,Neurotransmitter
Glucose,C11H9N0O8,220.74,5.08,847.347,Lipid
Caffeine,C13H35N4O6,770.13,10.17,150.627,Lipid
Serotonin,C18H22N4O4,555.12,3.85,909.221,Alkaloid
Caffeine,C10H39N5O9,969.38,10.52,222.33,Carbohydrate
Adrenaline,C13H19N2O9,902.91,2.03,207.417,Lipid
Dopamine,C4H39N5O2,411.38,12.34,349.436,Neurotransmitter
Aspirin,C9H10N4O4,548.59,5.85,451.962,Amide
Serotonin,C1H17N0O10,626.79,6.73,936.533,Amide
Aspirin,C13H19N2O7,553.79,7.98,884.671,Organic Compound
Ethanol,C4H18N3O10,417.54,N/A,337.252,Carbohydrate
Adrenaline,C20H40N5O4,514.02,1.93,928.862,Organic Compound
Caffeine,C17H28N2O2,817.61,13.78,613.614,Lipid
Dopamine,C9H34N4O10,69.65,2.77,724.943,Alcohol
Adrenaline,C4H23N5O0,856.6,N/A,332.298,Amide
Serotonin,C11H37N3O8,400.1,3.94,262.729,Organic Compound
Dopamine,C16H22N2O2,993.76,5.95,48.981,Hormone
Urea,C16H31N4O3,942.21,5.63,291.699,Nucleotide
Ethanol,C4H25N3O4,626.73,2.24,627.605,Neurotransmitter
Serotonin,C2H19N1O6,878.56,N/A,968.724,Organic Compound
Caffeine,C16H15N4O6,872.13,N/A,534.762,Lipid
Adenosine triphosphate,C11H11N0O2,333.89,9.99,215.087,Lipid
Serotonin,C15H19N2O5,123.24,4.16,997.493,Nucleotide
Aspirin,C14H14N5O2,321.5,6.22,946.919,Nucleotide
Serotonin,C18H26N2O0,648.67,7.94,451.117,Hormone
Ethanol,C18H1N0O3,861.87,3.32,403.388,Amide
Aspirin,C18H24N2O6,849.3,N/A,896.938,Alcohol
Urea,C9H4N1O7,893.36,8.99,498.813,Carbohydrate
Adrenaline,C2H36N3O2,205.37,11.7,333.61,Amide
Adrenaline,C3H35N5O0,386.23,N/A,587.653,Lipid
Caffeine,C16H25N4O7,832.89,10.94,253.244,Nucleotide
Aspirin,C9H7N0O0,277.56,10.87,877.819,Carbohydrate
Aspirin,C11H21N5O1,670.36,4.03,667.381,Lipid
Adenosine triphosphate,C11H8N5O3,651.41,5.86,965.863,Hormone
Adrenaline,C11H34N5O6,811.7,4.62,114.033,Organic Compound
Adrenaline,C7H4N1O0,313.0,2.99,33.673,Nucleotide
Aspirin,C4H1N5O9,155.51,2.88,888.797,Hormone
Glucose,C12H12N5O7,318.48,1.93,649.556,Amide
Adenosine triphosphate,C14H7N0O2,706.76,1.39,16.458,Carbohydrate
Adenosine triphosphate,C11H35N5O6,366.82,1.03,171.926,Organic Compound
Cholesterol,C8H25N5O1,165.1,N/A,976.277,Neurotransmitter
Aspirin,C2H22N0O2,863.97,3.15,637.85,Organic Compound
Cholesterol,C14H28N3O6,844.9,11.86,642.286,Lipid
Adrenaline,C17H8N2O10,199.83,N/A,228.459,Carbohydrate
Caffeine,C20H37N0O6,965.76,11.7,806.21,Organic Compound
Adenosine triphosphate,C9H33N1O4,926.81,10.61,471.964,Hormone
Adrenaline,C14H36N4O1,956.75,10.6,446.761,Nucleotide
Urea,C20H20N1O9,769.84,N/A,93.161,Nucleotide
Serotonin,C2H7N0O9,840.06,N/A,339.488,Nucleotide
Caffeine,C6H2N2O7,800.56,9.82,475.107,Organic Compound
Caffeine,C11H10N5O5,871.59,N/A,680.613,Nucleotide
Glucose,C20H9N5O6,193.87,10.53,414.817,Amide
Cholesterol,C11H6N3O1,344.78,12.05,484.459,Neurotransmitter
Urea,C5H25N5O0,630.92,10.0,517.3,Lipid
Glucose,C6H27N4O9,541.98,8.28,74.786,Amide
Serotonin,C2H15N5O3,280.74,N/A,67.879,Nucleotide
Adrenaline,C19H23N1O3,366.95,13.38,338.755,Lipid
Urea,C10H17N1O3,788.53,6.02,433.362,Alkaloid
Ethanol,C19H18N3O6,440.38,2.81,301.601,Organic Compound
Glucose,C4H8N0O3,658.93,12.37,835.596,Alcohol
Dopamine,C7H8N5O6,111.93,8.77,900.598,Nucleotide
Ethanol,C13H1N5O7,705.97,12.06,47.383,Alcohol
Cholesterol,C20H33N1O1,908.25,11.46,74.777,Neurotransmitter
Aspirin,C17H35N3O10,916.96,2.13,857.147,Amide
Aspirin,C8H28N5O8,963.41,3.69,60.151,Organic Compound
Dopamine,C19H17N4O1,315.55,3.67,938.262,Neurotransmitter
Glucose,C9H20N2O5,391.09,3.44,200.644,Carbohydrate
Adenosine triphosphate,C11H16N1O8,782.83,13.77,338.758,Alcohol
Glucose,C17H37N2O6,998.08,5.84,138.283,Neurotransmitter
Ethanol,C19H2N1O0,949.62,13.27,704.347,Nucleotide
Cholesterol,C16H31N1O2,874.21,2.54,109.857,Neurotransmitter
Ethanol,C19H6N4O10,208.34,4.0,659.117,Neurotransmitter
Ethanol,C5H25N0O9,815.91,N/A,631.029,Neurotransmitter
Adenosine triphosphate,C9H29N0O1,224.34,1.13,501.163,Alkaloid
Dopamine,C20H3N0O7,992.0,2.26,330.014,Nucleotide
Caffeine,C20H22N1O3,713.23,10.28,926.44,Lipid
Glucose,C20H39N5O0,705.96,N/A,806.11,Neurotransmitter
Ethanol,C7H20N3O0,989.08,4.43,293.455,Carbohydrate
Glucose,C15H1N4O5,415.43,N/A,965.958,Carbohydrate
Cholesterol,C4H29N2O8,73.78,4.32,86.298,Alcohol
Dopamine,C15H19N1O7,435.3,10.47,642.018,Organic Compound
Caffeine,C7H16N1O1,896.17,7.63,688.128,Carbohydrate
Urea,C14H13N2O0,233.14,11.29,504.031,Neurotransmitter
Dopamine,C3H21N5O1,814.73,12.89,759.032,Lipid
Urea,C20H35N0O9,967.68,5.03,259.183,Neurotransmitter
Aspirin,C2H3N2O1,703.96,N/A,99.446,Alkaloid
Adrenaline,C9H23N2O8,118.06,7.15,28.193,Nucleotide
Adrenaline,C4H2N1O8,912.55,11.44,327.301,Nucleotide
Adenosine triphosphate,C7H39N2O5,941.93,N/A,787.139,Alkaloid
Urea,C6H18N1O2,991.11,1.04,532.423,Alcohol
Ethanol,C6H38N1O6,581.51,3.69,124.779,Neurotransmitter
Aspirin,C18H29N0O8,801.64,9.08,941.899,Alkaloid
Urea,C8H19N5O1,420.58,5.37,48.846,Neurotransmitter
Caffeine,C1H5N5O6,538.87,1.77,4.432,Organic Compound
Glucose,C1H26N0O9,579.15,11.04,916.1,Lipid
Cholesterol,C2H13N2O0,431.65,2.83,977.141,Amide
Caffeine,C7H31N0O8,280.19,2.36,788.89,Lipid
Cholesterol,C11H12N2O7,851.93,12.63,728.747,Amide
Adrenaline,C10H1N3O7,953.08,9.85,25.541,Amide
Aspirin,C16H17N1O7,614.54,7.68,764.397,Nucleotide
Dopamine,C1H31N0O8,482.15,7.55,136.052,Lipid
Cholesterol,C2H9N4O3,825.4,1.49,286.002,Alcohol
Adrenaline,C14H11N1O8,166.12,1.1,523.131,Amide
Adenosine triphosphate,C15H30N0O0,826.44,1.9,90.603,Neurotransmitter
Cholesterol,C3H1N1O5,882.19,7.09,818.704,Nucleotide
Aspirin,C19H39N2O7,765.18,8.64,740.756,Nucleotide
Urea,C7H5N1O10,238.68,4.23,601.402,Alkaloid
Adrenaline,C11H7N1O6,838.41,1.98,662.436,Organic Compound
Glucose,C5H33N1O7,864.56,10.45,132.42,Hormone
Aspirin,C14H27N4O5,760.56,12.26,724.89,Alkaloid
Dopamine,C6H23N4O1,436.66,3.64,919.652,Lipid
Aspirin,C9H13N1O4,642.71,3.88,458.734,Neurotransmitter
Caffeine,C5H2N2O9,841.92,10.51,807.021,Amide
Glucose,C7H5N3O5,362.65,N/A,94.572,Alkaloid
Glucose,C14H30N2O7,910.06,6.91,968.477,Carbohydrate
Dopamine,C8H2N5O0,282.01,7.94,276.783,Organic Compound
Glucose,C18H35N3O2,827.69,8.06,66.948,Neurotransmitter
Serotonin,C14H39N0O10,370.74,N/A,448.752,Organic Compound
Adrenaline,C14H1N1O9,652.78,N/A,509.631,Organic Compound
Adenosine triphosphate,C4H39N4O8,986.92,N/A,66.967,Amide
Dopamine,C10H2N4O2,870.01,11.59,305.794,Lipid
Glucose,C6H26N1O7,90.19,11.18,768.699,Alcohol
Aspirin,C16H40N2O6,404.1,12.48,684.529,Hormone
Dopamine,C13H31N3O4,793.29,1.97,181.616,Alcohol
Dopamine,C10H25N3O1,816.21,3.42,220.374,Lipid
Dopamine,C4H40N2O9,889.2,11.75,778.106,Alcohol
Cholesterol,C17H2N3O5,172.28,3.76,614.055,Neurotransmitter
Dopamine,C1H24N5O3,664.14,7.32,985.208,Amide
Glucose,C3H9N1O7,236.5,7.65,993.276,Alkaloid
Aspirin,C11H13N4O4,336.61,6.42,312.493,Carbohydrate
Serotonin,C10H14N4O5,455.75,11.99,288.29,Neurotransmitter
Dopamine,C1H16N0O0,534.27,N/A,151.349,Hormone
