compound,formula,mw,pka,solubility_mg_ml,class
Adrenaline,C15H34N2O10,88.13,8.57,266.248,Neurotransmitter
Glucose,C15H1N4O1,845.82,N/A,664.104,Nucleotide
Caffeine,C13H25N2O1,522.24,3.39,164.567,Alkaloid
Cholesterol,C16H39N0O2,876.43,7.04,206.28,Amide
Adrenaline,C15H35N1O1,567.66,11.22,285.03,Neurotransmitter
Aspirin,C14H16N3O2,917.44,13.11,465.352,Alcohol
Adenosine triphosphate,C14H34N4O10,803.68,9.79,297.993,Alkaloid
Dopamine,C3H31N1O10,795.96,8.36,281.486,Hormone
Ethanol,C5H2N4O8,950.84,4.2,419.566,Neurotransmitter
Adenosine triphosphate,C18H27N0O8,277.34,3.3,251.805,Lipid
Serotonin,C18H12N3O5,317.22,8.54,827.122,Neurotransmitter
Cholesterol,C12H29N4O1,62.63,3.51,114.668,Neurotransmitter
Aspirin,C12H24N1O8,921.17,3.5,562.325,Lipid
Adenosine triphosphate,C19H34N3O1,292.45,N/A,100.299,Amide
Cholesterol,C13H19N3O9,65.46,4.48,374.451,Hormone
Adenosine triphosphate,C11H10N4O3,948.3,N/A,429.089,Alcohol
Ethanol,C3H15N2O6,314.87,7.95,552.549,Nucleotide
Ethanol,C12H29N3O8,369.62,9.94,168.016,Neurotransmitter
Urea,C1H23N3O4,375.36,N/A,588.531,Amide
Adrenaline,C15H20N2O2,843.23,11.81,910.48,Amide
Dopamine,C1H7N0O0,717.68,N/A,188.541,Amide
Adenosine triphosphate,C10H14N1O5,484.65,N/A,618.806,Alcohol
Adenosine triphosphate,C2H2N5O5,594.46,5.8,650.29,Hormone
Glucose,C10H24N2O5,150.03,6.5,943.463,Alcohol
Aspirin,C5H29N2O1,413.38,1.36,126.824,Amide
Caffeine,C5H20N5O1,860.43,12.45,786.534,Alkaloid
Serotonin,C15H36N3O2,202.39,10.31,841.633,Neurotransmitter
Caffeine,C14H25N4O6,730.24,6.11,674.209,Hormone
Dopamine,C6H3N0O3,928.41,2.61,272.571,Lipid
Ethanol,C1H28N3O9,803.33,6.83,564.014,Carbohydrate
Adrenaline,C2H19N0O1,891.17,12.45,996.914,Alcohol
Adrenaline,C5H13N3O9,243.56,13.05,177.785,Nucleotide
Ethanol,C20H39N4O7,290.16,13.69,229.055,Nucleotide
Serotonin,C10H23N2O8,933.49,2.61,444.018,Carbohydrate
Aspirin,C1H9N1O2,976.41,N/A,466.381,Hormone
Cholesterol,C10H10N1O9,543.45,N/A,323.968,Hormone
Caffeine,C5H8N5O6,454.28,11.59,575.05,Amide
Ethanol,C16H7N3O0,231.54,8.62,254.554,Nucleotide
Cholesterol,C15H33N4O0,657.79,N/A,972.503,Hormone
Adenosine triphosphate,C2H38N4O5,145.83,13.96,916.045,Amide
Adenosine triphosphate,C20H34N0O1,56.91,N/A,146.432,Amide
Cholesterol,C5H37N4O4,876.77,2.02,969.558,Alkaloid
Urea,C6H12N2O7,836.16,13.61,809.574,Hormone
Glucose,C15H18N2O2,135.5,5.2,686.307,Lipid
Urea,C17H12N3O5,358.48,2.56,149.347,Alkaloid
Glucose,C5H32N1O2,912.0,6.09,955.424,Alkaloid
Serotonin,C1H9N0O3,515.84,13.53,57.886,Carbohydrate
Serotonin,C5H31N3O5,169.89,1.33,600.825,Carbohydrate
Glucose,C11H28N2O5,916.13,9.77,843.072,Hormone
Dopamine,C14H37N3O2,893.26,1.07,78.079,Alcohol
Adenosine triphosphate,C11H21N5O5,366.07,5.84,397.304,Carbohydrate
Aspirin,C4H9N2O0,334.51,N/A,803.34,Hormone
Adenosine triphosphate,C4H20N2O9,851.96,N/A,856.59,Alkaloid
Glucose,C6H24N0O2,122.36,N/A,285.47,Amide
Adenosine triphosphate,C17H39N1O6,911.36,1.7,273.961,Nucleotide
Urea,C6H22N5O2,621.41,10.81,96.281,Hormone
Cholesterol,C18H15N2O10,887.15,3.82,617.043,Amide
Urea,C5H26N3O2,212.23,6.79,695.099,Organic Compound
Adrenaline,C10H29N5O1,557.61,13.02,26.89,Amide
Adrenaline,C1H5N5O8,395.07,7.67,872.654,Organic Compound
Urea,C7H7N3O6,948.55,13.05,969.141,Alkaloid
Ethanol,C6H15N5O4,153.17,9.99,198.234,Lipid
Caffeine,C13H27N1O2,531.21,N/A,29.045,Lipid
Aspirin,C20H10N2O6,890.32,8.35,48.709,Alcohol
Aspirin,C16H2N2O5,602.45,4.48,261.979,Nucleotide
Caffeine,C3H25N5O8,928.02,13.55,213.353,Neurotransmitter
Serotonin,C3H15N4O0,810.29,N/A,108.501,Lipid
Adenosine triphosphate,C15H2N4O7,581.03,13.71,587.312,Carbohydrate
Aspirin,C14H17N0O9,684.51,3.73,138.355,Amide
Aspirin,C3H39N1O7,484.67,1.22,958.943,Nucleotide
Dopamine,C3H9N4O3,77.45,5.69,331.693,Organic Compound
Glucose,C7H2N3O1,410.73,7.74,24.922,Carbohydrate
Dopamine,C17H25N4O6,753.59,13.25,412.906,Neurotransmitter
Ethanol,C1H20N1O2,883.16,5.33,314.347,Alcohol
Ethanol,C2H36N2O4,407.62,9.37,418.039,Organic Compound
Urea,C2H31N1O1,564.47,3.54,322.835,Nucleotide
Ethanol,C1H20N2O9,202.18,3.3,978.758,Hormone
Adenosine triphosphate,C5H32N3O2,662.39,8.07,626.417,Alcohol
Adrenaline,C6H33N2O6,610.74,N/A,592.743,Alkaloid
Aspirin,C19H39N0O10,59.56,11.4,408.773,Amide
Dopamine,C18H13N4O4,859.45,2.1,435.435,Lipid
Dopamine,C11H17N4O5,537.64,N/A,39.657,Carbohydrate
Adrenaline,C5H7N4O9,720.63,N/A,821.592,Organic Compound
Adrenaline,C12H26N0O6,719.21,N/A,325.959,Neurotransmitter
Dopamine,C14H11N0O8,227.77,8.0,870.575,Neurotransmitter
Adenosine triphosphate,C6H22N3O0,235.29,8.87,407.604,Nucleotide
Ethanol,C9H40N4O10,207.66,N/A,911.375,Alcohol
Adenosine triphosphate,C15H22N5O9,957.02,7.86,182.514,Nucleotide
Glucose,C4H19N0O9,267.3,N/A,927.999,Carbohydrate
Dopamine,C20H13N2O9,793.04,12.32,989.864,Alcohol
Cholesterol,C11H36N2O8,195.22,8.54,336.221,Alkaloid
Adenosine triphosphate,C4H37N1O10,698.11,8.63,679.376,Organic Compound
Serotonin,C14H35N4O4,97.82,9.95,734.69,Lipid
Adrenaline,C12H18N0O2,931.01,11.41,157.18,Nucleotide
Ethanol,C17H22N4O3,858.03,5.32,615.613,Amide
Cholesterol,C13H23N3O2,936.51,9.0,87.092,Nucleotide
Adrenaline,C6H22N4O9,396.3,4.82,159.918,Carbohydrate
Aspirin,C7H26N0O5,724.43,11.27,153.818,Carbohydrate
Adrenaline,C19H18N5O2,635.34,5.72,718.262,Alkaloid
Caffeine,C8H12N4O1,678.16,10.3,347.466,Nucleotide
Aspirin,C1H3N5O8,391.79,N/A,829.999,Carbohydrate
Adrenaline,C19H36N1O2,650.09,13.71,159.333,Hormone
Caffeine,C17H31N3O0,208.17,7.31,727.429,Alcohol
Aspirin,C19H11N4O6,351.91,12.63,39.542,Neurotransmitter
Serotonin,C6H33N4O6,622.34,N/A,547.838,Alkaloid
Ethanol,C9H12N2O10,296.77,8.73,57.697,Carbohydrate
Urea,C14H6N0O5,261.3,2.64,405.577,Amide
Caffeine,C7H12N2O9,196.14,5.28,534.255,Hormone
Glucose,C12H33N1O1,54.59,8.78,659.133,Alcohol
Dopamine,C7H31N0O5,987.56,10.4,762.894,Organic Compound
Serotonin,C5H27N0O7,205.64,6.66,281.765,Alcohol
Adenosine triphosphate,C14H16N1O9,349.79,1.99,770.212,Hormone
Dopamine,C5H36N0O0,189.04,1.92,349.178,Nucleotide
Aspirin,C13H17N3O0,238.99,2.73,55.298,Alcohol
Adrenaline,C1H26N3O5,230.45,6.77,819.022,Amide
Cholesterol,C12H25N4O5,968.53,N/A,334.608,Hormone
Urea,C2H9N0O4,287.72,8.09,245.385,Hormone
Ethanol,C5H8N4O10,297.35,8.63,885.112,Carbohydrate
Caffeine,C9H28N3O9,527.56,1.96,156.448,Amide
Caffeine,C15H15N1O6,490.33,3.01,304.583,Alcohol
Adrenaline,C17H33N3O5,68.17,N/A,277.744,Neurotransmitter
Dopamine,C13H31N4O2,204.28,10.11,264.633,Neurotransmitter
Ethanol,C13H32N0O10,720.1,N/A,75.628,Organic Compound
Adrenaline,C13H37N4O6,777.17,7.46,997.8,Organic Compound
Urea,C13H29N4O2,460.26,N/A,115.664,Organic Compound
Serotonin,C3H10N1O3,494.25,10.75,926.289,Alkaloid
Serotonin,C13H5N2O9,125.62,9.95,364.221,Nucleotide
Cholesterol,C3H5N1O2,144.51,8.59,489.66,Amide
Adenosine triphosphate,C15H24N2O8,135.73,13.02,402.619,Nucleotide
Glucose,C17H8N3O5,362.3,N/A,920.792,Carbohydrate
Serotonin,C5H26N0O3,998.61,8.28,590.526,Amide
Caffeine,C18H35N5O8,207.0,3.13,465.468,Hormone
Urea,C16H16N3O2,612.65,9.9,118.358,Organic Compound
