compound,formula,mw,pka,solubility_mg_ml,class
Adrenaline,C17H23N2O5,86.11,6.05,311.227,Organic Compound
Caffeine,C10H33N2O2,704.72,N/A,388.086,Hormone
Serotonin,C8H5N2O0,701.82,6.68,43.32,Amide
Ethanol,C15H36N5O3,859.48,11.48,363.61,Alkaloid
Glucose,C4H19N1O3,190.12,7.5,217.68,Alkaloid
Urea,C19H35N1O9,718.74,5.91,430.84,Neurotransmitter
Ethanol,C14H13N5O10,308.12,7.14,72.58,Carbohydrate
Serotonin,C1H30N0O1,173.32,2.41,253.008,Carbohydrate
Glucose,C7H2N1O7,834.21,2.11,898.768,Neurotransmitter
Adrenaline,C7H6N1O7,844.77,2.94,772.055,Lipid
Cholesterol,C8H17N5O8,645.74,9.11,72.223,Organic Compound
Adrenaline,C14H24N1O6,934.28,9.89,52.643,Hormone
Aspirin,C5H23N2O8,150.62,13.87,983.318,Alcohol
Caffeine,C15H36N0O4,364.97,13.73,631.453,Hormone
Adenosine triphosphate,C3H16N5O9,425.42,14.0,225.647,Neurotransmitter
Adrenaline,C15H16N3O8,580.65,6.92,665.134,Organic Compound
Glucose,C17H30N5O4,746.3,9.97,441.592,Hormone
Glucose,C18H31N4O7,721.75,9.93,308.673,Carbohydrate
Adenosine triphosphate,C10H32N5O10,929.16,1.93,185.021,Lipid
Cholesterol,C3H35N0O10,917.97,4.35,985.946,Nucleotide
Caffeine,C15H7N1O9,849.44,8.47,447.336,Lipid
Serotonin,C14H33N5O10,429.62,9.8,779.362,Lipid
Dopamine,C18H14N4O3,432.93,12.11,148.346,Alkaloid
Adenosine triphosphate,C17H33N5O7,571.77,10.75,470.723,Neurotransmitter
Dopamine,C11H4N0O10,115.35,5.24,526.525,Alcohol
Dopamine,C16H24N0O7,77.45,1.19,285.222,Lipid
Glucose,C1H12N1O5,556.44,5.16,128.425,Alkaloid
Adenosine triphosphate,C17H17N4O8,310.78,9.32,813.135,Carbohydrate
Glucose,C19H3N2O5,337.39,10.56,936.344,Lipid
Serotonin,C13H27N0O7,319.02,N/A,111.482,Nucleotide
Serotonin,C10H29N0O9,861.21,1.72,578.211,Hormone
Caffeine,C18H18N4O5,694.87,4.48,429.291,Neurotransmitter
Urea,C20H24N4O8,567.84,N/A,786.546,Organic Compound
Ethanol,C17H19N4O7,905.23,1.48,969.658,Hormone
Aspirin,C6H19N4O9,286.34,9.68,224.512,Lipid
Cholesterol,C5H21N3O5,226.02,4.45,235.906,Hormone
Caffeine,C15H12N5O10,488.51,13.54,82.454,Nucleotide
Ethanol,C13H23N0O0,116.96,11.61,436.26,Amide
Caffeine,C18H38N0O10,631.97,9.96,942.531,Organic Compound
Cholesterol,C3H39N0O4,361.11,1.78,212.644,Neurotransmitter
Caffeine,C4H40N5O4,556.23,8.75,591.718,Nucleotide
Aspirin,C1H17N0O10,57.17,10.98,918.228,Organic Compound
Urea,C20H24N1O10,785.75,N/A,533.641,Organic Compound
Ethanol,C3H12N4O3,815.66,12.38,954.008,Nucleotide
Ethanol,C4H7N5O1,680.02,12.35,376.418,Organic Compound
Cholesterol,C16H16N2O9,709.73,10.53,703.095,Carbohydrate
Caffeine,C1H14N3O2,308.15,8.96,753.151,Amide
Serotonin,C1H6N2O10,726.58,11.85,771.408,Alkaloid
Aspirin,C16H18N5O9,862.56,1.49,298.508,Alcohol
Glucose,C19H21N4O10,728.75,7.19,335.953,Amide
Ethanol,C10H40N0O0,971.92,10.13,557.112,Nucleotide
Glucose,C13H37N4O7,727.62,N/A,346.956,Organic Compound
Caffeine,C16H7N5O9,566.11,10.85,316.41,Organic Compound
Ethanol,C12H29N0O0,953.38,12.96,515.339,Organic Compound
Aspirin,C2H17N0O5,101.37,N/A,188.374,Neurotransmitter
Serotonin,C7H29N3O8,781.77,N/A,315.95,Lipid
Dopamine,C18H17N1O8,939.72,N/A,641.727,Organic Compound
Aspirin,C19H1N1O0,62.13,3.2,910.403,Carbohydrate
Caffeine,C20H22N2O1,147.0,2.03,297.229,Lipid
Caffeine,C17H14N1O9,752.92,10.71,276.387,Amide
Cholesterol,C6H33N3O7,156.12,13.43,294.893,Alcohol
Serotonin,C20H27N2O4,59.96,12.33,910.229,Organic Compound
Adenosine triphosphate,C18H26N4O2,557.26,N/A,715.432,Alcohol
Caffeine,C15H33N5O7,57.12,N/A,690.655,Hormone
Dopamine,C4H37N1O1,102.96,N/A,612.07,Alcohol
Serotonin,C7H5N3O10,256.91,7.89,638.764,Alcohol
Dopamine,C10H35N1O5,870.72,10.56,970.647,Amide
Adenosine triphosphate,C6H32N0O10,954.99,5.21,742.279,Alcohol
Ethanol,C4H22N0O10,433.36,3.22,938.377,Carbohydrate
Adrenaline,C18H22N4O4,937.38,8.05,298.794,Lipid
Serotonin,C3H16N0O8,559.98,N/A,767.052,Amide
Caffeine,C2H25N4O3,188.86,13.33,328.212,Alcohol
Ethanol,C10H39N1O10,131.93,9.4,622.865,Amide
Dopamine,C15H21N4O4,847.73,N/A,627.543,Amide
Caffeine,C1H24N1O6,636.04,9.26,240.271,Neurotransmitter
Aspirin,C6H32N3O4,224.6,3.33,959.184,Neurotransmitter
Caffeine,C14H39N5O2,364.65,N/A,35.433,Nucleotide
Urea,C9H12N1O0,891.89,13.02,791.19,Carbohydrate
Ethanol,C16H29N3O8,761.73,1.78,342.259,Nucleotide
Dopamine,C13H26N5O5,109.76,6.06,332.375,Lipid
Urea,C2H38N1O1,240.97,N/A,684.773,Alcohol
Aspirin,C10H13N3O6,938.57,N/A,659.957,Alcohol
Glucose,C5H12N2O6,478.7,3.01,70.264,Alkaloid
Glucose,C7H40N4O5,763.04,6.98,43.667,Neurotransmitter
Adrenaline,C6H26N1O6,748.4,N/A,662.728,Amide
Adrenaline,C15H2N5O10,116.58,N/A,610.993,Amide
Aspirin,C14H26N0O6,757.95,1.63,100.355,Neurotransmitter
Adrenaline,C13H23N1O2,496.72,N/A,807.89,Alcohol
Caffeine,C17H27N2O3,134.78,12.81,781.744,Organic Compound
Urea,C15H1N0O3,325.06,5.35,10.924,Organic Compound
Glucose,C17H40N2O10,491.26,3.98,630.177,Organic Compound
Glucose,C4H7N0O3,834.33,9.76,767.988,Amide
Glucose,C14H10N5O8,914.02,N/A,50.59,Alkaloid
Caffeine,C19H24N1O8,116.07,N/A,54.655,Neurotransmitter
Cholesterol,C11H27N1O7,380.55,1.56,521.464,Neurotransmitter
Dopamine,C9H30N2O3,424.31,5.55,743.775,Lipid
Adenosine triphosphate,C12H28N0O7,108.52,4.56,66.467,Amide
Ethanol,C14H22N0O3,415.61,6.82,977.116,Carbohydrate
Adrenaline,C13H31N2O6,769.41,13.35,520.734,Alkaloid
Urea,C6H19N4O9,157.46,1.46,260.732,Alcohol
Cholesterol,C16H4N0O0,300.84,13.62,414.428,Carbohydrate
Aspirin,C12H37N0O4,889.82,2.23,980.681,Neurotransmitter
Urea,C11H36N4O10,826.79,4.1,914.011,Carbohydrate
Urea,C8H27N4O3,851.4,12.87,816.067,Nucleotide
Adenosine triphosphate,C16H32N1O0,737.05,4.9,910.928,Hormone
Cholesterol,C18H2N2O10,508.38,2.31,863.522,Nucleotide
Adrenaline,C19H21N1O2,455.34,6.89,328.956,Neurotransmitter
Serotonin,C1H36N1O4,159.03,11.15,118.474,Amide
Cholesterol,C3H27N1O10,707.72,6.49,181.484,Nucleotide
