compound,formula,mw,pka,solubility_mg_ml,class
Dopamine,C2H27N4O4,372.09,N/A,950.893,Amide
Adrenaline,C17H37N5O8,914.48,7.89,229.187,Organic Compound
Dopamine,C3H9N4O4,959.38,12.89,521.272,Nucleotide
Ethanol,C18H2N3O0,894.35,5.33,510.468,Neurotransmitter
Urea,C11H26N5O10,828.74,5.82,342.342,Organic Compound
Cholesterol,C14H20N4O4,500.13,1.45,728.014,Alkaloid
Ethanol,C11H31N4O5,742.12,10.75,507.437,Alcohol
Serotonin,C2H17N1O3,809.65,9.01,461.897,Alcohol
Glucose,C20H19N5O5,725.14,2.76,365.354,Carbohydrate
Cholesterol,C14H9N3O10,884.52,4.25,783.475,Amide
Dopamine,C6H29N1O0,718.42,10.41,369.722,Organic Compound
Caffeine,C20H28N3O6,616.27,N/A,811.372,Carbohydrate
Urea,C19H14N4O6,366.29,N/A,381.887,Alcohol
Urea,C12H19N3O4,57.25,2.67,740.484,Nucleotide
Serotonin,C4H9N3O5,330.34,5.25,422.23,Neurotransmitter
Cholesterol,C6H24N2O3,675.26,7.31,460.702,Alkaloid
Serotonin,C10H21N5O7,956.9,4.82,427.959,Carbohydrate
Adrenaline,C6H31N3O0,620.48,1.34,29.351,Hormone
Caffeine,C11H33N3O9,948.03,4.6,149.858,Alcohol
Caffeine,C12H30N1O10,464.09,7.35,18.304,Nucleotide
Caffeine,C13H15N0O9,790.54,13.37,7.92,Hormone
Ethanol,C7H18N1O4,921.73,N/A,267.232,Neurotransmitter
Cholesterol,C11H4N1O1,98.63,4.61,303.74,Organic Compound
Aspirin,C13H29N3O4,337.69,3.44,201.278,Neurotransmitter
Adrenaline,C12H28N1O2,96.78,7.84,972.85,Nucleotide
Adenosine triphosphate,C16H3N5O0,633.33,10.72,450.159,Alkaloid
Cholesterol,C18H29N2O8,637.86,5.41,305.528,Nucleotide
Glucose,C9H7N2O2,320.74,N/A,237.979,Carbohydrate
Aspirin,C16H1N2O10,54.17,6.96,56.986,Hormone
Adenosine triphosphate,C6H21N4O4,214.22,9.85,801.907,Hormone
Serotonin,C17H18N2O5,215.39,8.19,600.67,Carbohydrate
Adenosine triphosphate,C16H7N2O7,391.22,10.52,648.093,Carbohydrate
Caffeine,C13H8N4O6,562.98,12.48,960.163,Organic Compound
Urea,C19H14N4O5,620.52,9.94,874.65,Hormone
Adenosine triphosphate,C5H19N5O8,248.12,4.41,49.22,Carbohydrate
Serotonin,C11H31N4O4,936.41,11.64,766.253,Carbohydrate
Urea,C5H19N2O2,404.24,N/A,813.481,Organic Compound
Adrenaline,C12H5N3O3,602.89,10.1,766.24,Hormone
Dopamine,C10H13N3O8,613.22,1.23,683.628,Carbohydrate
Cholesterol,C14H1N1O5,760.31,10.69,4.95,Nucleotide
Adrenaline,C2H20N3O9,897.59,N/A,761.839,Lipid
Adrenaline,C12H26N5O2,129.21,10.84,475.439,Lipid
Urea,C5H13N0O1,517.45,10.36,753.279,Hormone
Serotonin,C15H39N2O10,280.79,11.81,641.614,Neurotransmitter
Glucose,C5H10N5O9,784.88,3.02,653.67,Neurotransmitter
Caffeine,C9H30N4O8,291.18,N/A,168.022,Hormone
Aspirin,C5H27N3O2,682.4,3.75,644.819,Organic Compound
Adrenaline,C19H15N4O6,597.23,N/A,435.534,Neurotransmitter
Urea,C18H33N2O8,145.93,10.11,103.12,Alkaloid
Caffeine,C12H34N2O6,649.27,N/A,344.275,Organic Compound
Glucose,C4H38N1O7,634.95,1.6,281.48,Organic Compound
Dopamine,C7H28N1O5,519.52,4.96,366.969,Carbohydrate
Serotonin,C7H6N3O8,982.42,5.51,935.379,Neurotransmitter
Dopamine,C17H39N0O9,341.92,N/A,128.38,Alkaloid
Dopamine,C2H37N5O8,110.64,4.61,364.201,Alkaloid
Cholesterol,C11H23N4O7,736.8,7.28,659.374,Neurotransmitter
Cholesterol,C11H33N2O8,774.56,N/A,557.049,Nucleotide
Adenosine triphosphate,C3H5N2O8,633.8,N/A,101.339,Alcohol
Urea,C16H9N5O3,914.61,12.34,45.533,Lipid
Adenosine triphosphate,C3H5N2O1,757.83,9.16,498.323,Hormone
Dopamine,C14H20N1O8,671.19,11.41,930.427,Organic Compound
Urea,C5H24N5O1,189.16,N/A,947.985,Lipid
Adenosine triphosphate,C8H17N1O2,83.9,5.48,753.586,Hormone
Ethanol,C3H29N2O6,560.68,2.05,535.743,Nucleotide
Urea,C4H1N2O8,877.48,8.74,211.641,Organic Compound
Caffeine,C9H25N3O8,579.48,10.13,741.7,Carbohydrate
Glucose,C7H21N1O9,386.74,6.95,752.382,Organic Compound
Cholesterol,C12H30N4O0,748.79,2.75,975.694,Lipid
