compound,formula,mw,pka,solubility_mg_ml,class
Adenosine triphosphate,C12H28N0O2,796.65,11.91,177.031,Alcohol
Adenosine triphosphate,C5H7N4O8,162.84,11.42,951.177,Alcohol
Ethanol,C18H10N1O4,545.19,9.33,868.823,Organic Compound
Ethanol,C16H19N1O8,264.63,1.59,792.665,Carbohydrate
Adrenaline,C19H3N3O2,139.17,3.19,178.962,Amide
Aspirin,C15H39N1O6,384.44,N/A,198.216,Organic Compound
Dopamine,C4H19N0O0,233.43,8.47,94.403,Organic Compound
Serotonin,C20H23N2O3,385.95,4.61,963.274,Carbohydrate
Serotonin,C15H17N2O0,394.25,2.31,927.957,Alcohol
Ethanol,C3H17N5O8,252.75,N/A,192.326,Hormone
Urea,C9H10N3O6,296.52,9.53,801.188,Hormone
Caffeine,C17H34N5O9,950.32,5.28,32.458,Organic Compound
Caffeine,C10H7N5O4,705.78,7.62,775.421,Organic Compound
Adrenaline,C8H31N5O2,765.09,3.0,522.379,Neurotransmitter
Aspirin,C10H27N5O1,510.34,9.44,402.497,Hormone
Serotonin,C11H14N5O8,538.49,6.09,527.4,Lipid
Urea,C1H26N5O3,92.18,12.25,548.902,Neurotransmitter
Adrenaline,C9H11N4O9,588.79,3.95,775.306,Alkaloid
Urea,C6H40N1O8,303.09,2.35,136.596,Hormone
Caffeine,C6H11N3O3,382.19,10.43,950.781,Alcohol
Cholesterol,C15H25N2O9,264.47,6.39,302.33,Alcohol
Serotonin,C3H10N1O5,499.2,8.1,147.648,Amide
Dopamine,C15H23N0O3,882.01,4.68,962.038,Alcohol
Aspirin,C17H15N3O4,873.6,3.1,161.217,Alcohol
Adrenaline,C20H29N3O9,701.53,8.4,706.702,Nucleotide
Glucose,C17H31N5O8,50.55,13.84,650.186,Hormone
Glucose,C4H6N1O3,671.62,13.16,932.506,Amide
Dopamine,C14H18N5O6,818.07,11.59,703.306,Lipid
Urea,C4H31N1O10,596.86,5.53,938.79,Amide
Adrenaline,C1H20N4O6,594.67,13.92,790.312,Organic Compound
Aspirin,C17H2N2O10,904.95,4.61,695.273,Organic Compound
Adrenaline,C6H18N1O3,879.11,6.39,884.471,Alcohol
Urea,C17H15N3O5,968.23,5.67,859.944,Carbohydrate
Adrenaline,C15H6N2O4,420.53,4.88,932.767,Hormone
Glucose,C20H27N2O1,160.64,10.74,419.573,Hormone
Adrenaline,C10H2N4O10,158.17,3.08,180.444,Nucleotide
Caffeine,C8H2N5O10,976.67,5.9,728.311,Organic Compound
Aspirin,C4H5N5O3,834.12,5.28,384.172,Nucleotide
Ethanol,C18H18N1O7,453.89,N/A,906.865,Lipid
Cholesterol,C11H23N3O1,777.54,N/A,98.465,Carbohydrate
Adenosine triphosphate,C16H38N0O4,291.78,13.17,883.814,Alcohol
Glucose,C14H20N4O4,867.07,N/A,473.202,Amide
Adenosine triphosphate,C14H19N4O1,697.36,10.67,726.908,Alkaloid
Glucose,C10H29N0O9,254.01,7.7,191.749,Neurotransmitter
Serotonin,C9H23N3O8,343.57,9.15,798.608,Organic Compound
Dopamine,C16H4N4O7,873.15,9.37,943.664,Organic Compound
Serotonin,C1H13N2O2,533.87,4.32,592.347,Alcohol
Cholesterol,C19H18N1O6,340.63,12.94,232.086,Amide
Dopamine,C11H40N5O10,679.88,6.9,831.627,Alkaloid
Caffeine,C13H27N2O10,397.08,N/A,717.412,Lipid
Adrenaline,C15H25N2O6,735.9,N/A,134.387,Carbohydrate
Urea,C4H31N0O1,903.24,3.25,294.178,Carbohydrate
Serotonin,C14H28N4O1,847.78,N/A,979.436,Carbohydrate
Urea,C3H10N4O2,628.15,4.03,768.037,Nucleotide
Adrenaline,C13H3N0O3,762.83,1.3,770.209,Alkaloid
Serotonin,C7H26N2O8,852.11,2.78,676.639,Alkaloid
Dopamine,C16H3N1O8,786.57,6.55,513.965,Alcohol
Aspirin,C4H17N3O3,536.98,2.2,56.325,Neurotransmitter
Caffeine,C14H20N5O5,972.39,2.57,828.122,Neurotransmitter
Adrenaline,C4H27N1O7,473.51,6.7,75.349,Lipid
Dopamine,C5H36N5O3,899.6,N/A,746.503,Amide
Urea,C13H32N2O8,207.11,9.03,206.53,Hormone
Cholesterol,C18H16N4O6,751.69,N/A,190.876,Lipid
Caffeine,C2H26N3O7,521.19,7.01,179.413,Organic Compound
Dopamine,C17H3N2O8,749.48,5.05,472.54,Alkaloid
Dopamine,C11H3N0O6,908.44,2.72,510.982,Hormone
Cholesterol,C10H35N3O5,925.15,N/A,299.869,Carbohydrate
Cholesterol,C5H4N0O9,651.2,N/A,657.893,Nucleotide
Urea,C13H31N0O8,923.76,4.37,623.053,Lipid
Adenosine triphosphate,C9H10N5O9,876.23,9.78,923.37,Carbohydrate
Caffeine,C5H13N2O8,573.38,10.36,529.98,Neurotransmitter
Dopamine,C16H37N5O3,197.47,7.95,899.618,Nucleotide
Dopamine,C5H6N2O7,666.81,1.45,752.085,Nucleotide
Aspirin,C1H17N1O4,877.29,N/A,177.592,Organic Compound
Caffeine,C8H40N5O4,298.27,2.27,972.436,Organic Compound
Aspirin,C19H8N2O2,629.93,2.44,595.924,Lipid
Dopamine,C6H25N5O4,907.24,N/A,421.604,Alkaloid
Adenosine triphosphate,C10H3N0O2,903.16,7.93,506.796,Alkaloid
Adrenaline,C12H2N5O4,925.06,3.82,304.511,Lipid
Serotonin,C2H30N1O3,78.04,N/A,618.465,Alkaloid
Aspirin,C19H16N1O5,128.24,4.93,670.652,Neurotransmitter
Serotonin,C14H9N2O10,517.85,2.59,605.173,Organic Compound
Serotonin,C20H8N3O3,646.07,10.69,405.66,Nucleotide
Serotonin,C18H31N4O1,656.19,5.46,969.915,Organic Compound
Glucose,C3H20N1O1,361.25,13.06,21.446,Alkaloid
Cholesterol,C2H33N5O6,302.81,6.71,502.224,Alcohol
Ethanol,C19H40N5O0,417.05,7.37,115.505,Nucleotide
Ethanol,C4H35N0O9,384.68,7.21,275.411,Lipid
Caffeine,C4H36N1O6,531.32,2.7,437.989,Nucleotide
Ethanol,C18H23N3O10,315.94,5.98,669.984,Alkaloid
Glucose,C12H3N5O4,247.34,4.71,734.02,Alcohol
Dopamine,C2H19N3O7,612.54,4.72,150.936,Organic Compound
Cholesterol,C20H19N2O5,348.61,12.44,434.132,Nucleotide
Serotonin,C1H32N1O3,845.09,7.82,505.679,Amide
Glucose,C3H3N4O4,432.98,11.0,593.226,Nucleotide
Caffeine,C4H16N0O1,182.34,9.12,485.613,Hormone
Ethanol,C2H37N3O7,725.49,N/A,497.89,Neurotransmitter
Glucose,C7H32N3O6,773.83,6.08,311.261,Hormone
Urea,C3H2N1O10,650.12,5.6,749.427,Neurotransmitter
Aspirin,C14H21N1O1,902.38,9.48,562.816,Neurotransmitter
Dopamine,C1H8N1O8,792.35,9.98,872.555,Alcohol
Ethanol,C8H30N5O4,932.42,N/A,437.858,Alcohol
Caffeine,C11H34N2O7,111.2,3.87,851.768,Alcohol
Serotonin,C14H10N5O3,613.78,5.36,310.749,Hormone
Dopamine,C5H24N5O0,687.26,10.82,22.0,Lipid
Ethanol,C1H37N0O1,752.5,7.56,957.595,Nucleotide
Adenosine triphosphate,C8H10N0O2,541.14,3.62,206.105,Neurotransmitter
Glucose,C14H32N5O9,459.75,2.33,533.265,Hormone
Glucose,C1H23N2O7,825.5,4.71,141.869,Neurotransmitter
Ethanol,C11H7N2O0,725.65,N/A,338.586,Hormone
Aspirin,C14H7N1O10,561.49,N/A,11.756,Lipid
Cholesterol,C2H8N2O6,377.56,7.37,882.998,Amide
Glucose,C5H19N1O0,108.92,9.23,267.838,Neurotransmitter
Aspirin,C20H11N1O7,534.6,12.88,57.171,Neurotransmitter
Adrenaline,C18H25N1O10,149.61,12.67,671.764,Amide
Cholesterol,C5H14N3O4,303.57,N/A,222.763,Lipid
Adenosine triphosphate,C18H36N2O7,613.58,12.27,369.104,Alkaloid
Cholesterol,C11H29N3O7,246.88,8.15,892.038,Lipid
Ethanol,C2H13N0O6,411.35,N/A,805.535,Alcohol
Caffeine,C17H2N0O10,330.44,13.73,72.497,Hormone
Serotonin,C5H20N0O5,734.4,13.02,812.442,Lipid
Aspirin,C3H2N1O3,609.36,2.3,550.573,Amide
Caffeine,C5H14N1O3,142.62,5.6,374.115,Organic Compound
Adenosine triphosphate,C2H14N0O10,455.5,7.86,190.237,Alcohol
Urea,C1H40N1O8,541.22,4.43,706.437,Alkaloid
Serotonin,C10H9N0O5,617.01,7.35,811.754,Organic Compound
Ethanol,C13H33N1O10,832.93,7.9,619.414,Neurotransmitter
Adenosine triphosphate,C3H1N0O5,310.34,9.73,971.808,Neurotransmitter
Adenosine triphosphate,C19H14N5O0,796.47,10.81,820.446,Neurotransmitter
Dopamine,C16H37N3O8,495.86,N/A,966.252,Nucleotide
Urea,C8H15N4O4,347.45,2.14,874.976,Alkaloid
Adenosine triphosphate,C11H9N5O5,834.05,3.36,810.685,Alkaloid
Serotonin,C1H10N0O2,515.42,4.49,429.297,Alkaloid
Caffeine,C1H34N4O3,921.68,13.42,833.055,Lipid
