compound,formula,mw,pka,solubility_mg_ml,class
Aspirin,C6H40N0O5,274.05,1.27,840.253,Lipid
Adenosine triphosphate,C7H20N5O6,531.29,1.12,5.462,Lipid
Caffeine,C13H4N4O3,437.5,5.2,226.616,Lipid
Urea,C9H9N4O9,791.24,8.46,479.129,Amide
Adrenaline,C11H39N2O6,680.11,12.57,133.506,Carbohydrate
Adenosine triphosphate,C8H13N5O3,363.6,13.44,202.084,Nucleotide
Cholesterol,C15H18N0O3,674.5,13.63,586.97,Organic Compound
Glucose,C10H4N3O10,566.96,10.5,719.084,Alkaloid
Adrenaline,C5H5N4O9,903.49,N/A,396.744,Nucleotide
Adrenaline,C1H8N3O1,295.18,12.08,973.003,Alcohol
Cholesterol,C12H36N0O1,182.73,13.33,5.699,Nucleotide
Adenosine triphosphate,C7H34N5O9,954.73,N/A,585.193,Organic Compound
Cholesterol,C1H18N2O7,680.17,8.96,290.157,Alcohol
Ethanol,C12H28N4O2,311.85,11.5,701.279,Lipid
Ethanol,C4H19N5O0,406.69,4.79,373.268,Nucleotide
Aspirin,C12H26N3O7,97.43,13.37,834.636,Hormone
Aspirin,C5H7N5O10,596.08,2.2,875.635,Lipid
Dopamine,C2H2N2O10,558.82,2.84,203.827,Hormone
Adenosine triphosphate,C19H23N4O7,862.0,13.37,85.802,Neurotransmitter
Adenosine triphosphate,C15H33N5O4,387.48,11.85,854.541,Alcohol
Adenosine triphosphate,C20H33N4O0,399.33,1.75,683.333,Alkaloid
Urea,C4H6N5O10,677.1,N/A,79.404,Hormone
Glucose,C14H8N0O6,993.86,1.16,289.361,Nucleotide
Caffeine,C3H14N3O10,93.7,4.02,967.543,Lipid
Dopamine,C20H30N0O10,994.03,7.25,511.76,Amide
Glucose,C13H22N5O10,174.57,8.43,592.323,Organic Compound
Adrenaline,C10H6N4O0,974.86,4.99,664.098,Carbohydrate
Adrenaline,C18H31N2O8,155.28,8.45,865.362,Alcohol
Serotonin,C15H31N0O1,860.19,7.0,3.338,Carbohydrate
Aspirin,C7H2N1O1,802.1,11.3,593.648,Alcohol
Dopamine,C18H33N1O10,717.63,4.01,176.503,Organic Compound
Serotonin,C12H28N2O5,657.43,1.79,736.164,Hormone
Adrenaline,C9H36N1O3,188.77,4.22,804.213,Lipid
Cholesterol,C5H3N3O0,300.04,4.42,787.666,Organic Compound
Glucose,C7H31N0O3,176.48,N/A,441.594,Organic Compound
Urea,C17H9N3O8,235.24,8.53,836.493,Carbohydrate
Aspirin,C17H34N5O6,724.72,7.53,876.989,Neurotransmitter
Caffeine,C19H34N5O1,317.83,N/A,138.173,Alkaloid
Adrenaline,C2H8N0O5,343.2,2.38,21.191,Organic Compound
Urea,C10H2N5O9,57.39,10.01,581.363,Lipid
Urea,C9H25N3O0,77.96,6.51,475.77,Carbohydrate
Dopamine,C18H7N2O9,227.3,11.22,569.01,Hormone
Glucose,C2H14N3O9,613.48,5.47,288.484,Alcohol
Adenosine triphosphate,C9H27N2O0,822.3,9.68,488.296,Nucleotide
Aspirin,C16H14N1O1,301.65,5.55,329.339,Organic Compound
Urea,C20H35N5O2,119.75,5.61,280.228,Hormone
Caffeine,C15H32N1O6,503.92,2.56,606.019,Organic Compound
Dopamine,C2H8N4O7,410.96,7.98,420.34,Neurotransmitter
Glucose,C18H32N0O2,994.05,13.14,99.235,Alkaloid
Caffeine,C9H36N5O5,143.2,12.31,875.169,Amide
Serotonin,C7H21N5O3,391.81,2.99,869.121,Nucleotide
Serotonin,C17H38N5O6,823.18,13.3,873.205,Alkaloid
Serotonin,C18H31N0O5,915.29,N/A,726.389,Lipid
Urea,C5H21N4O0,710.95,6.48,515.347,Nucleotide
Adrenaline,C5H4N3O10,169.48,N/A,624.049,Alcohol
Dopamine,C12H27N4O6,52.44,9.26,512.608,Lipid
Adrenaline,C18H14N1O6,930.93,N/A,993.504,Organic Compound
Ethanol,C12H5N1O8,310.7,10.38,281.089,Organic Compound
Adrenaline,C1H9N2O1,169.42,2.09,974.144,Neurotransmitter
Serotonin,C16H40N4O10,563.21,1.74,88.012,Lipid
Cholesterol,C2H40N2O5,202.79,N/A,585.1,Neurotransmitter
Dopamine,C6H30N1O1,425.22,1.29,965.992,Alcohol
Adenosine triphosphate,C3H31N0O7,643.73,1.85,138.055,Hormone
Cholesterol,C2H35N4O8,598.91,6.97,719.52,Amide
Urea,C18H29N5O2,238.84,8.95,790.126,Amide
Ethanol,C18H40N4O4,300.06,7.65,34.812,Organic Compound
Adenosine triphosphate,C9H7N4O1,454.04,6.47,693.812,Amide
Caffeine,C13H30N4O3,874.86,N/A,262.584,Nucleotide
Adrenaline,C20H35N0O3,105.7,11.18,162.115,Lipid
Ethanol,C8H18N1O6,146.88,12.86,997.01,Neurotransmitter
Glucose,C14H8N3O7,336.47,9.73,149.01,Lipid
Adrenaline,C1H8N1O1,789.61,8.43,57.773,Hormone
Aspirin,C11H6N3O5,380.15,1.36,564.707,Neurotransmitter
Serotonin,C7H3N1O0,866.72,N/A,318.832,Neurotransmitter
Urea,C18H23N1O5,344.75,11.4,978.091,Alkaloid
Urea,C15H5N1O2,920.89,2.91,609.453,Organic Compound
Aspirin,C7H18N4O6,673.42,7.74,212.655,Alcohol
Caffeine,C17H2N5O10,309.41,N/A,518.097,Alkaloid
Glucose,C14H28N2O2,748.15,11.88,809.163,Organic Compound
Ethanol,C18H17N0O0,923.26,3.43,601.293,Nucleotide
Adrenaline,C11H5N0O5,104.31,N/A,776.641,Hormone
Glucose,C8H24N2O10,699.53,N/A,325.928,Organic Compound
Serotonin,C18H39N2O5,679.86,1.34,250.268,Hormone
Glucose,C11H19N2O0,70.15,1.84,485.386,Amide
Dopamine,C11H26N4O0,315.24,12.43,386.551,Neurotransmitter
Aspirin,C18H31N4O1,808.43,8.7,232.374,Neurotransmitter
Glucose,C13H33N4O2,552.7,11.02,121.25,Alcohol
Adrenaline,C13H11N3O1,863.57,9.72,789.724,Alkaloid
Serotonin,C17H8N3O6,827.45,10.26,222.118,Alkaloid
Aspirin,C8H39N3O0,554.61,8.14,805.249,Hormone
Ethanol,C19H25N3O9,265.19,11.48,736.086,Lipid
Dopamine,C17H14N4O7,971.11,7.84,810.991,Hormone
Ethanol,C13H9N5O4,913.1,10.95,757.23,Alkaloid
Adrenaline,C19H12N2O9,462.55,11.3,504.993,Hormone
Aspirin,C8H32N2O6,888.68,1.67,620.822,Lipid
Adrenaline,C19H29N2O7,611.23,11.92,605.788,Neurotransmitter
Caffeine,C18H32N2O7,550.51,5.83,110.587,Neurotransmitter
Cholesterol,C20H8N4O3,487.91,4.9,597.807,Alcohol
Dopamine,C17H8N1O2,777.09,2.25,547.664,Neurotransmitter
Ethanol,C16H21N4O10,121.57,10.09,96.773,Alcohol
Serotonin,C11H5N5O3,572.19,4.88,308.581,Carbohydrate
Ethanol,C14H10N5O4,134.61,3.49,733.032,Alcohol
Cholesterol,C20H9N4O6,762.14,2.45,920.266,Alcohol
Cholesterol,C19H7N4O3,86.41,11.78,565.149,Hormone
Serotonin,C8H30N1O8,330.94,N/A,245.679,Lipid
Glucose,C2H2N3O6,963.88,12.65,749.741,Lipid
Dopamine,C16H17N4O6,893.3,8.35,196.791,Nucleotide
Caffeine,C4H9N5O4,423.24,2.29,66.771,Organic Compound
Caffeine,C12H22N2O0,522.53,11.62,204.725,Alkaloid
Ethanol,C13H9N3O2,64.98,4.05,836.347,Alkaloid
Cholesterol,C9H37N2O6,333.04,4.06,299.317,Neurotransmitter
Ethanol,C20H30N2O5,492.35,6.35,785.441,Amide
Serotonin,C19H35N1O9,545.81,8.53,931.902,Alkaloid
Aspirin,C1H20N5O10,804.16,6.22,275.167,Organic Compound
Cholesterol,C3H1N4O1,787.09,2.01,430.574,Lipid
Dopamine,C8H34N2O1,650.19,8.29,749.114,Hormone
Caffeine,C9H7N3O7,454.9,11.84,900.446,Lipid
Adenosine triphosphate,C10H6N2O4,714.08,4.96,164.099,Alcohol
Glucose,C13H12N0O9,300.99,8.46,503.596,Alkaloid
Urea,C3H22N2O9,990.34,2.06,168.557,Organic Compound
Serotonin,C14H4N0O1,619.11,N/A,286.185,Organic Compound
Urea,C7H32N2O5,948.23,10.33,487.282,Organic Compound
Aspirin,C3H8N3O3,851.11,3.72,914.254,Hormone
Ethanol,C13H28N4O7,308.67,12.38,411.106,Neurotransmitter
Cholesterol,C14H5N4O3,168.73,4.84,806.402,Lipid
Cholesterol,C5H11N4O1,612.12,7.64,868.542,Carbohydrate
Adenosine triphosphate,C9H36N1O7,925.95,N/A,105.798,Neurotransmitter
Serotonin,C15H32N3O4,807.72,9.59,70.463,Hormone
Adrenaline,C11H31N2O10,59.02,10.15,893.499,Neurotransmitter
Adenosine triphosphate,C16H37N0O4,271.24,N/A,837.433,Nucleotide
