compound,formula,mw,pka,solubility_mg_ml,class
Cholesterol,C10H33N2O8,320.97,13.19,585.852,Hormone
Glucose,C4H12N2O1,419.43,N/A,952.333,Alkaloid
Urea,C7H1N4O4,427.04,8.67,334.446,Nucleotide
Ethanol,C16H6N0O5,102.73,5.4,910.56,Carbohydrate
Urea,C6H25N3O10,547.73,4.55,374.199,Lipid
Ethanol,C17H10N0O8,456.9,3.51,663.473,Carbohydrate
Urea,C11H5N1O1,562.54,N/A,73.705,Alkaloid
Ethanol,C7H13N1O5,236.71,4.13,869.078,Nucleotide
Caffeine,C9H22N2O5,523.03,7.71,495.244,Hormone
Adrenaline,C15H36N3O1,795.68,5.82,6.907,Nucleotide
Dopamine,C12H30N3O10,116.03,9.43,961.029,Nucleotide
Glucose,C18H6N2O4,205.09,N/A,699.098,Amide
Glucose,C9H28N1O4,630.75,11.21,543.727,Alcohol
Aspirin,C11H30N0O4,298.98,2.53,775.906,Hormone
Dopamine,C6H5N1O8,312.94,3.71,345.968,Amide
Urea,C17H8N0O4,542.12,8.75,180.769,Carbohydrate
Serotonin,C5H6N3O0,767.18,N/A,835.763,Lipid
Dopamine,C10H17N5O3,999.26,12.53,341.252,Carbohydrate
Serotonin,C8H3N2O4,219.48,11.74,682.555,Carbohydrate
Dopamine,C12H27N0O0,811.94,13.07,147.856,Amide
Ethanol,C1H39N5O6,423.62,5.63,806.024,Hormone
Aspirin,C3H22N5O10,235.9,13.53,71.44,Alcohol
Serotonin,C17H5N1O7,576.34,5.98,644.637,Alcohol
Ethanol,C6H28N3O7,543.94,N/A,831.969,Alcohol
Adrenaline,C1H15N2O7,155.57,N/A,498.971,Nucleotide
Glucose,C10H13N3O5,596.81,N/A,303.095,Neurotransmitter
Ethanol,C17H15N0O7,51.24,N/A,53.518,Amide
Aspirin,C8H21N5O3,156.07,3.3,618.895,Nucleotide
Cholesterol,C18H18N4O8,347.35,7.24,280.39,Amide
Dopamine,C12H2N1O5,727.98,2.86,869.093,Carbohydrate
Serotonin,C4H35N0O1,138.51,2.79,421.492,Neurotransmitter
Glucose,C19H7N5O3,74.05,6.46,443.388,Carbohydrate
Dopamine,C4H17N1O2,430.53,N/A,800.685,Lipid
Caffeine,C20H19N0O5,415.16,N/A,224.129,Nucleotide
Serotonin,C8H23N0O0,451.47,N/A,670.01,Alkaloid
Urea,C19H4N1O6,833.13,6.8,230.128,Alkaloid
