compound,formula,mw,pka,solubility_mg_ml,class
Aspirin,C18H34N1O3,735.65,N/A,886.102,Organic Compound
Adrenaline,C15H33N3O7,319.15,13.57,611.612,Lipid
Adenosine triphosphate,C2H9N2O0,784.55,7.6,107.382,Alcohol
Caffeine,C19H33N4O4,886.85,13.57,647.168,Lipid
Glucose,C5H31N0O10,899.45,N/A,977.215,Nucleotide
Glucose,C10H39N5O0,344.68,11.22,380.989,Lipid
Aspirin,C1H17N1O2,365.45,N/A,95.261,Nucleotide
Dopamine,C16H25N4O8,310.67,2.71,129.381,Alkaloid
Adrenaline,C8H18N4O1,961.73,13.12,451.939,Alcohol
Caffeine,C1H16N1O9,528.41,13.69,371.299,Alcohol
Glucose,C3H10N2O6,315.02,9.73,210.948,Amide
Ethanol,C9H39N2O1,770.05,6.76,675.951,Alcohol
Urea,C10H27N1O7,63.14,N/A,874.128,Lipid
Urea,C16H15N0O3,180.45,8.6,705.614,Lipid
Adenosine triphosphate,C13H39N4O6,72.94,13.95,132.549,Amide
Adenosine triphosphate,C10H25N2O7,287.33,2.73,111.319,Neurotransmitter
Cholesterol,C4H3N3O0,338.92,13.1,192.632,Organic Compound
Glucose,C3H26N2O8,93.54,N/A,909.765,Alcohol
Urea,C3H2N5O7,298.53,10.87,137.523,Amide
Aspirin,C10H15N2O6,381.27,N/A,663.119,Organic Compound
Aspirin,C18H18N0O10,859.15,12.34,841.313,Neurotransmitter
Cholesterol,C1H34N1O4,386.32,9.87,339.292,Alcohol
Adrenaline,C18H23N5O9,244.98,13.76,314.556,Lipid
Cholesterol,C12H12N3O7,368.95,N/A,986.678,Alcohol
Caffeine,C5H17N3O2,692.77,11.55,268.548,Carbohydrate
Adenosine triphosphate,C9H35N1O8,57.96,10.41,681.775,Neurotransmitter
Aspirin,C20H34N5O3,660.17,N/A,6.808,Lipid
Urea,C15H25N5O5,138.32,11.46,397.742,Neurotransmitter
Aspirin,C19H14N1O9,932.01,4.23,795.317,Nucleotide
Urea,C13H20N5O6,789.92,12.03,450.357,Nucleotide
Adenosine triphosphate,C4H35N3O9,94.64,13.77,302.106,Organic Compound
Glucose,C11H39N5O6,731.57,11.76,403.052,Hormone
Aspirin,C19H24N5O4,518.2,N/A,399.887,Organic Compound
Urea,C12H19N2O9,390.28,9.84,335.094,Carbohydrate
Dopamine,C15H34N1O9,162.17,9.26,142.443,Alcohol
Cholesterol,C6H37N5O5,403.47,13.69,2.891,Alcohol
Glucose,C8H8N4O1,271.8,5.1,807.725,Neurotransmitter
Ethanol,C2H15N5O1,712.0,5.21,185.452,Nucleotide
Urea,C15H36N4O9,712.29,9.34,447.293,Neurotransmitter
Serotonin,C20H17N2O4,367.51,9.31,892.403,Nucleotide
Aspirin,C4H32N0O0,999.13,5.52,158.416,Lipid
Serotonin,C18H6N2O10,635.6,7.61,845.683,Alcohol
Caffeine,C4H18N4O3,815.03,6.22,966.93,Organic Compound
