compound,formula,mw,pka,solubility_mg_ml,class
Urea,C20H9N0O4,351.78,3.71,668.367,Alcohol
Ethanol,C13H30N4O0,863.59,7.94,264.549,Amide
Serotonin,C1H31N1O6,495.47,3.67,898.697,Organic Compound
Aspirin,C6H15N1O2,177.05,6.1,274.541,Lipid
Adrenaline,C4H20N0O6,937.78,N/A,689.639,Neurotransmitter
Serotonin,C2H3N0O1,657.5,8.23,815.058,Lipid
Urea,C19H18N5O7,319.67,11.9,567.088,Carbohydrate
Urea,C11H16N1O6,417.11,3.7,335.748,Amide
Ethanol,C12H23N5O9,78.87,10.74,11.801,Neurotransmitter
Ethanol,C5H26N1O3,892.97,7.72,0.42,Neurotransmitter
Ethanol,C6H40N5O0,679.03,3.85,640.654,Lipid
Dopamine,C3H38N1O1,738.03,10.43,877.332,Neurotransmitter
Caffeine,C6H11N2O1,479.74,N/A,637.887,Carbohydrate
Ethanol,C14H28N2O0,838.84,2.99,474.764,Alkaloid
Cholesterol,C13H20N2O1,912.83,N/A,350.534,Amide
Dopamine,C10H6N5O2,654.72,1.16,36.914,Alkaloid
Serotonin,C20H21N2O9,562.03,3.97,377.027,Hormone
Adrenaline,C9H7N5O4,405.9,5.35,873.575,Lipid
Glucose,C2H21N1O6,800.28,8.14,122.431,Neurotransmitter
Glucose,C19H23N0O8,948.36,N/A,81.018,Alkaloid
Dopamine,C13H28N3O9,263.59,N/A,564.063,Neurotransmitter
Glucose,C20H4N2O10,863.72,N/A,314.403,Amide
Ethanol,C14H15N1O2,283.7,8.6,228.525,Lipid
Cholesterol,C10H3N3O1,535.62,11.31,489.973,Neurotransmitter
Ethanol,C17H13N5O1,89.08,N/A,266.21,Carbohydrate
Caffeine,C8H23N4O9,485.53,9.55,71.882,Hormone
Caffeine,C9H40N5O9,406.34,2.35,276.038,Alkaloid
Serotonin,C10H12N5O4,774.5,13.28,836.291,Amide
Aspirin,C16H39N5O0,150.93,10.19,684.098,Hormone
Adrenaline,C16H31N0O6,928.22,N/A,821.548,Nucleotide
Caffeine,C14H13N4O4,445.87,4.14,704.035,Carbohydrate
Serotonin,C13H12N0O7,609.6,12.38,926.051,Alkaloid
Glucose,C1H24N2O2,803.14,N/A,456.107,Neurotransmitter
Caffeine,C13H5N5O1,805.95,3.56,916.51,Lipid
Dopamine,C17H24N3O5,303.08,4.33,568.558,Alcohol
Cholesterol,C15H20N4O0,133.96,7.71,706.241,Nucleotide
Ethanol,C4H11N3O3,541.22,8.45,785.658,Hormone
Adrenaline,C4H22N0O8,240.16,N/A,91.473,Organic Compound
Aspirin,C15H8N5O3,636.78,6.26,386.309,Alcohol
Serotonin,C20H28N3O5,557.37,8.92,459.067,Carbohydrate
Urea,C1H37N4O6,753.62,5.59,850.052,Neurotransmitter
Adrenaline,C3H8N5O7,714.18,6.82,883.62,Alkaloid
Glucose,C1H33N2O6,687.77,N/A,17.92,Alcohol
Dopamine,C7H25N3O4,797.44,N/A,437.199,Organic Compound
