compound,formula,mw,pka,solubility_mg_ml,class
Adenosine triphosphate,C16H25N5O3,646.0,N/A,639.541,Organic Compound
Adrenaline,C3H15N0O2,579.55,8.57,841.162,Amide
Adenosine triphosphate,C17H22N1O6,871.91,7.87,559.074,Lipid
Glucose,C14H14N3O3,999.05,13.02,980.605,Nucleotide
Aspirin,C14H30N1O10,323.33,10.38,305.729,Lipid
Serotonin,C12H25N3O5,97.67,1.13,540.179,Lipid
Glucose,C14H8N5O5,340.45,N/A,493.612,Lipid
Adenosine triphosphate,C9H7N2O6,131.15,7.68,311.738,Carbohydrate
Urea,C9H1N5O10,442.64,12.95,975.971,Nucleotide
Aspirin,C17H9N4O2,531.98,N/A,383.663,Carbohydrate
Urea,C13H15N3O9,935.82,N/A,814.035,Hormone
Dopamine,C20H23N0O9,55.66,13.22,685.229,Nucleotide
Ethanol,C15H37N2O8,824.39,2.81,431.566,Alcohol
Aspirin,C2H19N2O3,188.09,11.01,553.575,Nucleotide
Ethanol,C4H12N5O2,456.31,1.36,601.469,Hormone
Caffeine,C20H34N1O2,462.33,2.5,59.492,Hormone
Caffeine,C18H1N5O6,52.62,N/A,1.028,Amide
Cholesterol,C11H33N2O0,325.58,N/A,170.28,Organic Compound
Dopamine,C5H5N0O0,177.14,9.98,463.831,Organic Compound
Caffeine,C2H12N1O3,483.99,9.98,491.291,Alkaloid
Ethanol,C11H6N1O0,893.86,11.6,64.067,Nucleotide
Serotonin,C5H7N1O4,472.2,3.88,83.678,Alkaloid
Aspirin,C16H18N2O9,295.94,10.96,411.923,Carbohydrate
Ethanol,C4H13N5O2,287.54,8.01,723.709,Nucleotide
Ethanol,C12H13N0O1,691.67,7.26,778.245,Alcohol
Cholesterol,C20H19N2O10,156.82,1.38,388.996,Lipid
Cholesterol,C14H25N1O8,459.9,10.01,872.528,Hormone
Cholesterol,C17H33N5O10,185.53,12.76,894.639,Nucleotide
Urea,C8H21N3O7,916.62,10.59,236.231,Hormone
Adenosine triphosphate,C13H7N3O8,530.41,11.49,956.393,Alcohol
Glucose,C11H27N2O2,486.95,8.37,436.987,Neurotransmitter
Caffeine,C14H35N2O5,962.32,2.93,574.881,Alkaloid
Aspirin,C12H26N0O4,580.42,1.68,628.326,Organic Compound
Adenosine triphosphate,C5H16N2O6,255.25,8.29,726.761,Amide
Glucose,C5H39N5O3,841.16,12.88,690.472,Carbohydrate
Glucose,C4H8N5O7,229.27,8.02,760.853,Carbohydrate
Serotonin,C3H36N4O8,389.49,N/A,301.981,Alcohol
Adrenaline,C7H19N0O10,709.91,3.06,232.491,Alkaloid
Adrenaline,C14H9N5O7,579.87,2.83,585.323,Alkaloid
Adrenaline,C18H12N4O10,105.98,N/A,30.586,Lipid
Caffeine,C8H25N2O2,133.83,3.15,41.467,Carbohydrate
Urea,C8H27N2O6,817.62,8.87,521.348,Alcohol
Glucose,C16H35N1O1,182.39,9.13,364.717,Organic Compound
Ethanol,C20H40N5O2,691.78,11.31,271.893,Amide
Dopamine,C3H16N4O0,435.01,N/A,317.89,Amide
Ethanol,C10H32N0O3,234.66,10.77,133.236,Organic Compound
Ethanol,C2H17N0O8,99.5,6.73,934.925,Alkaloid
Urea,C17H37N5O7,316.44,5.99,484.714,Organic Compound
Dopamine,C10H28N0O9,441.04,6.88,599.895,Alkaloid
Caffeine,C18H39N3O8,360.41,10.51,242.528,Alkaloid
Caffeine,C5H22N2O5,529.76,4.48,728.25,Lipid
Adrenaline,C4H30N3O2,813.61,12.7,80.556,Neurotransmitter
Aspirin,C16H18N1O6,796.7,4.01,541.915,Amide
Caffeine,C1H25N1O5,137.34,3.65,753.135,Lipid
Dopamine,C3H18N5O5,86.24,9.93,771.051,Hormone
Ethanol,C2H8N4O0,704.03,10.5,126.139,Amide
Adrenaline,C4H17N2O6,932.92,3.92,489.244,Nucleotide
Caffeine,C3H30N1O10,940.5,6.13,557.138,Alcohol
Adrenaline,C17H7N3O4,647.62,7.86,660.965,Nucleotide
Caffeine,C10H32N4O6,703.18,10.39,270.065,Carbohydrate
Adrenaline,C16H28N0O0,186.24,N/A,994.767,Organic Compound
Dopamine,C5H15N4O9,294.51,8.75,779.797,Carbohydrate
Cholesterol,C4H13N1O0,817.6,12.46,282.433,Neurotransmitter
Dopamine,C13H25N2O7,876.86,11.08,131.716,Nucleotide
Adrenaline,C11H27N1O0,122.19,11.09,518.241,Alcohol
