compound,formula,mw,pka,solubility_mg_ml,class
Glucose,C14H35N3O4,103.97,3.22,350.88,Alcohol
Dopamine,C19H40N2O10,922.8,11.83,607.223,Nucleotide
Adrenaline,C20H34N2O4,555.46,5.59,347.531,Lipid
Ethanol,C15H10N1O10,782.09,N/A,98.716,Amide
Cholesterol,C11H34N4O1,180.49,2.63,280.92,Carbohydrate
Aspirin,C7H11N2O1,661.53,7.91,777.835,Carbohydrate
Adenosine triphosphate,C11H15N2O3,284.84,11.55,607.858,Carbohydrate
Caffeine,C3H39N0O0,652.87,6.07,567.521,Alcohol
Adenosine triphosphate,C6H11N0O6,155.19,N/A,717.621,Alcohol
Dopamine,C11H6N3O1,911.1,7.22,63.687,Alkaloid
Ethanol,C7H13N0O2,625.66,9.73,859.247,Alkaloid
Dopamine,C15H36N1O8,451.27,6.0,944.406,Alkaloid
Glucose,C19H22N1O2,611.48,N/A,733.28,Hormone
Urea,C18H23N5O4,366.84,5.02,80.674,Amide
Ethanol,C18H31N5O4,237.78,10.94,540.763,Neurotransmitter
Aspirin,C16H11N1O6,607.25,8.13,425.366,Nucleotide
Caffeine,C17H3N2O3,232.67,5.85,867.607,Alkaloid
Glucose,C9H24N5O5,329.94,13.7,663.072,Organic Compound
Glucose,C2H14N2O9,953.63,7.66,119.605,Organic Compound
Adrenaline,C17H26N2O5,970.03,N/A,238.78,Amide
Cholesterol,C12H33N3O10,133.76,7.68,13.852,Organic Compound
Adrenaline,C18H34N5O3,537.99,4.66,760.427,Neurotransmitter
Adrenaline,C19H6N1O5,156.36,8.91,747.028,Neurotransmitter
Adrenaline,C14H30N1O5,252.26,9.15,113.695,Alcohol
Adrenaline,C20H10N0O7,541.88,8.53,779.203,Lipid
Glucose,C6H1N3O5,555.51,6.39,311.471,Nucleotide
Serotonin,C4H34N3O7,873.38,11.87,446.181,Organic Compound
Adenosine triphosphate,C1H19N2O0,313.66,N/A,930.208,Alcohol
Adenosine triphosphate,C17H40N0O10,537.86,N/A,121.057,Nucleotide
Dopamine,C13H20N1O7,296.31,5.95,71.185,Carbohydrate
Cholesterol,C11H32N1O8,370.32,11.73,735.252,Alkaloid
Caffeine,C16H13N0O1,848.84,12.57,844.553,Carbohydrate
Dopamine,C8H23N1O10,754.54,3.63,456.27,Alkaloid
Dopamine,C7H39N5O7,791.03,1.86,678.096,Neurotransmitter
Urea,C9H1N0O7,712.05,10.22,550.391,Carbohydrate
Ethanol,C11H35N3O7,828.5,10.96,11.389,Carbohydrate
Glucose,C17H39N1O1,114.72,6.12,256.905,Nucleotide
Cholesterol,C16H4N4O6,488.17,1.88,394.363,Alkaloid
Adenosine triphosphate,C20H7N3O3,386.61,6.69,227.011,Neurotransmitter
Urea,C3H2N5O0,666.81,N/A,179.196,Alcohol
Dopamine,C7H8N1O2,574.31,12.38,411.886,Organic Compound
Serotonin,C11H25N1O8,69.89,N/A,197.678,Organic Compound
Cholesterol,C8H7N3O3,824.21,13.67,321.882,Neurotransmitter
Glucose,C12H38N0O9,783.13,5.01,859.232,Alcohol
Adenosine triphosphate,C19H3N2O4,747.94,4.53,612.651,Organic Compound
Ethanol,C6H3N1O8,575.44,8.68,773.137,Hormone
Cholesterol,C8H33N0O3,386.97,11.09,382.221,Hormone
Cholesterol,C8H33N2O5,782.29,3.56,176.209,Carbohydrate
Adenosine triphosphate,C2H19N3O0,168.2,1.02,214.023,Alkaloid
Ethanol,C5H31N0O4,392.37,8.86,459.56,Organic Compound
Aspirin,C9H33N5O7,526.05,N/A,1.975,Neurotransmitter
Caffeine,C18H27N2O4,100.04,13.65,722.764,Nucleotide
Serotonin,C14H37N1O7,228.82,N/A,257.856,Neurotransmitter
Glucose,C2H4N1O10,695.3,1.77,453.576,Organic Compound
Urea,C5H31N3O5,449.45,5.31,871.815,Hormone
Adrenaline,C7H28N0O1,301.27,12.39,291.409,Alcohol
Serotonin,C7H1N3O7,776.54,6.54,316.206,Neurotransmitter
Ethanol,C7H34N3O6,193.89,N/A,590.454,Carbohydrate
Adenosine triphosphate,C12H5N4O9,570.04,7.12,716.146,Nucleotide
Adenosine triphosphate,C8H4N1O2,728.48,12.96,984.986,Alcohol
Adrenaline,C4H3N1O3,914.47,11.7,811.388,Alkaloid
Glucose,C8H2N3O0,851.59,1.85,470.724,Amide
Dopamine,C20H19N4O1,765.16,9.37,86.724,Alkaloid
Cholesterol,C3H7N5O1,235.98,N/A,803.585,Alkaloid
Glucose,C20H6N3O4,660.43,6.93,389.069,Nucleotide
Caffeine,C6H23N0O4,701.3,10.9,193.603,Hormone
Urea,C7H25N0O0,507.36,4.3,838.597,Hormone
Serotonin,C12H1N4O6,917.23,9.66,627.709,Neurotransmitter
Ethanol,C16H26N1O5,975.11,N/A,966.926,Lipid
Caffeine,C1H33N2O2,198.07,N/A,653.255,Nucleotide
Adenosine triphosphate,C11H15N2O10,947.43,N/A,977.182,Alcohol
Adenosine triphosphate,C5H37N2O3,75.26,2.98,115.491,Amide
Cholesterol,C18H3N4O2,570.72,10.59,696.296,Alcohol
Aspirin,C12H17N5O2,956.03,2.55,610.767,Neurotransmitter
Adenosine triphosphate,C11H23N5O1,988.99,10.19,400.901,Alkaloid
Adenosine triphosphate,C16H32N5O8,621.01,N/A,255.373,Hormone
Serotonin,C11H9N2O0,906.07,5.73,756.028,Alcohol
Dopamine,C1H5N2O4,502.68,7.19,14.626,Lipid
Adrenaline,C2H27N5O9,404.77,2.64,432.456,Alkaloid
Glucose,C12H40N1O5,564.9,7.25,830.939,Nucleotide
Adenosine triphosphate,C13H25N0O1,484.75,N/A,894.209,Alkaloid
Cholesterol,C4H1N5O3,628.92,10.92,490.614,Amide
Caffeine,C12H20N0O9,508.39,13.8,442.901,Amide
Urea,C12H1N5O10,496.05,9.14,75.509,Hormone
Caffeine,C13H39N0O4,529.84,N/A,332.192,Amide
Caffeine,C1H25N5O8,888.08,13.91,582.004,Neurotransmitter
Ethanol,C16H5N0O5,333.24,5.47,590.804,Neurotransmitter
Ethanol,C7H15N5O0,779.84,1.26,804.93,Alcohol
Glucose,C8H25N3O10,717.28,4.97,585.591,Carbohydrate
Serotonin,C6H25N5O0,848.61,6.73,629.69,Hormone
Glucose,C7H34N1O7,614.27,2.35,229.258,Nucleotide
Aspirin,C12H19N4O5,746.57,8.79,875.654,Alkaloid
Adenosine triphosphate,C14H9N5O1,117.59,2.28,358.696,Neurotransmitter
Adrenaline,C8H22N5O1,318.58,2.62,633.521,Nucleotide
Caffeine,C17H36N2O1,660.68,N/A,985.532,Hormone
Ethanol,C7H16N0O10,767.82,6.04,628.943,Amide
Aspirin,C8H28N4O6,786.13,11.23,493.862,Nucleotide
Dopamine,C13H18N1O7,893.71,4.72,615.745,Organic Compound
Dopamine,C20H23N2O0,904.61,N/A,59.876,Hormone
Dopamine,C15H37N1O10,699.67,N/A,90.625,Amide
Serotonin,C13H35N0O8,529.28,2.55,299.864,Neurotransmitter
Adenosine triphosphate,C7H26N0O4,299.45,4.93,680.353,Nucleotide
Adrenaline,C1H22N5O1,120.31,5.02,543.862,Lipid
Urea,C5H6N5O0,326.78,1.49,661.873,Carbohydrate
Serotonin,C12H9N5O5,420.54,N/A,589.866,Neurotransmitter
Adrenaline,C11H25N4O9,565.31,12.94,276.591,Organic Compound
Ethanol,C7H7N4O10,236.12,5.74,799.628,Alkaloid
Urea,C8H7N3O1,653.93,3.37,604.278,Alcohol
Glucose,C3H33N3O10,488.1,1.33,838.915,Amide
Aspirin,C20H11N5O9,792.8,5.85,247.838,Organic Compound
