compound,formula,mw,pka,solubility_mg_ml,class
Serotonin,C7H22N5O4,613.81,9.89,837.319,Alcohol
Cholesterol,C9H34N2O4,744.75,10.51,304.362,Hormone
Urea,C9H17N4O10,431.6,11.29,265.504,Carbohydrate
Urea,C18H30N5O8,680.24,N/A,372.023,Alcohol
Adenosine triphosphate,C9H26N4O5,686.72,13.45,346.378,Hormone
Caffeine,C18H14N5O7,415.98,1.9,837.184,Amide
Adrenaline,C7H31N1O3,366.87,13.41,547.467,Hormone
Cholesterol,C4H37N4O8,266.79,N/A,308.349,Lipid
Serotonin,C4H38N5O3,319.16,1.83,979.174,Amide
Dopamine,C14H14N4O0,413.23,4.94,525.186,Alkaloid
Adenosine triphosphate,C5H3N2O7,532.66,1.9,570.377,Alcohol
Adenosine triphosphate,C17H2N2O0,578.03,7.35,241.328,Organic Compound
Adrenaline,C18H27N4O10,598.79,10.71,648.802,Alkaloid
Urea,C15H39N1O8,593.7,N/A,321.686,Alkaloid
Aspirin,C15H22N3O1,384.94,2.24,239.686,Nucleotide
Glucose,C11H2N1O10,737.08,10.68,790.697,Amide
Adrenaline,C17H18N4O3,832.95,10.74,478.378,Alkaloid
Serotonin,C16H37N0O3,667.42,8.25,144.613,Lipid
Glucose,C12H28N0O0,172.42,1.83,775.781,Carbohydrate
Adenosine triphosphate,C13H17N0O7,951.58,N/A,532.731,Carbohydrate
Adrenaline,C15H15N1O8,175.4,7.73,949.433,Neurotransmitter
Aspirin,C9H38N0O3,506.37,13.63,837.24,Organic Compound
Glucose,C1H30N0O6,107.81,13.21,181.328,Hormone
Adrenaline,C7H24N4O3,856.07,10.79,778.992,Amide
Urea,C7H8N4O5,568.24,11.35,284.522,Hormone
Aspirin,C20H10N0O7,593.91,7.41,249.391,Amide
Urea,C20H33N0O2,417.37,N/A,348.658,Nucleotide
Aspirin,C9H2N2O2,521.32,8.21,786.507,Carbohydrate
Urea,C3H1N2O7,713.6,2.83,263.559,Lipid
Dopamine,C10H36N4O9,752.31,3.91,471.422,Hormone
Adenosine triphosphate,C5H27N3O2,630.63,13.69,879.938,Organic Compound
Caffeine,C10H14N0O8,864.48,N/A,381.717,Carbohydrate
Adrenaline,C7H24N5O4,58.18,11.96,486.22,Carbohydrate
Adrenaline,C15H31N5O3,616.96,8.43,260.992,Organic Compound
Serotonin,C6H17N1O6,376.45,N/A,329.636,Amide
Dopamine,C3H13N0O0,80.46,7.04,500.145,Lipid
Cholesterol,C13H10N5O3,379.11,5.1,764.649,Amide
Aspirin,C16H27N3O10,518.39,N/A,685.573,Amide
Aspirin,C20H30N0O10,764.6,8.31,315.972,Alcohol
Aspirin,C8H14N2O8,127.45,8.46,423.37,Lipid
Cholesterol,C7H4N4O4,138.09,N/A,696.396,Hormone
Cholesterol,C13H14N1O5,232.07,8.79,743.083,Neurotransmitter
Adrenaline,C2H25N0O7,858.0,6.31,331.695,Amide
Dopamine,C15H37N3O1,927.57,1.09,300.89,Neurotransmitter
Urea,C2H28N1O7,360.27,10.89,824.821,Hormone
Caffeine,C9H15N3O8,172.66,N/A,372.617,Organic Compound
Dopamine,C8H34N4O2,245.9,12.88,864.938,Carbohydrate
Caffeine,C10H32N2O10,290.47,7.15,188.803,Alkaloid
Glucose,C2H12N0O1,167.02,1.3,323.279,Alcohol
Adenosine triphosphate,C2H17N0O9,844.1,12.67,728.433,Hormone
