compound,formula,mw,pka,solubility_mg_ml,class
Ethanol,C16H22N4O4,384.28,10.78,801.137,Amide
Cholesterol,C1H3N0O1,327.51,N/A,458.809,Hormone
Adenosine triphosphate,C3H12N4O3,674.15,9.71,894.708,Lipid
Aspirin,C7H27N0O5,402.61,13.77,524.526,Organic Compound
Glucose,C1H35N0O1,233.74,N/A,610.036,Alcohol
Ethanol,C18H10N0O4,596.67,11.85,367.583,Alkaloid
Caffeine,C11H31N0O1,248.77,N/A,150.955,Neurotransmitter
Serotonin,C5H38N3O7,924.17,6.76,198.991,Neurotransmitter
Adenosine triphosphate,C11H31N2O7,519.96,9.44,313.683,Alkaloid
Dopamine,C14H11N3O10,578.13,10.85,451.25,Alkaloid
Urea,C19H20N1O0,153.42,10.45,167.276,Hormone
Cholesterol,C18H38N2O0,500.41,12.56,410.956,Lipid
Ethanol,C14H18N5O9,594.34,8.58,814.92,Lipid
Serotonin,C7H38N0O8,860.45,8.95,507.154,Organic Compound
Caffeine,C2H25N4O8,295.95,N/A,833.656,Carbohydrate
Serotonin,C15H28N2O6,550.41,N/A,704.794,Carbohydrate
Urea,C17H9N4O7,989.46,13.56,185.97,Amide
Serotonin,C6H25N3O0,130.32,4.0,925.536,Neurotransmitter
Urea,C10H25N0O4,995.49,1.99,175.697,Lipid
Ethanol,C16H16N5O5,941.31,7.94,663.492,Lipid
Ethanol,C6H25N3O8,353.37,9.94,262.652,Amide
Caffeine,C12H21N0O7,694.09,8.45,925.452,Nucleotide
Dopamine,C17H16N4O2,194.85,3.29,530.438,Carbohydrate
Serotonin,C6H6N1O8,906.9,13.24,959.004,Lipid
Cholesterol,C3H22N0O8,451.37,10.92,786.627,Nucleotide
Urea,C11H36N0O7,800.9,12.63,939.638,Organic Compound
Aspirin,C17H2N0O4,666.89,11.75,64.534,Lipid
Adenosine triphosphate,C10H36N0O3,706.85,N/A,209.38,Amide
Glucose,C8H4N5O9,546.47,6.06,914.173,Carbohydrate
Ethanol,C17H10N2O4,905.89,13.53,869.584,Carbohydrate
Adenosine triphosphate,C10H23N2O4,602.94,10.45,222.202,Alcohol
Cholesterol,C8H25N4O1,481.6,12.35,230.459,Alcohol
Caffeine,C5H18N0O7,717.84,9.36,91.442,Nucleotide
Cholesterol,C5H30N5O0,514.12,3.39,572.648,Alcohol
Caffeine,C10H13N2O2,569.19,10.84,173.735,Carbohydrate
Glucose,C2H40N4O2,525.09,N/A,644.519,Lipid
Aspirin,C13H13N3O6,214.33,9.19,624.805,Carbohydrate
Adrenaline,C16H20N4O4,211.43,N/A,227.973,Neurotransmitter
Serotonin,C20H35N0O7,790.04,6.03,0.419,Alcohol
Serotonin,C11H2N5O3,540.69,1.83,62.865,Organic Compound
Adrenaline,C18H6N1O6,768.64,7.39,183.465,Alcohol
Cholesterol,C1H15N4O2,255.15,10.89,660.572,Carbohydrate
Glucose,C11H17N3O6,935.88,N/A,678.712,Neurotransmitter
Cholesterol,C18H2N2O8,448.37,7.45,461.63,Nucleotide
Aspirin,C17H5N5O3,816.75,10.08,918.86,Nucleotide
Adrenaline,C8H16N4O8,268.93,13.29,419.62,Neurotransmitter
Urea,C20H22N4O3,174.67,8.91,723.843,Neurotransmitter
Glucose,C20H7N1O3,128.94,1.7,773.275,Alkaloid
Adrenaline,C18H36N3O0,465.25,7.49,755.897,Alkaloid
Urea,C12H14N0O3,998.63,4.85,557.099,Alcohol
Dopamine,C17H30N0O3,885.35,5.67,928.595,Alkaloid
Adrenaline,C16H22N2O6,726.75,9.28,301.232,Amide
Glucose,C3H16N2O3,232.18,12.68,828.661,Alkaloid
Glucose,C11H20N0O3,208.71,6.83,547.169,Lipid
Urea,C5H19N1O5,299.36,N/A,514.667,Alcohol
Adrenaline,C13H4N3O10,518.3,11.42,843.241,Nucleotide
Caffeine,C11H20N4O3,632.12,N/A,691.211,Amide
Aspirin,C15H11N1O2,457.44,N/A,635.319,Alkaloid
Adenosine triphosphate,C1H26N2O1,615.85,N/A,941.23,Nucleotide
