compound,formula,mw,pka,solubility_mg_ml,class
Aspirin,C20H39N0O6,201.4,13.36,457.564,Hormone
Caffeine,C14H18N2O10,652.33,8.17,678.213,Hormone
Glucose,C2H21N5O1,827.47,6.85,870.313,Hormone
Serotonin,C2H23N1O0,564.58,7.93,440.545,Neurotransmitter
Urea,C6H39N2O8,759.02,1.43,198.535,Organic Compound
Adrenaline,C6H37N5O1,653.87,1.31,756.761,Carbohydrate
Cholesterol,C8H6N5O10,284.79,3.39,448.732,Amide
Adrenaline,C8H30N3O10,580.18,9.35,298.205,Nucleotide
Urea,C18H21N0O1,879.04,12.49,98.436,Alkaloid
Ethanol,C10H32N4O3,855.38,7.38,909.902,Nucleotide
Adenosine triphosphate,C4H4N2O10,83.74,11.5,36.581,Organic Compound
Caffeine,C13H32N0O0,171.86,N/A,544.035,Organic Compound
Serotonin,C14H20N3O7,676.49,11.35,897.953,Alcohol
Caffeine,C16H20N5O7,920.79,12.33,106.081,Alcohol
Serotonin,C2H39N4O8,599.34,N/A,39.621,Amide
Adenosine triphosphate,C10H32N0O9,628.46,9.8,604.313,Hormone
Aspirin,C15H40N5O5,87.16,8.92,122.961,Carbohydrate
Caffeine,C1H38N0O1,582.41,4.66,979.399,Alkaloid
Caffeine,C16H37N1O10,539.76,N/A,921.654,Alkaloid
Ethanol,C17H5N4O10,781.18,9.65,302.562,Organic Compound
Adenosine triphosphate,C1H23N0O5,425.06,N/A,808.517,Alcohol
Ethanol,C6H40N5O5,199.79,9.47,254.656,Hormone
Glucose,C10H19N5O8,254.1,13.51,829.264,Lipid
Urea,C15H6N3O5,712.45,10.91,928.514,Lipid
Caffeine,C9H1N1O9,179.31,N/A,679.559,Amide
Glucose,C1H16N2O5,576.39,9.01,704.768,Alkaloid
Ethanol,C11H14N2O8,642.36,5.6,619.275,Carbohydrate
Caffeine,C20H8N1O6,88.92,N/A,313.602,Hormone
Aspirin,C15H19N2O4,520.2,10.04,879.123,Organic Compound
Ethanol,C4H36N1O9,250.97,2.91,975.636,Organic Compound
