compound,formula,mw,pka,solubility_mg_ml,class
Caffeine,C16H34N0O10,600.08,6.73,178.966,Organic Compound
Dopamine,C17H11N3O4,349.47,4.27,989.528,Organic Compound
Ethanol,C6H40N3O8,159.79,12.4,712.479,Alcohol
Serotonin,C13H13N5O5,941.39,2.09,989.922,Amide
Caffeine,C10H5N0O6,269.16,8.38,798.182,Amide
Aspirin,C8H20N5O10,799.44,N/A,494.482,Nucleotide
Serotonin,C3H34N1O8,140.55,N/A,129.801,Hormone
Cholesterol,C1H11N0O5,824.85,9.99,822.703,Amide
Glucose,C5H35N0O10,895.93,3.04,432.568,Amide
Ethanol,C17H7N5O6,198.6,8.46,610.061,Amide
Caffeine,C8H29N1O7,437.24,2.2,699.246,Organic Compound
Adrenaline,C1H26N5O1,498.91,13.34,19.658,Nucleotide
Adenosine triphosphate,C14H19N4O7,607.51,3.17,919.923,Alcohol
Dopamine,C5H6N2O0,864.02,N/A,243.322,Amide
Caffeine,C6H2N3O3,65.27,11.91,637.729,Amide
Serotonin,C9H21N5O8,691.81,6.13,850.206,Neurotransmitter
Caffeine,C17H19N0O4,529.87,1.98,868.046,Hormone
Cholesterol,C5H10N3O0,551.25,9.32,541.986,Hormone
Serotonin,C13H27N2O9,192.09,12.91,67.542,Neurotransmitter
Aspirin,C14H12N3O8,277.91,2.84,451.194,Organic Compound
Glucose,C4H17N3O3,790.63,3.8,712.003,Amide
Adenosine triphosphate,C5H1N1O3,340.46,1.64,547.433,Alcohol
Serotonin,C12H30N0O2,525.62,7.05,361.797,Alcohol
Serotonin,C14H3N3O4,93.7,10.33,209.32,Alcohol
Ethanol,C1H38N5O6,232.01,1.98,359.863,Organic Compound
Caffeine,C6H11N0O2,666.6,12.79,651.722,Organic Compound
Serotonin,C4H35N5O8,222.49,8.0,160.039,Amide
Dopamine,C11H4N4O8,444.05,9.5,599.404,Neurotransmitter
Glucose,C4H30N1O6,92.8,N/A,699.24,Hormone
Glucose,C16H36N5O1,774.24,6.84,753.416,Hormone
Adrenaline,C16H18N1O2,614.41,9.36,644.686,Alcohol
Caffeine,C3H12N2O0,386.12,11.0,268.93,Amide
Dopamine,C4H28N0O4,690.9,N/A,670.267,Amide
Serotonin,C13H18N1O2,747.28,13.11,359.502,Alkaloid
Caffeine,C18H12N1O9,761.95,13.12,875.309,Hormone
Urea,C5H10N5O3,981.77,5.07,136.648,Alkaloid
Adrenaline,C18H19N1O4,392.88,8.66,356.48,Lipid
Glucose,C5H15N1O0,364.72,N/A,652.551,Neurotransmitter
Adrenaline,C12H36N1O5,657.68,N/A,671.552,Carbohydrate
Serotonin,C14H9N1O8,165.53,N/A,353.623,Alcohol
Dopamine,C8H32N4O0,370.94,12.63,505.084,Organic Compound
Serotonin,C4H7N4O4,787.49,7.89,694.402,Amide
Ethanol,C4H29N4O6,447.43,8.41,618.022,Carbohydrate
Caffeine,C20H28N2O3,976.88,11.95,756.506,Organic Compound
Cholesterol,C3H20N4O7,815.88,10.44,504.644,Neurotransmitter
Caffeine,C17H12N3O3,667.99,9.52,463.363,Alkaloid
