compound,formula,mw,pka,solubility_mg_ml,class
Aspirin,C5H21N1O6,318.99,N/A,288.588,Nucleotide
Glucose,C20H27N4O7,104.37,5.51,86.918,Neurotransmitter
Dopamine,C5H34N1O9,796.87,N/A,354.466,Organic Compound
Caffeine,C2H36N5O6,619.58,N/A,690.826,Amide
Adenosine triphosphate,C10H19N4O3,157.71,12.89,565.313,Nucleotide
Adrenaline,C4H28N4O5,503.49,N/A,2.855,Lipid
Adenosine triphosphate,C2H17N1O3,825.16,9.65,325.434,Nucleotide
Ethanol,C18H18N5O7,440.36,6.15,867.8,Amide
Adrenaline,C3H21N5O2,581.51,13.44,932.642,Carbohydrate
Aspirin,C17H21N4O7,834.13,7.04,539.649,Alkaloid
Aspirin,C15H17N4O5,880.61,10.76,564.406,Alkaloid
Aspirin,C14H29N3O2,461.79,8.56,92.263,Hormone
Ethanol,C2H10N5O8,958.51,8.11,905.639,Hormone
Cholesterol,C18H4N5O3,933.73,N/A,895.229,Nucleotide
Cholesterol,C13H29N4O7,508.84,11.68,49.2,Alkaloid
Glucose,C20H37N2O7,161.22,9.23,342.695,Hormone
Dopamine,C19H11N4O3,879.27,5.47,674.021,Hormone
Adrenaline,C17H19N5O3,723.23,2.12,667.669,Neurotransmitter
Cholesterol,C5H25N5O3,288.4,2.91,664.821,Alkaloid
Serotonin,C13H14N2O3,268.2,9.61,856.28,Amide
Serotonin,C7H9N4O3,274.63,2.18,773.6,Alkaloid
Adrenaline,C3H8N5O9,158.6,9.52,409.165,Organic Compound
Cholesterol,C17H22N5O5,155.61,12.15,613.527,Hormone
Aspirin,C19H35N3O7,344.68,4.63,215.454,Neurotransmitter
Caffeine,C7H20N0O0,803.62,11.16,677.478,Alcohol
Aspirin,C11H18N3O10,516.79,2.9,931.004,Carbohydrate
Caffeine,C10H22N1O1,94.38,4.42,978.805,Alcohol
Serotonin,C19H3N4O7,285.54,N/A,721.945,Carbohydrate
Caffeine,C8H24N4O10,101.58,9.51,589.925,Alkaloid
Ethanol,C3H21N5O8,256.55,7.5,687.344,Nucleotide
Cholesterol,C13H37N0O3,282.27,N/A,8.429,Alkaloid
Cholesterol,C20H21N3O3,838.41,7.33,971.196,Alcohol
Glucose,C16H13N1O7,731.46,3.64,711.341,Lipid
Adenosine triphosphate,C9H6N0O0,515.64,10.78,916.07,Neurotransmitter
Urea,C11H7N2O8,801.36,12.8,246.316,Alkaloid
Adenosine triphosphate,C12H33N4O0,871.23,11.67,963.051,Alkaloid
Serotonin,C12H30N4O1,456.46,1.58,700.685,Lipid
Cholesterol,C10H4N0O5,737.73,3.18,541.466,Alcohol
Urea,C2H36N4O1,216.26,3.76,598.635,Carbohydrate
Glucose,C1H19N2O5,521.76,7.81,693.709,Carbohydrate
Urea,C11H6N3O4,937.09,6.45,231.409,Nucleotide
Caffeine,C8H21N5O10,589.93,N/A,195.729,Alcohol
Glucose,C16H32N4O7,225.68,13.34,76.178,Hormone
Adrenaline,C12H37N1O8,220.12,5.79,535.792,Organic Compound
Ethanol,C10H11N5O1,717.27,7.81,2.132,Alcohol
Glucose,C13H23N0O7,145.54,13.04,185.531,Amide
Glucose,C14H24N1O2,62.06,6.68,700.598,Amide
Glucose,C9H1N3O9,585.69,11.0,383.435,Neurotransmitter
Dopamine,C8H38N1O2,911.73,4.09,797.043,Hormone
Caffeine,C8H29N1O7,633.06,7.68,331.395,Alkaloid
Adenosine triphosphate,C3H23N0O0,913.83,8.89,691.744,Carbohydrate
Ethanol,C4H7N0O7,702.31,1.58,305.152,Amide
Ethanol,C6H9N1O10,342.94,N/A,700.462,Amide
Urea,C13H32N1O3,404.47,N/A,90.687,Organic Compound
Aspirin,C1H5N0O1,238.34,6.34,555.643,Alkaloid
Cholesterol,C2H32N5O4,310.97,4.72,978.217,Organic Compound
Adrenaline,C12H40N0O3,466.53,N/A,672.115,Amide
Cholesterol,C11H24N1O4,70.6,6.15,389.475,Amide
Glucose,C17H25N4O3,941.84,6.76,511.869,Lipid
Urea,C11H6N1O0,755.52,5.63,849.496,Nucleotide
Urea,C4H36N1O3,195.18,3.89,723.456,Carbohydrate
Cholesterol,C18H24N4O7,69.26,7.13,589.007,Carbohydrate
Cholesterol,C3H38N1O10,517.7,N/A,149.874,Nucleotide
Ethanol,C4H36N4O4,683.84,N/A,969.095,Amide
Glucose,C1H25N4O10,678.25,12.92,720.93,Alkaloid
Cholesterol,C8H28N4O6,223.4,11.64,247.865,Nucleotide
Urea,C10H10N3O3,451.8,12.12,713.822,Hormone
Serotonin,C3H14N2O5,731.03,N/A,24.368,Alcohol
Caffeine,C15H27N1O10,270.33,7.99,398.349,Amide
Cholesterol,C18H29N0O8,131.81,10.9,521.698,Organic Compound
Aspirin,C11H15N4O1,335.24,13.23,753.436,Alcohol
Caffeine,C3H9N5O8,120.61,3.92,801.048,Amide
Serotonin,C8H6N2O0,788.96,12.03,675.244,Lipid
Ethanol,C6H21N5O0,82.53,9.62,445.815,Alcohol
Ethanol,C7H33N5O8,683.28,N/A,296.787,Amide
Cholesterol,C20H33N4O2,871.03,11.95,286.909,Lipid
Serotonin,C9H21N1O2,757.07,13.92,334.493,Alkaloid
Ethanol,C10H26N5O1,249.32,12.48,840.366,Lipid
Urea,C12H19N1O9,967.49,12.79,148.181,Neurotransmitter
Dopamine,C12H23N2O7,512.02,9.1,846.996,Alcohol
Adenosine triphosphate,C12H35N3O10,298.7,4.61,183.722,Neurotransmitter
Caffeine,C12H24N3O3,759.5,N/A,1.056,Amide
Serotonin,C18H17N0O5,285.63,11.41,7.051,Lipid
Glucose,C9H7N3O0,282.4,N/A,544.14,Nucleotide
Dopamine,C4H10N3O10,505.21,3.86,908.154,Nucleotide
Glucose,C2H20N3O4,136.39,3.52,373.509,Alkaloid
Adenosine triphosphate,C20H26N0O6,539.73,10.57,657.306,Carbohydrate
Adrenaline,C17H21N4O6,72.6,8.01,473.837,Carbohydrate
Glucose,C2H31N0O1,857.56,2.94,737.346,Amide
Glucose,C13H17N0O5,131.54,13.01,449.855,Carbohydrate
Adenosine triphosphate,C1H33N2O5,829.62,4.06,722.8,Neurotransmitter
Adrenaline,C17H27N4O10,432.14,1.52,365.641,Lipid
Caffeine,C20H39N4O2,840.58,13.87,532.245,Alcohol
Aspirin,C10H18N3O4,104.6,2.33,136.075,Nucleotide
Adrenaline,C18H29N5O3,140.47,N/A,192.769,Hormone
Adrenaline,C10H39N2O10,177.77,8.86,916.554,Nucleotide
Aspirin,C16H32N4O5,315.69,2.78,709.716,Carbohydrate
Aspirin,C17H32N4O6,348.36,N/A,366.854,Neurotransmitter
Caffeine,C16H15N2O4,650.67,7.09,84.098,Hormone
