compound,formula,mw,pka,solubility_mg_ml,class
Dopamine,C5H33N0O3,405.48,4.69,65.923,Neurotransmitter
Adenosine triphosphate,C3H2N1O8,423.54,13.05,935.633,Carbohydrate
Dopamine,C8H33N2O10,781.16,6.5,475.111,Alcohol
Ethanol,C1H22N0O3,939.13,4.2,581.185,Lipid
Cholesterol,C20H39N2O3,204.07,N/A,914.191,Nucleotide
Urea,C16H8N4O6,304.05,13.32,727.415,Nucleotide
Dopamine,C9H23N2O9,216.07,5.95,572.951,Carbohydrate
Urea,C4H16N2O10,787.71,9.68,794.067,Nucleotide
Glucose,C6H35N5O8,731.9,3.61,856.475,Hormone
Glucose,C18H37N4O7,364.7,11.17,759.358,Organic Compound
Adrenaline,C18H33N0O10,604.36,13.3,186.007,Carbohydrate
Urea,C17H29N1O2,215.99,12.49,138.9,Alcohol
Adenosine triphosphate,C3H13N5O10,747.93,3.78,675.627,Carbohydrate
Dopamine,C2H35N4O9,715.57,N/A,430.713,Neurotransmitter
Ethanol,C2H17N4O6,124.11,N/A,754.605,Carbohydrate
Adrenaline,C5H27N1O4,83.3,7.59,967.756,Amide
Aspirin,C20H36N3O3,869.66,N/A,525.584,Nucleotide
Adrenaline,C16H5N2O9,634.12,N/A,883.184,Lipid
Dopamine,C4H37N1O2,847.31,N/A,226.505,Lipid
Caffeine,C9H40N4O7,235.22,4.28,150.995,Amide
Ethanol,C13H36N1O8,943.0,N/A,804.163,Alcohol
Serotonin,C13H16N0O6,864.28,9.07,437.597,Nucleotide
Serotonin,C14H6N3O5,628.91,4.25,945.252,Nucleotide
Adrenaline,C17H38N1O7,988.34,13.42,703.92,Alcohol
Urea,C12H22N1O4,307.32,7.11,922.493,Carbohydrate
Caffeine,C1H39N5O3,851.54,7.03,661.847,Hormone
Cholesterol,C8H28N4O10,889.21,1.56,152.438,Organic Compound
Adenosine triphosphate,C6H39N3O0,730.14,9.19,67.742,Lipid
Dopamine,C2H3N1O3,786.25,6.65,772.979,Carbohydrate
Aspirin,C7H3N5O0,376.48,3.95,754.254,Hormone
Ethanol,C14H19N0O5,455.54,9.55,392.257,Alkaloid
Dopamine,C5H22N1O8,568.45,9.27,888.002,Organic Compound
Dopamine,C10H14N0O8,936.92,11.15,65.322,Carbohydrate
Glucose,C4H14N4O4,637.45,1.62,835.872,Amide
Ethanol,C17H31N3O2,269.45,11.24,690.092,Nucleotide
Caffeine,C4H33N0O7,319.29,8.14,507.983,Alkaloid
Caffeine,C18H4N4O5,783.88,4.67,475.155,Hormone
Urea,C19H11N2O5,145.35,13.23,382.231,Nucleotide
Urea,C10H21N0O4,151.74,8.23,323.354,Organic Compound
Adenosine triphosphate,C15H14N0O10,103.52,N/A,337.62,Hormone
Cholesterol,C6H5N0O6,825.54,10.79,467.312,Alcohol
Aspirin,C14H22N3O10,647.51,8.67,801.462,Amide
Serotonin,C15H6N4O8,78.61,8.62,557.725,Organic Compound
Urea,C6H8N3O6,60.1,9.68,851.184,Alcohol
Glucose,C19H30N1O5,99.25,12.39,823.996,Amide
Serotonin,C9H10N2O6,260.99,7.45,759.717,Lipid
Glucose,C15H17N5O0,247.03,9.37,508.576,Amide
Glucose,C11H5N3O9,673.41,N/A,48.246,Carbohydrate
Aspirin,C18H34N3O6,245.12,2.12,484.887,Lipid
Caffeine,C2H9N0O7,659.96,12.66,555.807,Alkaloid
Cholesterol,C3H7N0O10,843.8,11.62,890.7,Nucleotide
Serotonin,C15H17N1O0,243.79,N/A,629.504,Alkaloid
Cholesterol,C11H4N1O6,161.17,N/A,822.574,Alkaloid
Glucose,C13H30N4O0,704.77,N/A,543.764,Carbohydrate
Urea,C8H9N3O1,87.97,12.1,223.639,Neurotransmitter
Adenosine triphosphate,C18H31N1O1,59.05,N/A,854.113,Hormone
Adrenaline,C7H6N1O7,532.99,7.84,144.191,Lipid
Dopamine,C15H31N2O10,714.65,11.13,176.665,Lipid
Ethanol,C10H19N3O6,882.45,N/A,856.367,Neurotransmitter
Cholesterol,C6H21N4O6,292.59,6.45,589.887,Amide
Caffeine,C18H37N2O0,812.84,3.2,854.983,Hormone
Glucose,C13H8N3O1,924.39,13.85,672.562,Organic Compound
Adrenaline,C6H14N3O7,598.88,1.83,235.601,Carbohydrate
Glucose,C15H27N2O5,157.7,10.88,882.013,Organic Compound
Ethanol,C5H1N1O8,379.81,1.79,6.828,Alkaloid
Glucose,C17H23N0O10,440.13,9.61,622.066,Neurotransmitter
Aspirin,C11H18N2O1,417.4,N/A,646.768,Organic Compound
Urea,C19H33N0O9,648.06,2.88,329.855,Alcohol
Adrenaline,C16H12N5O9,799.31,12.79,664.087,Hormone
Cholesterol,C11H20N2O3,366.24,3.33,825.096,Neurotransmitter
Caffeine,C11H31N0O9,967.26,13.7,527.03,Alcohol
Serotonin,C16H10N3O4,347.53,12.79,984.898,Alcohol
Caffeine,C2H16N0O10,701.09,N/A,940.958,Neurotransmitter
Cholesterol,C5H11N1O7,98.23,12.28,327.605,Hormone
Glucose,C16H38N2O6,286.27,2.1,780.931,Nucleotide
Glucose,C4H24N1O1,186.28,2.28,15.574,Lipid
Ethanol,C15H24N4O5,334.18,11.95,27.429,Nucleotide
Cholesterol,C14H9N1O1,927.88,12.26,882.02,Organic Compound
Adenosine triphosphate,C1H29N5O2,685.24,N/A,991.78,Carbohydrate
Cholesterol,C12H3N2O2,270.91,5.19,884.947,Neurotransmitter
Caffeine,C6H28N3O8,935.17,7.19,451.936,Alcohol
Caffeine,C16H7N1O8,238.88,N/A,226.956,Nucleotide
Dopamine,C19H12N3O6,318.74,3.2,77.682,Nucleotide
Cholesterol,C2H30N2O7,987.41,10.0,553.013,Hormone
Urea,C9H23N5O5,82.87,6.32,984.251,Alcohol
Serotonin,C8H4N3O3,923.87,3.49,202.875,Alkaloid
Cholesterol,C18H11N0O3,71.37,9.56,178.122,Organic Compound
Ethanol,C9H12N4O4,739.95,N/A,674.011,Organic Compound
Dopamine,C1H15N2O9,186.97,8.07,99.755,Neurotransmitter
Adenosine triphosphate,C13H15N3O3,466.69,5.83,847.203,Alcohol
Ethanol,C17H24N5O7,240.95,7.99,85.804,Neurotransmitter
Ethanol,C17H19N2O6,326.76,9.08,532.654,Neurotransmitter
Adenosine triphosphate,C8H4N0O7,685.4,7.76,558.669,Nucleotide
Dopamine,C10H13N4O6,946.89,N/A,570.617,Nucleotide
Dopamine,C6H11N1O2,862.64,N/A,378.557,Nucleotide
Adrenaline,C5H21N2O10,188.21,2.22,517.784,Organic Compound
Aspirin,C14H30N2O10,690.88,8.89,193.137,Amide
Urea,C9H33N1O8,380.0,N/A,542.12,Organic Compound
Serotonin,C18H26N3O3,582.35,5.25,909.734,Lipid
Caffeine,C17H33N4O9,436.51,12.57,736.794,Alkaloid
Ethanol,C8H38N1O7,801.5,N/A,963.413,Alkaloid
Aspirin,C7H15N2O8,243.1,7.06,595.033,Lipid
Ethanol,C11H3N3O3,74.13,3.59,440.221,Organic Compound
