compound,formula,mw,pka,solubility_mg_ml,class
Glucose,C7H25N1O0,483.39,5.71,957.214,Carbohydrate
Caffeine,C11H25N1O5,661.07,7.12,369.949,Amide
Adenosine triphosphate,C14H32N4O7,902.85,13.56,971.978,Alcohol
Adenosine triphosphate,C7H25N2O4,806.38,1.27,954.389,Organic Compound
Cholesterol,C19H6N0O9,959.18,N/A,573.812,Nucleotide
Adrenaline,C5H20N0O7,841.3,N/A,912.879,Lipid
Dopamine,C7H33N5O3,993.67,5.28,19.863,Amide
Aspirin,C1H33N1O7,240.65,1.51,154.744,Neurotransmitter
Caffeine,C2H18N1O1,915.58,N/A,98.622,Nucleotide
Ethanol,C11H13N4O1,777.51,9.8,644.054,Amide
Cholesterol,C10H34N3O7,750.22,10.6,442.297,Hormone
Adenosine triphosphate,C4H39N2O6,810.37,N/A,983.161,Hormone
Caffeine,C10H20N0O4,184.57,1.01,208.544,Carbohydrate
Urea,C9H19N3O9,379.62,8.85,372.493,Amide
Caffeine,C19H18N5O5,88.49,13.08,594.838,Amide
Adenosine triphosphate,C15H30N0O2,586.82,12.65,541.315,Lipid
Urea,C1H8N4O9,372.72,11.52,923.488,Alcohol
Dopamine,C3H11N5O10,395.14,N/A,801.215,Alkaloid
Cholesterol,C3H13N3O5,329.21,N/A,127.864,Carbohydrate
Dopamine,C20H28N3O5,272.95,N/A,853.662,Hormone
Aspirin,C17H18N3O1,190.23,11.82,531.791,Neurotransmitter
Aspirin,C2H32N5O5,50.62,2.88,401.598,Neurotransmitter
Adrenaline,C17H16N2O10,283.55,11.48,181.086,Lipid
Caffeine,C12H1N1O2,618.52,N/A,514.352,Lipid
Serotonin,C15H26N2O1,702.49,N/A,265.916,Nucleotide
Glucose,C5H20N4O4,296.45,11.88,71.343,Organic Compound
Urea,C7H13N2O4,731.47,4.34,457.863,Amide
Glucose,C19H15N2O1,891.36,12.6,150.318,Lipid
Ethanol,C6H33N2O4,956.06,12.82,699.308,Alkaloid
Cholesterol,C8H26N5O0,147.99,9.11,4.856,Hormone
Caffeine,C12H26N2O1,190.43,N/A,666.282,Hormone
Cholesterol,C13H4N4O3,437.8,9.88,54.589,Neurotransmitter
Glucose,C2H29N2O8,233.63,3.72,888.714,Carbohydrate
Glucose,C10H23N0O10,810.7,13.22,842.76,Amide
Ethanol,C4H36N4O7,819.97,5.39,48.295,Nucleotide
Glucose,C8H37N0O2,147.91,11.74,812.464,Neurotransmitter
Glucose,C12H24N1O10,232.01,N/A,30.183,Lipid
Adrenaline,C12H31N0O3,969.59,N/A,208.168,Amide
Adenosine triphosphate,C1H6N5O9,774.89,N/A,137.317,Nucleotide
Adenosine triphosphate,C12H34N5O1,164.37,13.59,35.642,Organic Compound
Aspirin,C6H27N0O0,283.35,5.5,182.012,Nucleotide
Adrenaline,C17H6N4O10,683.67,12.17,461.392,Nucleotide
Cholesterol,C6H32N5O5,456.77,N/A,915.298,Neurotransmitter
Urea,C14H38N1O0,389.6,5.9,953.576,Neurotransmitter
Caffeine,C1H30N3O9,185.91,3.31,115.656,Neurotransmitter
Serotonin,C8H36N5O10,967.51,8.95,785.751,Neurotransmitter
Urea,C7H1N0O7,775.52,10.93,638.215,Organic Compound
Ethanol,C20H17N2O1,502.77,5.99,428.763,Organic Compound
Cholesterol,C7H16N4O5,119.08,N/A,791.789,Lipid
Serotonin,C9H16N3O4,362.96,5.08,912.433,Hormone
Dopamine,C17H32N5O5,883.19,11.47,433.537,Alcohol
Glucose,C8H14N4O2,164.6,1.04,187.902,Nucleotide
