compound,formula,mw,pka,solubility_mg_ml,class
Urea,C18H31N0O1,510.74,N/A,858.859,Neurotransmitter
Cholesterol,C1H10N4O7,822.42,N/A,532.512,Amide
Aspirin,C2H11N4O4,455.24,13.82,219.441,Hormone
Glucose,C9H31N3O0,161.91,6.93,678.644,Hormone
Ethanol,C9H20N2O3,971.99,N/A,363.096,Carbohydrate
Adenosine triphosphate,C12H37N0O9,927.36,N/A,901.679,Carbohydrate
Adenosine triphosphate,C9H17N1O0,85.01,3.94,206.474,Hormone
Adenosine triphosphate,C9H8N5O9,748.95,6.67,148.525,Alcohol
Aspirin,C9H15N5O1,350.88,12.85,653.101,Amide
Urea,C14H33N4O1,501.38,N/A,870.117,Lipid
Dopamine,C7H1N3O9,663.68,3.76,798.295,Nucleotide
Ethanol,C14H1N4O1,790.45,11.11,497.023,Neurotransmitter
Dopamine,C2H14N2O6,690.31,9.34,334.468,Neurotransmitter
Dopamine,C4H25N2O10,977.75,8.18,236.967,Neurotransmitter
Caffeine,C8H10N2O6,263.78,10.0,843.739,Nucleotide
Serotonin,C19H2N1O1,734.8,7.46,37.866,Organic Compound
Dopamine,C6H7N3O0,275.57,5.03,672.128,Organic Compound
Urea,C4H32N1O3,164.82,4.09,815.251,Alkaloid
Adenosine triphosphate,C8H14N2O8,389.21,N/A,165.615,Nucleotide
Urea,C8H27N4O7,401.81,8.57,436.523,Alcohol
Glucose,C15H29N3O5,803.04,4.64,195.81,Alcohol
Dopamine,C5H21N4O10,773.21,5.23,419.188,Carbohydrate
Ethanol,C18H7N4O1,185.34,4.07,342.427,Lipid
Adrenaline,C3H23N2O8,925.06,12.92,965.703,Lipid
Dopamine,C13H25N5O10,221.29,1.36,911.586,Amide
Aspirin,C2H11N1O3,528.88,11.72,534.149,Hormone
Adrenaline,C6H20N0O1,783.32,N/A,690.432,Neurotransmitter
Glucose,C20H18N2O4,406.33,N/A,663.896,Alkaloid
Urea,C10H17N4O4,236.77,5.05,575.779,Nucleotide
Cholesterol,C12H27N4O2,410.13,3.3,498.442,Amide
Serotonin,C9H17N0O4,930.17,9.53,93.196,Carbohydrate
Urea,C11H20N0O9,779.99,1.2,387.783,Neurotransmitter
Serotonin,C12H29N3O2,899.88,N/A,311.144,Hormone
Cholesterol,C4H8N0O5,167.5,10.9,195.6,Alkaloid
Aspirin,C18H35N5O6,281.24,2.37,326.43,Neurotransmitter
