compound,formula,mw,pka,solubility_mg_ml,class
Caffeine,C17H21N1O3,367.89,8.41,769.135,Hormone
Ethanol,C9H3N2O4,905.52,8.79,118.841,Carbohydrate
Dopamine,C12H29N0O4,201.45,N/A,433.714,Carbohydrate
Glucose,C18H9N3O1,893.62,13.77,276.424,Alcohol
Glucose,C19H40N2O0,899.0,1.53,67.763,Carbohydrate
Dopamine,C5H31N3O8,359.97,13.65,67.305,Neurotransmitter
Urea,C2H21N4O0,174.49,8.11,980.68,Nucleotide
Glucose,C7H18N4O4,337.74,3.13,234.949,Alcohol
Glucose,C12H15N4O8,169.44,2.02,668.835,Carbohydrate
Adrenaline,C1H28N5O0,738.06,N/A,640.222,Lipid
Glucose,C13H20N1O0,420.8,9.37,755.659,Alcohol
Cholesterol,C12H3N3O9,134.81,1.52,4.318,Hormone
Glucose,C6H4N3O3,666.15,N/A,616.226,Neurotransmitter
Ethanol,C18H20N3O9,722.24,2.16,799.41,Nucleotide
Serotonin,C2H25N4O9,401.8,8.92,282.234,Nucleotide
Aspirin,C3H31N3O10,313.94,11.41,458.805,Alkaloid
Ethanol,C16H22N3O8,967.95,8.87,763.257,Alkaloid
Glucose,C7H7N3O9,949.84,N/A,52.233,Nucleotide
Aspirin,C11H13N3O9,670.18,3.93,482.717,Alkaloid
Caffeine,C7H38N3O1,515.01,6.07,538.179,Carbohydrate
Glucose,C7H17N0O3,136.18,5.79,664.983,Nucleotide
Aspirin,C8H5N1O8,699.64,N/A,248.134,Carbohydrate
Aspirin,C8H15N5O3,305.53,4.47,697.349,Alcohol
Cholesterol,C7H4N2O7,631.56,2.33,196.211,Lipid
Adenosine triphosphate,C15H26N3O7,290.78,13.04,602.706,Organic Compound
Adrenaline,C12H10N5O10,102.2,N/A,943.615,Neurotransmitter
Aspirin,C9H9N1O3,924.69,11.01,522.28,Hormone
Aspirin,C14H14N2O9,732.09,6.1,911.345,Carbohydrate
Urea,C18H33N3O7,138.43,N/A,84.422,Alkaloid
Urea,C20H25N3O0,283.66,1.17,743.628,Hormone
Adenosine triphosphate,C9H36N5O7,216.07,N/A,216.215,Lipid
Caffeine,C11H29N4O8,122.56,12.49,39.437,Organic Compound
Serotonin,C11H1N5O5,127.19,10.72,486.69,Organic Compound
Ethanol,C17H34N0O1,107.52,10.95,614.197,Alkaloid
Serotonin,C16H3N2O9,262.0,2.31,891.348,Alkaloid
Adrenaline,C9H11N4O2,912.94,6.33,398.451,Nucleotide
Urea,C13H24N2O6,991.55,3.91,604.263,Carbohydrate
Cholesterol,C2H24N4O8,547.19,N/A,993.986,Alcohol
Caffeine,C6H25N0O7,485.32,7.77,59.034,Organic Compound
Adenosine triphosphate,C18H5N5O2,975.15,13.16,763.396,Hormone
Glucose,C15H24N3O5,657.25,N/A,464.731,Carbohydrate
Caffeine,C12H27N3O10,875.57,N/A,262.798,Organic Compound
Urea,C9H16N5O0,326.19,1.16,864.776,Amide
Glucose,C16H1N3O10,586.56,12.94,499.436,Lipid
Serotonin,C4H26N0O10,564.24,3.52,663.062,Hormone
Adenosine triphosphate,C19H23N3O8,807.87,2.55,430.394,Neurotransmitter
Aspirin,C16H31N3O9,181.35,6.91,900.094,Carbohydrate
Urea,C20H12N3O7,133.58,6.03,488.428,Neurotransmitter
Dopamine,C17H15N3O5,423.76,N/A,953.426,Alkaloid
Caffeine,C2H39N5O10,191.9,3.72,97.393,Lipid
Serotonin,C6H15N0O6,598.57,6.32,509.435,Alcohol
Dopamine,C4H21N0O0,681.21,N/A,902.852,Organic Compound
Urea,C12H17N2O0,917.84,9.23,875.5,Lipid
Adrenaline,C14H35N1O6,699.16,1.29,616.828,Amide
Urea,C18H21N3O4,948.71,9.67,861.613,Nucleotide
Adenosine triphosphate,C15H25N1O8,593.11,1.06,441.714,Alkaloid
Caffeine,C20H24N2O1,142.65,N/A,788.567,Neurotransmitter
Adrenaline,C10H21N0O8,921.42,N/A,909.01,Neurotransmitter
Glucose,C15H30N1O9,297.19,9.33,831.84,Hormone
Urea,C14H16N0O10,482.0,13.61,860.916,Carbohydrate
