compound,formula,mw,pka,solubility_mg_ml,class
Glucose,C17H20N3O3,355.34,9.96,836.422,Organic Compound
Ethanol,C16H36N3O6,533.29,9.17,308.017,Alkaloid
Serotonin,C13H15N5O1,587.85,6.51,91.34,Amide
Adrenaline,C14H37N2O7,319.16,11.47,653.48,Hormone
Cholesterol,C13H35N5O4,918.34,7.3,433.047,Alcohol
Ethanol,C17H28N4O1,509.77,8.32,266.369,Amide
Aspirin,C16H28N5O6,107.23,5.09,167.211,Organic Compound
Adrenaline,C13H22N4O0,191.86,N/A,334.086,Lipid
Glucose,C9H18N0O8,896.8,2.24,211.132,Organic Compound
Caffeine,C14H25N4O4,61.07,10.02,571.877,Carbohydrate
Aspirin,C17H12N3O0,141.18,8.94,479.556,Lipid
Dopamine,C3H20N0O1,270.29,7.1,389.399,Amide
Adenosine triphosphate,C16H9N4O8,689.55,N/A,913.121,Carbohydrate
Adenosine triphosphate,C4H1N1O6,873.89,N/A,94.816,Nucleotide
Glucose,C10H2N0O3,981.21,N/A,90.126,Organic Compound
Ethanol,C14H27N0O6,630.68,1.85,298.823,Neurotransmitter
Dopamine,C13H35N0O10,939.91,10.73,334.385,Nucleotide
Serotonin,C14H36N5O0,630.43,9.17,569.746,Alcohol
Caffeine,C18H33N4O3,817.87,7.71,681.37,Organic Compound
Ethanol,C13H16N3O10,211.12,6.44,172.918,Neurotransmitter
Serotonin,C18H6N4O0,921.86,3.53,665.585,Neurotransmitter
Caffeine,C19H34N0O3,209.73,7.16,233.857,Organic Compound
Adrenaline,C3H23N2O4,770.74,9.02,678.525,Hormone
Adrenaline,C14H36N4O5,637.42,N/A,685.134,Nucleotide
Adenosine triphosphate,C3H2N2O7,725.77,13.91,408.957,Lipid
Urea,C13H28N1O2,689.23,N/A,329.174,Carbohydrate
Dopamine,C2H13N1O4,606.06,N/A,320.613,Alkaloid
Aspirin,C13H6N5O8,277.56,N/A,856.078,Lipid
Ethanol,C19H1N4O10,263.6,5.06,65.622,Carbohydrate
Dopamine,C2H32N5O0,445.54,13.72,578.676,Organic Compound
Ethanol,C8H39N0O10,553.3,2.68,524.576,Alkaloid
Adenosine triphosphate,C19H28N3O5,191.58,N/A,331.224,Alkaloid
Glucose,C10H21N5O6,585.8,4.45,996.679,Amide
Adenosine triphosphate,C6H6N2O1,351.88,3.39,769.611,Amide
Dopamine,C5H34N1O5,53.54,2.28,835.327,Alcohol
Cholesterol,C20H23N1O0,305.79,9.12,821.601,Organic Compound
Cholesterol,C20H33N3O5,144.11,N/A,209.315,Organic Compound
Aspirin,C2H18N2O7,205.29,6.54,661.947,Nucleotide
Glucose,C16H6N4O4,101.37,9.04,273.123,Hormone
Ethanol,C10H34N2O3,862.86,8.65,499.963,Neurotransmitter
Caffeine,C6H3N3O7,641.08,6.75,306.004,Lipid
Urea,C15H9N0O7,641.75,N/A,463.243,Amide
Caffeine,C6H23N4O8,655.05,N/A,682.417,Alcohol
