compound,formula,mw,pka,solubility_mg_ml,class
Aspirin,C8H23N5O6,776.04,9.23,282.965,Carbohydrate
Caffeine,C17H10N3O4,884.17,1.64,534.91,Organic Compound
Cholesterol,C15H11N4O3,495.95,10.6,489.37,Nucleotide
Serotonin,C7H36N1O7,482.35,7.58,880.133,Lipid
Glucose,C20H12N3O3,873.44,3.72,745.461,Lipid
Ethanol,C1H18N0O5,761.33,3.57,286.842,Alcohol
Ethanol,C7H19N4O0,600.47,4.91,444.568,Carbohydrate
Adenosine triphosphate,C19H30N5O10,625.89,N/A,541.821,Nucleotide
Glucose,C9H19N4O0,620.12,N/A,862.573,Amide
Serotonin,C5H15N0O9,119.56,8.71,29.252,Alkaloid
Aspirin,C5H3N3O5,556.97,N/A,971.608,Carbohydrate
Serotonin,C14H37N0O9,416.25,11.7,201.795,Hormone
Adrenaline,C14H21N5O8,82.78,9.45,781.06,Lipid
Aspirin,C6H12N2O6,741.31,N/A,144.846,Alkaloid
Glucose,C11H36N3O6,270.82,5.96,239.073,Carbohydrate
Cholesterol,C18H4N1O8,103.18,6.27,255.988,Amide
Adrenaline,C20H21N4O8,942.47,N/A,816.125,Alkaloid
Adenosine triphosphate,C6H5N1O3,614.02,N/A,716.325,Carbohydrate
Urea,C12H21N3O1,276.29,N/A,434.775,Alkaloid
Aspirin,C4H29N5O2,537.83,2.81,549.531,Carbohydrate
Ethanol,C19H21N2O2,415.81,4.22,64.66,Alkaloid
Caffeine,C11H32N3O3,536.0,3.21,221.937,Organic Compound
Glucose,C14H3N0O2,470.62,13.17,864.25,Alkaloid
Cholesterol,C9H39N3O5,733.39,4.77,138.782,Hormone
Caffeine,C17H24N1O6,405.83,9.06,155.951,Amide
Glucose,C8H35N2O4,774.47,8.41,545.133,Lipid
Aspirin,C17H36N1O2,487.91,12.96,569.726,Hormone
Serotonin,C1H29N5O7,692.19,7.46,582.605,Hormone
Glucose,C17H2N3O6,383.17,N/A,810.172,Hormone
Serotonin,C16H14N5O8,830.3,1.23,635.77,Alcohol
Serotonin,C15H14N5O10,936.76,N/A,564.085,Neurotransmitter
Aspirin,C4H38N2O1,400.33,7.47,827.052,Hormone
