compound,formula,mw,pka,solubility_mg_ml,class
Urea,C17H20N1O8,158.37,N/A,271.799,Amide
Glucose,C4H25N2O7,525.04,11.1,232.565,Carbohydrate
Glucose,C9H35N2O2,757.43,4.16,383.396,Nucleotide
Ethanol,C3H17N5O3,293.35,10.58,533.283,Carbohydrate
Dopamine,C17H27N2O5,821.86,2.57,244.828,Carbohydrate
Glucose,C6H20N0O0,422.57,13.16,91.774,Alcohol
Serotonin,C7H1N4O7,234.21,8.25,417.92,Organic Compound
Urea,C16H5N4O9,774.08,N/A,161.133,Organic Compound
Glucose,C15H7N1O4,629.62,1.05,332.122,Alkaloid
Ethanol,C7H20N3O3,106.21,12.98,386.283,Organic Compound
Adrenaline,C12H17N3O0,773.59,7.17,65.693,Organic Compound
Caffeine,C16H30N5O10,903.81,5.52,467.785,Hormone
Aspirin,C20H33N2O6,540.88,9.31,80.003,Neurotransmitter
Dopamine,C17H1N1O6,432.75,6.08,47.244,Neurotransmitter
Serotonin,C8H2N5O9,139.37,6.08,672.63,Alkaloid
Dopamine,C19H32N2O0,763.6,7.5,705.766,Alcohol
Adrenaline,C2H26N4O1,421.1,6.52,547.946,Hormone
Glucose,C13H3N4O5,875.02,N/A,638.905,Nucleotide
Cholesterol,C20H14N0O5,464.66,2.5,219.436,Nucleotide
Serotonin,C2H2N3O2,825.35,5.79,965.959,Carbohydrate
Adrenaline,C8H16N3O0,679.61,3.36,289.674,Nucleotide
Adenosine triphosphate,C9H9N3O8,287.34,6.8,103.015,Nucleotide
Cholesterol,C11H35N1O10,383.26,6.93,166.893,Nucleotide
Dopamine,C11H9N4O5,351.45,N/A,445.736,Organic Compound
Adrenaline,C2H5N2O4,484.85,4.92,958.977,Hormone
Glucose,C9H29N2O3,666.95,13.53,401.809,Carbohydrate
Serotonin,C11H31N0O6,889.57,4.89,58.25,Neurotransmitter
Glucose,C11H29N3O7,792.52,12.49,931.882,Hormone
Glucose,C4H6N0O7,970.3,8.07,537.341,Alcohol
