compound,formula,mw,pka,solubility_mg_ml,class
Adenosine triphosphate,C16H30N2O10,822.84,8.14,759.85,Amide
Glucose,C14H13N0O2,641.99,7.63,287.302,Alcohol
Glucose,C16H40N2O7,476.63,2.14,779.176,Lipid
Urea,C19H21N4O5,199.63,3.53,937.858,Hormone
Adrenaline,C14H31N3O3,743.63,1.98,151.445,Organic Compound
Adenosine triphosphate,C6H14N0O1,181.08,N/A,595.018,Carbohydrate
Ethanol,C10H4N3O9,332.45,5.63,303.04,Hormone
Caffeine,C8H9N0O10,564.92,N/A,733.326,Carbohydrate
Cholesterol,C17H35N1O6,630.61,6.06,953.353,Alcohol
Ethanol,C12H11N4O10,816.58,N/A,981.154,Alkaloid
Adrenaline,C10H17N3O9,693.37,4.35,36.446,Organic Compound
Glucose,C5H35N4O3,299.37,2.27,766.063,Carbohydrate
Serotonin,C12H33N2O5,634.62,N/A,708.141,Hormone
Serotonin,C14H7N2O9,440.05,12.58,70.947,Alkaloid
Glucose,C2H22N0O0,382.9,7.43,741.198,Carbohydrate
Glucose,C9H11N3O8,122.07,10.28,609.896,Lipid
Dopamine,C6H9N4O4,672.17,8.88,594.337,Lipid
Cholesterol,C3H13N2O8,925.23,N/A,323.94,Nucleotide
Serotonin,C20H40N5O7,934.45,6.46,208.696,Nucleotide
Cholesterol,C8H15N4O0,747.07,12.92,908.63,Hormone
Adenosine triphosphate,C19H2N4O6,421.23,11.89,677.226,Organic Compound
Caffeine,C11H27N2O5,918.93,N/A,475.756,Carbohydrate
Urea,C15H5N3O9,739.24,3.26,606.382,Alcohol
Urea,C14H35N5O8,115.29,4.09,19.555,Amide
Glucose,C19H39N1O2,994.06,12.61,603.864,Alcohol
Adrenaline,C4H11N4O3,956.08,13.07,726.446,Amide
Urea,C19H16N5O1,638.8,N/A,139.212,Neurotransmitter
Ethanol,C15H4N1O10,492.67,4.88,927.465,Nucleotide
Aspirin,C3H1N1O7,593.53,8.38,410.081,Lipid
Adrenaline,C17H29N1O8,503.73,8.95,152.566,Nucleotide
Dopamine,C10H26N2O3,197.81,8.97,549.73,Nucleotide
Ethanol,C6H29N2O3,659.26,13.12,967.423,Amide
Ethanol,C2H8N3O8,187.64,7.2,233.497,Hormone
Aspirin,C5H15N1O8,918.3,7.53,667.841,Alcohol
Cholesterol,C16H20N2O3,670.55,N/A,703.948,Neurotransmitter
Ethanol,C12H24N5O5,601.48,9.25,700.989,Hormone
Caffeine,C17H6N0O4,318.48,N/A,192.958,Amide
Glucose,C4H38N4O8,977.3,8.87,663.339,Lipid
Dopamine,C18H26N5O1,714.0,3.01,836.577,Neurotransmitter
Adenosine triphosphate,C18H6N5O3,71.78,13.19,55.384,Alcohol
Dopamine,C3H17N3O9,654.66,5.15,6.258,Hormone
Ethanol,C16H27N0O3,735.53,7.17,671.815,Nucleotide
Ethanol,C4H14N2O0,228.6,N/A,218.262,Organic Compound
Dopamine,C18H27N2O5,320.94,11.57,508.902,Alcohol
Caffeine,C8H36N4O6,909.36,5.17,642.17,Amide
Caffeine,C11H23N1O1,518.05,1.07,100.985,Lipid
Glucose,C17H17N5O8,896.16,6.91,816.05,Neurotransmitter
Aspirin,C11H35N2O8,360.21,N/A,135.545,Lipid
Adrenaline,C13H24N0O2,745.32,N/A,214.415,Neurotransmitter
Cholesterol,C4H17N3O2,303.81,13.3,895.653,Alkaloid
Dopamine,C16H2N2O0,803.06,7.06,836.116,Lipid
Dopamine,C3H14N2O9,195.43,7.23,52.699,Hormone
Aspirin,C19H30N1O10,52.8,11.5,44.165,Lipid
Caffeine,C7H5N0O0,593.46,N/A,347.564,Alkaloid
Cholesterol,C10H38N4O5,168.27,N/A,922.399,Amide
Ethanol,C2H18N2O1,384.14,N/A,902.72,Amide
Caffeine,C8H31N2O7,804.94,7.29,221.153,Hormone
Adrenaline,C11H29N2O5,724.53,N/A,271.832,Carbohydrate
Ethanol,C6H33N4O10,235.35,N/A,840.728,Nucleotide
