compound,formula,mw,pka,solubility_mg_ml,class
Cholesterol,C13H22N3O4,202.22,12.69,878.866,Lipid
Cholesterol,C7H29N2O2,948.51,N/A,307.836,Neurotransmitter
Adenosine triphosphate,C17H35N4O9,596.8,13.62,879.021,Organic Compound
Caffeine,C9H14N1O2,373.12,10.43,9.927,Alcohol
Serotonin,C3H18N4O1,702.51,9.24,520.418,Nucleotide
Ethanol,C18H3N5O4,971.21,12.62,298.704,Carbohydrate
Adrenaline,C6H32N2O2,613.74,11.44,232.56,Carbohydrate
Adrenaline,C1H37N1O5,733.09,N/A,618.096,Amide
Cholesterol,C12H9N1O5,863.53,13.23,147.331,Alkaloid
Aspirin,C19H19N2O6,651.5,12.13,775.47,Alkaloid
Dopamine,C19H25N1O10,728.08,13.0,34.028,Carbohydrate
Adenosine triphosphate,C9H32N1O9,884.81,3.58,319.232,Lipid
Caffeine,C10H37N0O10,80.08,11.08,265.643,Lipid
Glucose,C10H25N0O4,608.98,10.24,128.4,Nucleotide
Aspirin,C12H15N2O2,118.58,5.27,319.981,Organic Compound
Adenosine triphosphate,C8H32N5O5,552.82,4.33,655.877,Lipid
Aspirin,C3H29N1O2,760.36,8.68,659.572,Nucleotide
Aspirin,C8H30N2O8,540.11,12.44,286.654,Organic Compound
Adenosine triphosphate,C8H22N4O4,236.45,3.14,165.208,Amide
Caffeine,C20H10N5O10,66.54,3.13,948.512,Lipid
Ethanol,C8H34N2O6,552.42,10.0,229.053,Hormone
Ethanol,C6H11N5O9,921.09,11.78,507.391,Alkaloid
Cholesterol,C16H34N3O10,392.91,3.68,49.566,Alkaloid
Caffeine,C6H38N5O1,771.67,6.99,357.96,Amide
Adenosine triphosphate,C10H14N3O5,400.56,7.65,291.325,Nucleotide
Urea,C4H38N1O8,253.73,1.61,208.117,Neurotransmitter
Adrenaline,C5H15N1O3,79.44,N/A,126.152,Nucleotide
Aspirin,C4H25N1O1,399.67,N/A,461.728,Organic Compound
Caffeine,C18H3N4O6,925.66,7.68,736.23,Amide
Glucose,C15H34N1O6,634.1,13.48,440.251,Amide
Urea,C5H20N2O6,662.87,1.33,49.611,Alcohol
Caffeine,C2H8N3O4,107.56,10.74,735.681,Carbohydrate
Glucose,C9H15N5O3,448.22,N/A,710.43,Organic Compound
Caffeine,C1H14N0O1,524.22,12.22,685.08,Organic Compound
Serotonin,C15H19N5O8,161.04,1.1,927.696,Carbohydrate
Adenosine triphosphate,C1H23N4O9,411.46,11.93,601.091,Organic Compound
Ethanol,C15H12N4O10,489.54,N/A,663.444,Alcohol
Caffeine,C19H21N5O10,350.89,9.88,79.361,Carbohydrate
Cholesterol,C2H7N4O9,418.3,N/A,172.621,Neurotransmitter
Urea,C19H4N5O9,453.6,2.14,275.896,Alcohol
Aspirin,C15H21N5O10,986.55,12.4,241.434,Neurotransmitter
Adenosine triphosphate,C15H11N5O8,785.55,6.7,919.242,Nucleotide
Aspirin,C8H16N2O5,112.45,1.63,846.506,Neurotransmitter
Adrenaline,C12H13N4O5,379.15,N/A,541.5,Hormone
Dopamine,C2H20N5O6,386.37,9.29,717.328,Alcohol
Adrenaline,C7H27N1O10,169.87,N/A,428.174,Amide
Dopamine,C19H10N1O4,205.18,5.25,334.993,Alcohol
Serotonin,C20H34N4O3,99.11,6.3,409.73,Alkaloid
Adenosine triphosphate,C1H8N4O4,581.64,N/A,548.554,Lipid
Cholesterol,C12H8N4O0,331.26,N/A,29.973,Carbohydrate
Ethanol,C19H39N0O1,87.63,13.18,733.57,Amide
Adrenaline,C2H2N1O1,986.08,11.6,761.755,Alkaloid
Adenosine triphosphate,C20H4N2O1,725.09,N/A,532.991,Organic Compound
Glucose,C12H36N3O2,966.49,6.32,276.721,Hormone
Dopamine,C15H39N1O8,910.02,N/A,187.746,Lipid
Adenosine triphosphate,C2H8N4O8,633.25,N/A,748.539,Neurotransmitter
Adrenaline,C18H30N4O1,391.78,N/A,14.127,Alcohol
Cholesterol,C15H38N4O1,747.84,6.59,512.739,Alkaloid
Cholesterol,C8H11N2O9,834.19,N/A,836.302,Amide
Ethanol,C12H20N0O4,807.07,N/A,890.111,Neurotransmitter
Serotonin,C11H11N3O2,546.26,6.89,815.102,Hormone
Caffeine,C6H37N1O0,285.12,10.37,880.281,Nucleotide
Glucose,C8H26N2O8,783.93,2.94,445.994,Organic Compound
Urea,C3H13N3O2,956.28,13.05,335.776,Nucleotide
Urea,C11H32N3O8,458.86,10.92,223.022,Organic Compound
Cholesterol,C17H28N5O1,285.66,N/A,545.18,Hormone
Serotonin,C17H32N0O5,916.52,4.46,124.496,Hormone
Adenosine triphosphate,C2H36N2O8,310.31,2.46,813.41,Neurotransmitter
Adrenaline,C16H5N4O9,235.13,1.96,481.015,Alcohol
Aspirin,C3H26N1O2,968.46,3.71,999.603,Neurotransmitter
Caffeine,C13H38N0O1,514.06,N/A,284.96,Neurotransmitter
Caffeine,C19H22N1O5,91.32,9.24,438.232,Organic Compound
Cholesterol,C17H14N2O8,78.77,8.5,64.185,Nucleotide
Cholesterol,C12H3N2O10,866.92,5.31,235.527,Carbohydrate
Serotonin,C5H19N4O0,463.73,8.44,238.197,Nucleotide
Cholesterol,C2H24N2O8,435.18,1.65,202.701,Carbohydrate
Adenosine triphosphate,C6H19N5O0,52.95,11.01,92.797,Nucleotide
Adenosine triphosphate,C5H21N4O2,805.98,N/A,108.846,Lipid
Glucose,C5H7N2O10,343.66,2.02,991.015,Alcohol
Urea,C11H24N3O10,954.58,11.7,525.095,Alkaloid
Adrenaline,C12H37N4O10,937.13,12.3,458.229,Carbohydrate
Glucose,C11H27N2O9,264.17,2.74,902.471,Nucleotide
Dopamine,C9H29N0O3,385.77,N/A,915.325,Alkaloid
Cholesterol,C15H37N4O3,810.99,11.1,268.38,Neurotransmitter
Cholesterol,C15H5N4O5,255.51,4.48,631.857,Carbohydrate
Adenosine triphosphate,C16H40N2O7,708.69,12.6,953.378,Alcohol
Serotonin,C17H23N1O9,627.02,4.0,681.337,Neurotransmitter
Adrenaline,C10H11N5O3,583.69,13.7,503.576,Alcohol
Ethanol,C11H30N0O0,987.53,4.99,822.928,Hormone
Caffeine,C1H4N1O0,472.48,4.38,22.684,Amide
Ethanol,C7H31N3O8,93.95,N/A,394.175,Neurotransmitter
Caffeine,C3H12N0O5,941.77,13.52,364.457,Neurotransmitter
Glucose,C4H29N2O9,953.71,2.08,392.489,Neurotransmitter
Serotonin,C9H30N4O2,449.23,N/A,379.039,Alkaloid
Adenosine triphosphate,C4H8N0O8,440.9,13.1,550.092,Alcohol
Ethanol,C19H37N3O1,987.47,9.1,998.764,Lipid
Aspirin,C6H14N4O6,981.77,4.44,223.234,Carbohydrate
Caffeine,C17H24N5O1,404.18,2.41,518.256,Lipid
Ethanol,C19H22N0O10,102.87,3.99,967.507,Organic Compound
Glucose,C14H36N0O2,411.74,11.77,345.914,Nucleotide
Cholesterol,C13H40N1O3,939.23,10.44,365.915,Alkaloid
Cholesterol,C9H37N5O10,454.71,9.9,519.837,Hormone
Ethanol,C13H30N0O1,839.29,9.78,462.549,Amide
Urea,C18H8N1O6,551.32,6.24,685.003,Hormone
Caffeine,C1H10N0O1,53.96,4.25,174.493,Alcohol
Urea,C12H3N1O7,440.66,5.8,391.44,Carbohydrate
Caffeine,C13H28N1O1,396.55,4.47,191.323,Nucleotide
Serotonin,C16H7N1O4,191.93,N/A,803.014,Lipid
Adenosine triphosphate,C11H16N1O4,953.88,11.49,865.036,Hormone
Dopamine,C7H30N5O5,705.97,N/A,29.92,Amide
Glucose,C6H25N4O8,567.98,1.99,353.601,Nucleotide
Adrenaline,C8H20N2O4,720.79,7.16,466.478,Carbohydrate
Caffeine,C17H26N2O5,594.09,10.2,161.972,Alcohol
Caffeine,C5H33N1O4,165.31,7.18,234.247,Organic Compound
Adrenaline,C10H21N5O9,243.34,10.86,840.074,Lipid
Urea,C3H13N4O5,302.74,N/A,723.953,Hormone
Adenosine triphosphate,C20H24N2O4,135.95,3.55,733.774,Hormone
Urea,C5H19N5O10,843.4,13.86,979.616,Organic Compound
Urea,C15H25N5O2,519.91,10.53,807.345,Alkaloid
Urea,C6H23N3O5,638.38,5.54,669.058,Alkaloid
Cholesterol,C2H21N3O8,598.04,7.24,680.498,Alcohol
Caffeine,C8H8N4O8,563.52,7.22,711.766,Neurotransmitter
Serotonin,C13H26N1O9,672.48,5.9,241.729,Alcohol
Cholesterol,C12H18N4O4,377.5,6.28,121.885,Nucleotide
Adrenaline,C19H28N3O7,100.59,9.12,878.749,Neurotransmitter
