compound,formula,mw,pka,solubility_mg_ml,class
Aspirin,C9H10N5O10,147.45,N/A,36.922,Amide
Serotonin,C19H29N4O8,838.84,9.57,902.763,Carbohydrate
Adrenaline,C4H24N3O2,621.43,6.89,95.381,Alcohol
Cholesterol,C12H8N4O9,81.71,2.1,841.461,Hormone
Caffeine,C2H4N5O6,263.86,N/A,531.518,Lipid
Aspirin,C14H6N2O0,150.8,13.81,247.871,Hormone
Aspirin,C1H5N0O10,390.18,10.29,384.79,Carbohydrate
Serotonin,C17H5N5O1,715.43,1.17,607.078,Hormone
Adenosine triphosphate,C1H36N3O10,224.23,9.65,512.752,Alcohol
Cholesterol,C8H16N5O6,632.34,10.39,588.755,Organic Compound
Ethanol,C13H13N4O0,590.63,5.44,413.23,Neurotransmitter
Serotonin,C20H37N2O5,864.79,2.69,646.826,Carbohydrate
Aspirin,C16H33N1O1,397.69,5.28,874.205,Nucleotide
Glucose,C1H37N1O3,502.2,10.42,193.348,Amide
Serotonin,C2H22N0O6,808.89,11.57,648.224,Neurotransmitter
Adenosine triphosphate,C12H18N4O9,174.96,9.87,778.657,Hormone
Dopamine,C7H13N2O9,284.2,2.42,340.026,Organic Compound
Urea,C9H2N1O8,256.47,7.76,189.486,Alkaloid
Serotonin,C7H14N4O5,350.12,N/A,601.552,Carbohydrate
Cholesterol,C11H16N3O8,719.99,2.16,893.691,Alkaloid
Ethanol,C17H36N3O9,853.61,12.69,460.607,Alkaloid
Cholesterol,C16H13N3O1,298.68,5.17,630.209,Alcohol
Aspirin,C15H5N1O8,852.14,N/A,413.743,Alkaloid
Aspirin,C20H29N4O8,547.33,7.67,361.429,Neurotransmitter
Adrenaline,C9H33N2O0,192.52,2.83,418.423,Organic Compound
Cholesterol,C2H8N1O5,301.09,1.55,75.155,Hormone
Adenosine triphosphate,C9H8N2O3,743.27,9.57,646.444,Nucleotide
Aspirin,C12H15N4O6,184.69,13.74,35.311,Amide
Glucose,C18H37N3O4,568.29,13.49,614.168,Carbohydrate
Serotonin,C10H14N1O5,247.43,7.74,799.058,Alkaloid
Aspirin,C7H20N4O7,978.09,4.24,386.955,Alkaloid
Adrenaline,C1H30N4O2,287.54,N/A,264.315,Neurotransmitter
Aspirin,C13H25N0O6,888.96,4.92,879.076,Nucleotide
Caffeine,C9H27N1O10,864.43,N/A,75.794,Neurotransmitter
Glucose,C17H16N1O3,82.42,N/A,560.913,Neurotransmitter
Cholesterol,C17H1N4O0,693.06,12.91,288.658,Amide
Aspirin,C13H31N1O7,988.86,7.89,682.417,Lipid
Urea,C19H37N0O8,349.29,10.81,784.657,Neurotransmitter
Adrenaline,C1H37N1O6,81.42,1.94,559.86,Alcohol
Serotonin,C18H25N1O3,666.24,8.71,258.258,Lipid
Dopamine,C17H9N4O8,753.83,12.53,655.634,Alcohol
Caffeine,C10H20N3O2,361.32,13.68,156.546,Organic Compound
Serotonin,C15H5N5O6,351.82,10.72,800.567,Organic Compound
Serotonin,C15H39N0O10,475.94,13.66,11.334,Organic Compound
Glucose,C13H13N2O1,843.76,10.35,420.432,Nucleotide
Adrenaline,C9H23N3O8,784.66,6.31,226.696,Amide
Glucose,C11H31N5O9,826.26,N/A,577.852,Lipid
Glucose,C1H37N1O2,806.48,N/A,726.546,Nucleotide
Urea,C13H27N2O7,548.02,9.24,548.956,Hormone
Urea,C18H36N4O1,164.7,N/A,158.805,Alkaloid
Caffeine,C17H25N4O9,941.42,11.54,398.969,Alcohol
Serotonin,C6H15N4O0,997.36,4.88,180.61,Organic Compound
Urea,C16H2N3O5,643.61,N/A,538.229,Amide
Dopamine,C1H26N1O4,897.39,12.35,511.32,Hormone
Ethanol,C4H36N3O4,817.33,5.78,724.538,Alkaloid
Cholesterol,C18H34N3O2,348.08,N/A,729.752,Alcohol
Aspirin,C9H37N5O3,296.49,N/A,221.188,Hormone
Caffeine,C1H7N4O0,955.37,N/A,768.896,Alkaloid
Serotonin,C5H8N2O8,312.56,12.38,859.138,Neurotransmitter
Cholesterol,C3H33N1O5,932.78,8.36,216.209,Organic Compound
Adenosine triphosphate,C2H13N0O9,294.59,N/A,21.64,Alkaloid
Ethanol,C4H22N4O3,229.52,N/A,972.093,Hormone
Urea,C2H1N1O5,979.29,N/A,592.654,Alcohol
Aspirin,C17H20N2O1,614.18,6.34,647.851,Alkaloid
Dopamine,C1H40N5O4,242.23,7.17,954.163,Carbohydrate
Adenosine triphosphate,C11H17N3O0,741.09,N/A,223.866,Amide
Caffeine,C20H30N4O1,592.16,7.26,408.598,Lipid
Dopamine,C11H20N3O5,64.05,13.78,291.181,Lipid
Caffeine,C7H26N1O2,589.09,10.52,993.467,Neurotransmitter
Glucose,C16H36N2O10,157.37,3.03,706.214,Neurotransmitter
Ethanol,C19H4N2O1,646.15,8.97,260.329,Hormone
Urea,C2H5N1O7,75.7,10.43,701.431,Hormone
Aspirin,C6H19N2O4,747.5,1.07,353.548,Hormone
Serotonin,C10H17N1O8,482.65,1.22,807.813,Amide
Ethanol,C7H21N1O8,203.31,5.06,405.186,Lipid
Dopamine,C9H40N3O2,322.05,N/A,150.738,Alkaloid
Dopamine,C20H2N0O4,459.55,3.47,988.418,Organic Compound
Glucose,C1H40N4O6,705.62,2.77,291.966,Lipid
Aspirin,C18H35N3O6,756.69,N/A,371.664,Amide
Serotonin,C1H35N2O0,754.25,N/A,381.321,Carbohydrate
Glucose,C2H12N4O3,244.04,3.87,49.777,Neurotransmitter
Urea,C11H21N3O9,547.4,9.9,466.088,Amide
