compound,formula,mw,pka,solubility_mg_ml,class
Cholesterol,C19H8N0O1,527.0,12.02,231.038,Nucleotide
Caffeine,C15H32N1O10,729.95,2.67,605.523,Amide
Ethanol,C4H6N2O5,432.86,8.13,207.39,Amide
Adrenaline,C14H9N5O4,984.24,9.37,587.926,Hormone
Cholesterol,C4H38N1O0,821.82,2.35,584.383,Nucleotide
Cholesterol,C6H38N5O5,506.13,N/A,565.254,Nucleotide
Urea,C8H37N4O8,909.85,11.82,337.061,Neurotransmitter
Cholesterol,C1H27N0O6,691.34,2.71,497.751,Alkaloid
Adrenaline,C3H12N5O7,743.41,9.82,709.382,Neurotransmitter
Serotonin,C3H10N0O3,889.26,N/A,261.702,Hormone
Glucose,C15H16N0O6,684.03,10.21,860.619,Neurotransmitter
Caffeine,C6H34N3O8,954.35,N/A,268.388,Nucleotide
Glucose,C15H33N4O6,374.51,1.4,204.033,Lipid
Aspirin,C1H37N3O4,289.22,N/A,833.179,Neurotransmitter
Ethanol,C10H14N2O1,322.51,8.85,720.013,Hormone
Aspirin,C17H2N5O6,234.13,7.95,36.314,Lipid
Dopamine,C5H36N3O10,369.36,7.38,607.4,Alkaloid
Glucose,C4H20N0O3,870.64,7.83,515.4,Alcohol
Adrenaline,C17H20N4O9,934.52,N/A,391.298,Organic Compound
Adrenaline,C12H25N5O9,819.88,N/A,963.11,Alkaloid
Aspirin,C2H27N2O0,260.83,N/A,991.579,Carbohydrate
Caffeine,C1H37N4O4,520.49,7.3,809.619,Nucleotide
Ethanol,C7H10N4O5,487.24,9.43,929.383,Carbohydrate
Urea,C20H35N3O0,140.72,5.92,823.844,Hormone
Caffeine,C19H11N1O3,592.46,2.86,647.194,Carbohydrate
Dopamine,C17H4N0O9,829.0,10.87,38.04,Alcohol
Adrenaline,C7H15N3O4,737.12,2.9,870.892,Nucleotide
Dopamine,C17H22N0O0,802.78,12.65,886.931,Alcohol
Glucose,C6H18N1O5,270.02,1.27,335.532,Amide
Urea,C20H5N3O10,871.84,10.52,453.256,Hormone
Adrenaline,C12H7N5O7,302.06,N/A,972.553,Carbohydrate
Cholesterol,C11H26N5O3,951.12,2.61,559.55,Amide
Caffeine,C9H32N4O4,960.37,1.35,159.215,Alcohol
Glucose,C3H6N3O8,120.22,N/A,902.002,Alkaloid
Adenosine triphosphate,C5H5N0O4,692.71,1.65,951.565,Lipid
Dopamine,C8H19N0O5,546.89,10.98,183.909,Amide
Caffeine,C9H21N0O4,513.66,N/A,120.033,Organic Compound
Glucose,C15H30N1O8,132.27,N/A,572.761,Hormone
Caffeine,C10H26N1O1,71.25,5.05,475.449,Nucleotide
Adrenaline,C7H8N4O2,466.56,N/A,78.011,Hormone
Aspirin,C7H20N5O2,625.0,9.21,729.083,Amide
Glucose,C13H29N3O3,992.04,N/A,135.184,Alcohol
Glucose,C17H17N5O5,487.21,N/A,892.985,Nucleotide
Dopamine,C3H1N4O10,471.62,N/A,417.396,Hormone
Dopamine,C17H9N1O1,780.66,4.78,3.072,Neurotransmitter
Urea,C17H39N5O9,803.13,N/A,66.337,Alcohol
Aspirin,C10H25N0O6,521.91,4.64,544.503,Neurotransmitter
Caffeine,C16H10N3O8,442.35,2.95,185.272,Alcohol
Adrenaline,C3H33N3O4,736.7,4.48,134.512,Organic Compound
Dopamine,C20H39N0O8,430.97,9.27,53.261,Organic Compound
Adenosine triphosphate,C6H8N4O7,273.43,3.88,400.487,Organic Compound
Aspirin,C9H4N5O5,380.18,3.44,388.531,Nucleotide
Urea,C14H38N5O10,767.91,N/A,245.602,Nucleotide
Adenosine triphosphate,C16H22N3O0,670.52,3.38,927.861,Alkaloid
Cholesterol,C9H30N3O0,378.06,7.63,725.653,Carbohydrate
Adenosine triphosphate,C11H35N2O1,477.3,7.28,655.945,Hormone
Serotonin,C19H15N0O10,354.6,11.89,490.743,Lipid
Ethanol,C14H29N5O5,462.14,N/A,832.975,Hormone
Caffeine,C13H26N0O3,798.69,N/A,377.603,Neurotransmitter
Adenosine triphosphate,C14H8N4O10,563.6,N/A,188.008,Lipid
Caffeine,C18H22N4O1,793.78,2.54,21.371,Organic Compound
Ethanol,C18H34N0O7,713.12,13.45,283.904,Carbohydrate
Serotonin,C20H15N5O3,580.17,7.87,452.017,Carbohydrate
Dopamine,C6H15N0O6,726.87,13.31,394.541,Carbohydrate
Aspirin,C5H7N0O2,896.58,12.16,784.431,Lipid
