compound,formula,mw,pka,solubility_mg_ml,class
Adenosine triphosphate,C5H34N1O6,352.21,1.11,99.784,Lipid
Urea,C1H10N3O4,908.91,1.91,529.341,Organic Compound
Adrenaline,C10H35N4O2,179.14,12.36,957.043,Organic Compound
Glucose,C1H36N3O9,896.54,3.8,285.978,Alkaloid
Ethanol,C18H40N2O4,777.2,12.66,512.919,Hormone
Ethanol,C1H21N2O6,672.45,1.31,139.021,Nucleotide
Caffeine,C13H20N3O2,911.85,5.32,706.288,Alcohol
Serotonin,C17H17N4O0,93.08,N/A,390.588,Lipid
Adrenaline,C2H17N3O1,652.86,3.0,294.463,Carbohydrate
Cholesterol,C5H38N1O3,383.73,2.2,903.671,Nucleotide
Adrenaline,C3H38N0O8,780.98,1.97,498.734,Carbohydrate
Caffeine,C2H29N5O5,861.9,6.3,269.287,Alcohol
Serotonin,C1H5N4O2,149.8,8.08,39.59,Alkaloid
Cholesterol,C12H23N1O5,745.23,10.93,582.2,Alkaloid
Cholesterol,C19H20N5O5,593.41,1.35,49.6,Lipid
Caffeine,C7H36N0O8,688.97,11.62,527.595,Neurotransmitter
Ethanol,C5H18N4O10,624.98,6.38,259.868,Carbohydrate
Cholesterol,C4H25N4O7,594.23,7.71,400.255,Nucleotide
Dopamine,C12H7N5O2,324.38,9.72,598.141,Nucleotide
Aspirin,C16H29N4O2,483.07,4.17,220.12,Neurotransmitter
Dopamine,C9H18N5O1,441.67,10.3,205.96,Hormone
Adrenaline,C14H40N5O7,250.61,N/A,810.352,Alcohol
Dopamine,C19H40N2O1,419.85,9.49,156.944,Nucleotide
Serotonin,C4H20N2O2,80.59,6.5,27.845,Hormone
Caffeine,C16H32N3O8,539.46,2.16,686.452,Carbohydrate
Adrenaline,C20H30N3O2,301.49,10.4,683.096,Amide
Ethanol,C6H2N2O1,273.69,1.3,849.007,Lipid
Adenosine triphosphate,C10H21N0O3,402.75,12.86,529.709,Alcohol
Urea,C5H38N3O5,402.5,8.71,833.829,Neurotransmitter
Urea,C8H36N4O7,146.89,6.55,353.962,Lipid
Dopamine,C6H36N4O9,432.35,11.85,806.651,Carbohydrate
Urea,C19H16N3O8,648.06,N/A,25.304,Amide
Urea,C8H40N1O9,245.37,8.29,24.985,Carbohydrate
Serotonin,C14H31N1O1,71.77,11.16,978.415,Alcohol
Serotonin,C1H34N4O10,185.54,6.51,268.926,Alcohol
Caffeine,C7H24N4O1,81.43,7.17,908.497,Amide
Serotonin,C7H27N5O7,786.51,12.95,716.601,Amide
Serotonin,C14H13N4O9,253.56,3.4,475.455,Carbohydrate
Dopamine,C1H15N2O10,390.09,3.03,454.033,Alcohol
Aspirin,C7H29N1O2,376.42,5.55,831.416,Carbohydrate
Serotonin,C13H14N0O4,958.81,10.83,763.116,Hormone
Urea,C11H3N4O10,888.12,5.99,28.365,Alkaloid
Glucose,C11H34N5O7,120.46,N/A,77.568,Nucleotide
Serotonin,C7H16N1O2,116.18,N/A,558.901,Nucleotide
Adenosine triphosphate,C8H3N3O1,529.38,4.08,179.2,Organic Compound
Cholesterol,C2H39N3O0,412.16,11.79,739.034,Hormone
Glucose,C13H20N3O0,209.86,12.77,892.941,Alkaloid
Ethanol,C20H8N4O7,492.66,10.97,441.768,Alcohol
Ethanol,C20H37N4O3,203.17,6.76,953.364,Amide
Serotonin,C15H40N1O9,247.54,1.93,924.386,Neurotransmitter
Adrenaline,C11H24N0O7,836.16,5.21,496.317,Alcohol
Serotonin,C16H38N5O10,519.13,4.01,788.438,Organic Compound
Cholesterol,C10H11N4O6,104.48,N/A,674.167,Neurotransmitter
Serotonin,C10H24N1O6,568.15,11.7,959.848,Carbohydrate
Aspirin,C17H9N4O0,619.73,1.94,876.395,Neurotransmitter
Adrenaline,C20H39N5O5,839.02,5.57,889.517,Organic Compound
Serotonin,C18H15N2O2,140.2,7.2,901.424,Carbohydrate
Aspirin,C1H10N3O1,449.94,N/A,262.811,Nucleotide
Serotonin,C4H29N2O9,519.12,3.42,38.752,Amide
Adenosine triphosphate,C1H37N2O6,67.11,2.07,401.538,Organic Compound
Glucose,C17H3N1O7,620.93,3.11,815.391,Neurotransmitter
Dopamine,C4H38N4O2,197.27,4.74,123.034,Carbohydrate
Aspirin,C5H12N1O0,707.28,6.56,563.452,Amide
Adrenaline,C4H23N2O6,231.63,6.14,176.661,Organic Compound
Aspirin,C10H12N0O2,254.47,2.18,974.595,Hormone
Glucose,C10H3N2O8,270.85,11.94,899.406,Lipid
Ethanol,C17H14N5O4,496.45,3.11,544.679,Nucleotide
Cholesterol,C6H15N5O5,585.73,10.33,209.175,Neurotransmitter
Caffeine,C8H18N2O3,861.47,3.07,694.056,Alkaloid
Dopamine,C5H39N2O2,613.24,12.88,456.818,Alkaloid
Caffeine,C3H6N2O6,863.82,13.62,176.321,Nucleotide
Caffeine,C5H13N0O2,891.47,10.97,525.077,Alcohol
Urea,C18H2N1O7,372.89,4.89,697.518,Alkaloid
Adrenaline,C16H39N5O6,849.51,2.0,536.316,Amide
Urea,C2H9N5O8,579.34,13.59,815.012,Nucleotide
Cholesterol,C4H9N1O3,215.18,5.47,606.657,Hormone
Urea,C16H18N1O2,287.29,4.86,595.421,Alcohol
Adrenaline,C19H21N3O5,755.98,N/A,205.588,Alcohol
Urea,C20H18N2O7,285.69,N/A,152.958,Alkaloid
Cholesterol,C15H20N5O6,919.14,3.87,180.617,Alkaloid
Ethanol,C14H37N4O9,811.24,7.88,689.751,Lipid
Urea,C13H12N2O2,193.12,8.31,469.742,Lipid
Glucose,C17H1N0O8,119.44,N/A,65.052,Alcohol
Dopamine,C19H33N4O7,106.42,1.03,711.966,Amide
Aspirin,C9H36N5O3,791.64,10.66,411.832,Organic Compound
Urea,C15H32N5O3,841.58,1.84,160.588,Neurotransmitter
Adrenaline,C13H13N1O10,305.43,9.49,979.595,Alkaloid
Ethanol,C4H28N1O1,941.89,12.66,130.432,Hormone
Adenosine triphosphate,C5H31N0O9,143.71,11.85,50.113,Carbohydrate
Cholesterol,C12H14N4O3,489.87,4.04,26.488,Amide
Adenosine triphosphate,C15H27N4O7,859.88,8.3,851.577,Alkaloid
Serotonin,C12H11N2O7,960.14,1.09,16.789,Lipid
Serotonin,C9H3N5O8,477.59,N/A,161.204,Carbohydrate
Serotonin,C19H1N0O1,107.34,13.36,180.856,Alkaloid
Adenosine triphosphate,C18H2N2O4,264.31,3.25,686.763,Carbohydrate
Urea,C9H29N5O5,358.55,12.88,334.268,Neurotransmitter
Ethanol,C16H20N3O0,662.86,6.62,659.463,Neurotransmitter
Glucose,C16H14N4O3,987.49,N/A,65.902,Hormone
Adenosine triphosphate,C13H14N5O2,663.21,12.62,281.384,Neurotransmitter
Adenosine triphosphate,C2H26N3O3,580.66,8.12,514.89,Carbohydrate
Urea,C16H13N5O1,872.56,7.85,737.586,Neurotransmitter
Ethanol,C9H28N5O5,774.71,9.31,635.595,Hormone
Cholesterol,C13H2N0O4,639.67,7.42,96.077,Amide
