compound,formula,mw,pka,solubility_mg_ml,class
Dopamine,C11H19N2O5,562.48,7.59,392.341,Amide
Adrenaline,C16H19N3O4,698.87,12.88,556.003,Nucleotide
Cholesterol,C19H23N3O1,953.91,8.59,916.328,Hormone
Ethanol,C11H32N3O0,120.35,4.86,690.667,Amide
Urea,C9H3N3O5,326.79,7.38,598.062,Lipid
Ethanol,C4H23N3O3,981.15,6.89,717.907,Nucleotide
Serotonin,C7H7N0O4,682.7,N/A,646.085,Carbohydrate
Cholesterol,C11H31N1O3,251.18,1.62,378.432,Alcohol
Caffeine,C6H16N2O10,747.62,1.15,181.234,Organic Compound
Adenosine triphosphate,C7H1N5O5,96.44,7.97,412.77,Hormone
Glucose,C1H20N3O10,84.84,13.13,949.538,Alkaloid
Adenosine triphosphate,C12H27N5O3,564.3,2.82,255.265,Amide
Adenosine triphosphate,C5H25N5O7,97.15,9.16,86.56,Organic Compound
Cholesterol,C4H4N2O9,303.43,4.87,760.574,Hormone
Adenosine triphosphate,C16H5N4O9,153.0,5.03,305.847,Alcohol
Urea,C17H14N4O8,285.99,N/A,592.953,Neurotransmitter
Serotonin,C19H17N1O1,275.46,3.54,661.175,Organic Compound
Urea,C15H22N2O10,423.59,N/A,673.073,Neurotransmitter
Serotonin,C7H37N0O10,629.69,11.13,490.694,Hormone
Urea,C1H13N2O8,890.19,10.74,301.288,Neurotransmitter
Dopamine,C10H21N5O9,577.18,N/A,885.336,Organic Compound
Cholesterol,C17H9N2O2,666.85,7.35,522.623,Carbohydrate
Urea,C6H21N4O10,627.34,7.57,294.006,Lipid
Adrenaline,C4H7N3O10,383.06,N/A,778.157,Alcohol
Urea,C17H35N2O5,560.31,8.97,46.333,Nucleotide
Caffeine,C20H1N2O2,631.72,3.87,693.827,Hormone
Urea,C1H17N3O10,633.17,11.13,326.116,Hormone
Adenosine triphosphate,C17H37N5O5,804.21,8.44,221.081,Carbohydrate
Cholesterol,C12H27N0O4,370.27,11.18,322.996,Lipid
Glucose,C20H23N2O3,658.33,5.78,435.094,Neurotransmitter
Aspirin,C7H14N3O1,598.07,9.64,437.233,Nucleotide
Glucose,C17H40N0O0,486.47,13.32,315.989,Alkaloid
Adenosine triphosphate,C12H19N4O3,835.09,11.44,170.064,Neurotransmitter
Urea,C15H8N1O8,790.96,11.32,749.067,Organic Compound
Serotonin,C2H3N4O2,70.71,N/A,147.197,Lipid
Urea,C2H4N4O8,814.45,8.65,188.034,Lipid
Dopamine,C18H10N1O2,104.81,10.23,682.842,Neurotransmitter
Cholesterol,C18H2N1O2,817.15,12.05,207.915,Lipid
Ethanol,C5H11N0O8,342.43,8.09,415.017,Neurotransmitter
Serotonin,C16H30N5O9,859.48,11.33,824.257,Alcohol
Adenosine triphosphate,C1H3N0O3,56.02,7.59,808.319,Carbohydrate
Serotonin,C6H40N0O5,115.26,7.06,535.975,Lipid
Adenosine triphosphate,C15H17N2O1,348.17,3.45,63.602,Organic Compound
Ethanol,C15H11N5O4,864.34,9.91,131.583,Carbohydrate
Adenosine triphosphate,C12H5N3O0,428.34,4.07,42.454,Carbohydrate
Adenosine triphosphate,C10H10N1O10,407.81,N/A,25.724,Lipid
Caffeine,C3H12N3O0,150.85,N/A,748.854,Organic Compound
Aspirin,C18H19N3O0,628.01,10.58,254.006,Organic Compound
Aspirin,C13H6N3O3,872.77,10.18,18.059,Neurotransmitter
Serotonin,C5H2N2O3,403.58,1.96,455.024,Nucleotide
Adrenaline,C17H5N5O9,537.76,4.03,982.367,Hormone
Dopamine,C18H25N4O1,228.38,13.26,591.579,Carbohydrate
Ethanol,C9H37N2O2,106.97,2.74,640.516,Lipid
Cholesterol,C14H4N0O9,540.23,3.3,831.569,Alcohol
Adenosine triphosphate,C19H11N3O4,152.06,8.89,183.869,Organic Compound
Adrenaline,C16H16N4O7,215.62,N/A,829.896,Lipid
Adenosine triphosphate,C5H38N2O4,939.18,1.46,240.828,Alcohol
Adrenaline,C4H36N2O4,197.56,4.36,428.137,Hormone
Glucose,C2H32N4O8,315.38,7.74,282.852,Organic Compound
Ethanol,C6H29N2O1,994.26,N/A,931.157,Carbohydrate
Glucose,C8H36N2O6,599.66,7.72,925.404,Alcohol
Glucose,C6H29N2O1,433.29,7.79,716.061,Amide
Dopamine,C5H27N4O8,206.83,5.88,72.881,Amide
Ethanol,C3H19N4O3,412.41,N/A,825.557,Carbohydrate
Aspirin,C5H30N1O4,86.01,N/A,985.908,Nucleotide
Urea,C9H11N0O1,532.71,1.43,991.624,Amide
Adrenaline,C4H21N0O10,414.05,N/A,447.248,Alcohol
Adrenaline,C17H5N1O1,283.96,9.21,598.06,Alcohol
Dopamine,C8H13N0O8,745.96,7.28,132.809,Amide
Cholesterol,C11H18N3O9,350.92,3.62,525.575,Alkaloid
Adenosine triphosphate,C20H22N0O1,324.96,6.43,97.984,Alkaloid
Dopamine,C1H27N2O9,789.17,N/A,114.117,Nucleotide
Caffeine,C14H40N5O6,512.84,N/A,961.569,Alcohol
Ethanol,C2H22N4O10,390.95,N/A,580.064,Neurotransmitter
Caffeine,C6H15N3O10,373.58,3.56,778.559,Organic Compound
Glucose,C16H7N2O7,297.67,3.09,861.718,Hormone
Caffeine,C6H32N5O9,725.71,9.21,910.544,Nucleotide
Adrenaline,C20H3N4O9,665.98,13.1,115.259,Carbohydrate
Glucose,C13H36N0O6,412.11,2.11,113.749,Alkaloid
Adrenaline,C8H6N1O10,62.63,12.7,471.726,Neurotransmitter
Serotonin,C17H35N2O10,528.4,7.34,958.494,Carbohydrate
Ethanol,C14H36N5O4,893.0,N/A,443.401,Organic Compound
Adenosine triphosphate,C1H34N3O3,389.02,2.09,92.623,Amide
Glucose,C20H4N5O6,567.48,10.15,608.502,Carbohydrate
Serotonin,C7H14N3O8,213.19,N/A,965.109,Organic Compound
Glucose,C19H6N3O0,891.54,13.54,35.506,Carbohydrate
Urea,C8H12N1O4,464.71,4.36,34.917,Neurotransmitter
Serotonin,C13H5N2O3,635.03,11.37,123.18,Amide
Adenosine triphosphate,C1H37N2O8,161.65,3.34,36.547,Lipid
Aspirin,C9H34N2O10,664.98,2.12,727.413,Nucleotide
Ethanol,C1H8N0O3,216.61,4.03,539.831,Carbohydrate
Glucose,C20H32N3O4,227.91,13.14,905.222,Alcohol
Urea,C8H6N2O1,337.34,2.87,566.742,Lipid
Glucose,C13H33N4O3,590.79,N/A,616.806,Neurotransmitter
Aspirin,C6H38N0O9,244.43,6.14,332.85,Hormone
Caffeine,C3H14N3O7,514.32,3.91,288.893,Amide
