compound,formula,mw,pka,solubility_mg_ml,class
Aspirin,C16H33N1O0,725.64,N/A,287.729,Neurotransmitter
Caffeine,C7H13N4O6,551.64,N/A,269.268,Nucleotide
Cholesterol,C2H34N2O8,327.74,N/A,299.7,Alkaloid
Cholesterol,C9H23N3O6,168.86,6.59,484.207,Alcohol
Dopamine,C16H34N4O10,390.63,N/A,262.9,Neurotransmitter
Caffeine,C13H1N3O9,434.68,13.03,107.549,Amide
Ethanol,C12H8N2O4,718.85,N/A,940.499,Hormone
Ethanol,C12H40N3O0,742.15,N/A,964.823,Hormone
Cholesterol,C13H27N1O3,513.17,10.62,981.786,Nucleotide
Dopamine,C20H33N1O0,258.66,7.59,279.834,Alkaloid
Cholesterol,C11H19N3O9,332.98,3.53,783.996,Lipid
Serotonin,C13H25N5O4,128.75,6.58,628.808,Alkaloid
Caffeine,C6H2N5O7,298.12,8.03,619.245,Alcohol
Serotonin,C2H36N0O1,267.15,2.51,790.662,Organic Compound
Cholesterol,C17H1N2O9,588.93,10.53,472.83,Nucleotide
Urea,C18H22N4O2,333.24,13.86,287.738,Carbohydrate
Ethanol,C20H3N1O5,357.49,9.75,242.122,Neurotransmitter
Adenosine triphosphate,C5H15N1O10,362.46,1.52,51.849,Organic Compound
Adenosine triphosphate,C2H15N3O6,849.04,6.05,9.261,Nucleotide
Aspirin,C17H28N4O5,462.02,3.56,698.416,Carbohydrate
Caffeine,C5H26N2O2,716.44,6.08,734.193,Alcohol
Caffeine,C8H34N5O2,950.23,N/A,9.983,Lipid
Aspirin,C1H1N5O5,582.91,N/A,733.8,Alkaloid
Adenosine triphosphate,C4H31N2O10,284.56,8.2,497.618,Organic Compound
Adrenaline,C4H15N0O6,886.13,N/A,620.164,Hormone
Caffeine,C15H13N1O2,684.05,6.13,253.607,Organic Compound
Adenosine triphosphate,C20H15N0O9,803.24,N/A,378.744,Neurotransmitter
Urea,C18H2N4O2,59.75,7.13,272.427,Lipid
Caffeine,C8H35N5O1,923.71,8.36,405.408,Lipid
Urea,C14H4N5O3,579.96,8.31,727.21,Alkaloid
Caffeine,C10H14N5O10,286.8,12.98,958.378,Organic Compound
Urea,C12H38N2O5,578.57,13.46,147.202,Lipid
Ethanol,C20H34N0O8,506.29,6.27,88.161,Neurotransmitter
Dopamine,C14H37N5O10,929.52,9.72,229.087,Lipid
Caffeine,C11H28N0O10,938.58,8.76,321.916,Carbohydrate
