compound,formula,mw,pka,solubility_mg_ml,class
Ethanol,C6H12N2O1,914.43,8.7,972.675,Alcohol
Urea,C4H26N3O9,264.78,N/A,897.872,Organic Compound
Dopamine,C17H40N2O10,486.28,13.37,101.743,Organic Compound
Dopamine,C11H14N2O4,89.45,1.48,479.704,Amide
Adenosine triphosphate,C3H29N0O7,890.68,12.73,724.343,Alkaloid
Caffeine,C17H14N5O10,282.89,4.74,739.69,Alcohol
Caffeine,C19H13N3O5,516.93,2.06,105.824,Nucleotide
Adrenaline,C2H38N4O4,144.85,N/A,304.856,Nucleotide
Cholesterol,C4H7N3O6,399.44,2.22,173.858,Nucleotide
Adrenaline,C12H37N0O6,156.11,N/A,956.565,Amide
Serotonin,C3H31N0O0,876.08,7.59,474.331,Alcohol
Adrenaline,C12H6N0O1,773.55,4.09,376.564,Alkaloid
Serotonin,C3H14N0O0,901.44,9.68,229.253,Hormone
Caffeine,C2H1N0O8,51.31,3.82,434.479,Lipid
Aspirin,C1H18N5O2,236.83,5.99,54.697,Carbohydrate
Adenosine triphosphate,C8H9N2O8,817.56,N/A,93.121,Nucleotide
Adenosine triphosphate,C14H22N3O3,450.12,N/A,760.373,Alcohol
Glucose,C12H30N4O6,433.01,N/A,265.11,Alcohol
Aspirin,C17H11N1O10,292.76,12.35,526.421,Nucleotide
Caffeine,C20H21N2O0,973.5,12.52,416.474,Organic Compound
Caffeine,C19H40N0O8,514.7,3.33,525.871,Nucleotide
Caffeine,C14H10N2O2,536.99,N/A,135.331,Neurotransmitter
Caffeine,C12H23N2O8,588.99,1.6,527.463,Lipid
Adenosine triphosphate,C7H17N1O1,358.96,6.14,466.509,Nucleotide
Dopamine,C17H34N4O2,516.97,8.74,504.466,Amide
Adenosine triphosphate,C6H26N4O5,369.97,13.46,165.176,Organic Compound
Caffeine,C7H15N2O5,651.96,3.92,57.872,Hormone
Serotonin,C13H11N5O5,236.76,6.25,339.937,Nucleotide
Serotonin,C4H39N1O4,791.18,8.72,845.457,Amide
Adenosine triphosphate,C6H12N3O6,414.23,3.62,986.409,Organic Compound
Adenosine triphosphate,C5H40N2O5,837.76,1.73,869.466,Lipid
Dopamine,C13H21N2O4,636.93,9.62,143.594,Alcohol
Serotonin,C14H20N5O9,833.9,N/A,171.655,Neurotransmitter
Aspirin,C7H13N2O2,465.31,9.51,833.072,Hormone
Aspirin,C13H38N2O9,967.95,2.28,515.34,Hormone
Serotonin,C16H26N4O6,217.87,10.91,625.62,Carbohydrate
Adrenaline,C11H7N2O4,75.48,2.35,9.004,Nucleotide
Caffeine,C19H8N3O8,848.24,N/A,751.972,Organic Compound
Ethanol,C17H8N0O8,691.6,7.03,213.02,Lipid
Cholesterol,C4H20N1O9,475.52,13.65,882.724,Lipid
Ethanol,C15H23N0O8,329.17,9.98,436.606,Alkaloid
Glucose,C8H6N3O4,874.85,N/A,794.211,Carbohydrate
Serotonin,C8H21N4O10,822.62,10.93,957.344,Organic Compound
Caffeine,C15H9N1O4,796.28,9.43,440.21,Nucleotide
Aspirin,C19H40N0O8,854.51,N/A,842.835,Organic Compound
Adenosine triphosphate,C3H27N4O10,588.44,10.61,771.644,Alkaloid
Ethanol,C2H39N4O10,109.31,12.45,298.851,Lipid
Ethanol,C6H21N0O6,358.24,N/A,17.897,Nucleotide
Cholesterol,C10H14N4O5,746.67,8.24,712.198,Nucleotide
Dopamine,C20H36N2O0,421.69,13.28,795.167,Hormone
Urea,C15H9N1O2,234.35,6.64,754.24,Nucleotide
Cholesterol,C14H26N3O0,117.13,13.01,757.361,Alcohol
Caffeine,C15H40N5O4,668.8,8.93,888.458,Alcohol
Adrenaline,C11H12N3O8,295.67,N/A,454.952,Carbohydrate
Adenosine triphosphate,C17H24N5O6,563.85,8.61,332.071,Carbohydrate
Ethanol,C2H29N2O5,976.92,5.18,896.72,Alkaloid
Ethanol,C1H40N0O8,613.9,2.14,548.381,Lipid
Adrenaline,C19H17N4O9,374.65,N/A,35.851,Alkaloid
Glucose,C18H26N3O5,607.74,9.74,452.122,Carbohydrate
Ethanol,C12H24N3O7,815.23,1.71,995.689,Amide
Adrenaline,C13H2N5O6,376.88,11.12,158.531,Lipid
Ethanol,C11H30N4O5,999.12,N/A,742.123,Neurotransmitter
Aspirin,C5H16N1O4,951.76,8.1,313.109,Alcohol
Dopamine,C5H29N3O2,876.01,4.15,398.035,Alcohol
Adenosine triphosphate,C7H29N3O8,322.64,13.18,669.778,Lipid
Urea,C10H31N3O6,614.57,11.86,184.145,Alkaloid
Urea,C3H10N3O6,708.89,11.34,104.768,Lipid
Adrenaline,C7H2N2O10,335.22,12.66,135.654,Alcohol
Adrenaline,C12H4N5O10,286.2,13.3,449.64,Alkaloid
Caffeine,C2H18N4O7,615.22,6.36,658.357,Lipid
Ethanol,C7H9N1O1,80.38,N/A,781.171,Carbohydrate
Caffeine,C9H35N3O10,366.29,7.57,320.675,Neurotransmitter
Caffeine,C2H31N2O6,368.09,11.38,914.15,Amide
Cholesterol,C3H34N0O6,318.73,1.11,519.008,Alcohol
Adrenaline,C5H36N4O4,631.99,4.2,72.508,Lipid
Urea,C17H18N4O9,640.71,1.18,913.383,Neurotransmitter
Urea,C11H26N0O4,937.3,1.01,184.448,Amide
Cholesterol,C15H26N5O4,221.8,13.35,431.22,Amide
Glucose,C11H14N0O2,968.6,3.88,380.478,Carbohydrate
Ethanol,C5H39N5O7,808.21,5.16,665.686,Carbohydrate
Glucose,C7H40N0O6,74.94,6.11,655.713,Amide
Adenosine triphosphate,C8H5N3O8,966.4,5.3,727.291,Alkaloid
Cholesterol,C7H14N3O6,98.85,13.63,884.04,Carbohydrate
Glucose,C12H15N5O3,458.04,2.71,713.901,Alkaloid
Dopamine,C9H11N0O0,245.91,3.68,122.76,Carbohydrate
Adenosine triphosphate,C11H6N1O5,112.38,7.44,636.827,Alcohol
