compound,formula,mw,pka,solubility_mg_ml,class
Cholesterol,C16H10N3O5,295.95,11.38,976.281,Nucleotide
Adenosine triphosphate,C14H32N0O8,174.17,10.12,811.547,Hormone
Serotonin,C5H7N3O6,102.55,10.39,362.521,Alkaloid
Adenosine triphosphate,C12H29N0O4,403.64,4.59,633.208,Alcohol
Aspirin,C9H36N1O10,369.94,1.19,942.45,Amide
Dopamine,C2H23N0O7,969.68,10.92,84.861,Alcohol
Glucose,C7H27N4O0,129.86,1.01,591.035,Organic Compound
Cholesterol,C5H16N4O1,333.83,13.53,46.404,Lipid
Adenosine triphosphate,C5H21N5O6,353.05,3.26,916.195,Alcohol
Cholesterol,C4H30N4O0,399.73,13.6,6.239,Hormone
Ethanol,C5H19N0O10,204.88,9.81,323.177,Hormone
Caffeine,C20H7N1O10,666.13,2.36,423.026,Nucleotide
Aspirin,C17H5N3O4,105.04,8.87,102.436,Nucleotide
Caffeine,C20H11N0O6,756.48,1.32,521.002,Lipid
Adenosine triphosphate,C11H29N5O1,515.01,N/A,8.67,Neurotransmitter
Glucose,C1H39N5O4,773.12,4.99,237.469,Alcohol
Caffeine,C16H14N4O8,369.19,12.61,666.367,Organic Compound
Dopamine,C3H20N0O1,361.79,5.65,214.672,Neurotransmitter
Adenosine triphosphate,C12H36N4O9,456.52,11.59,571.247,Nucleotide
Serotonin,C6H7N1O0,567.05,6.46,935.898,Lipid
Serotonin,C7H39N1O8,764.47,1.72,139.577,Carbohydrate
Adenosine triphosphate,C13H15N2O6,673.32,12.39,491.934,Carbohydrate
Aspirin,C11H22N2O5,84.24,1.23,127.868,Alkaloid
Aspirin,C9H26N1O2,202.96,5.28,951.723,Lipid
Caffeine,C1H37N5O5,664.57,8.72,790.549,Organic Compound
Aspirin,C19H18N3O8,950.99,N/A,552.858,Alcohol
Caffeine,C5H14N0O9,877.87,3.44,902.824,Lipid
Adrenaline,C4H38N0O4,918.9,6.44,989.853,Neurotransmitter
Dopamine,C20H7N2O4,570.96,2.46,260.811,Alkaloid
Ethanol,C5H8N0O7,258.27,9.82,820.537,Nucleotide
Glucose,C15H40N2O3,70.82,5.55,337.741,Amide
Glucose,C15H10N0O7,718.15,7.44,787.278,Organic Compound
Aspirin,C2H33N2O8,157.8,N/A,471.599,Carbohydrate
