compound,formula,mw,pka,solubility_mg_ml,class
Cholesterol,C10H24N0O2,736.73,7.58,408.973,Carbohydrate
Urea,C10H4N2O6,469.91,3.61,703.638,Amide
Glucose,C10H7N3O5,204.78,2.58,998.735,Lipid
Glucose,C6H20N0O0,797.6,3.46,30.723,Alkaloid
Aspirin,C18H21N3O8,544.18,8.03,702.767,Nucleotide
Caffeine,C5H33N1O8,741.63,13.45,929.617,Alcohol
Caffeine,C3H5N2O5,149.0,2.96,12.223,Hormone
Cholesterol,C2H8N5O5,422.71,6.96,931.229,Alkaloid
Caffeine,C15H32N3O0,890.0,1.97,477.856,Lipid
Adrenaline,C12H9N5O2,913.77,N/A,83.484,Alcohol
Adenosine triphosphate,C19H4N1O7,116.92,N/A,389.954,Alkaloid
Ethanol,C2H1N1O2,883.33,8.73,440.096,Amide
Aspirin,C14H22N0O1,193.14,3.98,24.788,Alkaloid
Adrenaline,C17H33N2O1,909.71,13.5,87.852,Nucleotide
Caffeine,C6H36N4O0,755.74,13.63,410.095,Alcohol
Dopamine,C1H18N4O9,640.27,7.86,385.074,Organic Compound
Cholesterol,C11H37N4O1,666.97,9.2,725.956,Organic Compound
Caffeine,C9H33N1O9,139.28,N/A,393.68,Hormone
Urea,C1H18N4O9,611.24,5.31,982.231,Alkaloid
Ethanol,C16H18N4O9,928.78,8.22,973.941,Carbohydrate
Cholesterol,C5H29N2O6,574.94,9.08,464.019,Carbohydrate
Caffeine,C5H9N4O5,649.37,N/A,585.476,Neurotransmitter
Adenosine triphosphate,C6H32N1O5,328.31,3.7,136.922,Amide
Serotonin,C9H18N2O2,352.47,12.05,399.855,Alkaloid
Cholesterol,C6H32N1O2,701.88,N/A,581.391,Amide
Dopamine,C20H25N2O1,122.27,9.44,611.216,Alkaloid
Adenosine triphosphate,C15H37N5O9,927.53,N/A,396.673,Nucleotide
Glucose,C5H32N5O10,457.43,2.83,596.109,Lipid
Urea,C17H29N1O1,522.08,9.15,448.604,Hormone
Cholesterol,C2H37N5O5,985.17,3.72,888.581,Nucleotide
Glucose,C9H37N4O6,972.37,5.51,271.768,Carbohydrate
Cholesterol,C3H36N2O9,743.25,12.9,860.258,Alcohol
Serotonin,C17H31N4O6,277.75,1.18,233.285,Alcohol
Dopamine,C16H19N3O7,238.06,N/A,306.333,Alcohol
Dopamine,C10H1N3O8,530.28,13.97,113.144,Amide
Glucose,C20H33N0O8,106.18,10.28,404.689,Amide
Ethanol,C17H10N0O1,65.97,4.2,82.502,Organic Compound
Serotonin,C7H3N4O9,74.53,2.78,851.151,Hormone
Aspirin,C12H12N2O1,931.02,5.35,181.517,Alcohol
Adrenaline,C17H34N3O1,311.5,10.12,168.539,Nucleotide
Glucose,C13H39N3O0,160.87,N/A,476.161,Alkaloid
Serotonin,C17H1N5O8,65.9,13.91,530.258,Hormone
