compound,formula,mw,pka,solubility_mg_ml,class
Ethanol,C1H27N0O4,89.87,5.04,31.538,Neurotransmitter
Dopamine,C13H15N0O10,800.07,2.43,697.844,Alkaloid
Cholesterol,C18H17N2O8,712.2,6.78,262.693,Nucleotide
Aspirin,C15H11N1O3,262.13,9.6,119.385,Neurotransmitter
Dopamine,C3H26N2O4,435.53,8.01,747.57,Nucleotide
Serotonin,C18H5N2O6,109.36,4.93,175.252,Alcohol
Cholesterol,C7H34N1O1,838.85,N/A,855.106,Organic Compound
Dopamine,C1H7N4O5,319.34,3.8,553.223,Neurotransmitter
Urea,C8H21N1O7,235.35,13.22,160.257,Amide
Cholesterol,C13H22N4O3,510.76,4.67,549.93,Alcohol
Dopamine,C16H11N0O5,384.46,N/A,648.506,Organic Compound
Serotonin,C8H25N2O2,73.58,8.45,335.41,Neurotransmitter
Cholesterol,C11H20N0O0,647.03,1.81,168.401,Organic Compound
Ethanol,C14H6N0O6,740.06,1.08,490.805,Carbohydrate
Glucose,C1H1N1O5,916.39,12.38,652.767,Amide
Adenosine triphosphate,C13H40N3O9,266.62,N/A,912.464,Amide
Serotonin,C10H15N3O0,180.5,9.51,949.19,Lipid
Adenosine triphosphate,C19H32N5O5,647.09,10.01,988.13,Neurotransmitter
Aspirin,C19H18N2O6,836.62,10.16,431.926,Amide
Glucose,C17H18N2O3,805.62,8.25,340.82,Amide
Aspirin,C7H19N1O3,922.92,3.54,822.564,Carbohydrate
Ethanol,C1H18N1O7,566.35,13.21,404.206,Alcohol
Adenosine triphosphate,C13H3N1O4,330.63,3.16,25.117,Alcohol
Caffeine,C18H36N3O9,617.25,6.82,172.972,Amide
Adenosine triphosphate,C3H14N4O3,737.09,8.0,518.458,Lipid
Glucose,C19H29N1O6,175.8,4.03,570.274,Alcohol
Aspirin,C5H16N3O5,197.03,3.07,440.604,Carbohydrate
Caffeine,C13H30N2O8,89.0,2.39,554.532,Neurotransmitter
Cholesterol,C1H13N2O9,350.55,N/A,948.776,Lipid
Ethanol,C1H10N1O6,79.15,N/A,400.95,Lipid
Aspirin,C12H33N0O9,628.75,N/A,653.942,Nucleotide
Aspirin,C4H6N2O1,256.22,2.24,971.263,Carbohydrate
Dopamine,C8H2N0O4,928.81,7.92,946.318,Alcohol
Caffeine,C4H29N0O0,224.2,7.14,285.074,Organic Compound
Glucose,C18H1N4O9,751.64,N/A,68.949,Carbohydrate
Glucose,C9H39N3O4,564.79,13.67,130.286,Amide
Caffeine,C4H20N4O3,544.92,2.41,569.76,Alcohol
Cholesterol,C15H14N4O2,827.01,13.35,459.187,Nucleotide
Urea,C14H16N3O4,345.97,4.54,501.201,Alcohol
Adenosine triphosphate,C15H9N1O1,351.47,13.15,92.682,Neurotransmitter
