compound,formula,mw,pka,solubility_mg_ml,class
Urea,C2H4N3O2,737.51,12.37,604.001,Nucleotide
Aspirin,C7H12N4O8,892.92,2.0,227.0,Alkaloid
Dopamine,C17H8N0O8,544.84,5.63,215.175,Hormone
Adrenaline,C7H11N1O8,249.31,3.65,534.583,Nucleotide
Aspirin,C13H15N3O10,137.62,3.6,549.406,Alcohol
Cholesterol,C6H1N4O1,667.89,7.05,524.379,Organic Compound
Dopamine,C4H21N0O1,426.56,4.88,452.974,Amide
Dopamine,C7H14N5O0,79.64,8.7,71.96,Organic Compound
Glucose,C18H3N5O7,757.68,9.73,262.241,Hormone
Aspirin,C1H9N0O8,224.66,N/A,820.347,Lipid
Adenosine triphosphate,C4H28N2O7,67.63,13.32,999.16,Hormone
Ethanol,C14H38N1O3,129.37,13.1,899.987,Hormone
Cholesterol,C19H5N2O7,670.81,13.03,385.205,Nucleotide
Aspirin,C14H22N4O1,533.68,4.66,933.18,Carbohydrate
Serotonin,C17H35N5O5,555.16,4.02,369.638,Amide
Serotonin,C15H38N3O8,548.56,1.01,306.606,Lipid
Glucose,C13H7N0O10,373.17,12.59,265.1,Hormone
Dopamine,C7H40N0O2,599.05,6.07,427.607,Alkaloid
Adenosine triphosphate,C9H7N5O1,736.99,11.52,926.494,Alcohol
Adrenaline,C19H40N3O0,727.98,6.92,717.251,Lipid
Urea,C5H38N1O7,216.68,8.6,760.461,Carbohydrate
Serotonin,C14H4N5O1,677.98,4.41,383.14,Carbohydrate
Glucose,C10H39N2O1,853.86,9.82,964.862,Organic Compound
Glucose,C1H6N3O3,997.01,10.63,847.59,Hormone
Adrenaline,C6H9N3O3,703.4,8.65,330.475,Alcohol
Adrenaline,C14H36N4O7,446.23,7.56,449.999,Neurotransmitter
Adenosine triphosphate,C17H37N5O2,813.73,10.65,909.174,Carbohydrate
Aspirin,C14H36N4O1,108.64,9.51,569.557,Lipid
Ethanol,C1H38N2O8,739.66,2.84,277.433,Neurotransmitter
Urea,C17H12N4O4,470.87,11.6,929.705,Nucleotide
Dopamine,C4H28N5O6,391.38,8.41,659.513,Hormone
Cholesterol,C1H39N5O2,921.4,N/A,692.046,Hormone
Caffeine,C18H35N0O1,86.07,10.51,332.982,Organic Compound
Serotonin,C10H12N2O3,766.54,8.4,564.917,Neurotransmitter
Adrenaline,C19H5N4O5,301.13,7.18,111.068,Neurotransmitter
Adrenaline,C18H37N0O1,871.55,7.41,0.86,Organic Compound
Dopamine,C1H38N1O7,840.21,11.05,138.223,Lipid
Serotonin,C8H28N3O9,281.11,4.33,370.568,Alcohol
Glucose,C15H34N1O0,296.85,3.76,14.694,Amide
Urea,C20H15N1O6,866.63,2.21,822.406,Amide
Adenosine triphosphate,C3H15N1O7,530.57,10.88,352.968,Carbohydrate
Urea,C17H23N5O10,947.5,N/A,905.075,Amide
Adrenaline,C17H37N3O2,747.49,2.64,264.194,Alcohol
Dopamine,C4H4N4O9,89.28,3.84,687.723,Alkaloid
Ethanol,C17H13N3O7,291.12,3.02,795.892,Nucleotide
Ethanol,C5H4N2O2,213.3,12.22,263.722,Alcohol
Adenosine triphosphate,C12H18N3O4,58.98,5.69,500.471,Amide
Aspirin,C6H6N1O0,93.48,3.72,514.171,Neurotransmitter
Aspirin,C5H26N2O1,498.43,N/A,133.62,Amide
Urea,C14H26N1O1,610.36,5.6,613.652,Organic Compound
Ethanol,C9H8N0O10,700.35,5.58,709.602,Lipid
Glucose,C16H37N0O2,381.72,N/A,374.061,Neurotransmitter
Urea,C12H13N2O9,523.86,8.06,490.079,Nucleotide
Caffeine,C6H34N3O5,701.57,4.04,811.034,Alkaloid
Serotonin,C15H31N0O5,302.21,2.26,893.718,Carbohydrate
Cholesterol,C4H20N3O6,345.52,N/A,464.186,Hormone
Serotonin,C13H29N1O10,155.13,13.02,451.466,Neurotransmitter
Ethanol,C7H8N0O10,746.84,9.66,523.806,Alcohol
Urea,C12H27N1O0,107.9,10.08,138.985,Hormone
Caffeine,C19H21N0O8,199.84,13.68,923.355,Lipid
Urea,C2H3N4O4,669.66,10.75,658.982,Carbohydrate
Adenosine triphosphate,C6H2N2O8,816.31,7.33,161.195,Neurotransmitter
Aspirin,C1H35N2O9,859.33,12.12,173.506,Alcohol
Caffeine,C10H6N4O8,532.01,5.26,924.683,Amide
Adenosine triphosphate,C18H30N1O3,754.41,10.22,358.972,Nucleotide
Glucose,C7H23N5O1,623.81,4.46,975.164,Hormone
Glucose,C15H6N0O0,317.31,7.3,463.447,Neurotransmitter
Aspirin,C11H40N3O10,117.04,10.06,96.044,Amide
Glucose,C19H9N1O8,962.24,2.84,501.234,Nucleotide
Glucose,C4H6N5O3,437.62,4.44,580.571,Alcohol
Cholesterol,C3H16N1O4,430.94,N/A,47.729,Neurotransmitter
Urea,C11H15N3O0,298.07,6.76,958.768,Nucleotide
Aspirin,C7H4N1O8,955.16,9.2,872.128,Alcohol
Cholesterol,C5H4N1O2,971.63,N/A,678.161,Hormone
Ethanol,C7H7N1O5,571.9,2.51,686.765,Alkaloid
Cholesterol,C16H2N5O8,348.86,N/A,599.462,Lipid
Adrenaline,C9H1N3O8,156.67,N/A,371.87,Nucleotide
Adrenaline,C8H37N1O9,201.17,1.95,237.812,Amide
Aspirin,C12H30N2O5,880.19,4.89,678.145,Alkaloid
Aspirin,C1H8N2O7,684.76,1.54,839.524,Organic Compound
Glucose,C14H19N3O3,869.91,9.03,622.67,Carbohydrate
Aspirin,C4H34N1O3,784.68,13.45,113.678,Alkaloid
Serotonin,C20H33N3O10,668.38,1.7,156.22,Neurotransmitter
Adenosine triphosphate,C3H17N1O10,418.04,4.22,765.079,Carbohydrate
Ethanol,C12H15N2O2,604.22,4.58,947.044,Hormone
Urea,C3H9N3O5,67.48,N/A,178.53,Organic Compound
Caffeine,C12H8N0O10,251.91,N/A,76.182,Alcohol
Ethanol,C16H14N5O2,975.0,13.83,788.92,Amide
Aspirin,C11H7N4O8,707.98,2.07,273.045,Hormone
Caffeine,C10H31N4O7,692.74,10.07,804.069,Alcohol
Dopamine,C12H16N0O7,160.7,4.4,101.316,Organic Compound
Cholesterol,C5H5N4O8,350.54,5.93,198.612,Neurotransmitter
Adrenaline,C13H27N0O6,356.74,6.92,488.112,Organic Compound
Glucose,C9H25N2O7,214.61,1.3,306.561,Alkaloid
Caffeine,C6H30N5O5,423.77,3.52,729.548,Carbohydrate
Ethanol,C18H36N1O8,473.69,8.89,952.138,Organic Compound
Urea,C6H12N5O10,775.38,8.12,379.606,Amide
Serotonin,C10H9N4O7,444.95,11.13,325.059,Alkaloid
Cholesterol,C19H1N5O8,702.8,N/A,683.517,Carbohydrate
Cholesterol,C5H26N5O5,654.88,5.89,660.107,Neurotransmitter
Glucose,C3H21N0O4,403.75,3.47,637.291,Alkaloid
Ethanol,C5H10N3O4,219.04,10.56,481.112,Nucleotide
Aspirin,C13H12N4O1,599.95,12.66,449.607,Amide
Caffeine,C6H25N4O2,267.37,8.62,520.456,Lipid
Adrenaline,C11H34N2O4,208.47,N/A,736.5,Alcohol
Serotonin,C16H29N0O10,303.59,4.85,939.267,Alcohol
Dopamine,C11H2N3O9,449.34,6.95,184.5,Lipid
Glucose,C8H13N2O2,979.61,9.4,980.512,Lipid
Caffeine,C4H7N2O6,614.08,9.22,518.393,Alkaloid
