compound,formula,mw,pka,solubility_mg_ml,class
Caffeine,C4H40N4O0,683.07,1.05,246.45,Neurotransmitter
Serotonin,C6H4N2O7,694.59,6.69,977.584,Amide
Dopamine,C2H30N0O8,227.15,8.08,277.686,Organic Compound
Cholesterol,C20H5N3O3,660.6,4.32,278.793,Nucleotide
Dopamine,C14H35N4O9,90.98,6.9,185.353,Carbohydrate
Glucose,C6H20N1O6,663.53,11.67,768.507,Amide
Serotonin,C10H9N4O0,700.31,8.49,116.488,Neurotransmitter
Caffeine,C20H14N3O8,417.42,N/A,540.006,Alkaloid
Glucose,C18H38N1O4,495.42,N/A,808.673,Hormone
Ethanol,C1H18N4O5,654.13,1.86,563.795,Organic Compound
Dopamine,C3H20N0O0,497.52,N/A,162.598,Lipid
Ethanol,C12H2N3O0,969.46,N/A,220.898,Amide
Adenosine triphosphate,C7H28N2O10,255.61,11.34,269.076,Amide
Adenosine triphosphate,C3H22N1O0,692.05,2.1,728.071,Carbohydrate
Ethanol,C14H20N0O0,600.68,1.85,212.712,Carbohydrate
Caffeine,C15H36N4O1,823.08,2.47,306.558,Hormone
Cholesterol,C4H38N5O7,562.53,5.83,264.776,Neurotransmitter
Cholesterol,C11H34N1O8,72.9,9.71,245.831,Carbohydrate
Aspirin,C7H39N5O4,712.31,11.49,594.098,Neurotransmitter
Glucose,C18H12N1O5,638.29,N/A,593.104,Carbohydrate
Glucose,C1H18N5O2,432.82,11.22,751.977,Amide
Serotonin,C6H6N2O9,363.8,6.41,129.024,Carbohydrate
Cholesterol,C5H11N1O10,920.89,N/A,266.945,Neurotransmitter
Glucose,C13H19N4O5,105.79,1.23,949.358,Nucleotide
Glucose,C10H8N2O8,604.37,5.77,97.914,Organic Compound
Ethanol,C1H5N4O0,785.8,6.32,199.018,Hormone
Dopamine,C13H1N4O7,492.62,8.35,398.511,Hormone
Cholesterol,C12H17N1O5,802.51,9.95,926.653,Carbohydrate
Serotonin,C11H21N2O7,474.78,12.18,9.91,Alcohol
Ethanol,C7H27N0O5,450.68,6.76,135.365,Neurotransmitter
Aspirin,C17H34N0O7,363.29,13.66,572.617,Neurotransmitter
Cholesterol,C7H24N3O1,69.56,N/A,536.427,Alkaloid
Aspirin,C4H25N1O3,377.47,N/A,502.521,Carbohydrate
Adrenaline,C3H26N5O5,455.2,N/A,927.919,Nucleotide
Glucose,C20H37N4O3,297.49,N/A,541.434,Carbohydrate
Caffeine,C5H15N1O0,358.78,1.69,638.568,Amide
Adrenaline,C16H40N4O0,54.01,2.0,955.559,Nucleotide
Urea,C1H32N0O10,308.28,8.24,597.124,Alcohol
Adrenaline,C15H26N4O10,368.44,4.37,245.203,Alkaloid
Caffeine,C14H21N2O5,622.76,5.49,416.104,Amide
Serotonin,C11H1N3O3,294.52,7.2,299.786,Alcohol
Caffeine,C18H22N5O0,467.93,12.52,610.218,Alkaloid
Cholesterol,C10H16N1O7,647.9,11.98,222.064,Organic Compound
Aspirin,C9H38N5O10,925.82,N/A,343.501,Lipid
Cholesterol,C19H17N2O3,300.83,N/A,643.575,Alcohol
Adenosine triphosphate,C16H3N1O5,372.13,10.4,911.403,Amide
Dopamine,C7H15N4O4,478.88,10.43,663.341,Lipid
Caffeine,C13H32N1O1,390.62,5.27,1.711,Organic Compound
Dopamine,C15H39N3O7,344.64,1.73,587.145,Hormone
Caffeine,C10H15N0O4,203.04,N/A,771.91,Alcohol
Dopamine,C4H38N5O6,932.8,9.94,63.568,Carbohydrate
Adrenaline,C11H26N5O9,265.07,9.14,249.523,Hormone
Adrenaline,C3H20N1O5,292.1,8.42,197.136,Lipid
Adrenaline,C5H8N1O3,972.93,2.46,255.247,Organic Compound
Serotonin,C5H16N1O8,251.62,7.52,123.671,Amide
Ethanol,C6H34N5O5,423.61,9.12,962.747,Carbohydrate
Urea,C3H28N0O3,838.63,3.75,527.802,Amide
Caffeine,C18H17N4O0,436.58,9.94,47.174,Alcohol
Glucose,C8H35N4O7,96.43,4.67,71.337,Neurotransmitter
Adenosine triphosphate,C4H27N1O8,273.99,13.89,841.325,Amide
Caffeine,C10H1N5O2,273.72,13.14,68.921,Nucleotide
Serotonin,C14H19N4O6,597.22,N/A,317.021,Neurotransmitter
Urea,C9H27N1O10,615.52,8.04,136.412,Neurotransmitter
Adrenaline,C7H33N5O0,169.36,12.29,127.858,Lipid
Serotonin,C10H28N0O2,640.36,N/A,887.564,Neurotransmitter
Serotonin,C8H14N2O3,73.0,4.86,21.604,Alkaloid
Caffeine,C11H18N3O3,944.71,7.16,716.045,Organic Compound
Aspirin,C3H32N5O9,866.25,11.97,100.287,Nucleotide
Cholesterol,C16H11N4O7,606.18,2.05,118.563,Organic Compound
Caffeine,C12H21N3O4,926.22,2.5,531.057,Amide
Aspirin,C8H23N0O6,392.38,2.89,26.176,Neurotransmitter
Adenosine triphosphate,C1H12N3O9,934.53,N/A,371.128,Neurotransmitter
Urea,C6H14N3O4,646.33,8.0,701.377,Amide
Aspirin,C19H12N5O3,678.12,9.12,483.89,Carbohydrate
Glucose,C14H33N5O7,877.29,3.29,544.926,Neurotransmitter
Serotonin,C13H30N5O2,895.08,N/A,700.61,Carbohydrate
Adrenaline,C7H22N4O2,540.69,N/A,417.632,Amide
Adenosine triphosphate,C6H4N4O2,384.39,12.96,661.454,Carbohydrate
Glucose,C20H33N3O7,451.86,10.71,974.084,Neurotransmitter
Adenosine triphosphate,C15H21N3O1,236.61,4.65,402.818,Hormone
Adrenaline,C9H8N5O7,698.57,1.66,550.711,Amide
Aspirin,C1H17N2O7,106.37,2.0,210.397,Amide
Adrenaline,C3H17N4O7,867.11,6.92,803.885,Lipid
Adenosine triphosphate,C5H37N4O8,471.7,11.36,344.788,Hormone
Ethanol,C8H24N3O2,929.04,5.1,647.955,Alcohol
Adenosine triphosphate,C19H8N1O5,967.19,6.24,704.266,Amide
Adenosine triphosphate,C17H15N5O3,276.98,4.97,944.338,Alkaloid
Cholesterol,C16H37N1O6,654.38,1.03,129.801,Organic Compound
Caffeine,C17H39N3O7,224.71,10.55,626.347,Hormone
Urea,C4H9N4O8,681.83,1.75,125.165,Hormone
Urea,C20H21N0O10,334.49,3.6,948.466,Hormone
Caffeine,C9H5N0O8,838.02,12.95,979.491,Lipid
Adenosine triphosphate,C18H10N0O1,803.41,5.12,619.247,Nucleotide
Cholesterol,C5H22N4O6,345.5,9.07,227.817,Carbohydrate
Glucose,C13H22N3O6,565.84,11.24,821.923,Carbohydrate
Serotonin,C5H18N3O3,264.66,1.9,22.511,Hormone
Aspirin,C20H11N0O3,256.01,12.6,820.628,Amide
Cholesterol,C10H5N3O2,460.93,N/A,198.303,Neurotransmitter
Urea,C17H27N5O6,640.71,N/A,2.373,Organic Compound
Urea,C9H28N1O9,283.32,N/A,810.71,Amide
Dopamine,C11H37N3O2,915.48,11.34,794.948,Alkaloid
Dopamine,C18H8N1O10,951.78,N/A,85.171,Neurotransmitter
