compound,formula,mw,pka,solubility_mg_ml,class
Urea,C5H4N0O8,264.53,10.43,287.909,Hormone
Cholesterol,C3H16N3O3,317.71,12.11,705.03,Lipid
Glucose,C17H6N0O2,600.25,N/A,303.543,Carbohydrate
Aspirin,C11H5N3O2,903.8,1.79,353.528,Alkaloid
Glucose,C3H32N3O6,846.29,10.76,641.917,Alcohol
Glucose,C14H26N5O6,589.44,N/A,894.236,Alkaloid
Caffeine,C1H37N0O0,56.84,4.92,250.09,Lipid
Cholesterol,C9H18N2O8,835.05,2.27,60.063,Hormone
Dopamine,C1H2N3O9,922.07,N/A,299.334,Hormone
Serotonin,C7H19N5O4,425.2,4.94,923.902,Amide
Dopamine,C16H9N0O5,180.14,6.41,388.683,Hormone
Dopamine,C13H7N3O1,827.89,2.19,785.496,Nucleotide
Cholesterol,C9H20N5O6,747.48,13.18,627.731,Carbohydrate
Cholesterol,C11H19N1O3,890.7,8.32,178.456,Neurotransmitter
Dopamine,C20H39N5O4,899.66,2.22,379.251,Hormone
Glucose,C15H29N5O4,768.9,3.48,824.434,Nucleotide
Cholesterol,C9H31N1O3,831.23,N/A,905.891,Lipid
Adenosine triphosphate,C18H23N0O9,441.77,7.15,955.274,Lipid
Adenosine triphosphate,C7H16N5O3,758.09,6.36,568.725,Organic Compound
Adenosine triphosphate,C5H23N0O2,788.29,N/A,216.349,Carbohydrate
Dopamine,C13H26N1O10,665.97,8.65,120.257,Carbohydrate
Dopamine,C20H18N0O10,430.75,9.48,830.046,Organic Compound
Glucose,C10H15N0O10,276.81,10.42,733.684,Hormone
Adrenaline,C1H36N4O7,919.95,10.32,371.193,Lipid
Urea,C2H39N5O3,994.18,3.74,78.729,Hormone
Cholesterol,C6H6N1O2,82.04,12.21,405.97,Amide
Dopamine,C7H34N2O9,641.48,9.78,329.86,Lipid
Caffeine,C9H16N2O8,156.03,N/A,472.486,Neurotransmitter
Ethanol,C15H25N3O8,163.06,11.5,643.99,Organic Compound
Urea,C6H32N0O2,819.33,11.5,989.416,Carbohydrate
