compound,formula,mw,pka,solubility_mg_ml,class
Dopamine,C10H8N5O9,315.4,2.92,744.445,Alkaloid
Caffeine,C14H35N3O5,491.57,N/A,642.38,Alcohol
Adenosine triphosphate,C13H8N2O9,438.11,9.79,75.959,Lipid
Glucose,C13H35N4O6,822.38,12.82,53.539,Hormone
Adenosine triphosphate,C1H25N2O4,798.75,12.44,216.618,Nucleotide
Urea,C9H27N2O8,634.68,13.16,314.898,Neurotransmitter
Urea,C20H25N3O7,465.66,7.59,92.959,Amide
Glucose,C2H13N3O3,166.33,2.21,834.47,Carbohydrate
Dopamine,C14H29N5O4,724.63,2.77,698.274,Hormone
Ethanol,C13H10N4O6,490.31,N/A,842.632,Carbohydrate
Aspirin,C9H40N3O8,984.43,4.55,984.07,Alkaloid
Aspirin,C19H7N1O2,259.12,12.11,661.383,Lipid
Serotonin,C6H2N2O2,279.13,10.49,935.426,Carbohydrate
Urea,C13H29N5O2,744.47,N/A,234.603,Amide
Adenosine triphosphate,C4H4N5O2,427.17,N/A,706.251,Neurotransmitter
Cholesterol,C13H24N3O7,562.57,8.4,892.52,Alkaloid
Dopamine,C6H26N4O8,314.7,12.28,956.193,Alcohol
Urea,C20H20N4O10,998.32,2.1,993.443,Neurotransmitter
Caffeine,C11H27N4O3,404.52,1.35,558.086,Hormone
Aspirin,C7H15N1O1,118.7,2.8,538.891,Lipid
Urea,C19H13N1O3,410.66,8.06,355.916,Lipid
Glucose,C10H6N1O1,85.89,9.72,754.025,Lipid
Adrenaline,C10H6N0O7,280.51,7.77,3.599,Alkaloid
Adenosine triphosphate,C11H12N3O0,508.39,N/A,849.495,Amide
Adenosine triphosphate,C9H21N2O1,874.8,11.99,36.388,Lipid
Ethanol,C3H5N4O9,916.3,6.33,360.223,Carbohydrate
Ethanol,C17H20N5O8,611.07,5.55,580.091,Alcohol
Cholesterol,C2H31N3O8,482.46,4.19,664.721,Hormone
Adrenaline,C9H26N4O10,860.51,9.43,547.326,Lipid
Adenosine triphosphate,C17H2N2O0,981.74,8.14,749.655,Alkaloid
Urea,C14H37N1O2,377.11,7.83,348.488,Lipid
Aspirin,C16H10N0O1,513.66,10.2,576.546,Carbohydrate
Urea,C17H26N0O1,494.23,6.48,21.783,Hormone
Glucose,C19H5N4O7,115.26,7.01,345.44,Nucleotide
Aspirin,C14H25N1O9,68.17,6.67,658.894,Alcohol
Ethanol,C16H12N2O3,721.36,4.45,509.798,Amide
Dopamine,C6H25N4O4,361.71,N/A,936.94,Neurotransmitter
Ethanol,C4H34N3O8,660.77,7.43,17.393,Hormone
Glucose,C11H22N5O4,916.07,2.56,767.665,Alcohol
Caffeine,C19H22N1O7,119.79,13.22,584.595,Amide
Dopamine,C1H21N0O8,823.48,5.69,62.729,Organic Compound
Urea,C3H14N5O3,164.81,6.79,601.857,Alcohol
Serotonin,C12H1N3O7,549.29,9.7,431.005,Alkaloid
Adenosine triphosphate,C3H2N0O1,912.04,N/A,201.301,Nucleotide
Cholesterol,C19H2N3O8,555.45,5.85,661.505,Alcohol
Cholesterol,C2H17N2O9,248.96,12.22,212.772,Organic Compound
Serotonin,C2H27N4O6,638.27,5.45,9.794,Carbohydrate
Glucose,C17H33N2O3,377.83,N/A,61.79,Alkaloid
Serotonin,C6H23N5O2,578.77,11.46,891.389,Nucleotide
Adrenaline,C18H1N1O7,814.15,5.78,522.926,Organic Compound
Glucose,C15H30N5O0,614.71,9.75,797.893,Nucleotide
Urea,C7H8N4O7,344.05,13.96,336.028,Carbohydrate
Urea,C12H15N5O0,928.56,8.48,411.108,Alkaloid
Urea,C15H4N0O3,760.24,9.33,68.83,Alkaloid
Adrenaline,C6H31N2O0,830.44,4.3,114.432,Neurotransmitter
Caffeine,C11H33N4O0,393.67,12.23,521.92,Neurotransmitter
Dopamine,C14H1N1O9,351.64,5.26,248.138,Organic Compound
Caffeine,C5H27N5O6,958.78,6.94,846.236,Hormone
Glucose,C10H17N3O7,352.49,N/A,615.942,Alcohol
Adrenaline,C11H25N4O10,137.62,10.3,100.46,Neurotransmitter
Serotonin,C20H7N2O6,591.21,2.41,360.002,Alcohol
Glucose,C3H19N0O9,773.45,9.59,937.347,Lipid
Adenosine triphosphate,C20H16N2O5,589.25,11.14,649.997,Alcohol
Ethanol,C20H8N2O2,128.66,3.48,374.667,Hormone
Urea,C4H38N5O2,394.75,3.15,338.432,Nucleotide
Glucose,C10H32N2O10,720.03,13.45,188.686,Lipid
Serotonin,C19H15N5O6,446.09,N/A,122.129,Alcohol
Adrenaline,C7H34N3O5,396.65,13.23,419.371,Carbohydrate
Dopamine,C12H22N2O3,625.28,4.04,936.409,Alkaloid
Ethanol,C2H27N3O9,742.5,8.11,839.204,Alcohol
Dopamine,C2H33N1O9,521.98,3.7,754.881,Nucleotide
Adrenaline,C2H30N3O5,707.15,8.46,896.737,Alkaloid
Adenosine triphosphate,C13H37N3O4,117.56,2.02,186.402,Amide
Ethanol,C8H4N2O7,338.37,3.74,24.939,Alcohol
Ethanol,C5H36N4O10,287.99,10.15,237.52,Lipid
Serotonin,C18H26N0O0,161.8,N/A,338.313,Amide
Glucose,C7H28N3O6,977.44,2.96,804.582,Organic Compound
Dopamine,C12H4N5O3,200.51,12.31,343.677,Alcohol
Caffeine,C15H2N2O3,641.95,5.78,196.653,Carbohydrate
Aspirin,C15H21N1O10,78.78,8.06,76.484,Hormone
Aspirin,C1H18N2O2,716.35,9.91,663.92,Neurotransmitter
Ethanol,C11H17N4O6,737.1,5.04,899.216,Neurotransmitter
Ethanol,C18H33N1O4,591.77,8.87,522.387,Carbohydrate
Aspirin,C15H12N3O10,732.55,6.59,596.148,Amide
Serotonin,C13H21N4O3,920.18,6.28,348.718,Carbohydrate
Adenosine triphosphate,C12H17N4O5,998.56,8.25,690.684,Alcohol
