compound,formula,mw,pka,solubility_mg_ml,class
Glucose,C2H31N1O10,737.74,N/A,664.47,Lipid
Glucose,C15H7N4O1,622.35,4.97,734.801,Lipid
Adenosine triphosphate,C16H17N1O1,624.19,9.24,967.413,Alkaloid
Urea,C11H36N1O3,314.65,7.39,499.627,Alcohol
Dopamine,C18H12N0O0,509.23,13.04,268.269,Alcohol
Serotonin,C17H33N5O8,779.45,7.23,100.346,Alcohol
Serotonin,C11H12N1O6,892.36,N/A,56.405,Carbohydrate
Urea,C1H17N2O1,566.32,9.49,835.04,Nucleotide
Dopamine,C11H30N5O5,844.45,7.98,634.853,Organic Compound
Caffeine,C18H19N0O10,245.39,4.84,176.404,Organic Compound
Aspirin,C1H39N4O10,691.38,N/A,220.081,Amide
Caffeine,C19H5N4O2,442.35,3.99,263.139,Lipid
Serotonin,C1H30N2O5,143.79,N/A,819.448,Lipid
Caffeine,C15H25N2O1,134.57,10.11,312.987,Hormone
Aspirin,C3H37N2O3,300.24,4.04,903.097,Alkaloid
Ethanol,C15H19N4O7,322.48,11.32,482.553,Hormone
Adenosine triphosphate,C20H8N3O6,112.0,11.14,522.795,Organic Compound
Ethanol,C18H34N0O0,54.54,11.63,248.184,Alkaloid
Ethanol,C11H1N4O8,579.56,11.82,89.798,Nucleotide
Aspirin,C3H3N0O8,148.6,6.31,841.439,Alkaloid
Adenosine triphosphate,C2H29N3O1,597.52,N/A,550.082,Hormone
Serotonin,C10H26N0O8,957.92,4.12,159.419,Nucleotide
Serotonin,C14H37N1O4,450.52,9.82,842.165,Carbohydrate
Dopamine,C6H5N0O8,477.78,4.9,247.753,Neurotransmitter
Glucose,C4H26N1O5,601.04,6.17,945.588,Nucleotide
Cholesterol,C8H24N1O2,748.79,5.64,349.483,Organic Compound
Cholesterol,C13H16N2O7,901.98,N/A,574.732,Carbohydrate
Aspirin,C17H25N5O4,237.9,7.75,298.631,Amide
Urea,C18H27N0O4,594.67,N/A,8.153,Hormone
Aspirin,C9H34N3O4,791.71,13.24,462.029,Amide
Adrenaline,C8H9N0O4,902.88,N/A,804.194,Amide
Dopamine,C7H13N1O8,561.97,9.05,543.981,Organic Compound
Urea,C9H37N1O5,694.36,5.56,907.916,Lipid
Caffeine,C5H3N1O1,633.38,N/A,615.31,Hormone
Dopamine,C4H33N0O10,441.06,N/A,536.128,Neurotransmitter
Urea,C3H28N3O3,556.45,9.39,63.893,Nucleotide
Caffeine,C2H15N0O2,891.51,8.32,614.775,Alcohol
