compound,formula,mw,pka,solubility_mg_ml,class
Cholesterol,C17H9N3O8,972.42,4.82,878.59,Alkaloid
Serotonin,C14H28N4O4,699.17,5.83,755.684,Carbohydrate
Aspirin,C9H19N2O1,794.6,12.36,280.351,Nucleotide
Glucose,C17H38N2O6,273.77,N/A,442.663,Amide
Glucose,C13H16N0O7,238.25,6.03,939.218,Lipid
Aspirin,C12H37N1O5,880.38,6.6,241.536,Carbohydrate
Ethanol,C3H10N2O4,417.77,9.34,833.966,Alcohol
Aspirin,C2H9N3O2,784.72,N/A,267.61,Carbohydrate
Ethanol,C8H2N1O3,103.12,12.66,266.009,Alkaloid
Ethanol,C14H21N3O9,903.17,10.79,388.052,Neurotransmitter
Aspirin,C17H15N3O10,903.77,1.58,304.936,Carbohydrate
Glucose,C19H3N2O5,77.79,N/A,963.243,Nucleotide
Adrenaline,C10H33N1O6,142.21,4.79,784.982,Neurotransmitter
Urea,C18H14N4O2,144.56,11.53,840.253,Alkaloid
Serotonin,C18H25N3O10,181.04,N/A,152.056,Lipid
Serotonin,C16H37N1O10,615.85,13.59,380.67,Hormone
Glucose,C17H38N4O6,967.34,N/A,82.475,Amide
Cholesterol,C20H16N3O2,106.75,5.72,979.119,Lipid
Aspirin,C13H4N3O1,488.43,N/A,652.773,Hormone
Caffeine,C10H12N0O5,398.03,N/A,170.947,Amide
Glucose,C19H24N3O3,815.71,8.75,378.451,Organic Compound
Glucose,C14H19N4O10,197.36,11.08,84.527,Lipid
Caffeine,C20H17N2O10,216.24,8.97,279.451,Alkaloid
Urea,C13H19N4O9,442.56,5.86,61.679,Hormone
Aspirin,C15H8N0O9,656.16,7.61,234.131,Lipid
Adenosine triphosphate,C19H38N2O10,473.06,N/A,902.109,Carbohydrate
Adenosine triphosphate,C7H1N5O5,485.71,3.22,829.169,Amide
Cholesterol,C13H14N4O2,573.45,N/A,906.988,Amide
Cholesterol,C8H34N5O9,801.17,7.75,236.691,Organic Compound
Adrenaline,C8H38N2O0,524.01,N/A,618.611,Nucleotide
Adrenaline,C10H36N4O6,618.86,3.9,855.224,Carbohydrate
Ethanol,C16H16N2O2,973.62,2.04,8.989,Neurotransmitter
Adenosine triphosphate,C12H14N0O10,961.42,N/A,445.766,Alcohol
Dopamine,C8H16N4O3,192.64,N/A,903.108,Neurotransmitter
Caffeine,C11H7N1O2,276.97,N/A,34.127,Neurotransmitter
Dopamine,C8H28N5O6,910.94,11.6,462.597,Nucleotide
Aspirin,C13H12N3O0,197.51,2.61,30.042,Alkaloid
Serotonin,C7H22N0O3,162.1,N/A,100.945,Nucleotide
Urea,C14H21N1O7,439.01,10.51,148.223,Nucleotide
Aspirin,C2H31N3O0,118.68,N/A,596.86,Neurotransmitter
Serotonin,C12H2N3O7,63.46,N/A,238.631,Alcohol
Cholesterol,C3H25N2O3,981.66,N/A,551.191,Alkaloid
Caffeine,C11H10N0O6,770.43,4.6,400.631,Carbohydrate
Aspirin,C9H25N3O5,157.21,6.43,937.255,Organic Compound
Cholesterol,C2H40N3O1,688.48,5.56,954.803,Nucleotide
Urea,C11H13N4O10,291.62,7.54,204.58,Lipid
Cholesterol,C17H18N2O1,173.74,9.82,513.38,Organic Compound
Glucose,C20H29N1O3,249.8,3.2,855.15,Alkaloid
Glucose,C4H17N0O4,537.38,3.93,287.644,Neurotransmitter
Serotonin,C11H28N4O4,468.33,4.19,228.673,Nucleotide
Adrenaline,C15H33N3O3,209.15,7.58,419.783,Organic Compound
Ethanol,C15H33N0O6,209.7,3.72,111.3,Amide
Glucose,C19H13N3O3,681.45,11.09,979.791,Amide
Serotonin,C8H4N0O10,920.87,12.46,903.69,Lipid
Ethanol,C6H21N4O2,539.06,9.55,788.573,Neurotransmitter
Serotonin,C4H19N2O5,983.02,3.84,917.501,Nucleotide
Adrenaline,C19H7N2O3,724.34,7.86,13.616,Amide
Adrenaline,C13H38N1O6,277.41,11.73,442.636,Hormone
Aspirin,C18H30N5O5,197.57,2.02,5.141,Alcohol
Ethanol,C3H7N5O6,534.9,13.28,254.78,Nucleotide
Adrenaline,C18H6N5O3,232.74,11.43,659.484,Alcohol
Adenosine triphosphate,C12H17N1O8,109.27,7.61,403.076,Lipid
Ethanol,C14H5N5O7,712.1,7.4,489.035,Neurotransmitter
Caffeine,C17H19N5O6,564.89,5.7,944.545,Alkaloid
Urea,C12H14N3O0,326.18,N/A,86.775,Lipid
Adrenaline,C7H36N4O3,602.96,1.75,662.244,Hormone
Adenosine triphosphate,C2H23N0O0,145.44,N/A,994.305,Amide
Adenosine triphosphate,C19H32N1O5,480.9,6.46,414.626,Lipid
Glucose,C12H15N4O1,688.46,N/A,604.71,Nucleotide
Serotonin,C3H3N3O4,964.95,8.81,374.221,Neurotransmitter
Adenosine triphosphate,C16H3N2O0,912.46,2.04,417.302,Lipid
Aspirin,C7H31N3O5,649.66,N/A,127.624,Alkaloid
