compound,formula,mw,pka,solubility_mg_ml,class
Serotonin,C9H38N1O3,542.88,2.74,607.703,Alcohol
Cholesterol,C6H36N3O7,284.69,13.32,87.983,Carbohydrate
Adrenaline,C17H21N3O7,666.52,12.43,558.045,Nucleotide
Ethanol,C10H4N3O6,265.79,5.93,846.876,Neurotransmitter
Ethanol,C20H24N4O3,505.25,N/A,185.743,Lipid
Serotonin,C8H22N2O5,313.9,7.25,101.755,Carbohydrate
Adrenaline,C11H27N3O8,903.14,1.07,55.044,Hormone
Ethanol,C6H10N2O1,346.38,N/A,827.974,Alkaloid
Ethanol,C16H8N2O2,721.98,N/A,901.703,Organic Compound
Cholesterol,C20H25N5O4,552.62,N/A,448.316,Alcohol
Adenosine triphosphate,C3H15N3O10,702.88,2.22,677.175,Nucleotide
Serotonin,C9H39N3O0,785.59,4.39,146.423,Nucleotide
Serotonin,C1H23N2O8,809.42,11.07,327.208,Alcohol
Dopamine,C12H39N2O8,317.91,7.54,540.717,Organic Compound
Aspirin,C9H10N0O0,461.3,N/A,174.782,Organic Compound
Ethanol,C8H28N4O4,59.99,13.69,570.421,Alcohol
Dopamine,C9H28N2O0,729.49,9.17,707.303,Alkaloid
Caffeine,C7H38N0O2,342.09,N/A,562.465,Alcohol
Serotonin,C17H11N2O6,117.77,9.24,97.297,Lipid
Adrenaline,C3H13N0O4,759.48,3.04,668.626,Nucleotide
Aspirin,C18H27N3O3,940.29,11.07,813.636,Amide
Dopamine,C19H39N0O4,447.3,N/A,637.816,Amide
Caffeine,C11H7N5O9,536.47,7.05,968.363,Lipid
Caffeine,C9H33N4O3,867.12,2.43,803.197,Alcohol
Serotonin,C3H34N0O0,737.63,2.33,16.76,Hormone
Urea,C13H38N3O5,652.41,5.23,615.473,Neurotransmitter
Adenosine triphosphate,C13H40N2O3,442.28,8.0,370.329,Lipid
Serotonin,C15H12N5O4,533.39,8.68,632.373,Lipid
Glucose,C18H2N1O10,522.53,N/A,242.829,Alcohol
Glucose,C11H32N5O3,911.66,6.69,201.554,Neurotransmitter
Serotonin,C14H26N3O9,959.29,5.65,416.634,Alcohol
Serotonin,C12H30N0O2,314.05,N/A,534.55,Nucleotide
Caffeine,C19H18N4O1,374.55,N/A,371.448,Alkaloid
Ethanol,C2H9N3O10,324.99,3.39,700.954,Lipid
Urea,C4H26N4O9,719.79,12.15,332.093,Hormone
Urea,C17H7N1O10,783.0,2.34,930.974,Nucleotide
Adrenaline,C6H26N1O3,816.18,11.42,692.623,Organic Compound
Ethanol,C5H24N3O8,313.98,N/A,450.518,Alcohol
Aspirin,C3H35N1O7,57.02,2.2,595.326,Organic Compound
Serotonin,C11H9N1O5,51.41,1.36,898.072,Amide
Ethanol,C5H24N3O5,324.23,N/A,690.237,Organic Compound
